function	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
EC:5.3.1.12	4444.83	8685.0	9991.25	7716.26	8517.93	15429.59	11293.8	10381.75	7853.83	7484.0	6103.320000000001	7212.83	11694.59	10523.37	9246.7	9426.83	9418.25	8738.54	10011.91	10455.25	8584.39	7428.58	3876.5	6300.75	8908.24	8897.24	7791.42	10000.65	7434.0	4055.32
EC:5.3.1.13	3629.83	4014.33	8446.67	1890.69	4259.53	2679.34	649.13	289.5	1044.83	1912.5	2247.56	6884.16	3664.34	7792.24	3274.3900000000003	569.83	1813.92	876.34	394.66	10045.5	7192.74	7055.66	6952.17	6554.0	6649.32	8031.07	4061.17	8209.5	4990.08	2008.32
EC:5.3.1.14	1835.77	2015.33	4222.92	967.77	2102.6	743.25	193.67	154.38	465.8	757.0	634.61	3480.09	1515.55	3577.77	1362.4	143.07	676.2399999999999	206.4	388.62	446.19	3409.8	3449.88	3567.67	3437.25	902.02	1956.99	1654.75	5037.79	2104.68	424.13
EC:5.3.1.16	2041.43	2615.0	4680.25	1798.2600000000002	2408.93	8341.59	2814.5	3284.55	1471.63	2131.5	2344.02	3757.43	4169.39	6345.77	3916.57	600.23	1703.65	1680.7399999999998	513.11	15674.85	4484.29	4217.780000000001	3603.5	3393.75	7623.34	8173.24	2494.42	14821.95	9991.1	4975.62
EC:5.3.1.17	1846.67	2113.83	4532.42	68.34	2196.17	4398.75	1064.77	750.5799999999999	392.0	541.5	108.67	3481.99	2803.25	5389.58	1112.17	84.67	815.5899999999999	241.6	247.92	3834.09	3478.2	3780.08	3667.67	3447.25	2027.42	3708.74	1709.75	13119.79	5461.33	1581.33
EC:5.3.1.22	3621.0	3978.66	8406.59	1788.86	4177.2	98.5	58.0	84.5	852.0	1338.0	1253.48	6822.16	2847.75	6887.99	2170.3900000000003	232.0	1166.34	118.0	59.5	83.67	6785.91	6902.33	6920.17	6454.0	1654.3200000000002	3552.66	3903.17	909.0	1448.33	1016.49
EC:5.3.1.23	0.0	64.0	17.0	884.4300000000001	55.43	1443.5	632.0	1073.0	716.0	716.0	732.99	2482.0	329.5	800.2900000000001	1594.03	70.0	100.0	142.0	17.0	4515.0	208.0	19.4	6.0	13.0	1172.5	1616.0	2.0	3006.0	1647.0	1777.0
EC:5.3.1.24	11509.83	25275.0	25147.25	27535.26	28890.93	35648.59	31713.800000000003	33407.75	25810.08	23738.0	20932.32	16490.83	28059.34	25121.37	25449.2	29964.83	28225.25	26989.19	31932.41	18297.25	19884.69	14996.98	15108.5	13264.75	16868.24	16484.24	20098.42	15432.95	22546.0	21360.32
EC:5.3.1.25	1846.33	2051.83	4501.42	996.26	2196.6	2955.59	1004.63	695.75	572.8299999999999	809.5	1431.07	3503.66	2325.09	4543.700000000001	1398.36	453.83	902.17	275.94	325.41	1017.25	3764.94	3806.91	3628.17	3467.75	1218.0700000000002	2239.32	2429.42	5646.45	3445.08	1097.32
EC:5.3.1.26	18984.87	45415.0	40958.0	51530.34	52956.0	61005.0	59563.07	62646.93	48741.6	44003.0	37658.07	25769.86	48433.6	38531.8	43919.07	58700.47	53276.47	52092.6	63298.07	9692.54	31066.2	21535.6	23145.0	19987.0	18990.54	17800.66	35170.0	3504.34	33184.53	34510.6
EC:5.3.1.27	0.0	0.0	50.0	20.0	0.0	326.5	89.5	86.0	637.0	798.5	1176.5	58.0	563.0	118.0	169.0	12.0	0.0	28.0	0.0	1828.0	0.0	0.0	0.0	0.0	120.5	503.0	46.0	257.5	231.5	460.5
EC:5.3.1.28	2042.66	2559.67	4446.08	1780.0900000000004	2470.26	1242.43	1361.13	1530.75	1222.66	1394.0	2217.4	3604.33	2175.93	3918.87	2272.37	964.66	1673.33	973.68	668.07	4466.25	4248.82	4243.08	3634.33	3503.25	2624.4	3458.15	3132.09	3636.25	3323.08	4158.98
EC:5.3.1.29	0.0	0.0	0.0	0.0	0.0	403.0	14.0	0.0	22.0	244.0	218.0	0.0	0.0	0.0	0.0	0.0	87.0	465.0	38.0	1674.0	0.0	0.0	0.0	0.0	24.0	435.0	0.0	237.0	0.0	151.0
EC:5.3.1.30	8.83	51.17	27.83	1016.26	123.76	255.84000000000003	253.83	293.5	587.8299999999999	809.5	1404.32	18.5	174.34	320.29	1142.36	485.83	370.33	292.34000000000003	327.66	95.0	282.66	169.5	50.83	174.5	391.66	113.66	730.67	110.0	709.33	849.66
EC:5.3.1.31	1783.5	1960.0	4143.25	19.0	2023.5	19.75	0.0	19.25	0.0	0.0	4.75	3358.5	1364.75	3149.25	5.5	42.0	536.5	19.0	12.75	2.75	3066.75	3170.75	3300.0	3059.25	610.25	1669.5	1580.75	410.25	382.75	166.0
EC:5.3.1.4	11069.0	24217.66	24684.09	27271.43	28783.27	29537.25	27463.77	30252.75	23847.25	21784.0	18964.74	15566.66	23864.0	23609.7	23485.53	26494.0	25685.34	24325.25	28631.75	9982.75	17770.0	13572.21	14881.34	12166.65	10756.91	11601.66	17466.75	10418.25	18694.92	18419.69
EC:5.3.1.5	1810.5	1996.33	4217.92	905.43	2096.6	665.75	147.8	48.25	445.25	702.0	635.74	3421.83	1670.0	3543.37	1891.2	134.0	644.17	74.25	51.75	5875.92	3670.91	3587.25	3491.5	3297.75	4939.24	4459.33	2313.42	4726.75	1983.58	850.1600000000001
EC:5.3.1.6	13500.1	30481.0	30313.25	35600.46	35316.79	48295.09	39681.47	41941.880000000005	33085.88	31076.0	27798.17	24142.090000000004	34693.64	31377.85	33576.28999999999	36223.9	34456.32	34262.99	39231.53	24515.19	23293.46	17048.08	15270.5	15478.15	19260.68	20081.4	23651.42	23618.67	29351.93	22840.32
EC:5.3.1.8	13285.6	29964.0	29810.75	33221.6	35207.93	40731.59	37318.0	39480.380000000005	31749.88	29599.5	26455.69	21530.590000000004	32345.64	28175.77	29717.4	36213.9	33950.82	33683.39	39169.53	19561.19	22779.090000000004	16791.08	15258.5	15460.15	17661.68	18166.9	23599.42	14281.97	22189.26	20356.99
EC:5.3.1.9	13500.1	30545.0	30124.25	33847.6	35247.93	45285.59	38786.17	41277.880000000005	31606.88	29335.0	25884.19	21750.090000000004	33593.14	29877.77	31023.07	36193.9	34462.32	34138.99	39201.53	23323.19	23253.29	17026.08	15270.5	15469.15	19043.68	19467.9	23611.42	18438.17	26732.43	22582.82
EC:5.3.2.5	0.0	0.0	0.0	0.0	0.0	208.0	0.0	18.0	0.0	0.0	0.0	0.0	3.5	56.0	4.5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0
EC:5.3.2.6	13277.1	29893.17	29600.58	33126.6	35016.26	37486.09	36403.2	38251.380000000005	30986.63	28225.5	25277.94	21417.76	31285.89	26959.94	28344.4	36148.9	33530.4	32295.14	39015.28	6019.6900000000005	22110.01	16177.25	15023.83	15300.15	12518.85	12657.82	23456.42	2994.9700000000003	18567.51	18535.16
EC:5.3.2.8	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
EC:5.3.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
EC:5.3.3.10	27.0	50.33	103.92	906.43	117.1	24.0	58.0	44.0	434.0	669.0	656.99	84.83	113.75	332.37	1089.86	140.0	42.67	74.0	34.0	0.0	157.25	234.33	134.67	123.0	32.33	55.33	74.0	13.0	13.0	10.33
EC:5.3.3.14	2305.33	3097.83	4800.42	1024.26	2222.6	4466.59	4172.83	3090.75	2029.83	2055.5	1945.07	4419.66	4719.59	4139.200000000001	2153.36	3463.83	2913.17	2528.34	3253.41	425.75	5216.66	5067.91	3907.17	4435.75	2054.57	2903.82	4251.42	475.75	2443.08	2420.32
EC:5.3.3.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.3.3.18	1810.5	1982.33	4188.67	863.4300000000001	2058.6	19.75	0.0	19.25	420.0	669.0	591.74	3400.33	1379.0	3430.12	1077.36	46.0	543.17	22.0	12.75	318.75	4811.75	4716.08	3735.67	4172.25	1592.58	2713.83	3484.75	454.25	1721.75	1616.33
EC:5.3.3.2	13276.77	29862.33	29652.92	32924.770000000004	34909.6	37176.75	36015.869999999995	38063.38	30834.8	28283.0	24653.61	21459.090000000004	31026.55	26996.27	28204.73	35612.07	33198.24	32438.800000000003	38746.37	5941.1900000000005	21989.85	16176.18	15115.67	15245.65	12177.52	12571.49	22775.75	4073.47	17605.68	17646.33
EC:5.3.3.3	0.0	128.0	51.0	0.0	0.0	195.0	12.0	5.0	12.0	15.0	0.0	98.0	201.0	506.0	390.0	0.0	0.0	15.0	0.0	320.0	95.0	7.0	6.0	3.0	36.0	42.0	0.0	426.0	753.0	331.0
EC:5.3.3.4	0.0	0.0	0.0	875.4300000000001	37.43	12.0	29.0	22.0	425.0	669.0	621.99	0.0	40.0	242.29	1077.86	74.0	18.0	37.0	17.0	0.0	5.0	4.0	0.0	14.0	0.0	0.0	0.0	3.0	13.0	0.0
EC:5.3.3.8	1810.5	1996.33	4217.92	894.4300000000001	2096.6	31.75	29.0	41.25	425.0	669.0	626.74	3421.83	1428.75	3455.87	1084.03	112.0	561.17	56.0	29.75	2.75	3264.0	3405.08	3434.67	3184.25	642.58	1724.83	1654.75	423.25	397.75	176.33
EC:5.3.4.1	1819.33	2015.5	4228.75	1024.26	2186.93	1402.59	533.83	193.75	581.8299999999999	871.5	1409.07	3440.33	1563.59	3462.87	1115.36	527.83	913.5	304.34000000000003	340.41	67.75	3597.66	3624.58	3493.5	3364.75	1030.24	1840.49	2421.42	440.25	1124.08	971.99
EC:5.3.99.10	0.0	0.0	25.0	0.0	0.0	52.0	38.0	29.0	314.0	398.0	575.0	29.0	237.0	31.0	50.0	6.0	0.0	13.0	0.0	67.0	0.0	0.0	0.0	0.0	53.0	21.0	23.0	125.0	0.0	108.0
EC:5.3.99.11	0.0	0.0	0.0	906.43	35.43	35.5	60.5	133.0	429.0	669.0	621.99	0.0	115.0	242.29	1153.36	70.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0	22.5	0.0	0.0	58.0	231.5	44.5
EC:5.3.99.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.3.99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
EC:5.4.2.10	13500.1	30478.5	30090.25	33844.6	35247.93	43356.59	38521.87	41203.380000000005	31553.88	28930.0	25637.44	21728.090000000004	32859.14	28972.27	29913.4	36193.9	34017.07	33575.99	39160.03	13186.19	22951.96	16915.08	15250.5	15443.15	14068.68	14961.15	23570.42	10958.17	23246.18	21567.82
EC:5.4.2.11	28655.870000000003	67843.0	64776.75	77304.94000000002	80158.93	87723.59	84553.87	89300.51	72005.18000000001	65695.5	57587.560000000005	44952.850000000006	71568.94	59783.67	66652.76999999999	83522.97	78109.89	76162.69	91159.4	23458.130000000005	45637.94	31888.480000000003	26436.5	30140.15	31731.62	30500.06	49852.42	18896.31	37671.19	35314.79
EC:5.4.2.12	83066.74	197603.83	186288.17	229817.57	234659.39	264208.34	247391.75	266541.69	209359.53	190191.0	165284.6	126070.04	206259.54	178581.92	197809.94000000003	240409.44	225270.28	219886.84	261167.22	77859.92	132177.99	91595.36	86880.17	85190.2	90919.24	88947.8	142747.17	53731.64	131614.22999999998	125449.61
EC:5.4.2.2	13491.27	30517.83	30174.42	33738.770000000004	35314.6	45471.25	38577.34	41194.38	31769.05	29284.0	24908.36	21726.590000000004	33498.3	30136.77	31237.57	35826.07	33952.99	33444.65	38832.87	21528.19	22966.38	17184.58	15305.67	15303.65	18784.02	18979.24	22913.75	18449.67	26375.1	21955.16
EC:5.4.2.6	12817.77	28848.33	29142.92	32079.34	34900.17	32789.75	32436.87	36135.38	28652.8	25726.0	22735.62	20533.090000000004	27661.05	26192.980000000003	26217.87	32679.07	31152.24	29783.800000000003	35789.619999999995	9688.69	20472.35	14855.68	14826.67	14252.65	12236.52	12928.49	20896.75	5524.23	17157.68	17712.33
EC:5.4.2.7	13491.27	30395.33	30057.42	33548.770000000004	35081.6	42580.25	38065.04	40941.88	31069.8	28743.5	24608.11	19241.590000000004	32406.55	28526.27	29438.9	35658.07	33639.74	33137.4	38764.62	12865.19	22372.8	16675.08	15156.67	15244.65	13453.02	14636.49	22801.75	8808.17	21756.85	20541.16
EC:5.4.2.8	1819.33	2050.0	4245.75	1871.69	2223.36	3636.59	1336.13	1243.25	1024.83	1690.0000000000002	2007.31	3462.33	2273.09	4595.66	3283.56	527.83	1183.75	602.34	345.41	8584.75	4074.91	3729.38	3515.5	3409.75	6004.74	5925.24	2466.42	7833.75	4628.33	1853.99
EC:5.4.2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	25.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
EC:5.4.3.2	0.0	32.0	17.0	0.0	0.0	35.0	114.8	2.0	22.0	11.0	38.0	0.0	11.0	102.5	264.5	45.0	140.0	75.0	32.0	240.5	94.33	23.4	2.0	9.0	17.0	93.5	15.0	4329.0	3.0	144.0
EC:5.4.3.3	0.0	64.0	34.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	16.0	30.0	28.0	0.0	0.0	10.0	0.0	64.0	20.0	14.0	4.0	0.0	4.0	0.0	0.0	70.0	0.0	112.0
EC:5.4.3.5	0.0	64.0	34.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	16.0	30.0	28.0	0.0	0.0	10.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	112.0
EC:5.4.3.8	2033.83	2532.5	4407.25	1043.26	2217.93	1748.59	956.5	1404.25	1301.83	1674.5	2580.07	3545.83	2377.59	3801.87	1658.87	629.83	1355.0	838.34	427.16	4461.25	4010.49	3785.48	3511.5	3357.75	2390.74	3285.49	2451.42	4162.51	2258.75	3257.32
EC:5.4.4.2	5458.0	6015.66	12660.34	2769.46	6284.13	2141.59	513.8	403.08	1752.83	2765.0	3156.4700000000003	10353.15	5310.84	11278.36	4380.75	583.5	2291.76	490.34	584.83	8482.59	10351.24	10403.04	10501.84	9944.65	7313.74	9364.56	5669.92	8543.59	5095.16	2286.85
EC:5.4.99.1	3567.0	3892.0	8228.0	1726.86	4033.86	39.5	0.0	38.5	836.0	1338.0	1183.48	6674.0	2710.0	6731.58	2148.7200000000003	84.0	1073.0	38.0	25.5	12.5	6156.5	6366.5	6604.0	6118.5	1224.5	3339.0	3161.5	823.5	765.5	332.0
EC:5.4.99.12	13739.87	31033.0	30494.75	34571.939999999995	35444.93	49575.59	40162.71000000001	43175.51	32109.68	29612.5	25763.56	21945.85	35043.94	31501.17	32322.61	36308.97	34786.89	34327.99	39521.4	26798.63	23642.79	17550.88	15481.5	15722.15	20555.62	20826.56	23647.42	22550.79	32787.03	25134.95
EC:5.4.99.15	0.0	0.0	0.0	875.4300000000001	35.43	12.0	29.0	22.0	425.0	669.0	621.99	0.0	40.0	242.29	1078.53	74.0	18.0	37.0	17.75	0.0	21.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.99.16	0.0	0.0	0.0	875.4300000000001	35.43	220.0	29.0	40.0	426.25	669.0	621.99	2.0	45.75	298.29	1083.03	78.0	18.0	40.25	17.75	0.0	27.5	14.5	0.0	3.0	5.0	0.0	0.0	11.5	0.0	0.0
EC:5.4.99.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01	4.0	0.0	0.0	0.0	0.0	28.33	8.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.99.18	13500.1	30481.0	30085.25	33837.6	35227.93	44857.59	38746.17	41253.880000000005	31284.88	29088.5	25427.69	19390.090000000004	33541.64	29847.77	30988.57	36167.9	34287.32	33633.99	39126.53	21487.19	23243.79	17026.08	15241.5	15469.15	18841.68	18824.9	23611.42	17791.17	26732.43	22272.82
EC:5.4.99.19	13525.37	30545.5	30185.25	34519.939999999995	35411.93	44569.59	39132.24	42198.51	31962.43	29390.5	25653.81	21890.35	33072.69	29311.67	30846.27	36196.97	34060.14	33592.14	39411.15	17933.629999999997	24673.590000000004	18598.18	15746.5	16666.75	16348.62	17510.81	25453.42	14329.09	27795.61	25222.92
EC:5.4.99.2	1810.5	2065.33	4251.92	869.4300000000001	2072.6	3071.75	500.6	176.25	496.0	986.0	612.24	3465.83	2825.75	5234.87	3283.03	120.0	1151.67	348.0	85.25	16664.25	4041.41	3598.88	3488.67	3222.25	10559.08	9786.33	1715.75	14739.25	7359.25	1694.33
EC:5.4.99.20	1819.33	2015.5	4228.75	1024.26	2186.93	58.59	235.83	193.75	579.8299999999999	809.5	1409.07	3440.33	1551.59	3462.87	1116.03	527.83	913.5	307.34000000000003	340.41	8.58	3361.83	3439.41	3434.67	3247.25	665.08	1739.49	1732.75	431.25	437.25	306.16
EC:5.4.99.21	2025.0	2529.33	4632.42	1560.43	2293.6	3889.25	1439.17	1816.75	937.0	1095.0	729.74	3567.33	2847.75	4922.87	2337.53	193.0	968.67	561.6	120.75	5155.75	3674.2	3919.08	3532.67	3170.25	2100.58	3482.83	1664.75	4591.45	4511.92	2723.16
EC:5.4.99.22	13285.6	29948.0	29680.75	33191.6	35050.93	41050.09	37388.0	39526.380000000005	31059.88	28662.5	25546.69	21604.590000000004	32172.64	28380.77	29749.73	36142.9	33879.82	33191.39	39109.53	16338.69	22982.590000000004	16512.08	15186.5	15469.15	17576.18	17233.9	23579.42	13902.97	22609.26	19725.99
EC:5.4.99.23	36843.14	87332.0	81776.75	99359.28	101340.93	131003.59	114685.85	122117.64	93489.48	85283.0	73816.43000000001	58256.11	97130.24	82115.57	90297.66	107441.04	100904.46	99372.79	116642.27	62231.57	62144.22	43879.68	38820.5	39676.95	54908.06	52767.72	66047.42	50484.01	77143.13	64341.48
EC:5.4.99.24	2060.83	2648.83	4729.92	1783.2600000000002	2446.6	6574.09	2514.0	3135.25	1135.83	1549.0	1755.57	3749.16	3171.09	5494.200000000001	2777.03	578.83	1414.67	1454.94	432.41	7330.25	4360.36	4318.91	3712.17	3477.75	2590.57	4182.82	2472.42	7560.95	6028.25	4108.15
EC:5.4.99.25	13500.1	30481.0	30085.25	33837.6	35247.93	44857.59	38746.17	41253.880000000005	31567.88	29088.5	25629.69	21750.090000000004	33541.64	29847.77	30989.07	36167.9	34287.32	33633.99	39126.53	21487.19	23266.79	17026.08	15270.5	15469.15	19019.68	18991.9	23613.42	18071.17	26732.43	22272.82
EC:5.4.99.26	1819.33	2015.5	4228.75	993.26	2158.93	718.5899999999999	355.83	171.75	574.8299999999999	840.5	1374.07	3440.33	1517.59	3460.87	1106.36	453.83	895.5	267.34000000000003	323.41	126.92	3800.82	3690.75	3550.33	3438.25	1387.4	1937.49	3017.09	431.25	1769.91	1631.82
EC:5.4.99.27	1819.33	2015.5	4228.75	1024.26	2184.93	58.59	235.83	193.75	579.8299999999999	809.5	1409.07	3440.33	1551.59	3462.87	1116.03	523.83	913.5	304.34000000000003	340.41	67.75	3581.66	3550.58	3501.5	3336.75	1032.24	1842.49	2366.42	428.75	1102.08	975.99
EC:5.4.99.28	1855.16	2071.0	4314.25	2029.52	2348.36	132.43	586.46	370.25	1162.91	1619.0	2813.39	3522.16	1740.6799999999998	3863.99	2469.7200000000003	1005.66	1365.5	590.9300000000001	669.57	5124.25	4260.82	4035.41	3685.0	3683.25	5380.23	4314.98	3213.09	4751.75	2151.41	1775.98
EC:5.4.99.29	1855.16	2071.0	4314.25	2029.52	2348.36	132.43	586.46	370.25	1162.91	1619.0	2813.39	3522.16	1740.6799999999998	3863.99	2469.7200000000003	1005.66	1365.5	590.9300000000001	669.57	5124.25	4260.82	4035.41	3685.0	3683.25	5380.23	4314.98	3213.09	4751.75	2151.41	1775.98
EC:5.4.99.5	4067.66	5227.5	9365.5	3567.5200000000004	4815.86	13831.68	5217.8	6406.0	2937.16	4033.5	4750.389999999999	7449.66	7423.68	11638.24	6672.73	1268.66	3135.25	3203.78	958.07	23030.5	8729.35	8344.46	7183.0	6741.5	10208.48	12309.73	4910.84	23142.58	15319.25	9025.14
EC:5.4.99.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.99.60	214.5	597.0	426.5	1513.43	259.43	4913.0	1694.67	1826.5	966.0	1132.0	731.99	224.5	1517.5	2135.29	2483.53	164.0	459.5	787.6	103.0	1365.5	610.2	507.4	92.0	5.0	353.0	451.0	37.0	4175.7	3785.67	1370.33
EC:5.4.99.61	214.5	597.0	426.5	1513.43	259.43	4913.0	1694.67	1826.5	966.0	1132.0	731.99	224.5	1517.5	2135.29	2483.53	164.0	459.5	787.6	103.0	1365.5	610.2	507.4	92.0	5.0	353.0	451.0	37.0	4175.7	3785.67	1370.33
EC:5.4.99.62	13258.6	29877.17	29601.08	33062.6	34956.26	36985.09	36197.2	38243.880000000005	30986.63	28179.5	25167.94	21411.26	31226.89	27011.94	28308.9	36121.9	33542.9	32361.74	39032.28	5693.69	20657.46	14820.85	14701.83	14310.15	11336.35	11645.82	21600.42	2823.17	17208.510000000002	17123.16
EC:5.4.99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.99.9	11196.5	27366.0	25329.5	32639.0	33036.0	36271.0	33559.17	36818.5	29132.25	26110.0	22682.0	17290.5	27825.25	24857.0	28108.67	32572.0	30962.5	30107.85	35453.75	16079.5	18986.2	13323.3	11607.0	11839.4	16578.5	14926.0	21188.0	14797.2	20441.17	19741.03
EC:5.5.1.1	0.0	0.0	0.0	875.4300000000001	37.43	12.0	29.0	22.0	425.0	669.0	621.99	0.0	40.0	242.29	1078.53	74.0	18.0	37.0	17.0	0.0	5.0	4.0	0.0	14.0	0.0	0.0	0.0	3.0	13.0	0.0
EC:5.5.1.19	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
EC:5.5.1.2	54.0	72.66	149.34	875.4300000000001	110.77	12.0	29.0	22.0	425.0	669.0	621.99	126.66	88.0	370.95	1080.86	78.0	31.34	37.0	17.0	0.0	318.0	404.66	269.34	218.0	64.66	110.66	88.0	26.0	0.0	20.66
EC:5.5.1.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.5.1.4	0.0	2.5	0.0	3.0	2.0	927.0	246.3	74.5	1.25	123.5	2.25	22.0	470.75	875.5	504.0	0.0	195.25	69.25	4.25	2794.5	159.5	73.5	6.0	24.0	1125.0	1551.75	30.0	6959.5	1075.25	696.0
EC:5.5.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.99.1.2	36441.47	83639.5	80506.5	94883.54	97432.86	119921.68	103007.45	114092.39	85504.31	78848.0	68966.0	52711.44	89134.33	81963.44	89279.18000000001	96099.87	93386.96	90718.73	104342.68	86089.81999999999	60120.75	43604.46000000001	41756.0	39120.3	63310.8	60572.21	61246.84	87118.58	81159.38	68891.1
EC:5.99.1.3	27429.2	62156.0	61013.5	69173.2	70939.86	100546.18	81670.68000000001	88342.76000000001	64184.26	59100.99999999999	51443.380000000005	43991.18000000001	70195.78	63644.54	65284.82	72385.8	69389.64	68575.68	78287.06	54151.380000000005	47587.98	35080.16	30717.0	30954.3	41055.36	41691.8	47294.84	49745.740000000005	63287.2	50317.3
EC:6.1.1.1	13500.1	30481.0	30090.25	33847.6	35247.93	44882.59	38772.17	41277.880000000005	31567.88	29088.5	25639.69	21750.090000000004	33566.64	29847.77	30995.07	36193.9	34287.32	33663.99	39163.53	21487.19	23309.04	17026.08	15284.5	15469.15	19019.68	18991.9	23619.42	18071.17	26738.43	22276.82
EC:6.1.1.10	13500.1	30481.0	30090.25	33847.6	35247.93	45119.09	38778.17	41372.880000000005	31571.88	29088.5	25639.69	21755.090000000004	33639.14	29903.77	30999.57	36193.9	34294.32	33763.99	39163.53	21487.19	23301.79	17038.08	15270.5	15469.15	19019.68	18991.9	23613.42	18082.67	26732.43	22272.82
EC:6.1.1.11	13500.1	30481.0	30085.25	33837.6	35247.93	44857.59	38746.17	41253.880000000005	31567.88	29088.5	25629.69	21750.090000000004	33541.64	29847.77	30989.07	36167.9	34287.32	33633.99	39126.53	21487.19	23266.79	17026.08	15270.5	15469.15	19019.68	18991.9	23613.42	18071.17	26732.43	22272.82
EC:6.1.1.12	13714.6	30966.0	30191.75	33846.6	35278.93	45547.59	39215.84	42362.380000000005	31637.88	29123.5	25629.69	21799.590000000004	33848.14	30058.77	31394.74	36192.9	34694.82	34031.99	39143.53	25808.19	23335.79	17180.08	15270.5	15481.15	20257.68	20435.9	23613.42	20861.17	27849.1	24237.15
EC:6.1.1.13	22014.54	53640.0	49866.0	64102.67999999999	65678.0	64670.5	64083.74	70272.26	57929.6	52248.0	46611.74	34247.520000000004	53012.6	45860.8	52189.74	65286.14	61232.14	59737.600000000006	71553.73999999999	11711.88	37409.2	25571.2	23330.0	24148.8	23003.88	21667.32	42280.0	5136.68	34427.86	34944.0
EC:6.1.1.14	26785.7	60362.5	59719.0	66913.2	70273.86	82293.68	75074.87	79462.76000000001	62252.51	56901.99999999999	50305.630000000005	43203.68000000001	64547.03	56822.04	59187.3	72272.8	67809.89	66018.13	78156.81	27343.88	45642.55	33405.66	30433.0	30904.3	31503.36	31643.05	47125.84	20968.64	45067.44	40606.81
