function	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
EC:1.3.1.32	0.0	0.0	76.0	0.0	43.0	43.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	39.25	12.0	31.0	1.75
EC:1.3.1.33	19.0	0.0	0.0	19.0	6.0	0.0	26.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	13.0	18.0	0.0	0.0	8.0	0.0	24.0	0.0	10.0	52.0	34.67
EC:1.3.1.34	1834.25	6946.72	2642.17	991.5	1330.95	2077.87	2840.68	1380.0	1019.87	1016.47	833.5	3911.6	442.0	767.4	991.02	1233.4	2899.0	2008.89	2087.82	1555.47	1972.06	1383.81	1879.42	2174.3	2137.95	2133.34	1842.89	2171.76
EC:1.3.1.43	1156.0	904.0	1406.0	1141.0	1174.0	924.5	1541.0	1036.0	1384.0	1179.0	161.0	144.0	93.5	65.0	70.5	89.0	24.5	292.9	235.0	137.0	118.5	69.5	85.5	168.5	172.9	41.0	174.0	153.0
EC:1.3.1.44	43.5	45.25	120.0	104.0	40.5	45.7	58.0	123.0	14.25	122.75	34.25	0.0	28.75	26.0	716.99	714.4300000000001	203.33	1701.06	1566.44	1090.35	1084.94	670.5899999999999	1070.09	1259.44	1517.37	529.4200000000001	1191.9	1374.96
EC:1.3.1.45	0.0	22.0	0.0	21.0	0.0	0.0	31.0	0.0	9.0	0.0	0.0	0.0	26.0	0.0	2.33	1.0	1.33	21.0	2.5	3.33	11.0	5.0	13.42	15.0	0.0	0.0	0.0	0.0
EC:1.3.1.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.54	2942.25	2604.25	4095.67	2179.5	2482.0	3065.17	2346.33	2294.0	2453.42	2185.75	940.75	376.43	565.75	735.35	1539.64	1443.27	550.1700000000001	3814.3	3434.58	2169.69	2321.78	1421.53	2059.76	2893.08	2560.54	1158.05	2541.94	2484.36
EC:1.3.1.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.64	0.0	23.0	0.0	14.0	0.0	0.0	0.0	4.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	5.0	0.0
EC:1.3.1.74	16.0	0.0	38.0	0.0	0.0	0.0	17.0	0.0	13.0	0.0	12.0	0.0	0.0	0.0	0.0	21.0	0.0	19.0	21.5	26.5	28.0	0.0	0.0	0.0	0.0	0.0	11.0	29.0
EC:1.3.1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.76	4443.25	10662.36	5515.17	10526.0	3808.77	5776.57	10020.38	29875.5	19041.53	12839.11	19463.5	16782.03	18739.5	3424.8500000000004	3172.65	9553.34	8922.5	8689.66	7809.43	8350.369999999999	7722.35	4402.36	5727.26	6113.24	8767.6	5916.22	5588.91	8229.66
EC:1.3.1.78	19.0	0.0	0.0	0.0	6.0	0.0	26.0	65.0	14.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	25.0	23.0	0.0	14.0	6.0	9.0	41.0	16.0	2.0	34.0	14.0
EC:1.3.1.83	40.0	0.0	14.0	58.0	6.0	0.0	31.0	73.0	0.0	12.0	15.0	0.0	0.0	0.0	0.0	2.0	0.0	18.0	7.0	28.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.85	7.0	0.0	14.0	0.0	30.0	14.5	100.0	0.0	28.0	21.0	8.0	0.0	3.5	0.0	28.0	20.0	0.0	102.0	63.0	28.0	25.0	26.0	0.0	61.0	23.0	5.0	22.0	14.0
EC:1.3.1.86	4.0	21.0	19.0	27.67	0.0	3.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	42.0	0.0	14.0	8.67	26.0	21.0	0.0	0.0	0.0	12.0	7.0	23.0	12.0
EC:1.3.1.87	84.75	5231.36	30.5	6.0	8.25	13.0	2020.25	198.25	11.45	65.61	109.25	3677.67	5.25	88.5	38.25	58.0	2495.0	87.25	95.25	82.25	165.25	379.25	29.25	86.75	121.0	1070.5	180.25	86.5
EC:1.3.1.9	6942.32	12872.489999999998	15235.509999999998	25482.1	6853.129999999999	7966.269999999999	16220.559999999998	47188.73	23344.08	17499.38	20705.1	19071.03	21361.050000000003	4932.200000000001	8457.6	14409.16	11294.7	19692.88	19663.73	15438.509999999998	17382.33	10995.17	12469.45	14686.56	18190.84	9436.61	13441.35	17181.8
EC:1.3.1.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.98	5646.07	11909.489999999998	13662.91	23473.6	5780.129999999999	6833.77	15288.56	45855.4	21666.08	16091.88	20385.85	18850.1	21252.050000000003	4710.35	6786.26	13175.830000000002	10913.03	16272.52	15893.500000000002	13423.31	14928.85	9692.33	10427.7	11663.41	15617.690000000002	8687.439999999999	10910.17	14813.240000000002
EC:1.3.3.11	3411.5	3252.11	5109.34	1787.33	2605.5	4090.84	1382.66	2229.0	2030.59	1698.61	1330.25	386.0	846.75	1167.4	696.42	774.52	345.5	865.73	1119.64	1409.84	1405.59	1036.7800000000002	1381.83	1591.33	1498.32	1145.5	1341.36	1279.26
EC:1.3.3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.3.3	3222.25	7893.36	4175.17	2234.83	2720.35	3288.37	4587.88	2861.0	2757.74	2286.61	1070.83	4055.6	531.5	867.0	1291.01	1568.47	2922.5	2462.51	2761.35	2055.83	2435.75	1751.78	2298.0	2643.26	2670.35	2269.67	2287.27	2429.06
EC:1.3.3.4	1292.25	2861.5	1618.6	9080.67	1343.17	2788.0	6670.33	27423.17	16546.66	10662.5	18470.0	12709.0	18267.0	2657.5	979.19	7223.62	5699.8	3517.59	3316.3	5161.950000000001	3891.980000000001	2145.68	2633.22	1837.42	4992.84	3218.4	2109.05	4578.7
EC:1.3.3.5	0.0	12.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	13.0	4.25	0.0	0.0	0.67
EC:1.3.3.6	8.0	27.5	38.0	38.67	43.0	46.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	71.0	46.0	58.0	8.0	212.25	248.67	102.0	41.0	22.0	28.5	48.0	87.0	49.0	178.0	101.75
EC:1.3.4.1	44.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	10.0	93.0	101.0	58.0	85.0	0.0	89.0	59.0	31.0	18.0	113.0	81.0
EC:1.3.5.1	9255.0	21563.72	11691.0	21742.34	8408.04	12348.74	22503.92	60728.34	39192.9	26206.22	39338.66	33722.2	37604.5	7203.5	7286.91	20355.24	17585.510000000002	19016.02	18544.9	18141.89	17047.15	9686.63	13267.76	14088.919999999998	19397.120000000003	12199.990000000002	13255.88	18556.74
EC:1.3.5.2	3441.5	8182.19	4423.84	2362.83	2982.68	3410.37	5781.3	3675.17	2929.04	2491.61	1088.3300000000002	4111.599999999999	696.1599999999999	983.0	2577.9300000000003	2758.13	3805.26	5199.92	5259.6	4002.24	4705.66	2949.03	3737.34	4484.92	4616.19	3178.9300000000003	4187.27	4634.15
EC:1.3.5.3	206.25	5488.58	221.84	42.83	70.33	95.2	2124.75	985.75	110.95	240.25	129.75	3755.6	86.91	123.35	482.67	423.53	3152.6800000000003	893.3199999999999	759.47	811.77	1077.27	764.42	421.0	580.56	735.6199999999999	1545.26	659.3900000000001	704.34
EC:1.3.5.4	10188.1	33337.35	19539.27	34315.67	10132.58	12974.97	30128.34	77069.97	40730.6	29299.59	40050.66	43001.36	39838.21	8170.94	10657.5	23817.47	25374.41	25135.9	24168.050000000003	22906.18	24021.68	15339.53	17218.89	18450.77	25384.300000000003	17379.25	17066.34	24183.21
EC:1.3.5.5	19.0	0.0	0.0	0.0	6.0	0.0	26.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.5.6	0.0	0.0	0.0	0.0	0.0	0.0	10.33	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.11	29.0	0.0	12.0	0.0	32.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	60.0	34.0	34.0	0.0	36.0	15.0	17.0	0.0	50.0	55.0
EC:1.3.7.5	19.0	0.0	0.0	0.0	6.0	0.0	26.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.7	82.0	0.0	42.0	174.0	6.0	0.0	41.0	89.0	0.0	36.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	21.0	84.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	18.0	0.0	0.0	8.0	0.0	24.0	0.0	10.0	52.0	38.0
EC:1.3.8.1	1965.0	1703.75	2827.67	971.83	1545.0	2470.67	1342.33	1610.0	1220.7600000000002	999.75	764.91	208.0	424.25	671.0	1847.0	1737.18	698.0	4074.41	4023.2	2592.92	2641.54	1679.7	2566.17	3296.25	2993.16	1144.75	2859.34	3313.5
EC:1.3.8.12	11.0	0.0	6.0	0.0	31.0	14.5	136.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	20.0	31.0	0.0	101.0	67.0	56.0	42.0	26.0	6.0	76.0	32.0	9.0	29.0	26.0
EC:1.3.8.2	1149.0	2668.5	1279.0	6701.5	1100.0	2546.0	5289.5	27235.5	16254.0	10432.5	18374.0	12639.0	18146.0	2485.5	194.0	6578.0	5527.0	1887.0	1412.0	4336.0	2982.0	1521.0	1595.0	570.0	3606.0	2890.0	773.0	3255.0
EC:1.3.8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.8.4	3020.5	2604.61	4130.67	2211.83	2649.6	3214.17	2458.13	2515.75	2611.09	2179.86	872.58	343.0	526.25	679.65	744.26	925.18	363.0	1591.67	1555.09	1395.75	1588.42	888.87	1584.67	1765.0	1763.75	883.92	1316.41	1732.34
EC:1.3.8.6	4166.5	5198.11	5384.67	9021.17	3876.1	5945.17	8046.13	29777.5	18912.42	12572.11	19285.75	12942.0	18663.25	3345.9	1541.84	7955.269999999999	5880.33	4320.51	4222.67	6506.08	5243.67	2827.87	3754.25	3063.87	5944.84	3961.76	2997.13	5825.650000000001
EC:1.3.8.7	7516.0	6391.08	10718.68	11066.34	7151.2	7880.18	6775.92	6811.0	7114.35	5903.58	2114.33	914.0	1163.5	1598.2	1879.02	2079.16	753.3299999999999	4115.950000000001	4587.55	3116.47	3588.48	2087.16	3746.79	3779.82	3966.17	1769.34	3607.0	3927.18
EC:1.3.8.8	0.0	3.72	25.0	0.0	30.2	3.0	5.6	0.0	0.0	5.72	26.0	0.0	0.0	7.4	295.02	460.66	175.0	651.81	664.2600000000001	383.28	595.62	268.66	621.34	645.3199999999999	576.0	216.34	464.0	822.84
EC:1.3.98.1	1817.07	3440.3	8853.74	21021.77	2735.53	3109.4	7265.43	40429.23	18323.13	11706.77	18991.27	14832.5	20807.0	3679.96	1413.3	7949.93	6366.87	4380.24	4713.31	5855.98	6363.35	4767.91	3759.93	2697.85	6455.51	4149.74	2464.59	5771.17
EC:1.3.99.12	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.16	11838.0	10236.5	15662.02	7177.98	9161.0	12712.02	6917.639999999999	8746.0	8454.52	6876.5	3736.5	1253.0	2308.5	3226.0	1640.5	1844.7	953.16	1723.9	2449.48	3221.5	3100.5	2482.9	3294.0	3822.0	3257.4	2822.5	3193.5	3007.7
EC:1.3.99.22	12474.07	28297.82	23065.13	18393.55	9987.73	14290.45	21636.1	43921.55	26416.94	18755.78	22814.93	25387.9	20855.57	6425.460000000001	11334.32	17826.59	18024.49	26640.18	25969.770000000004	20639.82	23186.09	15172.7	17082.68	20549.23	23990.77	14432.5	18786.51	22959.01
EC:1.3.99.23	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	14.0	6.0	3.0	35.0	61.0	18.0	68.0	29.0	54.75	42.12	34.0	11.0	38.38	39.55
EC:1.3.99.26	177.1	457.97	115.0	127.67	113.8	117.33	482.66	378.13	445.46	131.87	37.0	17.53	3.5	118.0	704.3299999999999	707.9200000000001	597.2	1655.08	1480.43	1158.24	1482.15	987.65	1115.8	1037.3200000000002	1326.9	363.16	1260.42	1217.2900000000002
EC:1.3.99.27	21.0	0.0	14.0	58.0	0.0	0.0	5.0	8.0	0.0	12.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	7.0	28.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.28	177.1	457.97	115.0	127.67	113.8	117.33	482.66	378.13	445.46	131.87	37.0	17.53	3.5	118.0	704.3299999999999	707.9200000000001	597.2	1655.08	1480.43	1158.24	1482.15	987.65	1115.8	1037.3200000000002	1326.9	363.16	1260.42	1217.2900000000002
EC:1.3.99.29	177.1	457.97	115.0	127.67	113.8	117.33	482.66	378.13	445.46	131.87	37.0	17.53	3.5	118.0	704.3299999999999	707.9200000000001	597.2	1655.08	1480.43	1158.24	1482.15	987.65	1115.8	1037.3200000000002	1326.9	363.16	1260.42	1217.2900000000002
EC:1.3.99.31	177.1	457.97	115.0	127.67	113.8	117.33	482.66	378.13	445.46	131.87	37.0	17.53	3.5	118.0	704.3299999999999	707.9200000000001	597.2	1655.08	1480.43	1158.24	1482.15	987.65	1115.8	1037.3200000000002	1326.9	363.16	1260.42	1217.2900000000002
EC:1.3.99.32	0.0	22.0	0.0	1549.0	0.0	0.0	4.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	0.0	0.0	6.0	0.0	22.5	0.0	0.0	6.0	0.0
EC:1.3.99.33	0.0	0.0	0.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	42.5	0.0	0.0	0.0	642.0	252.0	200.0	607.5	391.0	698.0	327.0	360.0	430.0	424.0	646.0	216.0	290.0	707.0
EC:1.3.99.35	63.0	0.0	42.0	174.0	0.0	0.0	15.0	24.0	0.0	36.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	21.0	84.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.4	0.0	0.0	38.0	4.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	124.0	143.0	54.0	15.0	12.0	6.0	0.0	94.0	0.0	33.0	99.75
EC:1.3.99.5	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	71.0	27.0	0.0	6.0	0.0	0.0	53.0	12.0	33.0	49.0
EC:1.3.99.8	0.0	69.0	0.0	0.0	0.0	0.0	111.0	12.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
EC:1.4.1.1	3541.32	4357.46	3722.28	10163.07	3177.8	3967.87	9459.23	35839.8	20091.94	13021.0	19265.02	13156.87	18903.16	3572.36	2303.05	8508.630000000001	6503.21	6593.51	6054.389999999999	7226.54	6584.08	3220.79	3964.04	4551.129999999999	7275.99	3941.55	4186.16	6752.83
EC:1.4.1.11	0.0	29.0	19.0	0.0	6.0	3.0	25.0	50.0	12.0	0.0	6.0	0.0	0.0	0.0	87.0	190.33	99.0	323.16	406.0	207.67	141.0	71.0	141.67000000000002	197.0	181.83	62.0	200.0	303.0
EC:1.4.1.13	12226.8	24417.870000000003	15754.27	23668.17	10518.94	15636.41	23307.92	63484.9	41581.97	28332.57	40289.91	34135.8	38047.25	7793.5	11078.04	23486.41	19155.46	28049.74	27095.22	23182.63	22771.36	13147.12	17856.019999999997	21206.11	26029.2	14655.19	19190.56	24299.94
EC:1.4.1.14	12226.8	24417.870000000003	15754.27	23668.17	10518.94	15636.41	23307.92	63484.9	41581.97	28332.57	40289.91	34135.8	38047.25	7793.5	11078.04	23486.41	19155.46	28049.74	27095.22	23182.63	22771.36	13147.12	17856.019999999997	21206.11	26029.2	14655.19	19190.56	24299.94
EC:1.4.1.16	243.5	136.5	292.0	136.0	76.5	265.0	313.17	244.0	292.25	276.5	134.0	99.0	38.0	110.5	2400.77	2211.22	598.3	5515.66	5306.7	2830.8099999999995	3331.09	1737.44	2929.9	4379.2	4014.5	1118.9	3740.24	3847.25
EC:1.4.1.18	20.0	0.0	33.0	973.0	21.0	0.0	0.0	53.0	0.0	8.0	0.0	0.0	0.0	0.0	158.67000000000002	63.0	40.0	246.0	159.56	103.0	121.0	101.0	141.78	175.0	118.67	0.0	165.0	122.0
EC:1.4.1.2	4132.67	5348.08	5366.01	10549.17	3859.0	5640.84	7799.08	29678.67	19150.75	12691.75	19531.42	13087.67	18918.25	3283.66	1333.5	7687.02	5964.25	4233.5	3666.9	5835.75	4755.469999999999	2516.96	3226.03	2685.5	5640.92	3775.5	2483.41	5295.58
EC:1.4.1.20	0.0	7.0	0.0	608.0	0.0	3.0	31.0	0.0	0.0	0.0	16.0	0.0	26.0	0.0	0.0	0.0	0.0	10.0	41.0	18.5	0.0	0.0	10.0	12.5	0.0	0.0	7.0	33.0
EC:1.4.1.21	84.0	92.86	120.0	73.0	46.1	162.2	142.8	135.0	240.67	111.86	50.08	29.43	13.0	80.24999999999999	517.5	529.47	159.0	928.58	1120.83	750.14	661.9399999999999	441.08	845.3299999999999	978.35	1043.74	335.0	847.14	1011.01
EC:1.4.1.23	0.0	21.0	19.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	14.0	3.0	26.0	15.0	0.0	0.0	0.0	12.0	7.0	0.0	12.0
EC:1.4.1.24	29.0	0.0	12.0	0.0	32.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	15.0	0.0	74.0	47.0	47.0	67.0	0.0	62.0	54.0	57.0	6.0	58.5	28.0
EC:1.4.1.3	257.0	116.86	162.0	227.67	246.37	302.0	299.93	429.0	284.33	237.86	157.32999999999998	24.43	36.0	181.25	318.09	363.75	82.66	817.0	998.81	574.75	783.7600000000001	273.66	548.09	715.99	638.38	251.67	606.98	884.6000000000001
EC:1.4.1.4	1477.9	6611.16	8350.44	13852.73	1944.81	1250.23	5630.780000000001	14133.63	2661.9	1925.28	1003.1	5798.63	2440.66	1491.7	5889.870000000001	6014.859999999999	5061.85	13718.82	14129.0	8090.990000000001	10836.36	7710.3	8366.75	10688.07	11352.3	5195.74	9621.79	10673.01
