function	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
EC:1.11.1.19	0.0	79.67	13.0	16.25	0.0	7.75	0.0	4.0	16.5	2.25	16.0	14.5	35.5	4.0	11.17	10.0	56.0	0.0	39.47	9.5	8.25	52.25	10.5	8.5	3.75	21.25	23.0	35.0	1.33	5.5	28.25	0.0	284.0	148.17000000000002	0.0	220.5	43.0	35.0	40.0	203.25	0.0	191.3	35.5	30.67	151.17000000000002	41.5	46.25	149.0	39.0	250.25	28.0	2.5	50.0	48.25	28.0	20.0	0.0	21.0	0.0	71.83	44.0	72.0	0.0	70.5	0.0	0.0	3.0	0.0	0.0	2.25	0.0	10.0	36.0	32.0	11.0	15.0	63.0	19.0	15.0	0.0	6.0	7.0	8.0	1.75	0.0	0.0	15.5	0.0	0.0	14.5	140.17000000000002	0.0	25.0	0.0	0.0	0.0	0.0	0.0	2.0	1.67	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0
EC:1.11.1.21	9463.91	10214.65	9293.59	4422.17	2927.67	3559.83	154.0	448.5	707.25	336.0	1856.75	851.12	866.55	880.5	818.25	737.77	1183.95	1404.37	1235.81	520.76	3347.33	445.2	588.87	5373.41	2077.41	2722.69	1105.5	1268.07	1033.08	462.4	382.75	391.05	2437.67	1210.49	2448.25	2657.19	852.08	1087.58	521.8299999999999	1535.27	943.08	1377.2900000000002	933.23	1225.5	1737.12	1114.92	1688.62	1417.33	446.42	2362.09	277.25	926.21	681.25	2726.17	3662.98	1463.25	2666.17	2187.91	470.0	509.49	688.25	717.58	713.5	508.25	586.0	297.0	489.0	542.83	276.25	621.83	1105.57	427.78	1032.14	451.54	551.25	251.25	401.0	418.0	219.0	486.25	494.75	439.75	56.33	9.0	70.0	100.5	97.0	123.0	68.75	37.75	2265.7	288.58	575.41	226.0	20.0	0.0	29.0	32.55	67.75	79.92	51.25	69.75	78.0	28.32	36.75	78.0	18.0	50.21	42.0	66.25	47.0	16.0	41.75	139.5	22.0	15.25	50.0	30.0	40.0	44.0	28.33	39.25	54.68	64.0	51.0	28.5	24.0
EC:1.11.1.5	9544.91	10247.93	9554.59	4505.42	3481.84	3562.58	979.67	1451.66	2280.16	1258.67	2748.26	1203.8200000000002	2341.42	1012.75	1969.83	2322.67	2606.66	5065.94	1911.16	2659.19	3379.74	703.1700000000001	1039.57	4426.09	844.25	1009.75	2681.34	2201.34	2182.75	1233.16	1098.41	870.5799999999999	4481.82	2033.85	2521.25	4487.53	1970.52	2177.05	1264.24	2861.75	2099.67	2616.33	1613.62	1740.33	3317.33	2735.34	3224.82	2890.24	1062.58	3799.34	1070.42	1537.51	952.42	3287.34	3686.75	1612.26	2728.51	2317.5	600.92	746.4	660.08	726.25	918.33	572.25	791.75	802.84	760.33	853.5	767.41	588.2500000000001	1240.5	422.99	778.42	657.0799999999999	782.5899999999999	477.58	421.67	454.17	262.17	499.75	492.33	1180.92	307.59000000000003	153.17000000000002	228.83	220.34	476.66	216.83	484.42	844.25	4316.91	713.91	1182.2399999999998	573.33	132.42000000000002	90.66	120.0	105.55	109.75	98.25	59.59	100.75	94.0	112.75	161.75	74.0	41.0	26.5	83.0	118.25	89.0	32.0	127.75	123.0	222.0	62.25	219.0	182.0	40.0	273.0	275.33000000000004	191.25	216.83	568.0	529.0	147.5	254.0
EC:1.11.1.6	11208.25	16729.5	12158.59	7482.67	4990.67	5590.08	1469.87	3106.16	4437.41	2471.92	8455.84	3982.23	5286.52	3822.34	4789.92	4827.27	6667.86	9947.91	4229.89	4914.9400000000005	4799.75	2401.6200000000003	3335.37	9135.67	6152.33	7288.759999999999	5874.34	5815.73	2592.08	2584.06	2282.91	1961.18	9821.04	4639.67	3371.25	8589.79	3664.49	3887.940000000001	2391.18	5187.330000000001	3628.84	5439.67	3386.6400000000003	3041.16	6786.11	4940.23	6728.86	6520.83	2329.33	8230.699999999999	3189.42	3464.53	2057.34	6012.34	5706.56	2605.92	4872.26	4204.25	2068.67	2384.18	2712.08	3002.25	2675.33	2212.75	2458.8	1929.15	2124.33	1652.25	1703.41	2686.09	2042.64	1674.55	3437.45	2306.42	2706.39	1366.58	1635.42	1959.92	1096.17	1957.75	2205.21	1600.7600000000002	638.59	362.51	668.8299999999999	358.68000000000006	705.16	414.33	2321.42	1418.25	7683.570000000001	2395.74	2437.66	1440.33	592.4200000000001	3262.08	3061.0	3581.79	4535.91	17887.83	2811.41	7667.11	11670.5	13444.39	3338.01	26304.8	13114.04	8735.92	364.86	501.75	315.5	5972.3	7966.85	606.5	324.5	549.25	651.84	552.16	293.5	4072.0	658.5	2046.25	1578.44	4887.5	9916.5	12767.8	22319.2
EC:1.11.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	16.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.11.1.9	11101.58	15102.16	13177.93	8008.29	5240.67	5497.06	555.5999999999999	1477.5	2117.3	1146.85	9214.4	2786.77	3501.05	3342.02	2517.34	2157.84	3673.7	4515.71	3573.25	1921.74	5687.94	2368.1800000000003	4338.46	6934.85	3730.69	3984.1	3770.61	4209.099999999999	6599.4	2190.7	1595.94	1699.4499999999998	9857.32	5832.490000000001	4353.42	10072.35	4082.64	4196.76	2220.6400000000003	6285.509999999999	4552.78	6251.1900000000005	3781.64	3543.15	7423.78	5697.21	7662.35	7684.099999999999	2706.8	9234.48	1856.92	2689.91	1905.26	4926.62	5261.639999999999	2471.32	4468.32	3723.94	1859.75	1884.91	2470.59	2792.38	2199.42	1960.41	2110.65	1423.49	1489.1	1286.91	1048.32	2253.0	1879.0	1146.27	2577.09	1927.42	1644.65	1371.25	1756.25	1981.55	1118.9	1852.25	1869.36	3502.78	2434.7	2207.56	2774.61	2228.51	1964.64	1906.8	2440.15	3151.45	10629.94	2140.78	2717.79	2408.28	1045.7	3281.52	4725.7	951.66	722.4799999999999	465.92	421.55	1243.38	556.5	850.49	1203.28	801.5	669.6700000000001	278.71000000000004	8872.86	4426.85	4871.5	342.5	1485.65	1108.0	4687.5	1121.75	1946.67	1498.33	783.0	19474.5	840.66	1956.42	3336.6	2015.5	2298.5	449.0	1678.0
EC:1.11.2.4	0.0	224.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	17.0	12.0	32.0	0.0	6.5	0.0	27.0	14.0	26.0	10.0	10.33	6.33	15.5	38.67	32.0	0.0	2.67	4.33	633.66	12.0	11.0	0.0	238.67	227.33	690.6700000000001	393.67	160.0	85.0	50.0	254.17	100.0	193.33	132.32999999999998	73.0	234.09	179.0	162.32999999999998	220.67	54.0	220.33	6.67	1.8	18.67	16.0	3.2	32.0	24.33	5.33	0.0	10.0	20.0	0.0	0.0	8.66	0.0	0.82	0.0	0.0	3.67	0.0	6.0	35.0	11.0	15.0	0.0	12.0	6.0	13.0	0.0	0.0	34.0	231.47	10.0	0.0	8.0	0.0	10.67	0.0	4.0	0.0	624.14	91.27	224.74	101.73	0.0	0.0	40.0	36.0	6.33	2.67	16.33	22.33	0.0	26.67	35.33	16.0	5.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.67	22.33	0.0	0.0	0.0	4.17	7.67	0.0	0.0	0.0	0.0
EC:1.12.1.2	0.0	44.0	0.0	0.0	0.0	24.0	0.0	33.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	23.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	212.0	160.0	0.0	318.0	61.0	198.0	0.0	279.0	12.0	125.0	99.0	154.0	169.0	219.0	236.0	188.0	39.0	239.5	0.0	0.0	0.0	95.0	0.0	0.0	0.0	26.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	32.0	28.0	24.0	59.0	175.0	70.0	18.0	0.0	529.0	141.0	63.0	84.0	9.0	0.0	99.0	138.0	201.0	0.0	0.0	0.0	0.0	96.0	78.0	102.0	165.0	0.0	0.0	240.0	222.0	102.0	84.0	0.0	150.0	0.0	537.0	123.0	180.0	267.0	123.0	0.0	0.0	681.0	474.0	0.0	0.0
EC:1.12.1.3	24.0	48.0	219.0	103.67	45.0	198.0	0.0	39.0	47.0	9.0	0.0	79.0	8.0	0.0	30.0	92.0	45.0	35.0	0.0	246.0	41.0	60.0	82.0	102.0	153.0	36.0	286.0	27.0	2534.0	42.0	143.0	339.0	6402.9	4512.6	27015.54	8084.0	2393.48	1950.48	767.5	3747.25	2831.5	5185.26	2261.71	1606.68	5710.25	3976.57	3860.18	5694.0	1149.0	5670.049999999999	612.5	149.0	135.0	259.0	0.0	358.8	91.2	253.0	435.0	341.0	498.5	824.0	1250.42	222.0	69.0	91.0	10.0	9.0	7.0	81.0	1637.0	72.0	214.0	142.0	141.0	64.0	539.75	72.0	39.0	17.0	28.0	5071.4	1709.0	1675.5	1251.6	987.0	1834.88	2064.68	724.4	360.0	14191.86	1196.82	3311.6000000000004	2255.03	331.32	210.71	9421.1	3869.0	1278.82	672.6800000000001	930.32	3120.32	391.18	5056.0	7477.1	5114.68	3157.5	390.0	21123.68	11852.0	12961.82	1016.5	3081.0	1774.5	12061.0	1433.5	12692.68	10238.64	2361.5	51019.0	1908.5	7440.68	4688.0	8644.5	6687.5	709.5	2563.5
EC:1.12.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	60.0	0.0	66.0	0.0	0.0	16.0	32.0	0.0	40.0	14.0	8.0	46.0	0.0	32.0	28.0	24.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3836.0	912.0	2626.0	1186.0	0.0	0.0	0.0	0.0
EC:1.12.5.1	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	0.0	0.0	18.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	343.5	224.0	0.0	447.0	167.5	67.0	94.0	221.0	244.0	277.5	175.5	132.0	284.5	269.5	226.5	363.5	76.0	515.0	0.0	0.0	0.0	2.0	0.0	0.0	44.0	22.0	0.0	0.0	34.0	16.0	0.0	52.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	20.0	0.0	12.0	0.0	6.0	18.0	0.0	10.0	28.0	120.0	0.0	18.0	14.0	499.5	93.0	54.0	20.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.12.7.2	0.0	0.0	19.0	3.25	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	20.0	4.0	0.0	0.0	0.0	0.0	1.5	0.0	16.0	0.0	12.0	9.75	1243.0	8.0	7.82	0.0	685.25	347.0	686.0	848.5	237.93	162.75	29.0	421.75	221.25	395.25	356.0	154.0	566.4300000000001	259.0	546.0	418.0	112.0	708.08	29.67	0.0	29.0	19.0	0.0	5.0	9.0	0.0	0.0	0.0	62.0	18.0	1.25	0.0	0.0	0.0	0.0	0.0	8.0	10.0	1.43	3.29	3.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	351.25	194.75	199.0	237.0	196.0	276.67	291.0	136.0	58.0	857.5899999999999	18.0	202.83	176.5	71.25	38.0	2018.34	807.17	254.33	78.67	122.33	263.83	58.0	682.17	1225.66	976.0	328.67	3.67	1718.5	1090.33	508.67	66.0	443.0	60.67	1049.33	1030.17	1778.17	1720.84	149.5	6816.33	1477.5	3324.17	2970.16	2003.17	1689.5	314.67	1164.0
EC:1.12.98.1	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0	29.0	0.0	43.0	14.0	0.0	0.0	0.0	23.0	28.0	18.0	8.0	21.0	7.0	45.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	99.5	80.0	0.0	0.0	11.75	0.0	0.0	0.0	0.0	128.75	0.0	0.0	0.0	40.0	50.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	15.0	0.0	0.0	11.0	46.0	5.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	50.0	15.0	28.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	52.0	350.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
EC:1.12.98.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	22.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	13.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.12.99.6	35747.64	32646.68	33938.36	14115.68	10272.68	11973.32	28.0	54.0	96.5	48.0	108.66	57.5	79.0	54.0	83.0	98.0	172.66	106.86	226.66	54.34	11812.98	0.0	87.0	14012.02	52.0	43.0	196.0	43.5	3977.32	60.0	110.0	68.0	1132.0	894.12	9765.0	4397.32	1217.74	1544.74	390.84	911.66	560.84	774.3	566.66	2911.34	1249.36	459.96	682.42	933.16	167.5	1699.62	261.0	1111.0	886.0	7453.68	12276.82	4792.9	7933.18	6133.5	105.0	58.0	277.5	313.0	1195.0	99.0	152.0	0.0	364.0	1237.32	143.5	88.16	4769.5	14.0	160.0	86.0	105.0	104.0	225.0	250.5	80.0	106.0	108.0	2091.0	270.16	194.0	237.8	286.66	420.94	183.16	261.2	60.84	4839.76	705.8399999999999	2629.98	1015.0	27.0	46.0	12436.0	13713.0	8625.5	1702.84	1978.0	9770.5	894.5	10993.5	12103.0	6078.0	7296.0	2503.0	8202.0	12020.5	7160.5	3584.0	5360.0	417.5	8549.0	3680.0	14804.5	10217.5	8379.5	18016.0	6339.5	15537.84	6325.5	15823.0	22430.0	7592.0	17120.0
EC:1.13.11.1	484.67	1995.08	768.0	814.0	319.5	529.25	144.6	399.0	623.25	319.0	1703.0	794.62	814.8	744.42	641.0	560.9599999999999	955.75	1303.47	1165.61	419.42	331.21	375.0	471.92	1798.29	2000.16	2715.15	1019.0	1285.07	101.0	413.0	336.0	334.8	1600.97	701.65	7.0	1044.26	438.58	560.17	303.18	684.53	424.04	795.67	533.0	324.66	1138.67	673.0	1154.74	804.9899999999999	329.33	1406.02	216.0	647.51	307.21	865.0	555.9000000000001	277.0	636.0	598.91	445.25	511.18	612.0	558.66	556.0	499.0	544.15	308.0	358.0	227.0	241.0	589.08	217.57	427.28	1027.39	432.79	530.4	265.0	364.0	417.0	229.0	485.0	448.65	61.67	24.0	22.67	45.0	27.67	21.0	74.0	4.0	0.0	680.8399999999999	75.33	54.0	0.0	8.0	0.71	29.0	34.47	61.0	76.0	50.0	66.6	78.0	18.57	32.0	64.0	18.0	46.71	41.43	65.0	45.0	16.0	43.8	125.0	17.0	13.0	38.0	28.0	27.0	41.0	29.33	35.0	47.68	64.0	51.0	26.0	19.0
EC:1.13.11.11	39.0	109.25	49.0	126.0	34.0	38.25	6.0	48.0	138.25	34.0	112.33	43.0	68.0	164.75	200.5	83.0	144.07999999999998	80.25	121.5	91.25	70.5	76.0	105.08	106.17	63.58	0.0	14.11	33.5	0.0	8.0	66.0	47.0	644.96	479.17	7.0	791.4200000000001	284.67	133.0	159.0	534.89	336.5	399.17	354.33	173.67000000000002	460.0	395.5	402.31	541.39	141.17000000000002	670.3299999999999	3.0	22.0	77.5	43.0	25.33	9.0	35.0	39.25	26.25	52.91	95.0	97.0	15.0	26.0	51.75	43.82	13.0	7.0	10.0	16.75	19.0	30.0	53.25	54.08	30.0	17.0	17.0	12.0	29.0	36.0	23.25	30.0	22.0	0.0	34.0	29.0	39.0	43.0	5.0	3.0	837.5	83.0	69.0	24.0	4.0	0.0	0.0	0.0	4.0	2.67	0.0	1.0	25.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	4.0	4.33	0.0	1.25	0.0	0.0	0.0	0.0
EC:1.13.11.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.13.11.15	715.4100000000001	2115.17	1009.34	881.42	372.42	588.08	144.0	389.0	544.0	292.0	1614.0	767.0	699.0	710.0	581.0	488.0	920.0	1242.12	654.71	409.0	398.08	311.0	473.0	1751.66	1993.91	2720.4	985.0	1225.57	124.58	397.0	313.0	328.0	1105.77	375.17	0.0	456.67	225.75	375.0	260.0	410.92	280.33	512.34	291.92	174.33	771.67	347.33	762.58	523.5799999999999	195.0	1016.42	179.0	604.21	256.0	897.92	627.9800000000001	301.75	647.17	621.83	443.0	441.0	505.0	550.0	526.0	463.0	548.0	264.0	334.0	233.33	241.0	566.33	228.57	389.28	977.14	407.04	475.0	248.0	325.0	393.0	202.0	432.0	445.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	34.0	67.53999999999999	8.33	17.66	0.0	0.0	0.0	29.0	28.75	51.0	76.0	50.0	66.0	78.0	18.57	32.0	56.0	18.0	46.71	41.0	65.0	45.0	16.0	39.0	112.0	17.0	13.0	38.0	28.0	27.0	41.0	23.33	35.0	46.43	64.0	49.0	26.0	19.0
EC:1.13.11.16	8686.5	7909.75	8235.25	3427.5	2505.75	2908.75	6.0	5.5	11.25	0.0	5.75	7.79	12.75	24.5	4.25	12.5	21.75	175.87	67.21000000000001	10.25	2861.0	0.0	12.5	4667.74	1646.33	2503.15	17.0	299.57	903.5	13.0	3.5	3.25	114.42	127.66	2441.25	854.92	231.0	304.25	44.75	163.67000000000002	43.33	74.34	46.67	691.83	153.17000000000002	56.33	45.08	95.08	11.0	131.67000000000002	9.25	277.71	203.75	1794.25	2981.57	1155.5	1930.0	1467.75	4.0	6.5	11.25	33.25	172.5	3.25	4.0	0.0	91.0	300.5	28.25	12.5	868.57	207.78	577.14	14.21	242.25	3.25	14.0	0.0	8.0	1.25	13.75	282.75	24.75	5.0	0.0	13.5	51.0	0.0	28.75	22.75	547.17	124.08	394.33	155.0	2.75	0.0	0.0	0.0	2.75	2.25	1.25	3.75	7.0	12.32	4.75	0.0	0.0	32.21	1.0	1.25	0.0	0.0	0.75	5.0	0.0	2.25	4.0	0.0	13.0	0.0	2.0	4.25	9.68	0.0	0.0	2.5	0.0
EC:1.13.11.2	275.0	1075.83	303.0	661.4	582.6700000000001	510.07	118.0	581.6700000000001	574.9300000000001	361.53	1034.73	511.07	753.6199999999999	739.0	1187.34	1183.33	1575.19	1466.66	1187.14	1214.67	592.39	818.3299999999999	1108.67	1109.67	1080.28	805.6600000000001	458.66	662.9300000000001	647.66	362.5	465.38	288.0	1638.97	1448.83	1684.6699999999998	2694.64	875.84	569.4200000000001	505.5	1227.74	700.3000000000001	1268.46	770.33	573.5	1467.71	1279.67	982.7	1566.6699999999998	433.92	1258.87	1674.34	466.8	685.6700000000001	500.2	582.53	243.8	438.86	361.4	261.0	424.33	733.8	954.67	240.17	535.6600000000001	387.2	402.49	357.5	323.25	230.34	636.16	228.67	352.6	569.2	707.1600000000001	832.0	508.33	656.6700000000001	616.8	420.33	395.25	556.99	688.97	557.0	412.5	567.38	314.0	266.0	90.0	1925.0	682.0	3397.2300000000005	1682.27	1565.36	1164.98	531.0	3427.0	58.0	76.0	162.0	91.33	70.8	219.67	192.0	103.67	105.0	95.0	102.0	80.67	120.67	82.0	36.0	69.0	68.0	217.5	32.0	23.0	202.0	70.67	149.67000000000002	28.0	33.33	56.33	137.34	77.0	76.75	43.67	41.0
EC:1.13.11.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.13.11.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.13.11.25	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	34.0	0.0	0.0	0.0	8.0	0.0	49.0	0.0	9.0	0.0	0.0	38.0	0.0	0.0	52.0	0.0	75.0	0.0	0.0	0.0	9.0	0.0	0.0	16.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
