pathway	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
P164-PWY	2915.1890318697474	2607.283274448744	10568.89299939723	7238.116295475688	5875.895388828878	3668.004733378533	0.0	168.78991508590846	840.5840801713605	208.46101844242992	7310.630985813067	1113.527640958464	3362.7180556287194	2829.737024581993	484.1513319381316	1245.4693151388817	1167.0668111271495	1891.1728235879384	836.445022318713	344.7899247935061	5848.853032234905	2116.71318737214	3680.207050027213	1378.8133393205248	1492.5626172303716	1671.7031929016212	2216.946887553024	2282.4822369368903	4964.094511155594	1576.5775244319054	986.792971174326	1179.1131500040722	5952.544178730836	2747.451655672856	7404.796518362189	6651.630854827368	2407.248661496885	2552.855058009825	640.2703365204839	3066.8764716388805	2032.5480069884827	3347.919823664136	1858.156151427212	2650.5881189814145	4118.677231874456	2540.396353025547	4561.19779200447	3789.023703698914	1261.169745169013	5186.656577272705	968.4626577491356	848.1114529902774	1365.4867967068074	973.441401040718	812.1938612878987	517.2167787114798	1015.3842929328516	943.8581012214252	820.4518400257205	751.9088457647304	912.4349755304648	636.5802868084231	748.7625619400458	757.446308834325	415.0848614853012	756.2902493699469	538.1336485682845	546.8129391742043	412.90384382676285	576.5844204719876	1705.9850433506283	125.06386959205284	591.4310704988616	346.5146597585638	522.3736501058333	522.6516749937977	857.4319888357771	673.3104987590377	479.0282906433067	368.2362500421351	712.1638433620583	1817.561796187069	479.91942051200766	447.3774632687708	360.4381906069986	412.5947979704165	482.055505660332	406.0584735704377	256.27412820996807	148.55003062835195	6129.014473401727	603.181149275463	2020.9218181351123	950.6987719347878	158.622185496806	0.0	5343.810896127218	2639.9336967205045	1100.8687474036512	577.7312068124623	607.142196858499	1179.7156360745014	424.1234039406916	3105.745148319252	4169.4646552622	2728.4114912421323	1857.5630700790048	266.4231550594693	3605.8536317845214	3465.360187273532	1511.4380674147503	392.1165073563488	891.810492108927	351.8477692991169	1769.5206332740534	2985.0665832215004	7726.7468752347395	5633.428263141292	1069.021505121953	7839.558280496118	488.8183289392548	2649.009373164081	4171.348680002419	7002.977754270178	9736.820912374928	1797.9202532779384	9067.794522679693
P184-PWY	39.44607926574043	90.79610773288454	59.20201366125051	110.84557527346216	18.03107471926283	45.84602661121422	5.090852186887779	32.58645320773112	112.49352040446476	48.1074573473573	133.35385434230474	51.38554776029672	79.47737715436861	139.17795692656813	198.7048030739905	63.03726636442683	98.04504444098608	83.43695968086766	83.09574603930379	69.39708113396709	69.98556294114238	55.17833889021582	73.32102804067422	125.08836414052936	31.52956987193017	0.0	23.029949677586497	0.0	0.0	0.0	12.189806158189304	8.908666786315454	94.79225861712963	71.4824967403627	0.0	139.63490681950992	38.74472227492517	26.61566500924232	21.8347926557478	78.11835670446216	38.09403084847828	172.36249311891035	54.50227090282087	29.40288155743356	76.39232522204692	24.14011741677894	37.01784786186004	93.80565872888836	16.131510978538895	90.52460626279758	23.03008607068352	0.0	69.0779403611521	0.0	0.0	0.0	0.0	13.46546081008264	0.0	0.0	0.0	10.755732475415057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.809459378509462	0.0	20.3586399319878	0.0	0.0	18.965974623225105	0.0	6.363391164864754	0.0	0.0	0.0	0.0	0.0	14.120820637644773	0.0	0.0	75.76559899410455	20.381585552088	0.0	10.49585912432274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.419315573841868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P221-PWY	874.025236362797	3297.593669671222	1363.1974729078363	1392.5351292512278	576.3568306801354	921.7686496602698	258.33371847154774	705.9646736009137	992.1059253528512	539.5820005449144	2767.27373277418	1316.66136413815	1320.904424639025	1248.2064153762556	1119.962233384995	940.8648500836484	1630.9012655301003	1978.8637279606664	1104.352716504096	782.0778452424418	604.8791181338876	627.2233488102952	867.5994240688116	694.2099559116982	668.1820332009033	394.614083378884	1681.7934916245854	1594.2244228158895	197.7140521229164	734.5823272621969	563.3353273881696	572.6204308167166	2646.380176535872	1054.947516433274	0.0	1558.8903630127663	649.3214194404867	889.140399040585	473.81503783865423	1034.57464680747	718.10961495214	1143.700872146455	794.2726272743004	587.4448431661835	1637.5795767254574	1129.8537343765463	1860.798265296773	1323.9903909405225	553.6622237920745	2478.922268963527	416.8151861613039	1001.6397922887412	511.7245350462128	1418.1532812382789	1005.3718815287064	485.0355324098055	1065.6680816475905	1015.3823500096408	745.0513277981703	775.0111692748777	867.6084796838499	956.2609492620124	896.6573210995062	794.9607296384531	856.4524758439061	488.4338702137324	616.8590655626801	394.46926754967774	413.9901933632992	938.0720258100072	391.6960077157832	337.3732046008153	706.596685201632	692.3006972418534	443.397588702264	426.1271588098292	552.3495106490226	673.9079692699291	348.84580289307684	712.6870941791223	762.3170351904645	293.0957164680525	47.16156520020829	51.42159204249341	49.01651423963523	44.13758032998004	62.612562231981165	159.727803305689	11.974513450997456	4.9912438688757925	943.5005912171388	51.57920479186974	177.04594202122186	65.23998160295542	15.853907826589044	1.419654775857376	57.8982370660359	68.79730556646808	111.47945095332362	150.09252158271107	99.04131409599565	132.74569634308514	185.93862420416897	31.973050025884984	63.86548379659149	125.51768049046692	35.95437393955269	33.89527864048637	82.57974235898939	129.40134450033742	89.5787551392577	31.921654224514384	79.26078390214826	197.38680561821124	33.944755148328625	25.907347123617622	83.81052004286313	55.87805829079136	57.77067224160756	81.86016915754793	43.80753239646666	74.77957048485759	91.832808250322	127.4904348728741	97.75455454521908	51.88279836554526	37.95592177999072
P23-PWY	132.25258734079725	3644.783164133681	786.8063970318839	1562.5421813612388	1365.1623845332629	1328.898474471633	79.00355893496184	317.4209727378421	448.418014986792	345.4864826896172	930.7333103965476	608.609221628348	477.882772078119	505.1708883103237	320.58872979110134	907.8196276511856	1703.782311238186	1703.1725376766783	1288.2618720082671	824.868902176104	1369.882940652933	787.3257030944203	967.572409221811	2363.4409980905307	2714.678095148091	1965.8192946068923	876.342070156367	1087.063623376614	3517.620742715646	624.2134351022893	954.1885407358666	980.0030547913532	8675.418708133615	5214.806793983521	7229.1726225996335	9206.254552169226	3540.4945534073063	3438.741241772408	1911.021927398413	5372.916748861168	3435.3538381128683	5214.5649339478005	3081.632938124465	3459.893896615461	6716.711569866596	4405.228488042256	5752.536152714802	6409.128959940674	2065.1627526552243	7923.888700696589	1266.31877523816	1299.7756961190728	1487.6478329099627	2157.0473537750668	1786.5424295136672	1713.9640719014849	2326.092363877696	1881.204365782069	855.9414392493918	664.6447040834167	1519.591603006592	1728.474455226818	1636.43938038526	643.3055639153438	825.2015295488194	695.0535383781295	700.5249360722494	501.1197848028747	614.7398016243808	726.645207343631	2986.827687718014	711.7917547552898	1813.693922732236	814.3400310672155	1412.3351889584608	637.5449918698398	1068.6058617590006	973.1614101279614	559.9300679355118	741.09638783946	869.0091661527977	2317.181689685356	690.2454404533812	522.1266267378406	699.2299279398221	714.8389408258678	696.1038048011807	886.0436300716192	637.0147646094525	363.2650228723463	9581.357277175364	1426.2193212418467	2667.484417917527	1386.475820921236	339.946754855412	25.789042675525703	573.2232900606618	667.6409218252724	711.4805959570389	535.1018085114488	363.8723290428024	793.3351884912155	409.52981363388994	578.9151600829222	759.287634522219	396.52368919203656	246.1359313696112	259.8958495793155	389.3642200825126	576.2461378383155	347.74696731176533	149.08637430542157	577.292332800877	527.8913154686134	891.7905078285576	294.08534398717705	1085.0843063223188	895.1399343828273	252.90874740980337	9317.349250987045	3159.734405663903	4519.85167765686	3792.284650727236	2611.070380072288	2501.0513352558746	702.961970151385	1388.9956247004957
P241-PWY	0.0	0.0	0.0	6.151515151515151	0.0	0.0	0.0	0.0	0.0	0.0	5.999288216244795	0.0	12.000000000000002	0.0	0.0	0.0	8.330000000000002	0.0	0.0	0.0	0.0	0.0	0.0	4.158605215756912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.34690252195553	25.662488809310656	0.0	43.16476345840131	32.88519637462236	0.0	0.0	0.0	0.0	2.911309870457412	0.0	0.0	58.31166419019317	0.0	0.0	16.656569107012267	16.333333333333336	17.049836684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.474901574803149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.659574468085106	0.0	16.153846153846157	7.424242424242425	12.035087719298248	0.0	0.0	5.197183098591549	0.0	18.562678525058423	0.0	0.0	20.95757575757576	149.2255767487584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P261-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.09273799135389	0.0	19.61290322580645	0.0	0.0	0.0	27.844357309203502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.788310253774966	46.02927700460524	0.0	71.41894547700602	44.24870258681147	11.886657011523203	0.0	0.0	8.528428093645484	16.900242926357627	0.0	9.205451492612006	86.06626517762967	0.0	0.0	29.576902669040148	15.673469387755103	22.74276882917699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.143430290872615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.76923076923077	16.39191290824261	28.49636643911033	0.0	0.0	0.0	0.0	29.254260282780145	8.501427528052586	0.0	22.47768206734533	191.1851439923357	0.0	7.509025270758121	3.6866781017724417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.222222222222221	0.0	0.0	0.0	0.0	0.0	0.0	10.588235294117649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P281-PWY	8827.834935435334	8201.594546872708	8413.42167052125	3748.244805199709	2682.017477485841	3132.776755824558	17.539257981018118	82.68574297188755	220.341635373988	76.50992029330443	207.1757410102436	107.05973588930668	144.34564073164873	241.55202411798587	270.86568188974184	106.81527914584557	267.3852547853348	400.3536302443317	627.0391250433864	126.9157712970069	3087.962498347841	67.90871362581001	102.00863743523831	5073.449575481495	1830.5033661228404	2539.611055449481	81.30836836071839	362.6824560509524	911.672014043757	30.29391891891892	23.238218486533583	6.342058221397536	302.99813719915034	258.68983390955	2449.9962553495006	1212.3410306932306	355.03055539294047	400.9176064769837	104.72853874850426	257.4518475785316	155.89455217815558	189.7303890904541	157.50675898424234	744.8770784258662	250.73362178507668	182.3930977605469	166.03993366326208	309.3376964413136	82.77420355812991	247.65576018140217	42.95564145744029	339.14820248432926	274.5318355086171	1846.8981892664915	3015.3479476810794	1175.6426445578231	2013.6528451622817	1533.4812919815265	7.157894736842105	53.5372670150269	93.56568957620054	77.56931591470787	201.81650246305412	32.40020576131687	7.274008810572686	24.684388593523444	120.88560885608857	314.5004687280683	37.14261744966444	22.82381106717222	880.5453538311373	245.9004164237535	643.2472215285146	37.79870947519535	333.6515861242599	6.251390088533794	30.89616301755908	22.19796261622925	29.70882093871901	26.939637433639245	61.6383232040264	309.3819658462448	44.901315789473685	7.423423423423424	14.711739397664411	20.56373046478588	73.51351351351352	0.0	34.395613029653184	6.955645161290323	900.78572014834	150.07445414508575	422.462340288987	170.61079899619526	4.450738007380075	0.0	0.0	1.4569898757395388	18.18227220465651	3.67750900894329	2.3466614906832297	6.725350540323301	12.4760147601476	19.3873670041146	7.3689933719966865	6.947368421052633	0.0	37.618550762076985	1.3228346456692914	2.396602486213665	0.0	0.0	5.158354946429903	11.83098591549296	0.0	4.13976840456478	7.04686617730096	0.0	17.095890410958905	0.0	7.9889515707140255	6.687177835051546	15.354961613610635	0.0	0.0	4.041015048686928	0.0
P341-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.49444895062432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.72851697324869	143.2859644754734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.38611360312151	0.0	0.0	0.0	0.0	27.46962982890204	0.0	27.46785917093849	13.74659446233628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.993742639970626	0.0	0.0	12.494647787815351	0.0	0.0	0.0	94.79138797480287	0.0	0.0	0.0	12.495783278165357	72.33806357793618	39.95045976394086	52.41620743573989	0.0	0.0	0.0	62.37117162880044	0.0	0.0	270.57962453025937	24.981373919657152	153.04081746521976	34.96909412024235	0.0	0.0	753.6878496102181	1698.884295454063	404.2708205895111	266.84426483112867	384.85908681122345	571.4103363230121	46.23442218734144	2666.861835834085	3233.598856221942	2379.8762336037785	1341.043905191435	81.19763018177832	124.87620385169664	1262.7333796831797	210.86962677082067	220.77293602721844	145.95385324118595	22.49455393154734	47.47886407600389	293.0199481511129	4613.087507293777	4031.962674755412	483.1944240485475	482.8972003434102	180.93840485478387	1601.1423769477108	83.7071992969915	3050.929416151216	1351.8964980488663	219.62285800952887	41.23847467348566
P381-PWY	108.84053883844416	1488.2291369884383	219.74609164314435	513.7402316454036	318.86292313575376	399.88197655064585	50.41014546077957	343.7671157587544	402.1692754501119	262.91616232986667	1003.657075331662	528.5565546244167	361.32959798342574	555.8272813487332	479.5216218295955	791.5715543458555	1102.3495931180496	1155.513956179724	1050.146425708221	511.0867878561865	312.38679340712736	591.5200563499915	701.4189018000501	1895.248859922974	1464.8697025018394	795.1935021831755	470.9720133621324	1239.28575019181	718.0950444364881	360.5776953132057	559.9525313346369	477.06226176770446	2520.809209072504	1396.1871886457357	0.0	2149.290844248476	793.7491757434017	779.0190857654094	324.4971330621992	1247.3368365131205	887.4172471115535	1536.073923778561	872.0554432682306	518.1478573377431	1997.086801826899	1013.131334164128	1644.855697766713	1765.5523831466412	433.77635005755536	2403.064061165198	508.15280364202727	405.3475925413465	512.2784444890503	736.5752827504156	544.2226748123683	392.0120998679985	722.6801204635581	696.5944785995674	334.21615096831374	396.541721313506	621.8812279939085	739.732051018238	461.7991716528768	423.8871096903897	476.0998396043035	378.3787194096976	388.36580994223823	145.20385530908862	175.9127228388067	619.2560435977928	461.4074868534997	418.1113504828164	949.616646999593	406.3739804226255	540.6639263827861	350.7138971770596	476.46862668804783	585.5383835508517	355.61028326863004	459.5762445697068	472.9115942060299	222.56534273621	87.17565278504581	0.0	100.15404560411288	42.92639521048012	0.0	184.91591389149173	0.0	0.0	1466.9431893506792	0.0	226.1471776568786	153.30669004964847	21.64551049286366	0.0	329.2321374331493	302.99966689766313	310.54552053048	123.06318911037071	183.89576339440788	305.32588900680963	186.2378342522328	146.02016696245292	98.2265500091996	256.39234894850915	132.06088167431597	102.86025804164528	286.5000253795598	509.61190193577335	281.05763304109405	67.36073071976453	287.3042043462051	188.566778689182	144.6138632495635	154.76532068739994	390.9064104900956	265.11830718968486	196.7920689212657	430.79203408988974	175.55014412328413	477.4021769196239	439.9250994180844	610.6918883252445	583.4964289815318	195.7075945106576	199.0201727329145
P4-PWY	17761.6246620675	14009.470446346828	23295.30009017582	10914.091854212003	11771.902938977635	11567.055979522242	3458.013575450011	5871.529898572973	8714.299675626571	4942.191793955126	11344.023551731832	3392.173434753603	9835.050014878929	5915.035934467258	6518.762245715814	8984.633792211776	8196.573581233952	14118.757924931318	4844.039731438337	9038.756110405368	11669.00589717885	5086.915276140601	6955.759039794849	16373.07407945576	9929.186764433884	12164.690430409864	9209.624697854291	7467.493291929929	18561.616294802905	5173.272241163594	2969.3267858303698	3748.457401483472	9995.97469294136	6677.520662739614	12849.83617487866	12627.545406378144	5795.732106614195	6721.648916023325	2702.714161339344	9172.846300425674	6316.250215965809	7987.666318385566	3889.514143967488	6328.470737568673	9368.920535491889	8911.72766563113	10177.649359640156	9921.192066017013	5230.4555192815	9870.039142788211	5519.482994551326	4800.318957918658	4210.857296196186	8342.020926887864	10110.722638331568	5459.670718498907	7723.816369673014	6482.758549770912	2943.920548452624	3290.135845775032	3705.979524020876	4315.5553672572105	3779.278472010481	3370.8017515510182	2773.926197736176	2514.3598428757387	2391.1355284045217	2881.33081642965	2191.181710516056	1734.875189270701	5430.8955240829	2560.3001857977683	5115.230274141464	3055.960023739545	4564.384448900519	2749.394703423397	3191.595031391847	3438.955337690763	2124.873840249866	2849.403970872286	2795.2467166605734	7581.766796849267	4780.540784310643	4212.032527243243	5039.658659463893	4042.4708179242566	4321.867323167777	4139.178500564285	4569.876662989678	5911.419318507904	13963.263522628991	4314.446917943155	6065.82909036286	5139.982832365284	2021.96058431138	2040.2981471854844	9635.668550248469	6980.000016292502	6699.763911213228	2797.797522848924	4568.576314144624	17138.186801652602	1767.9553846231486	3803.746766703529	4078.4059708985474	3608.2033557686095	2356.3462326248164	1733.4670286473108	2235.0731912069814	2969.374928641111	1430.1959505442926	1069.7141994927051	1384.62600152089	2295.348380634135	1901.8486805178832	1931.9452892671509	5848.384988536053	3669.656277063198	3230.547710002131	14944.61672428735	4583.553459856753	10377.234665237584	7121.510119199233	6150.436860955958	7392.646459924779	1833.2154150681213	5736.986345076582
