pathway	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
PWY-6151	49091.20096918901	70447.74534982111	49301.54840245542	56906.98545911996	74972.04555596718	52621.76766054832	24008.14280827745	15328.583886748866	17260.32003523725	23319.08938008688	43901.11792052637	39085.3368569832	33337.236196682046	34165.26238275715	30583.9829429407	40712.01059987751	31398.685199063377	28938.033027849448	25435.66795835245	18908.11897351544	33350.18569489715	27545.41617855124	23700.576469992648	19422.246040325223	33151.33797750517	24650.01631634005	21485.69964315283	27203.86628192531	26091.35037316816	14033.369989580857	30918.57705684721	20212.846970848885	27885.009056713378	30217.81995780292	28731.344047088485	29239.156968296484	22604.40728108076	34834.54455696583	35041.20020019806	31573.31540443808	24098.02602129986	28253.1808634788
PWY-6163	10585.75750683794	9039.25176827608	9995.81122300914	9507.424054198642	6789.677885339226	11619.176965894145	4756.250621462736	4505.113684278902	6281.401019320454	6798.408788239917	11436.292083274537	1229.9370716597614	2556.9734354275006	2671.1305990021247	5534.538821924069	4859.659582418016	2418.653540752509	3282.090408815205	3196.7650739470846	17477.02508524628	5989.946084982956	17446.27420854444	17859.349464918316	16429.212774694595	15839.481915177636	17291.092904963025	13752.82038447564	10199.06713131944	12854.616633440672	19028.3507820335	18399.56880208628	13200.086341873124	13830.852711157226	17509.445597738933	18247.01503154594	20211.2014706454	18718.054964773983	32497.467925329853	16249.897108441355	15655.791775139196	20040.186278422403	30288.637186085285
PWY-6165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.80513697010565	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.086484774337087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6182	46.38627942673874	31.001583327444035	39.23209902093208	72.07105711240482	30.53256257875844	0.0	0.0	0.0	10.361232440705864	14.86643802612535	14.033803473598322	16.537328735203655	30.2730967812809	24.875377014864256	1162.1521547856914	22.583798882681563	457.1034736261717	720.4615384615385	667.5519242531672	0.0	55.366164572176366	0.0	0.0	0.0	11.280200577419846	0.0	12.581454278416844	0.0	11.18745180956989	0.0	1252.5576841375298	4.197531107249758	1179.083779481229	8.486871909395438	0.0	10.00231478569362	0.0	0.0	7.963593427137657	0.0	0.0	8.829106945975743
PWY-6185	44.94994336605719	0.0	38.26299873524636	34.73708842655226	14.742020109436725	0.0	0.0	0.0	7.996418588644127	11.313142067813848	0.0	0.0	0.0	0.0	1199.5138201775274	0.0	471.3451843990449	743.3333333333333	687.7021075903757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1250.9591822214784	0.0	1183.2035127220818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-621	70181.70931880409	98295.45056176238	70123.530851112	80008.18876458018	100448.72015348254	75409.85980548806	33201.80817732908	21991.711939908346	24527.20745030286	32738.16587355776	61751.10315039626	52996.4793717017	45344.90063870276	46609.32797654688	46117.55600934833	55781.23487012852	43969.12443016987	41684.194306081336	36389.06464406785	26605.123569585965	46961.67234904801	37380.10603067956	33641.1011691561	25246.39080622021	46240.205391421885	42873.74652743834	37973.59124762482	41471.58051234311	38726.550318796544	28997.46783610172	48461.1402529812	30143.44362436246	41360.18691872036	38259.69607813152	37746.31922496867	45043.44141514932	34585.01083581504	46546.98876429594	47271.215125098825	40632.68060485309	26331.466563272585	40538.89456885885
PWY-6210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	282.2164618871097	172.5724927448208	336.7711298439009	360.9895063873752	528.7228095140531	353.309650736918	14.929487585058942	29.844508445723484	34.004770592333465	111.99790349631114	0.0	0.0	37.44872704854604	0.0	37.66832991286341	0.0	0.0	0.0	0.0	0.0	0.0	4678.383042931627	2436.555630996397	3380.042607081322	466.79715141502265	3022.2880796355885	511.7308623546022	112.42051435790808	572.5748767675179	0.0	455.7168754059647	2386.9676158116567	1292.8838252106127	2911.3309067120754	5111.449100628138	2555.521691897632	3503.057755780546	5535.031412609169	2651.719327506981	2067.156058640571	3456.4931469576013	4291.21811259925
PWY-6269	2646.3784268257004	2096.417168460277	2812.111244887919	3207.068831262221	627.7306680724649	2872.29650975011	481.4775437388205	904.7738482895588	2690.9786150109767	3089.3672089992533	5632.536709964106	120.46391324800736	876.2158918829572	1021.8641132224288	2753.32987065022	2252.936586533417	999.6494776330804	1176.3415478684972	759.628703159159	2114.157458690021	2871.078087319295	5758.571267655941	8380.12903101308	5457.596354949284	4564.818566900593	10106.912370065556	9558.739063268598	4181.979622864363	5113.42313560634	10759.190047286273	11249.083696131507	4788.289474711763	6305.15228247082	5371.057836156274	7755.325380205185	12317.153408191743	8523.519888389961	17768.224153319607	8158.991130055356	4709.303271140811	6764.034054237688	19469.85857884332
PWY-6277	58309.50591320323	84114.03812402862	58725.2414406422	68070.37581539211	90015.4230863649	62533.62804016027	27992.95512566392	18027.567127919865	20198.47378898452	27539.64429823186	54330.34105319308	46673.150677206846	40201.72903459645	41097.03855872599	37463.60092345748	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	25614.8825364084	40305.08143009956	38394.570967617154	33560.14067239202	28062.442828016094	43360.73539520007	37825.17153264064	31024.26648360757	35470.319460734056	34197.08438284488	34541.00873997164	41931.40435043028	26713.50068339168	35238.55202586333	37640.35349155822	37349.64909924162	37754.73654322042	27152.78180924638	47350.85893928391	43029.04248750623	39274.01372580553	30174.72993712783	39225.87490987194
PWY-6282	19104.968375704462	18123.31666619264	19262.35422292275	17992.819982550587	2415.451489539247	21274.49965438585	6318.15312282464	7812.834431693703	8323.750085009293	9034.921684936406	247.07283873778889	1106.9911627485735	1115.540248402867	2732.678435315383	3234.8827420553143	706.9954500637647	1731.982170596927	2330.7374452735035	4081.7649044718896	243.8087900014971	4558.416775935135	164.57099467710935	126.2239878396746	54.92788253020315	312.4067762105081	6324.680117118533	6640.786919253229	9234.783076127702	7565.500899551012	3627.361414823821	6520.827254093759	7408.275387259608	4085.673426790049	987.5654560079385	1135.8323733410396	195.12748671113025	593.196507451124	794.5459694896176	254.7193486739204	330.67807051899155	900.4965793492087	254.60437841531424
PWY-6317	52725.88903811012	74772.00015491495	53026.90678707895	60891.59575205553	79035.47508426932	56543.83333968771	24826.447602691023	16127.616331806925	18395.55139329244	24725.59511846716	47397.64612088135	40901.53954035136	35261.42466672984	36017.67741215185	32567.731836037285	43287.72570830512	33063.319359438545	30535.87215549852	26877.402976306905	22231.293672281023	35497.461511191046	31610.89697252901	27650.801084192684	22078.1764645305	37537.2011713554	33129.39425562317	28100.017053253214	32792.21545350345	30655.62886374649	24110.95489514041	35520.19568750724	26138.108805394106	30418.869844716643	35403.311823067525	33300.891202947656	34045.74214592668	30314.922231574583	41200.96428539638	38103.09381657229	34515.213406418465	28943.19138958749	35192.03084513416
PWY-6338	23.748630125957863	55.471786578329855	18.46069882269036	57.64026986922072	65.03156045197679	60.48821407440913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6339	0.0	127.88610255080512	0.0	141.82727339698508	123.90518548336476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353	34505.1965109381	34121.25088634905	33620.72229266245	32856.631419490186	3222.526877098248	37820.04199971189	10642.305402556192	13064.332310455778	14380.689192005895	16035.887526433142	3584.4644961925333	667.1035546049981	1022.6329780880072	5222.21304362974	1933.77793110142	1060.592195223309	207.26698378051827	81.11171393932221	818.9995487354983	2510.619395470191	11192.54562888806	5141.352302072747	7315.936231871863	3073.386664856663	2911.144478213176	17294.384765574287	15029.575503023538	15397.694365531044	17178.30124490007	0.0	11733.390908224064	14828.851728098974	8518.53144952577	3348.4963396371954	2944.408217532203	11632.861799666058	10163.276419155254	9299.00534453484	3516.269006377781	2554.482498445382	2633.01198002528	9216.76476249103
PWY-6383	0.0	15.998181664408763	0.0	17.99714628670116	25.99547975466953	0.0	0.0	0.0	12.99490762260654	11.996816190215371	0.0	1.4999711066329604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6385	54961.51790043973	78731.62370078795	55271.43252002242	63795.15704917751	83336.26256390096	58943.08231469587	26266.774823927644	17053.769585593003	18944.1957641991	25859.72695607902	49253.37762705066	43354.94923463421	37297.29813343188	38014.470339055966	34339.6284171798	45618.514441123225	34995.58166901796	32273.4366927585	28407.04194554289	23167.780787624444	37092.131297770014	33818.005695592095	29858.136256983424	24822.641732824024	38391.77238118922	33836.52423323318	27746.65916843118	33265.58144369579	31061.3794493064	24893.74256234866	37600.19057132369	26760.691079059125	31773.978009928043	36749.9152845549	35529.48321017274	35298.49108195184	32137.61409702217	44621.82532079535	41513.76908391651	36138.20344692269	30154.980504191823	36490.6864102023
PWY-6386	53982.59257113612	77285.77687080453	54246.43558845224	62626.47415316277	82214.09488733254	57884.666082625605	25840.571408476528	16745.60938876773	18657.586991653498	25450.51290856585	48709.280311403854	42676.8776723935	36757.57719686515	37411.41664405093	33803.16915334955	44980.45058129887	34438.09257879526	31781.68592106343	27963.504544584248	23345.39565467412	36578.74571186607	33618.39497957379	29701.69261651591	24729.97078619342	38012.30158251928	33483.88105905239	27427.534952136903	32793.492773267084	30725.06820719061	25185.489060634776	37179.67675382086	26441.18784329061	31410.15583107656	36211.105692160745	35523.91541521559	35033.83157255311	31876.410264541977	44911.12403305528	41976.70547873732	35988.59125742617	29712.135808393185	36673.93689659892
PWY-6387	56587.50484081316	81061.7814067408	56919.18462460922	65684.00556927185	85591.7214586627	60701.45015026351	27025.977730392464	17566.62152035062	19493.20988209482	26604.830288549485	50490.31833555325	44558.82150443416	38341.30154941324	39076.40546461048	35293.83799926933	46857.898454413546	35972.060708215125	33181.71365220567	29198.050963297035	23629.82427718048	38100.3938392549	34521.59157371351	30403.855167195463	25228.71561201848	39255.69900066258	34555.72039334672	28376.051702681256	34143.533674852806	31855.1428405674	25233.109334878285	38406.04625181799	27433.749353899864	32507.96626992688	37564.720321762965	36553.320858109735	36140.373025604174	33003.36897910486	45765.02322862476	43263.33688026955	37178.67193083139	30724.60313405771	37106.4990950553
PWY-6396	0.0	247.32047154412828	371.0539293222752	1079.4059575950337	21477.20166901308	223.2160691347162	182.81148319072184	0.0	47.86959948708961	59.8606840338889	459.87188306860736	70.90239638732227	250.53936638552256	71.88413849055188	431.2965084430322	318.0650690371482	2393.656396531412	2939.72273049913	4147.704722631081	504.4256951900401	1959.541726281623	2942.317968379068	2200.163758814084	1506.5322114931244	79.79966890466315	603.45864777457	457.093358842638	253.8848000692527	1978.085688993632	5100.466186060433	190.7501042153177	525.8464549903939	237.93558866692555	59.87765951219489	71.79337258047468	39.92471810669154	27.953962402278023	23.97603280478439	23.983505147407165	0.0	39.91559832742082	31.918734876380405
PWY-6397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.782482948018096	6.857050693191248	0.0	0.7826080161041546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	8298.460000000001	7224.329999999999	8291.0	7621.93	1387.88	9181.469999999998	2436.42	3515.5	3686.58	3954.9899999999993	2256.59	343.91	392.34	1183.75	2200.03	270.24999999999994	595.8299999999999	997.0	1411.32	8368.75	2265.09	10360.01	9904.090000000002	11590.16	6677.34	10939.37	7008.07	3970.3200000000006	5571.25	13917.399999999998	11353.13	6843.93	6587.09	8070.75	8086.65	3650.5	6214.92	7450.25	4254.42	6530.299999999999	8151.85	4671.679999999999
PWY-6470	13729.821858095138	10168.783748671563	7219.139357014234	8783.01002133157	41354.15357155771	13804.532225446408	10807.649047382904	3231.816951283444	7668.0724291166525	9470.302203750602	24546.47945745359	18389.973382202046	14306.063935505375	13148.894289201564	8117.894384195025	17924.638420774132	11628.82016235816	11096.845270239068	7997.197790347185	3636.751603396167	17579.184276039494	10983.87305489184	6147.281571663527	5159.681064479717	4596.027537074788	1056.649826306632	2026.7841274601176	8795.921713821328	4381.674066048222	11992.728263152316	4961.118145890036	1353.1123455442323	5318.12004344881	0.0	105.25547088360338	67.052986179123	124.25772779901274	0.0	76.6532479307225	143.3950607427121	76.57274980444495	38.35062154091798
PWY-6471	51554.1206853129	74214.72358597863	51916.4328634739	59962.22889745628	77690.57610537534	55283.11799915416	24581.49714218674	15926.082758267752	17480.404663606998	24012.76104059436	45569.28394835031	40917.62389687495	35081.11097832815	35818.24079530742	32120.754195092963	43057.086885736186	32933.829216670434	30245.47417308013	26602.30889280481	15636.6249416432	34783.88440976573	27210.261289488542	23499.930179863364	17423.67630251125	34067.032563912864	28198.211431528627	23995.590737672414	30916.34091251864	27910.320678964945	14592.749199147012	31563.9558901668	23132.018963625225	28012.234428493	31612.1970376306	29756.676070944668	28533.39595026445	26516.3438489402	35391.66478451948	37085.15341221943	31375.542064848	23939.452769403564	27388.19206528924
PWY-6478	45.52947001064192	55.12232694017956	80.93213350042166	47.184456475886655	155.78789614445964	109.42197907605708	67.15269352794884	167.94806599833157	659.0068163991583	397.09113343243024	264.634952718109	0.0	38.35798776005504	0.0	997.3324515149104	159.93610722659983	544.6403382363202	553.7518112341346	51.2270521476584	206.98961142448712	342.6693374056381	330.93429547769387	211.8088362959108	245.96045180128507	365.73192701734393	109.11856117462293	202.41840083138143	9.990196852964912	182.97588198814125	0.7998150706926642	1113.8864963357844	51.72445400281566	421.45327747475335	850.5852498495875	1192.4101183314588	1972.1710415500715	1084.6031391075871	3426.546232222938	1156.3243189241678	744.6320047194362	1068.774926944322	3751.3601263237297
PWY-6505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	10189.73671195537	9062.57350383473	9585.89601573672	9040.907979051824	994.5475670497492	11278.984581179087	2618.4422612473536	3869.7956614715617	4858.063077853408	4742.308853112743	7333.869661225348	482.2585662849722	469.9744819421967	1480.55403400743	1985.3680820058569	1409.6396966291516	743.883395369523	1007.2480929513924	213.05705496833545	5946.254030023337	4630.717159392859	6726.084238600209	5421.102528932853	5199.918362267136	7150.092901213527	13956.649684620566	11562.455272614718	6724.932802401308	7573.047190854164	11849.981455362542	11516.584417220714	7002.467832896728	6666.41776835564	10405.88227154932	10369.62564412089	7257.783887538599	8170.491960087667	10913.58122299765	7342.9798677708	6501.380492438684	11199.81685320174	11799.391998884796
