function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
K00096	46.0	39.33	63.0	56.67	65.0	29.5	0.0	0.0	9.0	15.0	0.0	0.0	29.0	37.5	28.67	3.5	3.0	14.0	3.0	0.0	24.5	115.0	36.5	102.0	2.5	54.0	9.5	4.0	11.5	0.0	0.0	0.0	0.0	45.5	115.0	453.0	105.0	646.0	131.0	133.0	58.5	258.0
K00097	8254.2	7239.5	8145.84	7638.7	1286.01	9197.8	1736.75	3550.67	3854.08	3705.33	1883.25	33.25	166.0	862.4200000000001	4652.75	363.75	1636.0	2499.5	1828.9700000000005	8507.75	2319.75	11375.51	11584.42	12797.83	7099.5	11168.37	7233.4	3988.32	5681.75	19116.4	14199.74	6979.43	8852.95	7887.75	8545.15	5171.67	6711.92	9274.25	4827.42	7058.799999999999	8494.349999999999	7049.18
K00098	7.0	25.0	0.0	30.43	18.43	32.0	653.67	50.83	143.17	245.16000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.17	0.0	31.0	42.17	18.33	0.0	0.0	0.0	0.0	0.0	983.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00099	8409.54	7327.0	8405.34	7805.6	1595.05	9340.3	2465.42	3591.5	4233.48	4526.69	8128.59	468.66	1709.19	1719.25	3864.7	3233.75	1173.08	1718.5	1795.8199999999997	15631.25	3928.84	14915.84	15788.04	14960.16	13804.76	15799.1	12235.54	7979.57	10937.05	14069.9	16150.63	11465.2	11563.42	13289.34	15744.47	17562.760000000002	14441.74	26333.25	14486.52	12903.6	15218.12	25368.11
K00100	39406.83	62449.34	40669.6	48989.34	66347.87	42132.24	20065.67	11485.83	12461.77	18300.19	39515.0	35550.5	31159.6	30982.25	28284.0	36877.5	29186.0	27053.5	23175.25	13149.67	28129.5	22253.5	19844.12	13240.33	27021.25	26126.03	21573.99	22516.65	20831.0	21256.57	27150.4	14362.44	22275.75	27686.340000000004	26067.74	26606.09	19298.75	29760.05	34161.09	28538.060000000005	20045.35	24533.19
K00101	7791.96	6885.0	7804.08	6963.26	412.05	8664.11	1701.75	3434.67	3413.91	3308.5	46.59	323.41	267.34000000000003	895.5	1112.36	171.75	576.8299999999999	809.5	1374.07	8.58	1511.59	0.0	0.0	0.0	40.59	2303.0	2456.42	2364.67	2873.25	311.83000000000004	1619.23	2051.83	1455.01	15.25	21.75	15.25	0.0	11.5	41.0	0.0	0.0	8.0
K00102	106.0	78.5	108.67	163.5	174.7	79.94	0.0	2.0	24.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	284.0	192.0	5.0	0.0	86.0	0.0	3.0
K00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00104	7849.5	6973.0	7861.59	7146.34	595.95	8852.05	1631.75	3446.67	3380.88	3448.58	31.75	61.75	126.0	595.17	26.84	52.25	27.0	4.0	47.75	6.25	1422.0	140.32999999999998	334.0	113.0	184.42	2702.63	2555.02	2340.17	3123.35	0.0	570.67	2399.2	465.16	396.09	279.72	1839.26	776.47	1502.9	723.2	406.4	560.37	1397.53
K00105	11.0	6.0	0.0	14.0	20.0	15.0	1851.0	414.0	1328.8	1525.6	610.0	308.87	126.8	58.07	13.87	87.13	15.8	88.0	32.870000000000005	371.94000000000005	26.8	1129.0	412.0	432.0	297.8	0.0	0.0	347.6	0.0	2797.0	48.13	0.0	76.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00108	7822.29	6990.0	7764.25	7262.43	3941.28	8718.72	1633.75	3300.0	3235.75	3171.0	107.75	64.5	143.0	590.5	1157.36	114.25	755.0	1067.0	1271.74	69.75	1721.75	423.0	318.0	217.0	69.25	2345.0	2490.25	2349.5	3105.25	1655.0	1628.89	2094.5	1461.1799999999998	36.25	18.75	61.25	0.0	15.5	59.0	0.0	0.0	38.0
K00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00111	54629.740000000005	75923.17	55878.59	62762.86	70120.40000000001	59245.14	23310.17	18230.17	18907.160000000003	24317.16	37447.84	35815.41	30922.34	32645.92	29713.89	36963.5	30131.83	28246.5	25360.56	14797.0	31178.84	22835.35	18935.76	13991.99	29202.01	25101.75	23155.92	28672.09	28630.5	16729.0	24683.04	19708.91	25072.76	23568.07	23995.0	27712.76	15340.76	27922.25	31423.32	24968.07	16434.32	26058.57
K00112	7690.29	6791.5	7698.08	6825.76	250.35	8577.67	2356.42	3487.5	3543.58	3501.66	46.59	323.41	267.34000000000003	895.5	1106.36	171.75	572.8299999999999	809.5	1374.07	67.75	1511.59	490.01	405.84	284.66	36.59	2296.0	2456.42	2364.67	2873.25	1295.0	1619.23	2051.83	1457.34	226.25	228.75	329.25	153.67	208.5	196.67	0.0	165.0	290.33
K00113	7690.29	6791.5	7698.08	6825.76	250.35	8577.67	2356.42	3487.5	3543.58	3501.66	46.59	323.41	267.34000000000003	895.5	1106.36	171.75	572.8299999999999	809.5	1374.07	67.75	1511.59	490.01	405.84	284.66	36.59	2296.0	2456.42	2364.67	2873.25	1295.0	1619.23	2051.83	1457.34	226.25	228.75	329.25	153.67	208.5	196.67	0.0	165.0	290.33
K00114	23.0	22.0	18.0	41.0	34.2	11.72	0.0	0.0	0.0	19.0	24.0	34.0	74.0	36.0	18.0	44.0	14.0	0.0	70.0	0.0	80.0	0.0	0.0	0.0	40.0	0.0	18.0	0.0	16.0	0.0	0.0	6.0	0.0	14.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	16.0
K00116	7652.58	6906.0	7737.92	7249.43	10540.68	8659.67	1704.75	3456.67	3395.58	3355.75	199.75	47.5	132.0	579.17	2311.2200000000003	150.25	1792.0	2532.0	2973.73	203.75	2179.75	1269.0	954.0	651.0	45.25	2515.0	2634.25	2453.17	3681.25	4938.0	2722.7	2258.83	2522.94	29.25	15.75	20.25	0.0	4.5	53.0	0.0	0.0	21.0
K00117	7837.29	6933.83	7833.25	7097.6	559.18	8762.67	1654.75	3434.67	3396.08	3220.75	31.75	29.75	59.0	561.17	1087.03	41.25	425.0	669.0	626.74	2.75	1428.75	0.0	0.0	0.0	25.25	2303.0	2463.25	2357.17	2881.25	0.0	1614.56	2054.83	1443.51	22.25	15.75	23.25	0.0	7.5	47.0	0.0	0.0	16.0
K00118	71.0	66.0	75.0	93.0	183.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00121	7776.29	6963.5	7736.92	7145.93	3951.78	8742.44	1633.75	3300.0	3226.75	3241.0	532.75	261.42	166.0	594.17	1146.03	135.57999999999998	753.0	1130.0	1223.41	209.09	1659.75	423.0	399.0	217.0	240.25	2331.0	2472.25	2603.5	3089.25	1628.0	1668.2199999999998	2085.5	1518.1799999999998	48.25	26.75	79.25	96.0	9.5	47.0	62.0	8.0	107.0
K00122	1.0	12.5	0.0	21.5	9.7	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00123	30733.37	27201.83	30685.33	27515.98	4409.59	34340.73	8041.34	13999.01	14077.05	13734.57	1626.1799999999998	689.32	622.6800000000001	2902.01	7627.69	501.0	3572.66	5427.0	6302.59	212.5	6320.68	563.5	870.34	617.16	442.68000000000006	9646.4	10076.64	9650.85	11998.8	4245.0	9786.17	8598.25	8956.16	2242.0	600.4	1546.5	958.9	1759.2	855.6	794.1999999999999	785.6	986.1
K00124	7851.96	6881.5	7848.08	7048.76	610.25	8705.83	2361.42	3497.5	3569.48	3597.66	1431.09	340.41	304.34000000000003	913.5	1115.36	215.75	585.8299999999999	872.5	1409.07	67.75	1632.59	63.5	374.17	300.33	169.59	2516.4	2531.7200000000003	2443.17	3028.05	1295.0	1694.73	2254.43	1536.51	1622.75	238.15	753.25	580.9	585.2	414.1	355.2	489.1	447.1
K00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00126	78.0	44.0	55.0	100.0	119.2	51.22	0.0	0.0	8.0	26.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K00127	7845.96	6881.5	7836.08	7034.76	586.25	8687.83	2361.42	3493.5	3562.58	3586.66	1402.59	340.41	304.34000000000003	913.5	1115.36	193.75	581.8299999999999	871.5	1409.07	67.75	1563.59	46.5	323.17	300.33	56.59	2303.0	2465.42	2431.17	2881.25	1295.0	1645.23	2054.83	1503.01	1352.75	133.25	367.25	495.0	464.0	351.0	194.5	312.0	323.0
K00128	745.83	704.16	818.6	1562.84	11710.1	780.79	114.0	14.0	272.0	572.15	4862.5	193.5	1228.2	758.25	1335.34	1948.5	1098.0	1610.0	2216.75	9327.0	2698.5	9069.51	6779.32	6275.83	8450.5	6878.08	5898.92	3843.25	6803.0	5054.0	3619.25	6835.92	5589.58	9319.67	11188.67	11572.25	9928.42	14726.55	10741.59	7213.53	10594.25	15750.25
K00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00130	7659.58	6858.5	7612.25	7014.93	3673.58	8579.72	1633.75	3300.0	3206.75	3121.0	95.75	47.5	106.0	572.5	2211.2200000000003	92.25	1164.0	1736.0	1823.73	69.75	1681.75	423.0	318.0	217.0	45.25	2331.0	2481.25	2349.5	3097.25	1655.0	2665.03	2091.5	2450.61	55.25	23.75	35.25	0.0	7.5	53.0	19.0	8.0	115.0
K00131	1881.0	1181.67	817.67	908.67	4861.17	1827.83	1851.0	287.0	1318.0	1507.5	4432.0	2947.0	2298.0	2029.0	1053.0	2939.0	1464.0	1246.0	606.0	358.0	3224.0	1449.0	595.0	585.0	305.0	54.33	204.67	863.0	286.0	976.0	532.0	92.67	573.0	26.67	60.67	96.0	47.0	104.0	38.67	111.33	19.0	120.67
K00132	1.83	2.67	2.67	4.67	2.17	1.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17	0.0	0.0	0.0	0.0	0.0	0.0
K00133	49372.33	70692.0	49610.34	57316.6	75638.04999999999	52954.02	23613.42	15243.5	17026.08	23270.04	44869.59	39143.53	33670.99	34305.32	32069.43	41275.880000000005	31992.88	29757.5	26160.68	21487.19	33581.64	31395.84	26819.04	23411.16	35309.56	31236.1	25494.54	30163.17000000001	28254.050000000003	23622.9	35724.9	24711.200000000004	30131.45	33355.340000000004	32997.47	32362.76	29860.74	41663.25	37945.52	32847.6	28018.120000000003	34122.11
K00134	57011.62	77502.5	57247.26	64276.96	79260.86	61548.8	25273.17	18731.5	20288.53	26663.64	45642.34	39514.9	33939.78999999999	34951.89	33220.16	41488.26	32765.68	30915.5	27494.29	21900.38	35264.19	32137.84	28912.04	23774.66	35786.61	33996.5	28163.59	32865.270000000004	31630.6	27394.9	37788.920000000006	27131.300000000003	31922.230000000003	34289.09	33300.119999999995	33688.01	30420.64	43205.45	38721.12	33552.8	28607.72	35342.21
K00135	10070.08	8549.33	8986.25	8646.53	9538.31	10849.61	1710.75	3604.67	3509.38	3590.35	5254.75	3440.12	2614.8	2753.24	3391.76	3202.38	3050.8	3153.0000000000005	2711.5999999999995	130.19	4977.55	594.0	1468.0	716.5	604.05	3157.0	3192.25	5059.77	3658.25	3846.0	3379.83	4801.83	3116.54	6601.25	2733.75	1699.25	9647.0	4378.5	1105.0	2198.0	6882.0	2659.0
K00137	7577.29	6742.5	7537.25	6751.93	50.18	8511.84	1668.75	3569.34	3567.41	3364.75	43.75	46.75	93.0	585.84	1092.36	63.25	432.0	669.0	661.74	2.75	1492.75	0.0	0.0	0.0	45.25	2341.0	2517.25	2396.84	2945.25	0.0	1624.23	2092.16	1455.84	29.25	15.75	20.25	0.0	4.5	53.0	0.0	0.0	21.0
K00138	7701.79	6822.5	7649.59	6944.93	352.38	8617.89	1665.75	3456.67	3433.58	3390.0	43.75	47.5	96.0	579.17	1092.36	63.25	434.0	669.0	661.74	2.75	1468.75	0.0	0.0	0.0	45.25	2296.0	2472.25	2357.17	2889.25	0.0	1614.56	2057.83	1443.51	29.25	18.75	72.25	96.0	6.5	53.0	43.0	0.0	21.0
K00140	330.08	241.67	424.51	383.5	774.94	299.05	730.67	50.83	209.0	434.91	62.84	362.41	359.34000000000003	406.33	2202.7200000000003	218.5	1015.83	1478.5000000000002	2061.31	63.0	242.84000000000003	50.0	91.17	34.33	95.34	13.0	29.17	7.5	24.0	1295.0	2076.95	37.0	2003.36	21.0	14.0	99.17	96.0	28.0	22.0	43.0	10.0	36.0
K00141	6.29	12.5	0.0	14.5	7.5	0.0	0.0	0.0	8.0	15.0	12.0	17.0	37.0	18.0	1080.86	22.0	427.0	669.0	621.99	0.0	40.0	0.0	0.0	0.0	24.0	0.0	9.0	0.0	8.0	0.0	1036.14	3.0	989.43	7.0	3.0	8.0	0.0	2.0	6.0	0.0	0.0	8.0
K00145	8326.04	7279.0	8380.34	7826.6	4943.25	9258.8	1839.75	3552.67	4081.11	4243.63	7950.59	492.86	1253.99	1634.65	3924.9	3306.55	1457.88	1887.5	2161.02	15537.68	4211.64	15014.84	15869.87	14679.83	13914.56	15785.1	11899.54	8105.17	10790.05	14924.73	16177.429999999998	11369.2	11646.02	11217.34	12875.47	14457.76	11954.74	23682.45	10511.52	11736.6	10526.12	24713.11
K00146	7578.29	6742.5	7530.92	6750.5	48.95	8503.17	1624.75	3434.67	3374.08	3215.75	43.75	46.75	93.0	579.17	1092.36	63.25	432.0	669.0	661.74	2.75	1468.75	0.0	0.0	0.0	45.25	2296.0	2472.25	2357.17	2889.25	0.0	1614.56	2057.83	1443.51	29.25	15.75	20.25	0.0	4.5	53.0	0.0	0.0	21.0
K00147	49087.21	70469.0	49371.34	56908.6	71726.04999999999	52629.8	23579.42	15227.5	16972.280000000002	23039.79	44791.09	39094.53	33537.99	34253.32	30856.57	41214.880000000005	30952.88	28680.5	24814.69	21340.19	33226.64	27811.83	24799.870000000003	20504.83	34958.06	29434.1	24676.04	28729.67000000001	27640.550000000003	21879.9	34349.76	20793.700000000004	28501.19	27174.840000000004	26163.97	27373.76	19537.57	35189.450000000004	32975.85	31129.1	18922.12	29558.78
K00148	0.0	8.0	12.0	9.0	16.0	18.0	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K00150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00151	6.29	12.5	11.0	23.5	10.5	8.67	44.0	134.67	209.83	149.0	12.0	17.0	37.0	24.67	1077.86	22.0	425.0	669.0	621.99	0.0	73.75	0.0	0.0	0.0	20.0	61.5	69.5	56.67	87.0	0.0	1054.56	49.83	1005.01	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	6.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00154	94.0	85.0	97.0	131.0	261.2	115.5	30.0	0.0	39.0	74.25	12.0	17.0	37.0	18.0	9.0	22.0	9.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	24.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	3.0	8.0	0.0	2.0	6.0	0.0	0.0	8.0
K00156	7606.79	6785.0	7546.92	6797.43	93.51	8536.72	1660.75	3454.67	3418.58	3339.08	19.75	13.5	19.0	649.17	1315.86	19.25	418.0	669.0	591.74	185.25	1388.75	2482.51	4345.17	3012.33	5.25	3316.62	2483.65	2434.57	2873.25	18686.0	1998.21	2145.18	1447.84	540.75	386.15	160.25	353.17	398.5	249.17	41.8	367.6	296.93
K00158	101.0	167.0	161.0	257.0	3615.0	152.22	67.0	156.0	32.6	130.60000000000002	718.0	388.87	187.8	112.07	133.87	156.13	672.8	486.0	881.87	122.94	299.8	594.0	1402.0	712.0	297.8	752.0	504.0	1697.6	462.0	3820.0	164.13	2656.0	126.6	3339.0	1564.0	1148.0	6425.0	1717.0	745.0	439.0	3166.0	1633.0
K00161	41325.17	63689.83	41618.34	50081.17	74633.23	44036.21	21151.0	11658.0	12812.0	18790.18	36899.0	38674.87	31974.800000000003	32586.07	27165.54	38097.13	30126.8	27370.0	23666.87	6289.9400000000005	29690.8	17714.0	12982.0	8576.0	21839.8	15592.4	13242.8	21827.6	17907.8	9505.0	19291.13	11036.6	18308.6	17531.0	16325.4	14648.0	9652.4	16007.2	24088.6	20831.2	10241.6	9646.6
K00162	41325.17	63672.83	41604.34	50040.17	74614.23	44036.21	21151.0	11658.0	12812.0	18790.18	36899.0	38674.87	31974.800000000003	32586.07	27165.54	38097.13	30126.8	27370.0	23666.87	6289.9400000000005	29690.8	17714.0	12982.0	8576.0	21839.8	15592.4	13242.8	21827.6	17907.8	9505.0	19291.13	11036.6	18308.6	17531.0	16325.4	14648.0	9652.4	16007.2	24088.6	20831.2	10241.6	9646.6
K00163	7759.96	6862.5	7794.08	6957.76	488.75	8626.89	2391.42	3493.5	3597.08	3613.66	70.59	358.16	341.34000000000003	931.5	1127.36	215.75	590.8299999999999	809.5	1444.07	67.75	1591.59	31.0	42.17	18.33	80.59	2296.0	2474.42	2364.67	2889.25	1295.0	1619.23	2057.83	1455.01	29.25	21.75	20.25	0.0	8.5	53.0	0.0	0.0	21.0
K00164	8028.13	7128.83	8127.42	7459.43	4466.879999999999	8986.94	2420.42	3499.5	3603.58	3707.49	782.5899999999999	340.41	320.34000000000003	913.5	1169.03	222.75	895.8299999999999	1238.5	1984.07	139.25	1794.59	454.0	476.17	362.83	60.59	2376.0	2519.42	2421.67	3145.25	2950.0	1658.23	2122.83	1509.01	615.25	52.75	191.25	307.0	49.5	62.0	102.0	125.0	41.0
K00166	171.67000000000002	200.0	230.34000000000003	379.0	3768.33	243.33	23.0	0.0	12.0	56.83	64.0	17.0	50.0	18.0	59.0	51.0	321.0	398.0	610.0	67.0	277.0	423.0	318.0	217.0	20.0	80.0	63.0	32.0	272.0	1655.0	24.0	71.0	30.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K00167	171.67000000000002	200.0	230.34000000000003	379.0	3768.33	243.33	23.0	0.0	12.0	56.83	64.0	17.0	50.0	18.0	59.0	51.0	321.0	398.0	610.0	67.0	277.0	423.0	318.0	217.0	20.0	80.0	63.0	32.0	272.0	1655.0	24.0	71.0	30.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K00169	24.0	24.0	29.0	41.0	42.0	30.5	0.0	10.0	9.0	149.0	2407.0	0.0	236.0	37.5	97.0	1028.5	14.0	68.0	9.0	554.0	200.0	908.5	1489.0	581.0	279.0	408.0	219.5	113.0	335.5	13.0	744.5	297.5	630.0	1188.0	671.0	1072.0	777.0	2949.5	590.0	765.0	564.0	1998.5
K00170	24.0	24.0	29.0	41.0	42.0	30.5	0.0	10.0	9.0	149.0	2407.0	0.0	236.0	37.5	97.0	1028.5	14.0	68.0	9.0	554.0	200.0	908.5	1489.0	581.0	279.0	408.0	219.5	113.0	335.5	13.0	744.5	297.5	630.0	1188.0	671.0	1072.0	777.0	2949.5	590.0	765.0	564.0	1998.5
K00171	24.0	24.0	29.0	41.0	42.0	30.5	0.0	10.0	9.0	149.0	1735.0	0.0	236.0	37.5	97.0	1028.5	14.0	35.0	9.0	554.0	194.0	885.0	1368.0	449.0	279.0	408.0	219.5	71.5	335.5	13.0	731.5	297.5	606.0	460.5	576.5	767.5	452.0	2190.5	548.5	629.5	347.0	1874.5
K00172	24.0	24.0	29.0	41.0	42.0	30.5	0.0	10.0	9.0	149.0	2407.0	0.0	236.0	37.5	97.0	1028.5	14.0	68.0	9.0	554.0	200.0	908.5	1489.0	581.0	279.0	408.0	219.5	113.0	335.5	13.0	744.5	297.5	630.0	1188.0	671.0	1072.0	777.0	2949.5	590.0	765.0	564.0	1998.5
K00174	627.66	499.5	622.84	1004.84	4431.67	690.3299999999999	94.0	30.0	197.8	814.5	4621.5	71.0	533.0	608.5	2301.67	1543.0	401.0	736.0	604.5	17092.5	1746.0	23083.52	21946.34	24165.66	13953.5	18951.870000000003	9632.07	3710.8	6657.1	26948.4	20471.3	11155.57	11276.66	16197.669999999998	18516.27	10423.5	14818.14	20671.2	13676.71	14868.830000000002	17450.4	14621.73
K00175	627.66	499.5	622.84	1004.84	4431.67	690.3299999999999	94.0	30.0	188.8	801.5	4621.5	71.0	533.0	608.5	2301.67	1543.0	401.0	736.0	604.5	17085.5	1746.0	23083.52	21946.34	24146.66	13953.5	18951.870000000003	9632.07	3710.8	6657.1	26948.4	20471.3	11155.57	11276.66	16197.669999999998	18516.27	10423.5	14818.14	20671.2	13676.71	14868.830000000002	17450.4	14621.73
K00176	352.33	234.5	292.25	433.5	498.0	360.75	37.0	24.0	87.8	550.0	3043.5	67.5	435.0	294.25	1170.0	1437.5	73.0	179.5	27.25	8718.5	801.5	11554.51	10975.92	11811.33	7267.75	9768.17	5014.75	2098.15	3697.1	10208.4	10620.4	6109.299999999999	6103.58	8474.0	9768.2	6470.25	7643.72	11889.95	8047.12	8065.700000000001	9155.05	8418.880000000001
K00177	352.33	234.5	292.25	433.5	498.0	360.75	37.0	24.0	98.8	563.0	3043.5	67.5	435.0	338.25	1170.0	1437.5	73.0	179.5	27.25	8725.5	801.5	11785.51	11511.92	12160.33	7267.75	9768.17	5014.75	2098.15	3697.1	12671.4	10620.4	6109.299999999999	6103.58	8474.0	9768.2	6470.25	7643.72	11889.95	8047.12	8065.700000000001	9155.05	8418.880000000001
K00179	72.83	85.0	102.0	140.0	196.5	92.5	15.0	2.0	47.8	255.0	1890.0	34.0	335.0	146.5	810.0	1231.5	38.0	62.0	17.0	787.5	485.0	6030.51	5903.17	4958.33	1603.0	7954.42	4430.5	1766.4	786.6	12241.0	5328.65	2696.05	1385.33	4519.5	5542.2	3678.0	4135.969999999999	6473.9	3054.87	2199.2	5245.8	5191.13
K00180	72.83	85.0	102.0	140.0	196.5	92.5	15.0	2.0	47.8	255.0	1890.0	34.0	335.0	146.5	810.0	1231.5	38.0	62.0	17.0	787.5	485.0	6030.51	5903.17	4958.33	1603.0	7954.42	4430.5	1766.4	786.6	12241.0	5328.65	2696.05	1385.33	4519.5	5542.2	3678.0	4135.969999999999	6473.9	3054.87	2199.2	5245.8	5191.13
K00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	88.0	16.0	0.0	0.0	0.0	276.0	25.5	0.0	0.0	452.0	192.0	162.0	81.0	62.0	0.0	198.0	152.0	134.0	993.0	447.5	192.0	192.0	323.0	71.0	597.0	405.5	353.0
K00184	158.17000000000002	138.32999999999998	188.67	215.67	341.33	220.33	9.0	18.0	7.0	115.83	871.5	0.0	3.0	0.0	0.67	154.0	28.0	31.0	0.0	4.5	489.0	59.5	185.0	157.5	791.0	336.0	283.5	191.5	108.5	0.0	361.5	266.0	258.5	2447.0	858.5	902.0	618.0	1000.0	403.5	1179.0	895.5	920.0
K00185	158.17000000000002	138.32999999999998	188.67	215.67	341.33	220.33	9.0	18.0	7.0	110.83	142.5	0.0	3.0	0.0	0.67	110.0	20.0	0.0	0.0	4.5	345.0	17.0	69.0	31.5	565.0	240.0	202.5	109.5	77.5	0.0	249.5	190.0	167.5	1095.5	535.0	630.5	241.0	648.0	353.0	688.5	439.5	589.0
K00186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
