pathway	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
PWY-6608	5739.007119072624	15176.34089224434	12413.965522944996	8161.01492442611	5593.142994258855	6259.999432597655	14941.51246402548	13694.65253825845	9111.948212801306	7835.848375518842	3705.546327364206	14306.693249379674	2108.7897125794143	2647.547785998906	3357.0007939079524	3963.278470071851	10865.28240237886	6433.522257889796	7350.805466017056	6188.296484878917	7211.409639779615	5906.098096788851	5473.303630413648	7368.34352993695	7189.957916533415	7821.382660877959	7631.362538505044	6971.463189981107
PWY-6609	4562.124137276723	11022.380296801595	15524.979493533876	24800.1215220367	4877.105869653084	5460.244813168149	14844.479758754647	47975.97830197825	21551.32501567522	15755.839194191904	20054.767351355084	18778.469728594107	21157.39092424721	4639.963439118992	6565.856771342255	12633.093465324162	11102.10919796576	16076.144724741012	15801.27597572335	13025.992557355714	15131.536260027646	10604.819900952794	9889.312139897076	10765.02252160999	15081.880290098556	8666.64998054128	10308.440846356189	14498.441700671743
PWY-6612	6155.871463384989	14612.923642574797	9680.433839294648	15550.703036085231	5544.396564294544	7353.403439934576	16357.654952016794	43323.63657648	22162.116991132327	16686.13183238646	21046.53428798532	20167.74716976161	20865.325630579333	4775.047213774304	6028.243036237004	12571.620792509028	11951.665018133714	14284.225036260106	13722.680116751411	12588.911431332288	13477.637902068827	8019.767447742111	9546.61881773328	10495.636779670442	14114.508266774876	8819.105724400451	9722.832165483484	13444.86833117296
PWY-6628	6370.804879041604	13843.617603317636	12626.209166465722	9584.622876071082	5229.223623093467	7651.809400251667	12067.582580186658	17165.901711268205	12461.194460573564	9956.109572952688	9874.628826215294	14197.282673267577	6467.098922465178	3883.05778432986	5805.318067666537	8987.81814867744	9742.594460978022	12461.626928857482	12393.150427953053	10677.785185665784	11852.074721288796	7899.693277304402	8991.203876453048	10529.751141866886	12221.830529517314	7975.119066525899	9461.655627539152	12010.266356200786
PWY-6629	889.9131125532798	12281.070487166013	355.42499266605705	71.682696634448	97.40446983246088	153.19694764114166	9844.525677685602	2248.425604255826	136.64134373217476	721.5606535134233	1241.6553633846645	14254.452261874969	62.82391108751083	881.1588658421801	337.62967706728307	603.864855992832	8992.810245171879	999.7164361596228	983.537934805898	819.9776189369198	1697.0345403710842	3077.18246226814	326.320076177426	863.0574796565675	1195.9075717106834	5556.011812094233	1577.2484026223167	1030.1898701819343
PWY-6630	5803.634462755396	13365.732055529294	12132.678765695504	9488.755404901542	4859.480749726742	6994.50790034781	12005.977568469278	17156.616067557265	12354.51503364271	9931.767820924666	9832.606571930362	14157.874776800263	6455.26496509636	3741.413948851091	5583.999112641104	8858.211747005289	9684.64693813226	12134.500129684053	11981.67733796982	10454.153759495208	11573.83844776896	7728.201735817782	8620.676659838546	9986.277988616695	11896.39001220439	7780.170967535026	9049.410853664953	11682.88951276242
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.10467466988155	48.57703029674649	43.45739007889304	15.960189490620532	21.794152750150165	27.399156419605703	37.45539103561249	14.660517329794269	0.0	0.0	39.42781887076489
PWY-6654	57.71320023223248	0.0	23.9695260077983	0.0	63.60350279002593	0.0	0.0	43.97630708300281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.87637507847759	79.72471653227505	21.98016548906724	21.97984724934983	0.0	63.76045086936783	29.949525509997457	7.997555031366817	0.0	82.58551812837494	55.873542157325325
PWY-6690	125.64978776572076	5881.983573191495	45.61668612494315	13.814706160688935	12.357056549057514	19.47115167957539	2305.311853421856	287.20970758431605	17.129778830963666	96.654076218423	157.94621042278615	3955.984237443671	13.058433560353574	151.7664959305276	87.54788614319595	98.43174184253186	2729.422668177632	188.1789197299325	192.8325855019082	146.38097683224674	273.51636799249684	528.8130715199212	129.21681116415354	172.4725517050776	206.91671086616432	1310.0911349429614	275.33778103829474	230.0534969618096
PWY-6700	5303.339082800645	11547.26650249983	13247.361495003855	17331.66540856105	4778.452501103009	6559.976456769108	12188.448515136684	40261.2551605652	20880.17692101797	14337.002271764037	20125.144425485803	17851.423570282037	20047.243217215524	4218.171344968811	4727.423594580552	11533.763633434251	10215.941832899896	11883.211217034468	11366.776883293038	10895.9031509007	11913.058078388687	8320.827330251299	8070.752005773321	8866.657764742265	12442.196795436368	7604.678191651026	8019.393275086637	11363.992383632078
PWY-6703	5657.468188605258	12239.339048592745	7150.255214511107	12385.041396581031	4845.498161548076	7472.177857159903	12359.77962596046	38007.80547598902	22879.820341141243	15929.255580676449	22933.8634836256	19050.72322121793	21856.456883843264	4256.325602000176	4152.976409317416	11696.102136469888	10625.955637362753	10793.74908641879	10082.667638058858	10790.72086953584	10446.525838283957	5707.643798161191	7443.108528875774	8102.4598938434065	11664.44558561232	7400.790002062995	7187.371500344376	10672.719259482164
PWY-6708	3687.8903075269295	9765.688272623309	4872.617177090479	2741.763067963235	3042.7697920214428	3932.513479721047	6336.875051693337	4401.923415012584	3493.318135598586	2981.9657405398643	1495.7617100839984	5674.86202175666	858.7941592613942	1113.7815227581425	1920.419066729132	2380.170858783868	4491.523352977651	4069.850257421106	3969.711236888792	3481.4789716992373	4160.269403861658	2344.02133592119	3246.281562777235	3841.516037775153	3770.556515948392	3159.6746092315084	3365.508397002828	3774.8303305446207
PWY-6713	0.0	72.01592195370597	0.0	0.0	7.57190486679047	0.0	0.0	110.19426230850088	25.03136007980754	0.0	0.0	0.0	0.0	0.0	47.16887318182842	34.92864318695242	64.27537713810601	83.5230164562118	18.7762023083832	0.0	0.0	0.0	17.551993612378638	24.75492555613304	31.71961359070153	4.990193312719516	0.0	0.0
PWY-6728	316.7181362479802	153.54502415939277	138.95184500373648	21.35578342169879	80.55508964316752	106.75552277095096	742.0571962003143	0.0	92.14330781172534	141.368118146954	55.7753976067924	113.18324851198432	21.21285088719328	0.0	559.4057552216133	566.2790370186003	335.2789753410617	1228.323198468851	1188.633396699754	815.4167355657826	1133.368043492197	609.8619279453377	530.793229684482	1270.8902630608086	1136.0504420563304	493.3392233289677	790.0652937602571	883.1281699650965
PWY-6731	0.0	0.0	0.0	0.0	0.0	0.0	47.27491504290826	0.0	19.906172691726937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.483667878268715	34.80657421423979	0.0	0.0	0.0	0.0	0.0	0.0	22.41897783397621	0.0	0.0	0.0
PWY-6737	4115.036678088219	10768.424782905044	6772.846065500793	4667.504343781899	3281.0595362525264	4016.019744504847	8390.94773185265	15312.044559786524	4562.90360466333	3734.063691283579	2679.67375755702	7671.694420104159	2150.546191086485	2111.163329037784	5316.122410179288	6285.233878783874	6793.295559121856	13132.63133022024	12365.447423004063	8768.91228440713	10895.408267665682	6405.592417600377	7433.384153493694	9623.444392129995	10616.208505138242	5753.590546213159	8634.498102670583	10010.523059211197
PWY-6749	51.77865225904604	0.0	44.59003055450535	7.998683956770337	37.8868308963685	0.0	22.82357422774403	0.0	127.63318148198576	49.92484575573896	79.84352536336068	0.0	0.0	0.0	248.6515646094692	310.06613593630004	121.81022305359105	493.3712835975667	506.4501672940018	277.365671823811	488.2394588402229	154.67238857969804	330.00014005880485	575.7411105844055	529.0984031950678	148.66041181637277	434.9057559907658	616.6855001309154
PWY-6876	0.0	73.44796920217644	294.2935006071912	128.4906836596131	3.188579351769108	0.0	79.06651615274863	7.985522228715364	137.84476446190598	38.92006707677739	0.0	0.0	14.487313155130172	0.0	107.11301304864602	85.56175772611678	0.0	273.72559834917223	214.5948070886238	154.94362529558646	177.80034846093685	115.30178649066625	51.86086601031354	197.4090264219045	167.63909664389394	81.52454100101204	203.1912845118821	154.46351405252912
PWY-6891	2113.684531858923	7553.001210256932	2418.516788432572	6848.69232016003	1958.7478773970024	3724.6132418478905	7614.061314213326	16170.263028503736	9480.219455789304	8722.674873768126	4701.044184278646	9497.928503461102	2934.575765970801	2191.1357091542213	1325.2873004111857	7909.062938571124	6594.90804033408	3785.7645822220616	3081.113560912417	6471.419251784216	5046.736295466008	2685.2156141508603	3042.41886301612	2404.5012041616374	5961.257076870141	4224.074781226057	1877.4489329348703	5590.7902747467815
PWY-6892	623.0912772313	8416.623293218123	449.7090202159954	398.2156203357231	138.9003386776267	618.4771874386706	5563.672084004414	1049.6154900600309	484.52854086548064	769.4242278457407	902.2204367885512	6708.363337739795	210.8633676282419	658.2952110998446	4169.845637048875	6000.378163610659	5671.67373947089	10869.902699991282	10245.849590701298	7420.81396910857	8130.9464556502735	4693.502297955142	6548.899695593695	7772.7519175635025	8853.034498873021	4623.932257193682	7037.579815528891	8858.251467705104
PWY-6895	3228.327187464549	8940.717539411073	4461.769478537555	3123.2440605753363	2752.6197462026043	4047.505096525488	7465.345124051239	6117.888394060442	4170.598336962959	3527.340308380734	2358.029642505032	7048.361581588051	1389.173268399681	1747.3229771543065	3129.776135347858	5885.399918292131	5727.362838672618	7828.714733926748	7159.1068831465545	7200.501761487987	7487.11965564913	4360.94675074438	5499.705574162437	5706.829586571347	8170.944224266116	4824.220550883109	4778.414127333401	7885.622636218451
PWY-6897	3715.470981988845	10619.729713376804	11335.317828220355	13097.881342459585	3061.804314759788	4675.064144742087	13957.0400842354	33812.86708077511	20638.883223158668	14942.46616994749	19776.215428742595	17068.47981636513	19083.045370475524	3987.848043826727	4914.425875316772	10913.995750571745	10319.156218970693	11568.648796585638	11018.969128001065	10286.286605052654	10878.06992946413	7939.510357001306	7169.81090263892	8846.554160726224	11397.123961160614	7203.0341505243805	8021.537542353958	10976.893687914297
PWY-6901	5371.5704344985925	12864.249415752922	10286.210046094207	11641.463618225462	5155.474396884798	6213.028269414954	13465.275946154155	21263.72800637938	10774.366507947552	11109.674477624749	5216.586300426716	12880.91101305881	3456.694340159668	3125.8939529976687	4441.318449183057	6205.142350443331	8383.521365679344	9266.272288161292	9691.943968060064	7445.272610331866	8470.578317621532	6257.313729378616	6405.999260923617	7503.067836196313	9497.413580421717	6559.8790344298895	6899.7324376932165	8723.207999853226
PWY-6906	35.84178670316684	74.63117758269185	0.0	26.64655887625572	0.0	0.0	0.0	37.19431320239216	63.452044875575545	0.0	0.0	29.938891980640587	0.0	0.0	159.7734905468828	50.66562165196762	44.20611320748277	255.89003304666363	289.42274384638324	206.05903409967533	170.073541265817	77.25911668061414	59.08209776949003	326.7894991222957	312.046663617492	165.9278329507273	350.77088296878344	282.01250107574657
PWY-6944	0.0	0.0	0.0	6.404282383872966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.96468683738269	115.378988501093	34.595747983095755	23.957522951070214	9.664958366947102	10.490959525957331	0.0	85.88563391434407	0.0	34.17228602098938	80.2871358621932
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.47997974704383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	5516.123955569806	13992.590343426193	7145.145426104549	13245.297286475088	4856.605844803684	7391.899039572287	14623.4472709264	39428.611846392574	23684.426488163583	16401.315120625637	23583.78422572381	21722.287529575453	22411.07997964277	4428.72326056509	5937.790653798615	14015.35181665166	12742.456575491917	15155.4416377798	14810.438864423855	13634.537911952615	13488.751365805065	7523.8966974598	10038.126130187557	11251.593667668189	14887.284538389364	8961.807582303341	10324.100987869	14120.745312900295
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.963719148236375	0.0	0.0	0.0	0.0	0.0	14.10227830542332	0.0	0.0	26.82294863994984
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7003	1138.375154266688	4808.058925913252	1762.1527714828194	665.6729173930512	412.6942392630416	638.7776327993287	6705.431567841442	4495.466801228541	795.1520040596529	1419.8665328685631	809.0507636483549	5931.110450083302	441.5785175718148	742.9672137397114	2081.394543012836	2324.702044052897	2240.9416846738764	4201.069776700289	4371.89893573232	2914.339930565864	4656.186601072056	2526.4951230736947	3127.031932963076	3221.384876019951	3610.762663634062	2181.16727558022	3065.8022135270044	4119.596765246383
PWY-7007	15.987278702530007	54.93276339157673	75.7848087928968	77.10580784148769	85.58110414925548	91.64462351493876	0.0	0.0	43.93645093762528	0.0	0.0	0.0	0.0	139.71998819389435	90.93816617555028	115.17806616641276	15.987906820799417	414.91009326322177	484.6405738390384	201.81419373108017	81.64029611360482	43.84321424911831	56.79681392627034	95.43887132888274	172.53711559885065	97.40963664639172	347.82226770422085	201.4751590227724
PWY-7013	0.0	83.91311423409508	0.0	323.26092746787685	35.962464593337465	0.0	346.585285870288	149.91800843135698	0.0	519.2105039446302	188.70474905943053	176.31829825399538	191.7077107928964	319.3274724035725	343.6106706122981	508.1654208318165	290.660261826638	959.7941364908708	1405.871512694517	843.8919234111077	629.9859688907846	151.385273704294	413.1510681255272	682.1591803440565	358.79948570312894	303.7656569378075	747.1031243141275	874.9522285021536
PWY-7031	0.0	0.0	6.33	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.2	0.0	28.398058252427187	15.428571428571429	12.13483146067416	13.2	0.0	21.207920792079207	2.4	6.000000000000001	0.0	17.153153153153152	25.58823529411765
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.087971607042515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	0.0	11.796801505174036	0.0	16.434782608695656	0.0	0.0	0.0	0.0	20.976491364191283	0.0	0.0	0.0	0.0	0.0	132.6997562542692	131.27718249248045	20.691894700381017	257.8771210265734	250.90125906844708	187.66107604973084	161.32516867797358	99.29141627051754	203.75327840569844	218.8153472691027	234.73019400444497	40.68486998758557	120.8429962077256	215.62683037848865
PWY-7094	7847.346936753568	11405.466320323512	10553.312687602454	12721.991371318078	6910.621631390007	9464.01933078413	10590.676146835993	12971.107540742174	11844.120750138529	9325.516328506155	4695.467165039615	2479.581713517971	2718.2288566332763	2793.87229450499	2847.7007485065897	4351.338155333048	1985.4400536321032	6507.219471792418	6947.204060567845	5799.162807426835	6194.409576606698	3747.632715788749	5769.23275682776	5809.256732166497	6826.777883780345	3709.63300272456	5480.89851749707	6707.882101218506
PWY-7097	79.0008660670086	35.85208999643364	67.21128329388338	110.0762875354246	121.09564285245057	126.7238241942109	127.21107528585948	165.39343116802533	45.72187492367932	36.00155630647813	26.866158076678733	0.0	0.0	0.0	71.83305847779687	57.01158059278934	65.2138557859452	127.36971547933118	94.81216483627487	57.513227270061165	37.0686607078222	38.83804157285539	53.523745375616784	69.8541705338313	81.38247609852186	21.057800310408723	75.23115332793184	28.198335663434115
PWY-7098	88.72137168726162	40.298160949737486	75.53754907541101	123.36190841764925	135.78605636078595	142.24615213716294	142.21924958298962	185.23814363132385	51.35637428693594	40.44277089252765	30.17997148200177	0.0	0.0	0.0	80.2554191005915	63.81166782144141	72.50029591821082	141.77664320628995	106.0765091462032	64.50552778784062	41.61961001454136	43.56512144831388	60.05308131209816	78.3548378280658	91.1678155573108	23.65848615233044	84.2994210981615	31.676908987272505
