K01501,51,76.7,46.67,44,75.17,27,44,27.5,55,14.83,0,8,234.5,31,26,3
K01502,98.5,127.2,61,73.5,84,50,63,65,53,52,9,76.5,177.5,52,60,35.5
K01505,140,244,204,173.5,101,52,77,68,128,55,0,74.5,533,103,91.5,68
K01507,975.41,936.98,1178.5,930.89,7259.86,10200.5,8008.08,7995.01,7799.58,7048.83,3600.33,8897.39,6037.35,6733.92,7978.58,8888.8
K01510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01512,83464.01,74576.22,78973.87,72052.65,56511.6,57217,49066.42,74538.3,75957.41,70274,36802.33,52350.72,66989.88,64939.36,48774.79,52228.44
K01513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01515,83443.18,74554.05,78938.37,72020.82,56564.6,57360.67,49025.09,74474.8,75898.91,70262,36797.83,52376.99,67148.13,64952.36,48751.71,52203.77
K01520,83909.01,75232.72,79545.62,72550.4,57072.93,57583.42,49440.34,74874.89,76380.66,70558.67,36887.83,52736.97,68759.21,65243.44,49214.87,52527.44
K01521,28.25,33.18,325.54,18.32,6742.93,9674,7526.25,7625.63,7320.75,6742.5,3476.5,8503.17,4095.21,6318.5,7577.29,8559.11
K01523,217.5,279.2,275.33,219.5,234,116,141,150,172,131,21,127.16,852.5,123.25,140.75,78.5
K01524,79316.5,70914.23,75157.49,66698.39,63129.36,66846.09,56278.59,80799.35,81261.58,76291.67,39604.83,59511.69,70943.59,70239.76,55021.58,59196.38
K01525,653.91,448.05,727.54,544.32,6918.26,9974.83,7768.08,7750.63,7500.91,6828,3549.33,8624.67,4779.21,6477.34,7740.96,8716.44
K01531,325.35,121.55,387.04,75.15,6814.77,9696.17,7575.92,7648.63,7370.42,6787,3507,8582.22,4290.8,6376.27,7647.91,8604.97
K01533,68070.93,64924.7,60993.42,54323.75,40864.67,39756.42,33579.25,54228.42,54749.92,51633.33,26772.5,35132.47,51509,47172.01,32599.83,34513.5
K01534,96824.12,86787.05,91911.71,83540.32,65626.44,65721.18,56470.6,85651.81,87751.75,81263.67,42565,59814.05,78204.63,75156.95,55999.87,59611.44
K01535,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0
K01537,162149.89,141433.35,156386.08,142882.58,99148.52,93802.11,82555.61,133364.59,136773.59,126662.52,66494.5,87477.56,124901.69,116810.89,82144.66,87006.83
K01539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01545,0,10.5,0,0,14.5,0,0,11.5,0,12.5,0,0,0.57,0,0,3
K01546,805.76,853.71,1036.62,643.24,7281.27,10008.26,7886.18,7977.05,7814.5,7034.5,3513,8948.63,6009.88,6712.34,7955.46,8843.27
K01547,815.76,853.71,1033.29,643.24,7281.27,10008.26,7886.18,7977.05,7814.5,7034.5,3513,8959.63,5981.88,6712.34,7955.46,8843.27
K01548,805.76,853.71,1033.29,643.24,7281.27,10008.26,7886.18,7977.05,7814.5,7034.5,3513,8948.63,5981.88,6712.34,7955.46,8843.27
K01551,8.17,46.6,11.12,27.4,40.1,26.17,19.34,3.88,18.5,6.67,0,1.83,91.56,2.84,2.58,8
K01555,91,100.2,96,51.5,107,42,39,64,70,59,0,26.5,297.5,73,58.5,37
K01556,118,140.7,171.33,123,97.5,39,60,93,96,56.5,0,43.72,492.5,74,59,39
K01560,77698.1,69305.57,73285.66,65300.33,48818.67,46732.17,40454.34,64935.17,65814.5,62294.67,32571,41867.27,59869.67,56910.02,39162.58,41527
K01561,9,30.7,10,15,23.5,0,0,23.5,26,12.5,0,2.22,142.5,7,15,3
K01563,0,0,2.67,0,1.67,0,0,0,0,2.33,0,0,0,0,0,0
K01565,70,93,41,63,52,41,45,46,43,30,9,49,114,43,43,23
K01567,91.17,160.17,140.33,111.33,116.67,89.17,79.34,73.17,90.5,68.67,16,108.33,517.17,64.84,109.83,66
K01568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01569,0,0,6.67,0,1.67,0,4.67,1.67,2.33,2.33,0,0,7.83,0,0,0
K01571,5790,5446.67,5640.33,6857,1183.5,1046.67,1158.17,2115,2946.33,1344.67,833.83,2115.16,3801.84,1807.68,2193.75,2271.38
K01572,5935.67,5788.34,5953.08,7067.58,1458.67,1221.26,1331.09,2287.92,3181.92,1470.84,856.83,2304.74,4524.18,1929.6,2368.7,2462.74
K01573,336.66,338.67,348.5,465.5,106.83,270.83,213.83,110.5,128.66,69,68.33,118.5,445.25,109.84,156.75,189.05
K01574,7.17,9.67,5,0,16.17,1.67,2.67,11.5,0,15.17,0,1.83,42.17,1.17,7,3
K01575,82624.43,73802,77996.67,71231,49405.17,47133,41166,66570.5,68266,63279.83,33220,43526.5,61425.07,58314.93,40877.29,43416.36
K01576,18.5,27.5,20,7.5,17.5,9,18,7.5,10,9.5,0,11.5,59,14,16,9.5
K01577,13197.25,11924.75,13088.25,11530.75,15382.5,17692,14804.25,18550.92,18827.75,17546.5,9318.5,15650.39,14127,16373.5,14510.75,15784.25
K01578,81,72.7,70,54,64.5,53,69,36.5,69,45.5,21,28.22,234.5,44,56,40
K01579,2237.42,4301.71,1034.96,731.74,7502.1,10484.09,8066.84,8102.22,7950,7135.33,3556,9012.47,6176.04,6735.58,8060.79,8917.94
K01580,514.17,457.83,968.25,321.42,13727.5,19501.09,15197.42,15378.26,14863.42,13583.5,6980.5,17181.42,9031,12770.08,15302,17222.33
K01581,76293,65912.86,73849.08,65311.14,62050.36,65540,55468.5,80058.76,80381.5,75664.5,39458,58816.5,67886.85,69498,54274.29,58585.86
K01582,86.5,62.93,671.79,42.07,13491.43,19348,15067.17,15242.55,14665.83,13485,6953,17009.67,8256.54,12650,15165.58,17118.22
K01583,5,13,14,16,13,9,5,0,10,0,0,0,28,9,4,0
K01584,64.25,73.88,354.87,43.32,6785.43,9692,7570.25,7653.8,7352.75,6755,3476.5,8511.84,4236.14,6331.5,7583,8546.25
K01585,915.92,1003.51,1156.96,802.74,7414.43,10136.09,8017.17,8105.55,7929.67,7125,3564,9094.25,6319.71,6789.58,8104.79,8971.94
K01586,84124.85,75475.42,79749.62,72743.9,57287.27,57795.26,49536.01,75048.72,76541.5,70672.67,36875.83,52919.63,69356.22,65378.28,49305.87,52606.77
K01588,84195.68,75638.05,79875.29,72862.57,57316.6,57862.09,49615.01,75040.89,76634.66,70692,36896.83,52953.8,69559.71,65401.44,49366.04,52672.77
K01589,159371.34,140222.55,152019.54,137173.32,105053.43,103565.83,89443.42,139277.97,141630.57,132401.83,69277.33,94079.39,126172.87,121754.27,87822.21,93688.94
K01590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01591,84069.68,75482.05,79727.29,72750.07,57268.6,57814.09,49597.34,74994.22,76538.33,70656,36915.83,52891.3,69260.88,65372.44,49329.29,52623.77
K01592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01593,0,0,0,0,9,0,0,5,6,0,0,0,18,0,0,0
K01594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01595,6193.41,5710.55,6192.87,7075.32,8076.76,10771.83,8802.08,9836.13,10437.91,8191.5,4329.33,10710.89,8436.71,8288.34,9815.21,10835.94
K01596,150.67,252.03,195.33,205.67,180.5,119.67,163.67,151.5,175,121.5,26,167.55,635,105,103.67,93.33
K01597,82649.93,73809,78008,71257.5,49407,47148,41137,66583,68280,63297,33220,43526.5,61529.5,58341.93,40867.5,43399
K01598,5418.6,5019.33,5225.67,6342.67,1017.67,727.67,923.67,1972,2806,1257.33,761,1964.33,2969,1656.93,1973.67,2069.33
K01599,2812.91,4488.05,1254.37,970.15,7495.43,10714.33,8128.75,8068.8,7961.91,7133.83,3594.83,9002.39,6259.96,6821.01,8075.54,8954.94
K01601,26,62.5,4,25,56.5,18,28,40.5,40,12.5,0,10.22,176,0,7,13
K01602,10,11,0,7,0,0,0,0,6,0,0,0,20.5,0,0,0
K01607,13890.84,12795.26,13569.66,12211.06,9287.53,8409.76,7788.59,11497.34,12142.92,11264.67,5994.5,7589.35,11989.45,10491.5,7456.62,7651.41
K01608,28.25,53.45,323.58,16.75,6765,9674,7526.25,7641.42,7326.75,6755,3476.5,8503.39,4129,6318.5,7578.29,8564.11
K01609,2319.51,4445.03,832.75,768.92,903.84,953.93,590.93,540.09,721.42,434.5,71.5,579.46,2573.17,494.92,513,362.66
K01610,83726.68,74925.52,79324.96,72321.4,56850.6,57537.42,49236.67,74719.22,76164.33,70383,36840.83,52563.75,68107.38,65088.86,49086.91,52407.8
K01611,134.25,114.18,418.54,48.82,6839.93,9722,7588.25,7669.63,7408.75,6787.5,3476.5,8577.67,4405.21,6382.5,7646.29,8595.61
K01613,1385.58,1535.88,1631.96,1405.24,7716.26,10498.92,8409.67,8328.72,8189.16,7298,3708.83,9287.47,7360.54,6990.42,8394.46,9171.77
K01615,10,61,32,38,45,21,39,40,27,21,9,38,150,22,19,25
K01616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01617,0,2.2,2,0,0,0,0,0,0,0,0,0,12,18,1,0
K01619,83724.68,75080.69,79404.45,72390.56,57022.27,57611.09,49319.01,74725.89,76260,70417.67,36852.83,52740.8,68548.47,65142.2,49143.57,52485.8
K01620,6178.09,6188.38,6426.37,7173.82,8500.27,10907.51,9048.26,10098.97,10846.42,8447.5,4363,11005.05,9627.63,8467.92,10143.87,11035.94
K01621,75710.93,65572,72899.33,65062,48437,46122,40306,64721,65557,62088,32485,41684,58964,56736.93,38993.75,41416
K01622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01623,1778,3619.2,164,146.5,284.5,554,112,112.5,154,124.5,21,125,447,101,84,44
K01624,84194.97,75694.27,80216.39,72872.85,64081.9,67436.77,57203.61,82675.11,83967.42,77401.35,40403.33,61519.79,73791.32,71744.16,57019.23,61283.1
K01625,26806.61,26525.22,24565.62,25216.9,18245.1,20125.75,17255,23000.38,25069.33,20460.5,10884.83,20165.47,22539.98,20181.96,19034.79,20364.94
K01626,2371.41,1692.08,2380.61,1676.46,21013.62,29885.5,23386.75,23465.89,22738.74,20689.67,10654.16,26188.89,15377.9,19613.27,23442.5,26253.68
K01627,1302.08,1393.88,1523.63,1262.24,7651.93,10422.92,8311,8290.05,8121.83,7241.33,3649.83,9181.47,6978.21,6919.42,8307.46,9145.77
K01628,405.18,560.05,783.2,604.98,7047.1,10059.67,7832.42,7850.63,7557.42,6906.5,3638.33,8723.55,5083.82,6551.45,7818.12,8777.77
K01629,125.35,104.85,398.7,100.15,6792.6,9691.17,7579.92,7682.13,7402.42,6797.17,3480,8527,4216.73,6376.27,7620.62,8605.11
K01630,119.25,148.38,386.21,89.32,6819.6,9724,7588.25,7699.63,7367.75,6780.83,3485.5,8584.17,4259.64,6368.5,7640.29,8612.11
K01631,167.25,193.68,486.54,147.32,6874.43,9731,7596.25,7741.13,7412.75,6838,3497.5,8601.39,4536.14,6397.5,7660.58,8620.97
K01633,8338.91,9785.55,6780.29,7596.57,8755.26,11638.25,9207,10265.72,10925.16,8529,4414.83,11146.58,9986.54,8580.42,10246.79,11148.44
K01635,99291.86,86933,95704.67,88792,58740.67,55300,49050,79233,82301,75116.33,39745,52396,73860,69804.86,49586,52563
K01637,577.25,424.58,700.87,324.32,6985.43,9793,7664.92,7793.8,7576.08,6884,3505.5,8682.89,5088.97,6493.5,7742.79,8662.11
K01638,629.5,468.13,1038.45,366.07,13729.93,19467,15202.17,15428.39,14902.83,13626.5,6982,17196.95,9288.97,12819,15319.79,17215.36
K01639,69621.75,62236.85,65761.46,60125.74,47687.6,49082.92,41558.67,63262.88,64093.16,59201,30963.83,45046.08,56180.06,54650.26,41624.92,44769.13
K01640,446,485.5,537.33,356.5,329.5,127,251.67,253.67,354.33,192.5,21,211.22,1471.83,232,222.5,162
K01641,82643.93,73786,77988,71227.5,49397,47143,41124,66578,68280,63275,33220,43512.5,61457.5,58331.93,40867.5,43395
K01643,5539.25,5097.69,5683.87,6573.65,7713.1,10555.67,8531.42,9595.3,10065.08,7973.84,4285.33,10434,6936.15,7979.35,9573.08,10681.3
K01644,6174.25,5530.99,6122.53,6900.65,8086.6,10692.67,8730.42,9873.13,10346.08,8212.34,4335.33,10631.77,8286.15,8198.35,9789.08,10799.3
K01646,5539.25,5089.69,5662.54,6560.32,7710.1,10549.17,8512.42,9584.13,10062.91,7965.84,4285.33,10411.33,6910.98,7977.68,9571.25,10681.3
K01647,2985.52,4921.32,1586.03,1341.15,7828.77,10912.84,8394.43,8343.97,8219.41,7326.17,3636.83,9231.32,7374.3,6955.87,8325.33,9124.13
K01649,3283.19,5326.41,1906.96,1602.41,8148.77,11120.43,8613.35,8533.39,8509.66,7444.83,3669.83,9451.18,8346.71,7140.11,8494.17,9305.29
K01652,87071.61,79968.25,81312.03,73670.04,71491.63,78006.09,65151.01,90749.15,91729.49,84474,43989.66,70298.91,79830.97,78445.72,64935.2,70085.54
K01653,3063.6,5080.23,2003.83,1440.39,14640.53,20664.09,15938.59,15993.85,15607.08,14047.5,7124.33,17812.97,11724.52,13341.61,15947.83,17718.88
K01654,78,124.5,70,66,72,41,63.34,40.34,65.16,28,3.5,40.72,183.66,50,44.5,50
K01655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01657,2828.75,4680.05,1403.62,1149.57,7644.6,10831.09,8232.01,8192.89,8069.66,7195,3590.83,9128.8,6805.71,6885.26,8162.04,9026.77
K01658,2933.5,4859.87,1265.42,1341.25,1042.67,1271.09,827.09,700.59,864.58,557.5,168.33,759.63,3173.74,654.76,763,571.66
K01659,184.75,300.58,536.87,198.82,6868.93,9739,7611.25,7697.96,7453.75,6815.5,3476.5,8563,4674.64,6392.5,7647,8602.75
K01661,2770.91,4538.68,1320.29,1114.74,7561.26,10803.92,8150.67,8176.22,7980.16,7227,3709.83,9079.25,6014.97,6866.75,8136.46,9041.27
K01662,1709.58,1911.55,1975.79,1693.07,8010.1,10794.09,8612.34,8615.72,8433.33,7515.5,3758.83,9506.8,8208.13,7182.84,8612.54,9323.27
K01663,70,93,41,63,52,41,45,46,43,30,9,49,114,43,43,23
K01664,2290.91,3897.35,772.54,588.32,7060.43,10484.83,7820.75,7792.8,7554.24,6896.83,3557.33,8717.67,4820.54,6531.34,7754.71,8740.44
K01665,2704.08,4437.68,1262.38,980.49,7452.93,10618.17,8115.42,8129.47,7919.41,7101.33,3627.83,9017.72,6099.79,6800.67,8140.96,8997.27
K01666,28.25,39.45,320.25,16.75,6756,9674,7515.25,7626.75,7320.75,6755,3476.5,8506.5,4097.5,6323.5,7578.29,8562.11
K01667,601.58,389.18,718.04,502.32,6926.76,10023.67,7766.75,7782.3,7471.25,6860.5,3563.83,8665.5,4644.56,6489.34,7757.79,8741.77
K01668,0,0,1.33,2.33,3,1.5,0,1.5,2.17,0,0,0,4.17,1.67,1.83,0
K01669,2433.75,4236.38,997.54,611.32,7327.6,10318,7886.25,7953.63,7794.75,7038.83,3514.5,8862.39,5920.71,6695.5,7892.79,8776.61
K01671,28.25,33.18,321.54,18.32,6742.93,9674,7515.25,7615.96,7320.75,6742.5,3476.5,8494.5,4088.64,6318.5,7571,8541.25
K01673,1431.5,1424.27,1915.25,1314.97,14355.21,20142.67,15788.34,15891.26,15444.66,14034.16,7076.33,17693.05,11291.58,13329.85,15793.33,17606.05
K01674,124.93,180.63,158.29,135.57,59.43,38,38,30.71,87,30,0,72,351.14,49.93,61.29,69.86
K01676,613.92,854.07,1616.71,656.88,20803.96,29376.09,22960.34,23271.31,22443.5,20541.33,10492,25932.14,14168.32,19274.58,23174.37,25999.66
K01677,100.67,234.17,166.66,168.66,153.67,121.67,97.67,98,124.34,77.67,25,150.33,625.01,105.51,123.66,66
K01678,100.67,234.17,164.66,168.66,153.67,121.67,97.67,98,124.34,77.67,25,150.33,625.01,105.51,123.66,66
K01679,2856.41,4603.75,1407.54,1159.82,7555.43,10765.83,8239.75,8185.3,8074.24,7240.83,3655.33,9096.89,6390.54,6918.59,8114.96,9011.94
K01681,2666.11,4544,1493.62,841.57,14385.94,20296.51,15686.18,15819.72,15386.5,13985.17,7048.5,17593.55,10910.8,13177.86,15733.41,17543.77
K01682,691.91,483.05,761.54,565.82,6945.26,9994.83,7792.08,7765.63,7529.91,6835,3549.33,8668.39,4811.21,6495.34,7759.75,8746.3
K01683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01684,161.85,214.18,473.21,122.32,6903.6,9737,7635.25,7711.63,7433.75,6810.83,3497.5,8599.39,4509.64,6401.1,7683.29,8622.11
K01685,407.42,574.25,827.29,415.9,7136.27,9894.92,7786.17,7880.88,7652.17,6959.5,3522,8833.19,5545.98,6551.09,7872.41,8738.47
K01686,19117.85,17501.19,18820.45,18403.73,16738.6,18816.92,16054.67,20704.21,21880,18941.34,10085.33,17885.13,18171.07,18243.37,16789.41,18106.8
K01687,5226.52,9053.25,2129.57,1807.97,8505.2,11586.26,8744.01,8759.93,8670,7637.17,3704.33,9659.35,8965.36,7349.95,8660.87,9331.77
K01689,84106.52,75522.55,79762.29,72789.57,57297.94,57842.93,49624.68,75001.72,76580.5,70671,36934.83,52920.96,69413.22,65406.28,49354.54,52619.1
K01690,301.25,380.08,657.54,295.32,6947.43,9769,7660.25,7764.13,7528.75,6862,3497.5,8656.39,4940.14,6450.5,7720.29,8644.11
K01692,530.75,612.65,923.91,496.25,7244,9854,7792.25,8003.42,7647.75,7101,3518.5,8805.55,5872.5,6626.5,7879.29,8714.61
K01693,2080.44,4110.7,536.33,513.5,640.34,783.84,406.01,363.17,467.5,313,63,397.38,1794.67,308.69,335.25,220.83
K01695,2937.92,4839.65,1526.91,1261.47,7777.7,10895.26,8324.01,8283.43,8176.5,7254.67,3620.83,9210.63,7184.36,6954.1,8253.16,9104.63
K01696,2952.02,4833.38,1505.29,1243.24,7750.6,10887.76,8303.68,8254.89,8169.66,7239,3611.83,9198.13,7115.71,6945.86,8247,9094.96
K01697,375,174,202.33,140,111.67,67,38,97.5,123,72.33,8,86.5,551,138,73.04,80.86
K01698,2816.75,4639.05,1357.87,1147.32,7602.1,10831.67,8208.09,8139.8,8031.41,7212.5,3624.33,9082.55,6710.38,6872.18,8126.96,8978.27
K01699,0,3.43,1.29,1.57,1.43,0,0,0.71,0,0,0,12,3.14,0,6.29,17.86
K01702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01703,2987.35,4969.35,1612.29,1336.07,7897.1,10942.09,8375.34,8390.72,8237.33,7320.5,3631.83,9263.02,7471.38,6983.11,8317.54,9150.77
K01704,2987.35,4959.65,1612.29,1336.07,7882.6,10942.09,8375.34,8372.22,8237.33,7304,3631.83,9259.52,7450.38,6983.11,8309.54,9147.77
K01706,58.25,51.88,353.54,25.32,6773.43,9674,7554.25,7638.46,7342.75,6755,3476.5,8516.5,4162.64,6340.5,7592.29,8564.11
K01707,40,20.7,35.33,10,30.5,0,21,23.5,28,12.5,0,8.22,108.5,13,12,5
K01708,68.25,51.88,353.54,25.32,6773.43,9674,7553.25,7648.13,7342.75,6755,3476.5,8523.17,4166.14,6340.5,7592.29,8564.11
K01709,75.17,165.87,120.33,120.33,95.67,75.17,72.67,70.5,86.67,66.67,19.5,89.33,396.34,52.84,92.33,55
K01710,82732.85,72406.72,79982.46,72981.4,57388.94,57514.93,49828.68,75148.56,76795,70776,36876.33,53102.35,70002.37,65505.61,49584.99,52821.63
K01711,705.92,1059.71,1174.79,817.74,7510.6,10154.42,8101.17,8190.38,7975.5,7208.83,3585.5,9126.69,6509.39,6756.25,8140.17,8956.08
K01712,7510,9048.83,5901.78,6876.57,1585.93,1439.67,1255.34,2366.72,3247.83,1536.5,822.5,2305.22,4723.12,1970.33,2342.62,2326.86
K01713,30,7.5,30,7,21.5,0,21,18.5,29,12.5,0,0,115.57,0,24.29,20.86
K01714,85168.02,76735.71,80929.61,73593.68,58200.5,58370.93,50168.35,75636.73,77350.33,71153.5,37009.33,53529.34,72617.6,65915.45,50017.53,53127.21
K01715,230,396.2,382,364.5,236,166.67,173,207.17,215.67,201,25,276.72,1233,192.58,168.83,95
K01716,754.91,514.35,819.54,582.32,6960.76,9984.83,7817.08,7801.8,7552.91,6859.5,3570.33,8682.34,4952.71,6514.34,7806.96,8752.44
K01719,2943.41,4792.35,1613.29,1300.07,7764.93,10932.25,8312,8295.22,8161.16,7264.33,3653.83,9206.36,7102.54,6962.42,8286.29,9119.44
K01720,41.75,94.88,364.54,60.82,6771.1,9683,7539.92,7648.13,7336.08,6781.33,3476.5,8506,4235.97,6334.5,7588,8560.75
K01721,212,227,228,140,211,80,110,143,146,113,42,86,587,102,142,88
K01724,471,647.2,591.34,529,447.01,338,309,299.5,402,244.99,38,329.94,1609.5,275,275,196
K01725,33.25,42.88,325.54,18.32,6757.43,9674,7515.25,7627.46,7320.75,6755,3476.5,8494.5,4092.14,6318.5,7572,8546.25
K01727,23.33,20,26.66,18.33,17,10.5,0,1.5,11.17,6,0,15,41.17,10,12.83,13
K01728,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6.29,17.86
K01729,70,99,41,63,52,41,45,46,43,30,9,49,114,43,43,25
K01730,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,35.72
K01731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01732,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0
K01733,83982.68,75299.72,79622.96,72589.9,57155.94,57690.75,49475.67,74937.55,76485.66,70593.66,36829.83,52848.69,69009.38,65266.78,49175.04,52546.44
K01734,960.18,988.89,1181.62,911.23,7283.6,10213.59,7998.34,7988.22,7806.5,7018.34,3600.83,8970.8,6108.22,6711.03,8030.95,8920.94
K01735,3207.85,5273.88,1858.96,1628.74,8081.77,11112.76,8551.01,8504.39,8388.33,7459.83,3683.83,9501.3,8116.38,7149.44,8516.96,9264.6
K01736,3108.68,5127.05,1790.29,1526.57,7998.6,11053.09,8480.34,8457.89,8319.33,7407,3674.83,9433.47,7924.38,7088.44,8467.04,9234.77
K01737,4540.58,8250.88,1548.63,1288.24,7930.6,11315.92,8423.67,8341.22,8225.16,7341.66,3649.83,9232.75,7088.04,7005.42,8302.46,9159.77
K01738,159614.62,140797.19,152458.4,137553.47,105538.54,103753.93,89622.35,139482.76,141885.33,132589.51,69330.33,94462.73,128165.95,121883.22,88124.58,93852.13
K01739,7711.08,8965.52,5985.87,6921.65,8122.77,11310,8728.42,9748.3,10323.41,8120.83,4311.33,10604.72,7775.38,8211.18,9737.54,10780.44
K01740,2873.61,4972.23,1260.24,1160.75,1251.17,1130.76,827.93,806.92,987.92,595.17,157.5,807.18,3881.09,681.36,825.25,581.16
K01744,829.41,731.78,935.32,710.72,7153.69,10203,7895.75,7951.18,7735.58,6960,3579.83,8817.67,5338.6,6594.34,7949.37,8888.44
K01745,7561,9150.83,5988.95,6926.07,1640.93,1491.67,1282.67,2383.05,3319.5,1573.5,822.5,2358.22,4895.04,1996.33,2376.62,2360.86
K01746,5278,4847,5109,6199,898,635,815,1890,2694,1175,744,1826,2646,1577,1881,1996
K01749,2810.75,4664.05,1375.87,1136.32,7602.1,10831.67,8211.09,8133.8,8038.41,7212.5,3624.33,9117.55,6727.38,6874.18,8139.96,8987.27
K01750,2046.93,3850.3,441.67,291,516.5,636.67,257,258.17,333.67,218.5,63,204.66,1272.64,224.26,258.33,169
K01751,49.42,137.55,390.87,62.65,6800.6,9708.17,7576.59,7668.47,7373.25,6776.17,3485.5,8559.89,4316.81,6348.34,7599.12,8571.11
K01752,166773.62,149134.92,158181.02,143824.2,120031.97,124280.6,105580.52,156644.48,159194.67,147221.51,77004.83,113298.74,138761.01,136136.89,105193.11,113015.49
K01753,1958.25,3524.08,395.54,76.32,6911.43,10076,7598.92,7674.8,7417.08,6794,3484.5,8537.17,4336.97,6394.5,7611.29,8572.11
K01754,3485.1,5120.56,2216.37,1447.21,14746.3,20709.67,15977.34,16010.64,15621.16,14157.16,7138.83,17809.88,12288.16,13441.53,15955.21,17651.02
K01755,83937.35,75270.45,79600.29,72559.57,57117.6,57679.09,49442.01,74928.89,76504.66,70535,36904.83,52731.8,68856.71,65282.11,49167.04,52513.77
K01756,84355.68,75536.48,79771.91,72782.47,57308.03,57839.59,49602.01,75019.1,76583.83,70678,36923.83,52917.8,69407.02,65410.11,49352.87,52641.77
K01758,15,46,35.67,43,22.67,9,34,0,21,16.33,0,19,65,16,16.58,43.72
K01759,30707.55,28279.69,29987.16,31663.88,19337.7,20711.18,18229.93,25093.52,27943.42,21808.01,11709.83,22061.1,26050.78,21881.15,21092.94,22551.16
K01760,78162.51,69516.85,73795.83,65679.89,55592.36,56572.5,48211.42,72616.01,73213.24,69064.67,36048.33,50434.72,64146.85,63367.44,46844.21,50196.94
K01761,316,411,438.67,339,239.67,141,157,178,238,161.33,21,249,1160.57,199,158,110
K01762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01766,612.91,397.35,683.54,498.32,6862.76,9944.83,7730.08,7732.13,7451.91,6815.5,3549.33,8624.67,4585.21,6455.34,7724.96,8711.44
K01768,263,408.6,195,222,289.67,97,135,194,207,174.33,17,144.44,893,143,103,124
K01769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01770,1243.25,1412.55,1521.29,1321.57,7685.1,10558.09,8331.01,8291.39,8126.66,7241.5,3653.83,9250.58,7175.71,6927.51,8320.54,9131.27
K01771,28,17,20,6,14,19,4.67,14.67,27.33,12,0,12,61.9,17,9,10
K01772,78222.41,69771.55,73894.54,65841.32,55694.43,56736.83,48269.75,72619.3,73284.24,69082.83,36020.33,50464.39,64603.54,63358.34,46883.46,50219.94
K01775,161752.6,144411.06,152821.49,137665.56,112479.36,113974.76,97250.26,147131.35,149277.08,139339.67,72783.33,103063.3,132331.52,128310.94,95760,102456.21
K01776,84028.01,75403.72,79669.62,72694.9,57223.93,57768.42,49535.34,74989.89,76501.66,70620.67,36894.83,52854.47,69127.71,65344.44,49298.37,52589.44
K01777,18,4,9,3,36,119,7.67,1.67,2.33,6,0,15,57.33,21,8,4
K01778,77133.85,67172.22,74604.62,66483.9,56189.27,56669.26,48689.34,73060.05,73785.17,69429.67,36136.83,51027.63,66510.89,63753.28,47409.87,50618.77
K01779,76116.1,65800.3,73080.62,65219.9,48542.6,46178.17,40385.01,64766.05,65679.83,62140.17,32493,41813.05,59477.14,56829.77,39065.83,41466
K01781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01782,566.25,453.18,625.21,312.32,6959.6,9789,7675.25,7771.63,7536.75,6866.83,3514.5,8668.17,4897.21,6486.5,7750.29,8676.11
K01783,84107.68,75541.48,79769.58,72761.14,57295.03,57833.09,49600.34,75014.93,76582.33,70668,36915.83,52923.3,69393.52,65385.44,49346.04,52642.77
K01784,86461.95,79862.55,80570.46,73470.74,58007.78,58413.43,50149.68,75551.39,77256.83,71087.16,37004.33,53403.51,71374.37,65877.79,49825.21,53033.1
K01785,84324.86,75839.66,80352.95,72990.29,64324.13,67637.76,57264.42,82811.39,84071.59,77540.33,40407.83,61590.24,74102.5,71821.37,57091.2,61345.52
K01787,270.67,463.83,299.25,304.42,352.5,221.42,246.92,197.75,271.75,183.5,46,253.08,793.25,199.75,243.17,165.83
K01788,145024.01,127329.95,138298.49,124819.22,95744.86,94988,81579.75,127686.34,129311.08,121039.17,63385.33,86487,114342.62,111128.61,80425.79,85990.44
K01790,6289.77,6296.24,6412.09,7347.58,1888.51,1277.6,1580.59,2675.76,3624.93,1800.17,908,2549.63,5938.51,2266.93,2683.86,2603.86
K01791,83768.68,75055.19,79317.63,72419.9,56964.27,57634.43,49338.68,74777.9,76218.83,70485.67,36858.33,52683.8,68176.71,65199.02,49081.28,52442.94
