pathway	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
PWY-7197	13153.116921949715	29632.233548981527	29613.66716298219	33466.270823768566	35132.10122579952	38266.37256925157	35353.62179951548	38039.77406391147	30364.684631914235	27972.196568599706	25056.16447785944	19812.284580766194	30528.401869797683	27857.8381198872	29113.37871735596	34583.3890511391	32802.919602680486	31748.99295169345	37545.09580993267	13388.971771720951	22906.78586022864	16725.605037393023	15204.536345719016	15456.396496097614	16993.527073288056	16047.716890224943	23592.88542991765	8552.845851418188	21570.84064143947	19668.75353230294
PWY-7198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199	4238.064981266614	6609.040287176398	8853.204652579094	3472.9231603455064	4462.230433069191	19377.198230844635	11828.509706571376	12191.477734890244	5360.981980731388	6086.796392411556	5189.188390223312	7745.020970138088	11869.219429616203	11130.73948682809	8737.335282295178	6502.367888902953	6759.097166104922	7221.9096161047055	6778.026156286609	18829.87276332369	9499.6577662383	8304.209350801992	6343.068843269083	7111.961757012912	12650.464485977403	13279.65718561174	7287.040153170141	15880.375016123946	16832.275141181537	11648.799989846548
PWY-7200	8225.61073339063	14865.143987617545	17739.394260906243	9646.687944211224	11851.873989913363	30038.457080915603	22618.94990646507	23722.43265198668	13035.192604751215	13820.159877416025	11980.684271930448	13818.620798469314	21169.992744001465	19520.05297035261	17491.12683815606	15522.726227020408	15649.860401649772	16156.650208232846	16387.42455394891	13895.245967999024	16301.729016746369	12942.128982784296	10864.794927766628	11574.670771458876	14974.686551622211	14992.18159748022	14387.218086254106	10433.280055247327	19958.13212179849	16452.107224003077
PWY-7208	17783.182472786866	40401.09101699631	39606.253168307776	45014.48390458796	46761.6193290667	59450.28285303085	51555.42441435794	54861.095789905696	42054.73552470404	38684.885337146974	34118.80473169147	28862.432326922808	44437.320365301806	39206.95373932074	40989.49988623932	48184.52017989869	45588.35664198956	44771.86035917095	52137.78197454968	26684.498943323684	30535.552532363366	22261.52727620021	19934.90747008248	20232.678606666937	24500.19168631172	24391.52138930647	31288.31222227692	22547.687144413783	34851.69032225149	29382.057935864632
PWY-7210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7211	8398.46928690508	12351.08420106466	19180.391718702525	7599.23501610696	13727.995997663553	5842.9295694719885	3226.3459810508552	1685.5764716237477	4626.569617489628	6269.699348013169	9122.841383773302	14421.186862727704	10443.26136448124	16958.085316379525	8049.59577106763	4299.207066721575	6901.181693409415	2696.79132340166	2889.809159478289	629.7874604507489	15897.073224606247	13113.324124455694	12181.627846714426	12104.27460825788	6830.905478842662	9505.520362710957	12613.056430776967	3866.211193430016	13301.229120705442	6640.149416740086
PWY-7219	15723.251984797404	35233.66531566835	35042.021821656555	38796.13507305982	40640.8235140786	51831.19038913361	44485.219083133496	47418.90667803869	36167.38286573853	33346.14114753163	29329.091817624045	25382.08466032824	38725.22419496476	34813.77531890267	35675.21850422145	41369.02608969739	39369.83579821701	38597.101832926746	44759.80588825084	25104.22064349828	27140.60608029048	19994.63712778373	17943.64151238157	18135.200016819123	21976.46208237901	22136.57740970995	27244.349132679126	21512.54643114419	31055.771843417497	25806.03458953696
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220	15869.060900137956	35282.70727842095	36035.67464773313	39909.83869105276	42488.71313467877	51623.65592912926	41771.41887465891	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	26574.605997105195	36669.5717148022	33535.29229040764	34057.11654070999	40445.16777859882	38489.98383436808	36683.38385604875	43990.962206936834	25963.60103767403	27892.98005597792	20465.36481703549	19077.16814227632	19195.722608644886	21648.70942121774	22881.009599413726	28658.24995265156	19989.69323169893	34394.81973614112	28356.942344155475
PWY-7221	15205.919317265196	34515.99471914557	33988.41265936627	39057.61999756336	40087.80720307407	51140.45860877204	43949.0025009583	46789.83960656007	36107.479316290446	33446.94578842632	29489.58994815544	24439.82215219467	37967.98607013264	33960.957793746195	35731.33491807297	41033.79012696927	38964.476009818885	38253.9161547469	44446.06972818561	23379.98983788693	26040.714861227018	18944.78719455442	17095.274712233237	17275.10865488966	20926.352593913296	21012.73492370254	26613.82788805137	19794.52796648976	30221.93999862889	24987.83356732466
PWY-7222	15869.060900137956	35282.70727842095	36035.67464773313	39909.83869105276	42488.71313467877	51623.65592912926	41771.41887465891	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	26574.605997105195	36669.5717148022	33535.29229040764	34057.11654070999	40445.16777859882	38489.98383436808	36683.38385604875	43990.962206936834	25963.60103767403	27892.98005597792	20465.36481703549	19077.16814227632	19195.722608644886	21648.70942121774	22881.009599413726	28658.24995265156	19989.69323169893	34394.81973614112	28356.942344155475
PWY-7228	15871.796868918766	35691.24198494418	35778.36253339925	40532.51476804661	42248.317708870505	47194.412047735816	42867.98053100304	45958.64839545712	36731.67293617251	34015.33098861847	30398.042594479684	24231.385795435344	37279.26283365987	34189.5834861626	35764.4339436272	41664.84155348677	39604.39905510635	38310.59695318147	45236.78904037217	17930.73318276378	27498.619723592947	20065.68217798234	18327.36105292753	18565.10039927145	20477.36284285939	20059.021904853453	28218.387098076124	12483.360432293282	27195.409001146432	24058.13054073776
PWY-7229	16416.5684981335	36613.09369682595	36785.4417028017	40529.1861726517	42715.69274279	53492.41747736144	45288.7063349159	48253.55282777353	37344.70424805088	34464.12574134221	30560.39324035292	26777.072375334345	39575.62297702468	35827.455196698225	36471.05189723081	42649.135954172445	40578.68227999387	39448.82879851157	46206.55742514785	25493.944825001632	28464.3408884058	20983.05329277376	19047.74676445213	19222.4866955152	22456.926088037544	23001.84545699652	28696.315710254967	21205.86473387266	32722.057781353764	27177.67888502075
PWY-7234	14578.150838375805	33025.32768279687	32516.69882914244	36782.5537462035	38299.36272698009	47647.261851698895	41787.07339940786	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	21287.62269725728	36036.72139142097	32004.84697335244	33424.01152723112	39262.87772773723	37168.84701890098	36398.52645840466	42485.37619898708	16932.286855114322	24981.199758694715	18215.455081069784	16400.559645678575	16610.055186776368	19997.21949448236	19698.37859658834	25521.5791499132	9344.888044160494	27596.745313343614	23642.43467499195
PWY-7237	8.83	51.17	27.83	2736.12	170.62	267.84000000000003	397.63	315.5	1426.83	2147.5	2613.3	18.5	206.34	875.37	3517.2499999999995	559.8299999999999	419.33	324.34000000000003	344.66	245.50000000000009	282.66	174.5	50.83	182.5	401.16	203.16	745.67	4358.5	709.33	849.66
PWY-7242	4044.0097359771626	6992.902620855099	8117.175153041462	4748.501926173002	4131.956199261344	18028.782241300585	12351.601510630197	10740.81856678261	7040.13539769844	7009.528782470433	5312.131464453569	9192.22773085649	12736.815178692168	10727.09086756955	9273.165110192109	8169.96626288095	7781.626302953906	7978.272583036311	8390.085235806862	7670.191863297349	7822.249046720117	7213.983854980309	4599.279161771306	5810.032962784168	7002.651125876267	8539.023628534494	5757.142217576985	13448.607294969574	9989.861025301592	5165.70430124873
PWY-7254	2408.4681344645087	2831.209402613473	5623.62905245853	2146.9654294641014	2834.383975453066	560.357994652797	419.8710635361717	349.1511103918375	1763.4437814848277	2345.4307867692573	2670.5986293751384	4581.028510498703	3407.3220432569537	5731.452890837543	3567.1064430390184	328.578079225224	1058.80500260447	297.0019873110037	96.24488285074813	595.1537615646668	5274.943625529704	5179.149526307433	4582.294677302748	4550.250320145602	2050.5357257920987	3910.766605614661	2915.0109899670088	2154.890930436656	1092.2002464100788	1218.689044606696
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.986074993214476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	2751.205443097947	3609.385118230409	5825.042101347137	1695.1626754076967	2974.9814748895897	730.6804511742356	1280.383106860781	2267.9804420399755	1149.8248990804182	1494.1444875666116	2081.417087429361	4746.655455510486	3246.816432489158	5495.369262355598	2715.500747574898	887.5073481113479	2159.70298159104	1213.6285292639272	646.1991218784318	6982.295031439156	4901.106648545979	4955.236061942903	4459.030136296804	4433.120759003256	3170.446750587384	5046.694254118533	2676.493642443786	5536.329735838031	3216.719683696903	3583.65575351434
PWY-7323	2992.4492951447914	3617.7072496235673	6813.792181551182	179.7765546711626	3675.4597076622736	3696.7656799410447	1606.8769841658095	2093.16462586968	953.8156310794368	1205.7561121385154	195.12632860472496	5450.4487930998575	3814.579668101954	7167.67579265311	3774.340172822942	309.75039781660035	1986.9855888007933	924.9691872004609	121.92846948886827	13015.68289851332	5807.198454473937	5725.743111933399	5313.488816278745	4966.720708090519	8847.158603058018	8972.671068950285	3057.032508507996	11925.071391140613	6182.161791610652	3435.2109522801297
PWY-7328	3877.635602909684	4637.201847402032	8960.405261458951	2462.534648938996	5057.26731274098	755.0224343553657	1143.4848291203425	2475.508496761189	1415.0475113348532	1951.1186745267607	3279.908204227143	7168.208113238262	3646.23099794912	7499.13475143527	3983.587104970076	1284.5996274302752	2204.8839998635453	751.6178554636844	841.2124237712126	7264.048334994339	7350.852275433299	6975.341707650435	6836.372052537686	6527.0111942637095	2678.6259204775297	3995.556863620328	5196.398506671388	8794.624359273586	2568.3126976656304	3569.577171981312
PWY-7332	0.0	0.0	0.0	139.50098965128177	0.0	268.03896497855027	94.29950935559864	69.89677783245148	0.0	0.0	0.0	0.0	517.8866254977042	48.92893404604179	445.7555488280168	0.0	0.0	0.0	0.0	0.0	132.3347699263341	0.0	13.98893318520861	0.0	100.93822524958478	0.0	13.992774698611868	166.0002956152102	1527.9274042968511	307.5889515007589
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.67	0.0	0.0	13.0	0.0	0.0	38.0	11.4	9.999999999999998	0.0	61.5	6.0	4.999999999999999	143.0	1486.0	13.0
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.02040816326529	6.705882352941176	9.411764705882351	0.0	10.46808510638298	4.000000000000001	5.0	0.0	15.871829105473967	8.32
PWY-7374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.393218128464298	0.0	0.0	13.0	0.0	0.0	19.174311926605508	9.743589743589745	3.846153846153846	0.0	60.26381909547738	5.000000000000001	0.0	143.0	1484.3974117012674	11.037735849056604
PWY-7376	0.0	0.0	0.0	119.652863007508	93.26754767915467	67.6092115773084	149.37803194721283	86.80980173286673	32.448154565683495	0.0	122.04957952845524	0.0	165.71068618899747	10.867443438514655	46.57560268757684	125.75523064781768	58.17908700217805	133.3933996080035	44.87985489865378	0.0	44.935945900807845	0.0	0.0	0.0	0.0	0.0	0.0	17.442134847139783	0.0	0.0
PWY-7377	0.0	0.0	31.66450975720377	1431.0675418225735	54.24984302318308	162.09001620327714	160.11997859561595	161.21126573093264	831.7498847590437	1055.697890708789	746.5632606414495	0.0	170.2976073286862	1000.1877055276952	2044.1282894825515	134.05506963111773	128.6420490893151	354.1037066241599	94.59078222532962	0.0	302.1112763287577	2.657522967151388	12.298413346939537	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9923094507313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	3289.980984488265	4558.687414896536	7312.770300138993	3120.7792131778738	3986.6560049524296	13168.061559180844	5136.892331133933	5947.127371959843	2260.597948000097	3094.2528141771527	3165.147542542678	6133.961300073843	6750.667714907872	9609.627019004987	6593.096566151805	1269.7940107115578	3244.701822956096	3249.3353328391854	1000.3385042613584	13671.02028945728	6873.220308743002	6160.665231673136	5252.523545793702	5023.373683448423	10112.57054291208	10767.834594551709	3932.75290570057	11396.112741086365	13403.2346897035	7677.144364664113
PWY-7400	4398.88896768005	6596.776434004855	9350.297202232048	3854.788004448005	4922.627980241367	18220.235824089985	8812.977018973534	9540.598332783387	4310.342629095632	5110.048472182189	5194.794225400541	7801.209875236223	10540.41507427722	11236.105090606883	8031.864016437587	2659.496284529197	4991.752035639142	4288.482393737952	2042.0717367590955	13545.87544077174	8642.315450636464	7757.724025008006	6365.5508583996025	6512.495250567225	7767.805303784378	9404.755250175682	5074.466042241593	13014.670636781326	14097.44620638545	8463.493800254211
PWY-7431	0.0	0.0	0.0	56.145698509622136	40.89867734348923	15.986848864687143	38.42959830866808	29.22334895611419	13.897516700064992	0.0	68.4395109008297	0.0	53.07110810644705	3.9912892966257134	41.47022037737496	88.40994724943481	23.811579980372915	52.7605648928744	22.02175732217573	0.0	38.87154036463599	7.869051037863834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7446	1783.5	1960.0	4143.25	24.08864523803367	2023.5	19.75	0.0	19.25	0.0	0.0	6.206932773109244	3358.5	1364.75	3156.4157493389084	7.239443177056659	42.0	536.5	19.0	12.75	2.75	3066.75	3170.75	3300.0	3059.25	610.25	1669.5	1580.75	410.25	382.75	166.0
PWY-7456	0.0	0.0	14.979846519448248	33.69805264803155	0.0	143.9208542032739	439.1248618007624	111.75534768085566	0.0	0.0	32.839893953558246	0.0	139.638689947698	458.8225123942411	899.3006976643163	74.28739528339382	319.4536826156793	127.88493698077627	105.2973366311256	1513.1149814687235	256.49620360082264	116.93056847765476	0.0	67.40848285652561	853.9413775926472	822.8050048098704	59.46738645133255	7771.755064522189	47.478407926703	58.46331738603902
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	2096.869709711528	2605.215388782668	4787.898091245248	1196.6039074572006	2265.928897581424	7063.524991680959	2412.611657009635	1875.6595081878727	1781.44788371745	2146.685246963785	2373.6284297213483	3978.49177715228	4789.458432046078	6082.718217040189	3563.5352590052503	1262.9421263752124	1882.671121055097	1048.0076461732615	821.426843413454	12004.296163615674	4965.254297090432	4626.206425843317	3703.961361910297	3845.324846677645	7856.761263675911	7715.473088333701	3194.4140358643403	13198.422661174509	8733.263859151362	3387.681679522125
PWY-7560	2629.6517631953084	3551.980651721769	5837.001018124742	2353.5683930913174	3054.408182727302	10785.749122140636	4027.481242419255	4641.7754189513935	1767.3978578230167	2417.431452759379	2483.6104701551994	5044.9508938474655	5380.425015342227	7865.431451505379	5225.029761544061	998.0824963150616	2519.57332675943	2527.813978886468	794.0325336946516	17440.224122225613	5552.624413597614	5087.332851731513	4326.322567945651	4113.081188544906	8815.238221258069	9508.073808666795	3057.971957303805	17738.80515753171	11646.977360153382	6275.698362270467
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.154916256561741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	16661.16445133863	37346.86836249187	37344.9969639113	42218.260001703	43232.6941517376	54719.346251357136	47029.59333066012	49967.08563662499	38652.80790095311	35862.83973162745	31508.06853252091	26047.62251080515	41048.83284179344	37079.94537546855	39407.04623976371	43807.314011702336	41609.152026540585	40250.28066045716	47420.34173632576	25589.405250185544	28907.780264069635	21247.55145755004	18495.45317633717	19358.99906020192	24837.997524591512	24283.859926871537	28912.34025610966	22057.431223337106	32601.294946658425	25876.77083858356
PWY-7664	5306.177103888075	6793.929108998559	12019.427301136648	3585.7110840191085	6987.825749262957	381.2509847221432	2268.5065570426123	1066.2566377351638	2418.779524193635	3142.889121302447	4929.949731753236	9589.317610563088	6143.2897905801	10311.64875660634	4185.987692663529	2817.804671618888	3755.3289811693785	1635.9047387534615	1643.6301615823186	355.15611621424017	10633.129208569468	9641.023905475036	8688.854337703728	8782.648756533748	3683.2293776110378	5896.380553083316	7823.014238692058	1508.017066641677	4219.124645083197	3623.02247826359
PWY-841	15361.854983185523	34464.95397262566	34435.22211915913	38494.92079712772	40278.88406826974	47832.1165280764	42363.04516965821	45290.5409726535	35266.992956645845	32682.931114375904	28922.05846992836	23063.86995620502	36906.87994658947	33564.21082232499	34730.038977361146	40329.22086644806	38381.36565190439	37296.96235172884	43696.90543401155	20713.161922181367	26587.233221586484	19512.35809007979	17641.29758393814	17863.554472943513	21123.64832947149	20778.726644213628	26997.6281708134	15346.930035601586	28197.3786148503	24256.351805873404
PWY-922	7438.751803891046	11689.867175487056	16883.392247183092	7920.95893205424	11970.26086790808	16510.768490408787	7504.464821945555	9214.431641083847	7449.737496290199	8956.41916482604	10173.8342787764	14717.992632562502	12930.736057702466	16605.342397678633	10820.795827403672	3648.689119685151	6681.408369986175	7186.60349336764	3069.7502531862424	6222.544485601593	14919.54895986278	11725.567302255293	10349.236483096884	10719.249800502948	8058.036328513219	9794.040903069592	12376.817044329164	3059.622048017504	14297.044858281306	11838.342776399011
PWY0-1061	8827.027690394101	12514.313780848075	19330.028178038552	5432.010886850541	11036.502995343888	13253.770341004953	10999.339372871696	8698.457060693574	6710.467302093793	7489.456918556421	6816.655927979608	15495.324264523795	14763.728429377348	17001.115996698372	8538.874318452357	9459.470878260714	9294.91804144306	7508.190535697881	9579.29849396943	1406.73914172244	17027.479264764283	15112.676769238413	13489.22964603831	13994.90883940931	6826.745997961201	10314.29661644387	13240.628870450617	2998.200742912016	10992.209182414608	7214.000453228372
PWY0-1241	1860.001890796469	2105.0020829627115	4270.499480535883	1121.4474196027677	2236.598127543828	134.01606433662826	377.7684462423745	371.8942235818492	648.4634970706187	899.500029142127	1519.881374730388	3475.7782255841867	1653.1381210297138	3547.26099648862	1280.0567938433635	577.4850430084354	1004.74768365756	353.6529763038419	377.4329730241081	114.108767566367	3764.257741686617	3681.2181074148953	3522.4100174824744	3375.29189898995	1340.588399657257	2244.686507533784	2484.969590804403	674.6872223068383	1424.0839831968967	1346.3501382548966
PWY0-1261	8610.189944949536	13606.515189392425	19836.03018055519	9427.514957038356	14962.816876926916	8168.555273237181	4588.986039350928	2502.6590960786425	6164.670349643109	8032.334834677546	10431.604013568	15344.825232706258	12734.06197249622	19133.683266896875	10338.987266222231	5807.00508247008	8773.932297630676	3717.050689670079	4110.396316744537	969.3233589911212	16802.248419716783	14143.83877835374	10947.622183808273	12952.978764370217	8625.955694674605	12005.539550234467	13488.702798820465	5062.5029912521295	9499.141417520575	6995.528654775884
PWY0-1277	2353.530206787892	2650.660101942017	5440.991156322782	1165.3209886600664	2732.432728332693	52.93604516430528	0.0	45.24272035132438	573.2819640318451	887.5867276461444	807.4553308017714	4383.984791624038	1864.9319910642496	4448.808880243199	1439.0572677278308	79.31655675040022	740.8136650111413	41.33847155545522	23.325240860426984	10.628089800976277	4146.248199936755	4154.199957622995	4284.078706009826	3985.0919481894975	873.7698452605435	2212.5182279555697	2134.643095732746	614.8169525781535	543.6910354311406	286.31938807492486
PWY0-1296	13768.69580367707	31060.05675039568	30367.476793418184	34189.515596155106	35137.396221007606	46576.18733007801	40490.200114053616	42799.91324057459	32246.07037188184	30028.62551546577	25714.86840256545	20156.56314311211	34741.015222537775	29948.820700783235	31438.210291891093	37604.628565929226	35179.11593099414	34861.209329336634	40779.47820705333	17418.863356633985	23676.3793940542	17565.05567920985	15435.52825443075	16035.227903208155	16520.357314514433	17425.27514296585	24231.56994003675	12477.220176054136	25789.8990469244	22467.165099647304
PWY0-1297	13897.49669542343	31041.547563931686	30838.45244299581	34431.58829814386	35470.17528573561	44732.012753760966	39441.2104252488	41679.45510474381	32056.684546118904	29838.658397786243	25785.45874235149	21397.794814573823	34073.893983919574	30134.90062924784	31343.054160104657	36919.80230989359	34716.193601794344	34209.04693793648	40029.42619685819	13691.791243773472	23782.856293307697	17733.097221360742	15824.816812980747	16223.428596692806	15779.327940868368	17018.62187410866	24139.08679413787	12061.089050200304	24547.987076822206	21341.82714239096
PWY0-1298	13737.63207724486	30611.057849081262	30787.508334673945	34267.78123783224	35494.27681059952	43348.55686488316	38203.0132145606	40711.95774755729	31448.399850109778	29262.25686130233	25504.94532105545	20649.514017406706	33020.312730868754	29794.49584336434	30566.53295611383	35906.48784872427	33905.642924953114	33256.20435448927	38953.557703340826	13804.11258845854	23220.180996306422	17242.658457386297	15753.095212118971	15885.942961910492	14823.54464063719	15941.726680728409	23541.74967501024	12167.877275347411	23321.801731358617	20403.628402053884
PWY0-1319	15649.475292022576	35168.178011559234	34841.45909680661	39024.73091637875	40553.60155017176	52570.75425662836	44867.52858751583	47803.71689749866	36294.46011433466	33348.41584522438	29410.496355332554	25184.65843418469	38847.86351457123	34772.36900642226	35905.845970731694	41511.24420285801	39361.52369152692	38548.5587403287	44897.64708902967	23168.817443309	26988.481290841348	19898.492399242023	17734.053715813352	17923.06466541368	21282.11004250036	21504.226126698555	27208.246992136235	22234.26705012621	32332.70026649192	26247.496158801296
PWY0-1338	1849.6859391554408	2076.420617469816	4238.798268791017	872.7029177076464	2076.7266202157107	45.22547483769139	0.0	46.83808002187241	430.3459915611815	675.7187948350072	592.3375763288113	3438.842124876791	1462.5385491717611	3496.5050977246083	1205.9098721397893	45.73619631901841	594.1017567334353	23.48251333728512	14.395161290322582	6.868295457903603	3239.278226712397	3415.0414364671205	3434.67	3168.25	1049.6422492194506	2359.975599139119	1624.75	878.1125302871784	678.3238274776609	385.6975662380712
PWY0-1415	2459.547815428405	2806.3366898286417	5890.060400369692	1454.0708937247746	2977.488526955804	244.4686385013744	107.53446771289364	113.57957001644851	810.3871517527353	1194.7196014104677	1293.934697634102	4630.416543171172	2514.55046085273	5371.385688458565	1958.79740325436	279.7646931639076	1009.7107526560084	149.13856894352136	81.89247038079388	356.8298862311996	4796.893060239704	4751.705770212928	4590.740896304398	4334.330898576386	1373.8957571628284	2989.260513453864	2733.4698675612185	1100.283384461232	974.636538787212	464.8759941697546
PWY0-1479	3206.5340463711773	3817.725504459031	7426.457266636944	1984.5217776057325	4111.152377802389	1550.8445515850774	774.6188325872275	418.811244756004	1144.8723595717092	1644.9131334596475	2666.4853153007152	5988.496328761825	3083.610281186533	6444.227429757341	2342.2231491945267	1030.4874528808766	1778.175338551327	655.8778864354837	692.5330213465427	183.21328792556443	6331.534473485145	5934.371020502824	5679.969091289311	5518.873151023853	1970.502635462896	3375.361006098209	4331.895082086926	1098.6781969144397	2456.994462773247	1973.3861115218224
PWY0-1533	2228.3076923076924	2457.9674639294485	5191.286153846155	1255.235454801625	2552.74281089255	34.91399435038286	0.0	116.5941644562334	612.598319327731	991.9776764952096	861.4372451326851	4219.777518814712	1907.921221355312	4596.233390287504	1664.9691379447756	65.29682365826945	751.5403851232619	32.23966446974236	20.28438948995364	4.888169403202231	4104.2569836391685	4193.878796439449	4234.829708081804	3912.538452734491	1086.872075738568	2705.955665451552	2015.683338176324	737.1386880085095	651.7868617957746	287.93041739791505
PWY0-1586	16358.30763333168	34894.670361468605	36148.12764168765	36101.84988874337	38433.79791378642	52725.87089424383	44422.17815434741	47315.96019623492	34158.00936571254	31594.144973240844	27477.264491114503	26700.57170767517	39489.23083858687	36145.88769177857	34569.2953574979	39273.55819553165	37595.073867591454	36859.63852535968	42235.89589527455	18033.66365889012	28011.13708459852	21599.34366015888	19325.57707061688	19550.94868488097	18658.54634555644	20114.031025218697	26867.09124990885	13199.039578764428	31129.46099109376	26529.397761556687
PWY0-162	15040.2505937294	33931.020535082214	33671.55893324287	38082.76750866002	39620.39701384351	47447.66505061268	41911.57702658318	45056.97671455189	35020.18909927612	32268.02169854732	28427.233756536385	23783.1560177514	36334.93471485756	32923.7579371162	34383.29610298632	39686.57705382998	37775.21105649306	36814.02421229091	43071.82532655254	20827.90042135492	25997.32195034374	19071.28202233499	17165.16859954084	17360.60694822756	20833.020924152614	20520.458474649	26208.36181392962	15256.615067961886	28143.011900634665	24130.768599924075
PWY0-166	14010.137631463387	31453.310382904907	31432.70117268533	35081.24307995476	37032.79964524676	42537.46474808318	38120.19502680463	40723.67114699063	32212.65854079236	29704.039984809795	26598.56245580301	22067.62078549402	33092.54526451419	29819.434487622744	30836.94893104277	36999.45714674316	34987.62156999662	33923.93591285922	40173.20983647231	14658.663195333002	24190.25930359752	17648.57495671656	16161.31173490472	16417.33559687293	17359.201531606515	17387.694233875503	24897.727384271933	11029.819974510425	24895.21635663453	21699.383729969275
PWY0-321	2242.0885962918687	2476.349373167743	5187.3228243611065	1106.1179969840894	2561.54590905468	33.52623033374534	0.0	33.613685122200415	542.6617863819698	857.9963539647997	766.175811599414	4262.109002965349	1839.2983892530056	4402.645839286572	1453.6427726779636	70.96194955177327	715.8594718318565	34.91586784445751	20.48887858114067	5.456549264338135	4338.402579016022	4426.182261392012	4325.311785366817	4086.9992978649634	958.0908952775388	2371.741420879308	2186.64448807098	648.0574905910997	663.3898154962512	310.67355264271976
PWY0-41	2071.083211711147	2296.434145408714	4786.686163749215	1202.9427581798657	2344.955264368263	38.06012580852042	0.0	30.25778375251061	615.6813976233583	989.7948672834722	870.7707082191469	3903.057644241712	1668.9166357881447	4068.515745681108	1551.3045172590355	50.33696595035712	662.3237920410734	28.881336765495465	17.98698516103603	168.9930596643293	3725.011611099871	3911.225119506909	3932.4212104533326	3653.379355211169	777.7870055832618	2153.251029853711	1887.498764105822	550.6527688639022	538.1219229246904	323.0491091509578
