pathway	050B	052B	059B	064B	065B	073B	074B	075B	076B	081B	083B	085B	086B	088B	095B	097B	103B	105B	106B	107B	215B	226B	227B	228B	229B	233B	234B	235B	237B	238B	239B
PWY-6507	10346.994776754134	11442.962731037269	4469.225569403545	135.9312140738047	802.6401656875356	1278.7149798948876	684.3113701680417	1098.3595660702244	1225.1658923777316	1826.2254356709373	1085.7147633106786	997.294725991585	5676.820484708264	1228.9917452526713	5963.858088154277	251.0403949184717	275.7640372272416	162.56174986180935	456.93262540314777	332.0825196608225	2477.2717933025315	5235.624242411124	1863.971527663312	1731.2685761245689	856.736351330327	1522.3758638894017	2046.6852064690845	2961.7268302913044	2587.129177932563	3327.036012340604	948.064795761155
PWY-6519	17833.894918709437	20543.620968956984	8511.276642698554	2376.8343191492418	3712.182938016244	7101.632482655335	2882.272061450792	6092.25108952036	2965.751987298416	5787.280010520902	11348.685138233575	6122.777536256435	8349.542480159174	2941.921485059715	13190.61729341359	7672.440202707121	5695.081814035552	3212.88906096698	2254.4988512704454	2320.673758348918	5213.550642728591	9734.937670773214	4341.264465023715	4937.942436649072	2544.2892250631503	3379.9162937679243	4338.149253233316	7478.897507726011	7491.728424951384	7471.828537477884	3104.186097018588
PWY-6545	35.9669992444139	85.39537306850913	40.47395342397871	15.29754454635537	35.98736483413708	282.54273379595827	199.31967716631428	235.44047186712413	116.81355290087173	174.80886140128405	357.1518750623156	29.233447311771805	229.7571712732533	152.50629173973329	298.56620749277613	14.622175275895213	229.31075810747484	69.64413300323166	153.0275507483301	169.3424640911789	3263.5799923136533	6518.959758508575	2346.115894602892	1671.1065290041083	944.47897576672	1830.01694194442	1539.621551329993	4675.181702889286	4159.199156673276	4451.779877179822	1692.8565287468327
PWY-6562	188.02403956202627	483.8065484696312	504.9469548734432	251.27862463704844	644.2882263262728	1637.3098108933898	682.8969090617213	1166.8410070809175	244.1823136026901	1036.5065252164177	1764.074805099796	806.4650241999345	108.14444012674686	666.4620678332237	860.0881778960351	475.698977529606	1745.0643122220745	919.0199651827942	734.0664565945518	627.7876450144988	1072.2302482824011	1602.586611018187	1324.0035801395993	1210.046569428666	772.2159197726107	514.4646674275324	808.5229059624237	1408.3129760937372	1738.8650898798655	1941.11069974686	830.5459089772455
PWY-6565	0.0	0.0	0.0	0.0	0.0	43.62640319330683	0.0	0.0	0.0	0.0	0.0	2.008510218129555	4.455435429977826	0.0	0.0	0.0	0.0	0.0	0.0	17.8173834299784	58.25806960580294	135.98824034230594	23.34249843310489	15.919881956376848	0.0	37.62118697278526	23.772979748417825	69.44546220521481	23.271017333370004	106.76490125220204	18.612969953149385
PWY-6572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.308510381166464	0.0	31.35280731899874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.84820489268873	172.71751405772008	120.14798066308155	139.3981417888168	0.0	164.7807253165261	217.1866124610003	423.44897020042606	194.78872069287425	277.5044389036092	110.63206589014412
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	12325.737521827545	12021.979575930787	3888.0319229018296	30.53884056848892	113.69259035310856	374.137288440119	243.7975025482777	176.0911525065334	162.7430672142939	336.58517337447176	666.9852538542707	311.8748662938048	4684.882732737376	386.0321111897345	6795.311006787261	2240.47047907029	1022.6829260360698	250.2008434683209	506.9720709601119	571.3409551231416	3071.9795608232744	6858.623244759989	3354.357462183468	2964.0624499014634	1518.572329454016	1463.4579145578814	2998.350144682173	3820.149394012682	3951.733910888909	4566.72248835975	1483.1993726681892
PWY-6590	0.0	174.9141201334518	77.00346017378139	8.377317328630474	111.24298968636847	207.2768111452993	146.95449539127387	152.15785323046563	173.82725246958535	176.80518945817815	126.62689177494346	155.42482633398112	83.23734515968596	152.5273778068795	262.80295918474144	65.36894685165238	61.59171168589198	80.94677441457348	116.53105502105308	30.47201731508622	2976.122097800396	4797.144938478357	1910.8153445573653	1560.6606823899924	756.2016778966783	1882.95335859242	1384.5234830337988	3769.417807180863	3632.916013377922	3794.155299787052	1019.9198828203442
PWY-6608	28526.484561320587	35246.75463048449	14723.863841064647	1408.8345438624792	4535.103439178758	11401.318288249367	3913.063024075269	7315.465746472434	5836.078939023949	7853.77032247166	9651.128499625578	5969.477826408948	19162.936458841967	6174.468557174698	21452.70008326225	4918.569190957244	5754.27802571087	2826.745670637369	2600.682704360554	2614.3975535245263	3976.3453934981335	10084.419041456942	3752.9963188163615	4874.473028008014	1914.9824868025848	2588.1218084283373	5181.135942202221	6028.00209896767	6073.518095438349	5604.7586476796105	1955.1056620197533
PWY-6609	25177.563952325323	47006.79612971144	42802.63153545359	63436.666507835245	68027.38101821697	24845.16641769996	4625.880231565864	46227.96207675306	49129.9306285506	29328.49040048105	29727.93393004897	34222.684535259155	43590.39626589324	33457.75014691457	41146.58963499906	51617.59161674816	14877.32998166006	31079.47581991126	4469.860800216451	25709.59961689288	8913.52182341722	16878.83485592334	8142.724610882597	11689.217816228384	3212.2837493263464	4806.054834620878	13660.691878189198	12279.40958054876	16585.493040496603	14168.591367456684	16384.403213132664
PWY-6612	19025.786196748984	23373.8510476588	10984.901568906474	2304.951981461035	4185.4175392142815	10281.359352468502	2977.294903014299	7473.772558026896	4672.816899604794	6991.117943209848	11500.156449195863	6971.406735560468	11085.698301843608	6192.998831857834	14864.11232795662	8383.991661021502	6142.198206507072	4122.744299721596	2684.2444063841003	2874.8979399063624	6959.298967275178	12930.929306794662	5867.098666684543	6146.24678988724	2732.702192225144	4100.434019420818	5997.1848979648885	9382.873264349177	9732.740803073695	10120.9649683912	4283.304334993853
PWY-6628	12317.21320345736	13110.690891258402	5181.119172466956	1028.6192098549454	2126.048641418349	5520.985328901456	2370.7830815517395	3651.239880876489	2422.923891458848	3413.095340098155	6638.840658159055	3199.9355763246786	5351.384729027381	2624.450092909008	8964.051070624078	5647.313423165362	4242.747947130855	2016.218441085136	1848.3071530862064	1585.16086199547	6342.06134829982	11279.387720267829	4647.04736737692	4360.128115475506	2358.912043813733	3757.287390068917	3943.3744562332977	8412.439446414697	7639.155721634021	8347.190717078174	2672.973161314168
PWY-6629	12372.019677999851	13188.539499949242	5237.4267949184	68.93684956769039	64.56021681002939	68.27268993755135	75.79528084525583	148.31846952324082	153.4955771439535	145.65202796316697	143.4992872314164	120.11461397571908	5356.158284427786	143.69599875875252	8429.420674955982	62.40921822175494	0.0	147.29024755600244	41.278936294245455	38.251023295137415	458.4513842531046	5831.782797749714	1835.6090845475376	2221.565482466435	406.996940890593	156.54845642590655	3065.739886597448	615.7897756878689	208.3682321996744	517.3229928184796	56.10014791148912
PWY-6630	12163.619033185394	12846.265829544682	5068.428277361832	1001.5769710267416	2031.7045897059995	4788.289146324898	2056.602847051013	3444.894795449856	2117.333921674056	3303.3793115168623	6371.725819348831	3130.958124528797	5230.847928670318	2461.783731358213	8652.380722912345	5307.851262603778	3852.067742055673	1872.0918315239512	1754.406028838558	1479.9819926564105	6099.189358474312	10901.26839768502	4513.71221661176	4165.19196514032	2255.9802121139014	3542.821747095953	3816.877460242031	7951.290793976156	7194.1240244217925	8031.369431953176	2564.551046768502
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.984255606657417	0.0	12.573377326874484	0.0	0.0	0.0	0.0	0.0	23.21434035352818	34.26196277001334	34.974830686156615	0.0	0.0	0.0	0.0	69.06625773003178	0.0	12.957370335685622	18.33929158443049
PWY-6654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.93249259161715	0.0	0.0	0.0	3.9952006189640494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.909566931463857	43.88604803270072	39.762185232833936	0.0	0.0	0.0	0.0	59.72022323266978	0.0	0.0	19.89016590312253
PWY-6690	9531.376513837931	9036.434553104258	2746.3755621563155	8.91029900332226	8.222508330808845	8.617799194163126	11.657163512261356	19.046498993963784	25.963023671570426	18.64113217888928	258.90770251220823	19.01251966127008	3137.451235960132	18.632568241943243	4940.352252620904	2630.142754967125	420.4289867009332	19.345709068776628	5.235849056603774	4.863382218148487	166.72384317037756	1063.8914645659204	305.28398558187433	405.54600988377416	64.58421442165361	70.2134224200708	798.4968175471454	212.00424047975795	66.79707556745784	137.6368637826873	16.34987593052109
PWY-6700	14603.589487258632	18821.06514288415	8676.912369344947	2111.660850662852	3791.1777005524536	9823.263348394514	2574.1749757081784	5840.871943781192	4383.621678064089	6245.44147637079	10364.317793738232	6335.275725466754	9173.598278508534	6501.203505310973	11777.347946363949	7358.230319180771	5059.707422401143	3059.7750540967945	2286.3171914517234	2162.1704485137634	5349.756936232738	9588.385340179111	4319.268408257944	4383.80813092872	2261.7451319600395	3298.029003329385	4399.7607849954165	7517.800867529442	6941.048025573881	7631.714245642995	3088.844253492116
PWY-6703	10079.48100493812	10514.229145747617	4376.997273708804	1114.8469836171405	2074.4671664632847	4245.707348802192	1886.003108973629	3430.8475018171093	1908.612277537041	3682.1277731928863	6804.014337525367	3698.730206187317	4206.68417045132	2135.790303924425	7004.366569236376	4163.805634394986	3080.293795771133	1604.2907608636235	1526.7938364931745	1210.4111619384323	4348.065223775504	7707.735903824729	3323.274224981628	3098.63976922443	1897.1484507762464	2802.7858656939643	2663.877469552365	6019.018625060679	5231.811518029491	5796.861595855694	1902.711563902761
PWY-6708	11231.4301979541	11273.982371825414	4364.052063594014	1059.3623293301334	1852.610125904897	3609.253034156454	1641.693326110176	3005.1611523769925	1648.2820091552237	3274.6782521543296	6069.084949597098	3208.5297386940742	4295.714144526206	1652.737526718846	7481.976267350355	4323.566740829457	2874.623831222054	1388.4085897635246	1295.7372630578425	1017.0966811476036	2411.35519535284	4655.183248079458	2166.037153291817	2218.173606703437	1248.2671198690423	1571.5155356686355	2005.2541707141584	3384.728233751	3337.01610795856	3253.3040643699105	1214.4578222338732
PWY-6713	0.0	7.496100109951511	27.333742742494145	0.0	0.0	0.0	0.0	0.0	0.0	10.956880208123648	25.86660481743175	0.0	0.0	20.86905845332497	27.40814528020576	0.0	37.82456410553237	13.27342022302734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.173798645730795	0.0
PWY-6728	99.24720916306237	0.0	79.34089813878334	0.0	22.00483511233476	53.86074572777155	27.2776917611864	28.638888553814127	0.0	73.71255995745385	192.43365113228603	0.0	58.53153688342879	52.94342392427181	59.04318135377937	0.0	159.0766932987869	43.81519069074314	0.0	22.37682903840177	475.5536497909295	1291.9237515901684	473.6896592210383	307.237969240391	221.723395359631	216.76870588327853	343.3260876744251	792.8707951419739	539.9381829821193	959.2785570344358	169.63545803127133
PWY-6731	0.0	0.0	0.0	0.0	0.0	37.37361957167188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.487597744197766	0.0	0.0	0.0	0.0	0.0	14.940942410589107	17.418219859545342	0.0	0.0	0.0	0.0	0.0	19.926373351526298	0.0	0.0	0.0	0.0
PWY-6737	17794.927710527394	23722.71731707425	12081.602177600826	3012.9150379918715	4254.543279847051	12950.954748739034	2878.394431430458	8777.69840568953	4788.608095313941	6536.82739982179	12289.991981469228	7090.452668778423	12119.241243209475	8508.16208006744	14434.219183495186	10440.287669584432	7176.234179048421	5665.291716341629	2792.068525728059	3501.953242816597	7030.43755468107	13069.106004424526	6761.655203645431	7591.573568163582	2658.972726664522	3738.511086243232	7101.114230829992	9352.307536975022	10835.242734603798	11279.622674078671	5942.814170394485
PWY-6749	0.0	0.0	0.0	0.0	0.0	0.0	11.986252086186468	0.0	0.6599956013512576	17.99467276318913	61.9370095038848	9.998587070500376	11.998489104669554	0.0	0.0	0.0	0.0	19.99352934748826	0.0	0.0	551.0416564484495	501.9072406040772	249.27740925889225	140.11704940865604	131.32589679133164	208.5604766432304	176.79717269574883	376.5231189806681	178.99456076670964	513.1179115604426	103.66492616288876
PWY-6876	13.992301107506108	5.998568535224392	0.0	1.1768943969122805	0.0	67.58893331437302	19.803934269040333	22.481873127185327	0.0	0.0	21.64661062421296	0.0	0.0	0.0	57.382992856310594	0.0	63.14782952082256	15.514420416887354	0.0	0.0	41.88396200641714	89.69240458069406	65.53472443454086	96.87909114797571	55.18697487246341	85.7553569707159	55.576590508548094	135.02349062792905	164.25706677525162	162.6089810845344	11.971802120963083
PWY-6891	10074.7598696423	9912.982733855544	3301.4436688495725	14.0718630655735	87.6025826150557	174.45119648754385	49.46093299075614	142.81324806082455	67.78015641867559	112.12709037078224	806.7262211101396	525.0203163994547	4167.633484982044	124.04690774266028	6001.899510042365	3159.5708539351144	660.6911883996439	101.66128238968383	161.63421656317314	86.36346205072219	1622.2011776094191	3454.0778917542634	1118.3742276778455	1084.704082207506	444.87121999168096	813.082903281371	1517.5705200601196	1614.4982283724908	1413.1104213076997	1845.1376572860763	462.4830771469628
PWY-6892	10967.964613358716	10912.49384268795	3693.8845614205775	37.74237990394382	93.39598083628778	167.13676691371415	139.2985193959969	49.54703980237205	195.2607782352904	298.39674498679017	830.8220715243946	203.2917079046172	4730.660292957491	233.5494997645797	6765.692946075331	3542.4724571295988	937.301315671833	236.47891169156344	398.8521222925184	376.9570273985943	4667.059001798795	7949.37171174432	2841.446441711002	2745.2524897240646	1369.540379125757	2667.2030612772787	2610.525896630581	5920.46924988798	4668.473466927653	5610.542296874682	1547.014779419763
PWY-6895	9865.673524516424	9860.007760385788	3745.982994871866	65.82949752189555	363.20207936905865	730.2523834152848	220.27764371769308	592.7048108158059	288.5696749075279	489.1852978279457	2497.877757639327	1518.128472187709	4133.6169949790365	476.7472442633318	6541.617426500206	3636.614020902407	1708.859476624272	394.7543169755735	554.499993056599	328.35254242579	3543.325897882404	6767.782859481104	2429.3962727004578	2317.9079098703205	1154.4172591264214	1996.81026308194	2408.148915223316	4152.865280078378	3561.092509408093	4366.865396060747	1190.2082697327744
PWY-6897	9802.75324245351	9854.962790881144	3916.082974711336	1079.1871425880524	1845.4390785616952	3684.695458647709	1633.314744014588	3018.873814187325	1535.255221354362	3351.083990845207	6075.262350075732	3484.397613344544	4580.371761072754	1671.256916063922	6705.040755320895	4025.106014002144	3052.66620780854	1612.5367619684444	1527.2200686424703	1172.3475050418083	5180.128686798829	9125.299297007146	3569.720911993689	3353.7068879594963	2081.7252984243123	3243.200651220006	2921.8581566077487	7043.530266304338	6060.939812573505	6830.653537940764	2067.294697753946
PWY-6901	20018.6795882092	24841.897830435264	10821.802021587024	1146.6437384687472	3448.4984037938148	7997.3447499625	2923.956009558538	5216.804091114188	4968.797790791533	5616.4039866968005	7511.517117697101	4311.046523628711	11934.562881542362	4823.772076117746	18679.222483068494	12624.097994725058	5261.780204653778	2235.722908687036	1945.016893765356	2081.952107644802	5086.866838803623	9924.615896716128	4068.829448209908	4793.499148353558	2057.892321421407	3199.9168819044926	4884.633753905826	7084.417154404291	7432.404488715273	7099.44529507799	2760.8468496130404
PWY-6906	0.0	19.988190732747668	0.0	0.0	0.0	6.665409757769401	0.0	0.0	0.0	0.0	9.993880827195888	1.6747091256978828	3.7489631869944833	17.367462237075266	0.0	0.0	0.0	0.0	22.302989621600595	0.0	186.3017714526982	344.9050786520812	113.4658522132692	48.339868768138224	0.0	31.125433743332152	48.37941416286984	147.0713785781857	190.0564427815534	288.4191881345326	15.515285329964982
PWY-6944	0.0	0.0	0.0	0.0	0.0	20.762520193861068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.92507139484785	0.0	0.0	12.682431895276208	0.0	0.0	0.0	62.66845577490333	0.0	79.95186723470245	0.0
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	13808.01053949655	14251.018174788856	5557.584946773485	757.0975792139731	1929.8874054569635	4901.33012496825	1843.763964942732	3302.3235661461704	2292.989929185564	3576.225468099225	5706.420679951199	3239.4630457954167	5964.800306138459	2630.15369277945	9359.142842903677	5651.95006234176	3039.8698177292017	1504.519875304973	1491.6163483375035	1234.3335410814211	6531.984619178289	11487.659486524612	4608.140815336701	4149.748438069412	2362.646951918951	3966.2235335767177	3899.435703272188	8407.72286588955	7056.787818286844	8479.88890639022	2552.403078930351
