#NAME,4,5,6,9,10,16,17,18,19,20,21,26,27,28,29,31,32,33,34,35,36,37,38,39,44,45
37_13,2421.776615,322.9035487,5973.715651,1453.065969,0,4520.649682,5812.263877,0,968.7106461,3067.583713,0,5650.812102,1291.614195,3713.39081,0,968.7106461,0,5489.360328,1291.614195,10010.01001,7911.136943,21957.44131,3551.939036,5005.005005,0,3551.939036
Tabrizicola,3713.39081,1937.421292,0,0,0,1775.969518,4197.746133,1775.969518,2906.131938,807.2588718,5812.263877,3874.842585,0,968.7106461,0,0,1614.517744,1937.421292,2583.22839,2583.22839,0,8234.040492,6135.167425,3067.583713,0,1453.065969
Runella,0,1130.16242,7911.136943,0,0,0,5327.908554,0,0,1937.421292,3874.842585,4682.101456,0,0,968.7106461,807.2588718,1453.065969,3874.842585,2744.680164,4197.746133,2098.873067,8072.588718,3229.035487,4843.553231,0,4036.294359
Bosea,1614.517744,0,3390.487261,0,0,3390.487261,5327.908554,0,2583.22839,1291.614195,807.2588718,2421.776615,0,4520.649682,0,1937.421292,1937.421292,1453.065969,1614.517744,2744.680164,2421.776615,14207.75614,4843.553231,8072.588718,2906.131938,3229.035487
Cloacibacterium,2260.324841,0,3229.035487,0,807.2588718,0,1130.16242,1291.614195,3713.39081,4036.294359,3067.583713,6296.6192,2098.873067,0,322.9035487,2098.873067,645.8070974,1453.065969,3390.487261,7265.329846,2260.324841,6942.426297,3551.939036,8879.84759,1614.517744,1453.065969
NS11_12_marine_group,1775.969518,1130.16242,4843.553231,0,161.4517744,1291.614195,3390.487261,0,484.3553231,2421.776615,3229.035487,2260.324841,807.2588718,0,645.8070974,0,0,1775.969518,3713.39081,9041.299364,968.7106461,7426.78162,1937.421292,1775.969518,161.4517744,0
Paenarthrobacter,0,0,2421.776615,807.2588718,1614.517744,0,2260.324841,1775.969518,0,2098.873067,0,0,807.2588718,968.7106461,161.4517744,0,2421.776615,0,1614.517744,6619.522749,2260.324841,4197.746133,3229.035487,3067.583713,2421.776615,0
Pseudochrobactrum,0,0,3067.583713,1614.517744,1937.421292,0,1291.614195,0,0,2421.776615,0,3551.939036,0,0,0,1614.517744,0,2744.680164,3067.583713,3390.487261,2744.680164,4843.553231,4843.553231,8395.492266,0,0
Flavobacteriaceae,0,0,1614.517744,322.9035487,0,0,0,0,1130.16242,0,0,807.2588718,0,0,484.3553231,0,0,1614.517744,484.3553231,0,0,3067.583713,645.8070974,1453.065969,0,0
Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium,0,0,10332.91356,0,0,0,3713.39081,0,0,0,0,5812.263877,0,0,0,4359.197908,0,0,3551.939036,4197.746133,0,4036.294359,0,0,0,0
Novosphingobium,1937.421292,645.8070974,6619.522749,484.3553231,0,322.9035487,2744.680164,645.8070974,968.7106461,1775.969518,6296.6192,4520.649682,1291.614195,1291.614195,0,0,0,3067.583713,1453.065969,1775.969518,1614.517744,22926.15196,1453.065969,3390.487261,645.8070974,1291.614195
