function	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
K00108	6781.42	3897.55	4330.73	5471.37	3123.76	3256.87	3637.94	1382.4	1455.25	1345.05	2002.99	3836.43	1423.41	1908.25	3264.12	2260.31	3539.41	1940.5	1089.5	2204.58	2167.64	1566.04	928.0	2926.5	1011.08	1086.0	653.0	231.25	119.32	120.21	124.43	198.35	111.0	187.18	216.0	83.5
K00109	0.0	0.0	33.0	13.0	0.0	7.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	10.0	3.0	26.0	0.0	2.0	12.0	0.0	15.0	0.0	15.5	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0
K00111	20478.340000000004	45667.97	29683.7	30341.24	34138.76	30631.98	52089.51	29897.460000000003	4116.9800000000005	25078.13	5781.5	12340.81	5742.58	9792.16	8829.27	11403.23	16100.15	32560.0	8134.33	1865.5	15943.7	10437.0	37430.42	12685.3	17519.559999999998	16438.15	18802.99	37523.59	67751.06	44801.09	32877.84	12897.8	29112.92	88696.6	23816.67	40256.67
K00112	1002.59	1594.42	1710.9299999999998	3968.690000000001	2109.59	455.03	3297.24	793.5600000000001	641.66	459.58	544.29	1678.52	1019.65	992.16	732.7	926.72	1656.91	215.33	614.5	12.5	983.31	206.71	76.42	1030.7	362.4	571.24	251.66	2.25	16.32	32.21	1.67	8.75	5.33	605.01	3.0	2.5
K00113	1002.59	1594.42	1710.9299999999998	3968.690000000001	2109.59	457.36	3297.24	793.5600000000001	641.66	459.58	544.29	1678.52	1019.65	992.16	732.7	926.72	1656.91	215.33	614.5	12.5	983.31	206.71	76.42	1025.7	362.4	571.24	251.66	2.25	16.32	32.21	1.67	8.75	5.33	605.01	3.0	2.5
K00114	3309.0	1434.0	1045.67	2196.5	850.17	934.17	424.0	802.0	644.0	656.0	668.3	1146.5	514.5	856.0	1524.0	1207.0	1154.0	1117.0	454.0	1131.33	801.0	808.33	413.0	457.5	40.0	33.5	8.0	152.0	32.0	35.0	82.0	80.0	56.0	90.0	128.0	55.0
K00116	3506.75	1644.05	1171.4399999999998	3708.09	1605.59	1147.04	6259.379999999999	868.9	737.5	669.05	1922.51	3945.26	1373.92	1658.25	2899.38	1538.22	2714.41	1303.5	869.83	1456.25	2162.78	1282.42	464.0	4237.88	2490.91	2303.49	1564.0	154.25	79.89	99.92	83.0	84.55	56.0	124.61	128.0	54.5
K00117	2249.75	1310.35	1475.0600000000002	1808.28	999.6699999999998	1082.62	2799.0199999999995	459.4	492.25	468.85	779.1800000000001	2038.18	674.58	865.92	1221.62	946.01	2162.83	794.5	556.83	703.92	1075.39	488.96	316.0	1675.04	241.08	462.83	172.0	78.25	44.32	61.21	42.43	64.55	37.0	66.93	72.0	28.5
K00118	19.0	11.0	25.0	4.0	18.0	36.0	0.0	0.0	7.0	38.0	8.67	6.0	5.0	2.5	0.0	0.0	0.0	0.0	0.0	0.67	0.0	10.0	0.0	10.0	3.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00121	2477.67	1436.55	1618.8100000000002	2280.62	1285.34	1245.45	3064.3499999999995	506.4	555.25	490.05	2083.9	3680.52	1297.41	1295.34	2538.75	998.51	2266.49	771.5	601.25	822.58	1163.39	666.29	343.0	3809.3	1128.25	1305.21	752.5799999999999	102.59	336.99	67.21000000000001	42.43	73.55	406.0	85.6	332.5	31.5
K00122	30.0	0.0	0.0	6.0	2.0	0.0	0.0	12.0	0.0	0.0	10.67	11.0	4.0	11.0	11.0	15.0	13.0	0.0	6.0	0.67	8.0	0.0	0.0	10.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
K00123	4601.67	4805.34	4969.47	11044.44	5601.530000000001	2241.77	19697.06	2144.52	1890.57	1491.66	3346.67	8424.2	3680.55	3669.77	4640.45	3163.99	7155.639999999999	1450.33	2149.99	897.0	5366.32	1188.63	501.34	7044.81	1961.63	2776.87	1320.66	302.17	1708.49	475.97	1028.5	1256.0	2983.5	3230.67	2917.0	904.0
K00124	3349.92	2979.42	3161.27	5694.6900000000005	3108.5999999999995	1560.37	3583.24	1265.56	1122.91	922.58	1591.0300000000002	3335.27	1688.15	1684.2600000000002	2469.37	1594.2199999999998	2376.24	819.83	869.5	723.8299999999999	1436.31	725.37	372.17	2533.95	490.57	701.5699999999999	275.33	177.42000000000002	830.82	146.21	424.5	578.75	1218.5	1704.01	1587.0	517.5
K00125	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	44.0	40.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00126	2241.0	1304.0	1431.67	1596.5	935.17	1039.17	286.0	433.0	479.0	444.0	393.0	650.0	281.0	419.0	838.0	631.0	681.33	572.0	250.0	688.0	499.0	452.0	306.0	349.0	14.0	29.0	17.0	76.0	32.0	29.0	41.0	63.0	37.0	56.0	72.0	29.0
K00127	3328.59	2965.42	3161.27	5694.6900000000005	3103.5999999999995	1560.37	3583.24	1265.56	1120.66	922.58	1389.79	3132.52	1640.15	1632.2600000000002	2262.2	1589.2199999999998	2376.24	802.33	869.5	721.83	1426.31	680.04	372.17	2281.28	481.57	662.5699999999999	275.33	151.75	676.32	108.71	296.0	504.25	933.5	467.01	1457.0	383.0
K00128	9656.66	5694.55	6183.3	8001.07	5020.76	4732.75	1955.99	1943.0	2264.82	2004.3	5607.06	9710.75	3290.44	3352.67	7850.83	2815.5	2947.66	2788.42	1150.25	3233.0	2428.25	2513.41	1329.0	11382.84	3036.08	3386.17	2285.83	18976.01	20633.25	10042.0	12728.6	11661.0	9625.41	5236.25	12736.5	15578.3
K00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	30.17	23.92	15.75	0.0	25.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.17	8.33	8.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00130	3929.42	2128.35	2038.73	3514.84	1664.51	1666.79	5799.089999999999	943.4	852.0	798.85	1490.83	2899.6000000000004	1003.16	1373.25	2294.46	1561.02	2786.5	1335.5	813.5	1404.5	2195.53	1090.67	553.0	2363.21	942.41	1077.33	633.0	179.26	353.89	106.92	83.43	122.35	434.0	120.36	374.5	54.5
K00131	7071.4	2368.2000000000003	1275.67	2560.08	953.42	3296.42	905.0	1563.0	994.12	1060.0	915.5	1598.0	1289.43	1466.0	1448.1	1544.0	1379.65	1203.0	673.0	1399.75	1088.45	1109.75	687.0	744.55	560.0	618.5	970.0	241.67	123.0	97.0	200.0	119.0	154.32999999999998	191.25	206.5	90.0
K00132	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00133	25572.240000000005	46919.59	30502.370000000003	31481.75	35490.41	33027.62	52993.170000000006	31322.36	4826.610000000001	25967.68	9469.93	17613.530000000002	8219.63	11973.73	13932.36	12542.03	15855.2	34060.5	11713.25	2807.91	17457.899999999998	11701.13	38103.15	20024.92	18666.02	18367.65	22849.61	63710.57	86991.98	75940.26	78365.01999999999	43585.3	71277.84	97821.19	74947.17	78157.39
K00134	27368.240000000005	47849.060000000005	31182.58	33293.869999999995	36294.42	33841.880000000005	56017.48	31867.86	5329.6900000000005	26336.730000000003	11681.149999999998	21936.78	9688.21	13495.649999999998	16745.0	13486.839999999998	18001.700000000004	34857.09	12305.75	3537.24	18574.29	12442.419999999998	38391.48	24405.35	20649.37	20025.76	23661.59	65922.15	89078.97	76176.14	80778.12	44731.85	72812.51	99958.46	75773.17	78285.56
K00135	9188.0	4603.65	5056.08	5180.33	4339.18	5162.32	6596.669999999999	1790.3	1536.25	1564.65	3687.8	6702.68	2247.91	2345.33	5014.8	2193.82	3551.31	2261.5	4360.58	1852.49	3396.03	1750.4900000000002	1086.0	6705.47	2293.51	2130.6	3233.98	10528.26	6917.56	22785.92	45815.43	23621.35	41486.0	8735.529999999999	47250.0	25923.5
K00137	3233.75	1472.75	999.84	2342.87	842.59	953.84	2932.4	808.4	629.5	659.25	615.87	1754.34	645.25	1039.75	1378.12	1442.21	2685.91	1224.5	767.16	1153.5	1369.14	806.21	412.0	614.8699999999999	121.08	411.74	155.0	154.25	44.32	66.21000000000001	83.0	78.75	56.0	99.68	128.0	54.5
K00138	3453.0	1615.05	1116.4799999999998	2494.12	942.01	1096.62	2937.94	880.9	705.75	713.05	1981.08	4055.85	1456.3300000000002	1675.42	2802.54	1485.01	2749.16	1239.5	775.58	1179.83	1466.39	890.2900000000001	440.0	2828.55	383.58	596.58	195.0	155.92	44.32	67.21000000000001	83.43	86.55	58.0	104.93	150.0	57.5
K00140	6715.17	4477.77	4196.44	8081.51	4020.440000000001	2605.12	6499.679999999999	2104.06	1811.66	1587.9299999999998	2290.16	3920.26	2128.98	2347.1800000000003	3874.45	2527.83	2109.07	1694.83	1035.6699999999998	1880.91	2873.2	1476.8300000000002	766.17	2241.21	424.32	299.16	172.32999999999998	230.67	69.14	122.42	123.0	145.4	93.0	158.94000000000003	222.0	81.0
K00141	1723.0	759.0	509.0	1313.97	463.25	511.75	2715.15	397.0	343.0	328.0	383.62	675.25	251.0	404.0	777.0	590.71	613.24	526.0	227.0	587.75	980.39	406.46	213.0	242.5	49.0	0.0	8.0	76.0	18.57	45.71	41.0	39.0	28.0	47.68	64.0	26.0
K00145	5212.57	3779.92	3920.64	7313.5	3913.74	2538.28	4151.69	1847.06	1758.0300000000002	1390.6799999999998	6117.280000000001	10348.95	4102.98	3706.75	8031.59	2511.82	3264.53	1837.58	1271.25	1512.91	2111.76	1594.12	830.17	13874.55	2208.92	3934.33	2583.78	1535.84	8422.74	1543.88	4668.35	3254.3	12494.17	3588.42	11123.67	4318.92
K00146	3352.08	1528.55	1160.77	2358.62	841.67	968.62	2932.4	816.4	670.5	660.05	654.0400000000001	1787.76	657.25	1059.25	1375.54	1476.01	2705.83	1239.5	762.83	1157.25	1397.39	836.96	430.0	671.0899999999999	129.41	408.99	155.0	157.59	44.32	66.21000000000001	83.0	81.55	56.0	100.93	128.0	54.5
K00147	23879.57	46169.67	29141.31	29796.93	33500.35	32480.45	49955.19	30814.560000000005	4375.03	25430.68	7863.44	14791.04	7341.9	10942.25	11258.92	11511.82	14961.31	32711.08	8035.5	1935.08	15629.76	10791.29	37775.17	16503.8	17695.760000000002	17074.0	19899.78	45903.84	70591.40999999999	53275.38	45546.68	21931.8	44185.34	88587.59000000001	38917.17	55255.92
K00148	1629.33	741.0	502.34	1122.25	426.59	482.09	212.0	417.0	318.0	328.0	306.34	532.25	218.0	405.0	684.34	601.0	595.25	541.0	227.0	587.75	446.25	411.75	211.0	131.84	0.0	0.0	0.0	77.67	16.0	17.0	41.0	41.0	28.0	46.25	64.0	26.0
K00150	29.0	27.0	0.0	23.0	2.0	7.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	101.5	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00151	1614.0	699.0	490.6	1242.12	412.0	477.2	2720.4	398.4	315.25	328.0	390.87	606.59	268.75	410.0	829.87	619.21	621.83	526.0	233.33	566.33	990.14	439.04	202.0	157.37	8.33	42.66	0.0	76.0	18.57	46.71	41.0	44.0	28.0	46.43	65.5	26.0
K00153	39.0	35.5	10.0	0.0	6.5	10.5	21.25	5.5	28.25	14.0	100.17	259.5	43.0	35.0	143.17000000000002	2.5	21.0	0.0	0.0	2.25	46.0	32.0	0.0	146.17000000000002	0.0	25.0	0.0	1.67	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
K00154	1731.67	797.6	512.96	1157.75	471.09	525.92	212.0	422.0	340.75	360.6	1157.62	1550.53	667.99	740.67	1604.0	612.1	617.58	526.0	232.0	598.75	403.25	423.75	213.0	1317.92	177.0	142.59	23.0	77.0	16.0	17.0	41.43	40.6	28.0	46.25	64.0	26.0
K00156	99.75	84.25	153.1	267.12	35.0	146.28	2524.94	61.9	51.5	17.25	888.4500000000002	2285.17	740.0	722.75	1090.79	392.71	1596.5	253.25	314.83	49.16	738.3900000000001	160.29	83.0	2744.71	382.58	1074.83	485.33	9.92	16.32	33.21	1.67	9.75	4.33	13.93	8.5	5.5
K00158	366.0	213.0	912.4	532.0	1761.12	235.34	529.8299999999999	341.8	243.0	252.0	527.06	968.17	286.3	206.27	603.99	471.8	491.77	775.0	3546.0	509.0	1086.0	676.3	319.4	1662.54	1719.87	1293.14	2960.73	2230.0	4222.67	14247.0	25075.0	13720.0	26772.0	6451.67	31335.0	10945.0
K00161	23274.12	45090.37	28394.4	26591.49	32065.84	32482.0	46982.490000000005	29978.3	3872.68	25021.8	4093.77	8349.650000000001	4504.82	8635.07	6798.2	10486.3	13230.14	32137.34	7452.5	2065.33	14749.4	10622.63	37754.73	7328.269999999999	17293.87	14907.96	18471.23	44679.34	63081.67	51896.67	41134.67	18909.0	33059.67	85279.34	28968.5	51130.67
K00162	23268.79	45090.37	28394.4	26591.49	32065.84	32479.67	46982.490000000005	29978.3	3872.68	25021.8	4065.77	8329.650000000001	4487.82	8635.07	6798.2	10476.3	13222.14	32137.34	7452.5	2065.33	14749.4	10622.63	37754.73	7295.269999999999	17293.87	14907.96	18471.23	44679.34	63081.67	51896.67	41134.67	18909.0	33059.67	85279.34	28968.5	51130.67
K00163	4581.84	3201.7200000000003	2841.6400000000003	6342.02	3072.76	1555.2	3747.11	1656.06	1364.91	1155.38	2096.79	4121.360000000001	2000.98	2157.93	3165.37	2212.52	2976.07	1310.33	1095.25	1184.25	1823.81	1110.54	546.17	2725.87	538.0699999999999	690.24	266.33	161.59	44.32	72.21000000000001	83.43	96.55	59.0	104.51	128.0	57.5
K00164	3542.17	3037.7200000000003	3351.6400000000003	6100.1	3455.1800000000003	1716.78	3871.86	1299.06	1320.66	978.38	2370.75	4628.360000000001	2055.9	2024.93	3266.62	1645.52	2484.16	832.33	925.25	846.8299999999999	1549.56	875.79	403.17	4304.79	1320.24	1371.24	757.3299999999999	101.25	142.32	67.21000000000001	83.43	158.55	192.0	236.26	572.5	150.5
K00166	2290.0	1341.0	1516.67	1981.75	1205.42	1109.5800000000002	552.0	470.0	538.75	447.0	893.8299999999999	1305.0	578.67	587.0	1222.0	639.0	713.5899999999999	579.0	296.0	806.75	553.25	598.75	288.0	1273.17	760.67	625.5	466.0	76.0	43.0	29.0	41.0	61.0	37.0	64.25	73.5	26.0
K00167	2295.33	1341.0	1549.67	1994.75	1205.42	1114.25	552.0	470.0	538.75	447.0	893.8299999999999	1305.0	578.67	587.0	1222.0	642.0	747.5899999999999	579.0	298.0	818.75	553.25	613.75	288.0	1289.17	760.67	625.5	466.0	76.0	43.0	29.0	41.0	61.0	37.0	64.25	73.5	26.0
K00169	0.0	8.0	9.0	6.0	7.0	0.0	11.0	0.0	11.0	26.0	354.5	630.5	147.75	186.5	405.25	0.0	49.0	44.5	4.0	14.0	22.0	0.0	7.0	1160.25	57.5	195.0	118.0	154.5	1186.0	129.5	410.0	487.0	1624.0	356.0	2142.5	547.5
K00170	0.0	8.0	9.0	6.0	7.0	0.0	3.0	0.0	11.0	26.0	309.5	562.5	123.75	147.5	388.25	0.0	49.0	7.5	4.0	14.0	0.0	0.0	7.0	1132.25	57.5	180.0	44.0	154.5	1186.0	129.5	410.0	487.0	1624.0	356.0	2142.5	547.5
K00171	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	12.0	242.5	416.5	95.75	127.5	248.25	0.0	8.0	7.5	0.0	14.0	0.0	0.0	7.0	802.25	42.5	163.0	44.0	101.0	778.0	86.0	197.0	169.5	877.5	109.0	1144.5	267.0
K00172	0.0	8.0	9.0	6.0	7.0	0.0	11.0	0.0	11.0	26.0	407.5	707.5	139.75	206.5	437.25	0.0	41.0	44.5	4.0	14.0	22.0	0.0	7.0	1258.25	67.5	196.0	105.0	154.5	1186.0	129.5	410.0	487.0	1624.0	356.0	2142.5	547.5
K00174	221.33	156.67000000000002	370.33	650.66	364.0	282.17	324.66	224.0	246.33	238.8	4621.27	7629.630000000001	2703.86	2137.34	6037.15	219.0	276.17	773.1700000000001	82.0	337.5	410.0	458.33	220.83	11972.53	1657.16	3158.88	1916.2	19157.57	23955.5	11051.67	10793.51	12969.0	10212.16	6783.67	13880.0	16951.47
K00175	221.33	156.67000000000002	370.33	650.66	364.0	282.17	324.66	224.0	246.9	238.8	4601.27	7549.630000000001	2695.29	2056.34	5887.15	219.0	276.17	773.1700000000001	82.0	337.5	410.0	458.33	220.83	11725.03	1641.16	3124.88	1908.2	19157.57	23955.5	11051.67	10793.51	12969.0	10212.16	6783.67	13880.0	16951.47
K00176	60.0	40.0	115.0	98.0	10.0	86.0	25.0	78.0	85.0	81.3	2695.1	4429.13	1642.07	1149.57	3410.9	70.5	108.75	373.75	8.0	102.75	149.0	139.0	76.25	6282.52	504.08	1460.5700000000002	883.3	18380.15	18811.25	9844.5	7155.17	10676.0	5705.58	5491.25	8706.0	14500.8
K00177	60.0	40.0	115.0	99.0	10.0	86.0	25.0	78.0	85.0	81.3	2744.1	4533.13	1681.07	1234.57	3563.63	70.5	108.75	373.75	8.0	102.75	149.0	139.0	76.25	6650.52	520.0799999999999	1575.5700000000002	904.3	18380.15	18811.25	9844.5	7155.17	10676.0	5705.58	5491.25	8706.0	14500.8
K00179	152.0	81.0	81.0	92.0	61.0	53.0	14.0	44.0	50.0	14.0	1296.05	2379.33	773.62	692.77	1801.98	12.0	72.33	249.0	5.0	34.0	37.0	40.0	57.0	3900.05	333.33000000000004	1014.81	468.4	302.0	3134.5	241.0	2347.17	1023.5	5336.33	2464.0	4333.5	770.5
K00180	152.0	81.0	81.0	92.0	61.0	53.0	14.0	44.0	50.0	14.0	1301.05	2419.83	775.62	686.77	1787.98	12.0	72.33	249.0	5.0	34.0	37.0	40.0	57.0	3921.05	333.33000000000004	1019.81	481.4	302.0	3134.5	241.0	2347.17	1023.5	5336.33	2464.0	4333.5	770.5
K00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.5	1364.5	237.0	964.0	996.5	2586.5	456.0	1550.5	658.5
K00184	74.0	11.0	58.0	64.66	42.0	27.66	5.33	6.0	80.0	26.0	448.5	765.3299999999999	212.0	194.5	617.0	15.0	38.34	72.5	0.0	25.67	4.0	17.0	11.0	989.5	54.67	135.5	25.0	384.5	2675.5	442.0	1914.5	2102.0	5420.5	2234.0	3711.5	1470.0
K00185	59.0	11.0	58.0	64.66	37.0	24.66	5.33	6.0	80.0	26.0	431.83	694.3299999999999	212.0	194.5	511.5	10.0	38.34	47.5	0.0	25.0	4.0	17.0	11.0	825.5	54.67	124.25	27.0	189.0	1401.5	271.5	986.5	945.5	2512.0	1657.0	1443.0	624.5
K00186	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00187	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	22.0	20.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00188	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	22.0	20.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00192	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00193	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00194	0.0	8.0	0.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	217.0	440.75	190.0	126.75	333.0	0.0	0.0	1.25	0.0	10.0	0.0	0.0	0.0	412.25	10.0	77.5	35.5	0.0	0.0	0.0	1603.0	224.0	155.0	1448.0	351.0	65.0
K00195	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00196	38.0	8.0	0.0	0.0	16.0	1.5	0.0	0.0	14.0	0.0	280.0	419.4	216.0	194.0	449.63	6.0	8.0	18.25	3.0	0.0	3.0	0.0	20.0	663.6800000000001	62.0	154.0	70.0	27.0	76.0	0.0	212.0	12.0	359.0	1998.0	3430.0	1509.0
K00197	0.0	8.0	0.0	0.0	16.0	0.0	0.0	0.0	25.0	0.0	222.4	444.75	190.0	128.75	339.0	0.0	0.0	1.25	0.0	10.0	0.0	0.0	0.0	432.75	12.0	77.5	35.5	0.0	0.0	0.0	1603.0	224.0	155.0	1448.0	351.0	65.0
K00198	0.0	2.0	24.0	2.0	32.0	3.0	0.0	4.0	68.57	29.0	582.8	989.65	414.43	279.25	652.56	0.0	36.0	20.75	0.0	12.0	18.0	0.0	9.0	869.9300000000001	58.5	237.0	111.0	19.0	86.0	0.0	1629.0	230.0	485.0	2068.5	630.0	120.0
K00200	22.0	8.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	20.67	35.0	24.0	0.0	30.0	9.0	0.0	15.0	0.0	0.67	21.0	10.0	9.0	89.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K00201	22.0	8.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	20.67	35.0	20.0	0.0	30.0	9.0	0.0	15.0	0.0	0.67	21.0	10.0	9.0	89.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K00202	22.0	16.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	20.67	35.0	20.0	0.0	30.0	9.0	0.0	15.0	0.0	0.67	21.0	10.0	9.0	95.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K00203	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00204	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00205	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	44.0	40.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00208	20556.5	45731.22	29860.04	30238.85	34109.76	30645.33	49798.57	30035.560000000005	4035.91	25111.68	5261.51	11018.99	5234.64	9448.670000000002	8892.98	11129.82	14710.66	32529.08	7849.25	1838.58	15429.31	10606.04	37538.42	10924.28	17507.09	15606.64	18244.86	62907.57	81317.73999999999	61625.71	44714.1	28942.55	37424.08	87254.93000000001	37306.0	65511.3
K00209	28.67	34.0	14.6	22.25	20.59	17.95	3.12	38.0	47.75	33.0	880.28	1251.69	458.16	390.58	1116.91	35.0	47.25	0.0	16.0	11.75	19.25	5.75	11.0	1637.75	108.5	188.12	260.75	2.67	25.0	0.0	0.0	14.0	93.33	1.25	145.0	27.0
K00210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	139.82999999999998	71.5	47.4	143.75	0.0	0.0	8.75	17.0	0.0	0.0	0.0	9.0	306.5	11.5	17.64	3.57	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0
K00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00214	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00215	23946.24	46225.34	30001.370000000003	30241.03	35078.74	32563.620000000003	50279.52	30925.36	4539.61	25627.68	9240.009999999998	17411.24	8047.549999999999	11657.65	13390.89	11650.82	15042.2	33538.25	11486.5	2246.41	16473.76	11300.419999999998	37913.15	20224.22	18640.69	18530.570000000003	22944.61	63895.57	87802.40999999999	75927.04999999999	79977.01999999999	43805.8	72606.34	99256.26	76134.67	78245.39
K00216	28.75	27.55	15.1	339.59	20.25	38.7	5029.549999999999	14.4	39.5	4.05	229.04	1239.84	346.25	375.08	204.12	289.92	1501.58	172.5	306.83	24.5	1154.28	18.92	42.0	833.8699999999999	139.08	428.41	160.0	3.92	14.89	60.92	1.0	0.75	0.0	11.11	0.0	2.5
K00217	21.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	43.75	0.0	0.0	23.5	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00218	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	15.0	24.0	8.0	9.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	5.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00219	1678.67	757.35	523.1	1289.62	430.34	530.62	2722.69	448.4	344.25	351.85	1290.52	2455.79	879.24	1043.4199999999998	1686.79	893.3100000000001	2124.83	698.5	536.58	601.58	996.39	476.29	221.0	1873.96	237.08	606.75	199.0	79.92	28.32	50.21	42.86	46.35	28.0	55.93	64.0	28.5
