pathway	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY0-42	1266.2425935643446	1456.6401779093246	3060.2729756026515	1318.022301900843	455.69033575713286	732.2209199765842	1004.6956871174972	2939.9985950757314	1680.5051500670882	1520.0312963848903	1506.2835005582867	2117.1981623916986	1677.6066222197232	1629.8584712229294	1825.613483745873	912.6909483286074	724.8110598923276	1398.7895738918492	581.0998417838707	639.5132900676438	270.8016789707604	526.6943807244666	402.0303624633954	386.1680627314106	1004.0442062203072	2483.379356285876	837.3406445721355	1091.238066681989	1599.641856729616
PWY0-781	10695.95490103325	4650.566333037371	11201.620053760693	8888.84635096953	2327.107827174756	2563.2970379753383	8130.579276460098	7698.682743827606	12222.575484078014	9745.008812569762	8076.905228960333	6603.065387301032	8468.678376066415	10872.246823135738	9856.933648034752	9520.55324903684	8897.760568389225	13984.659833061894	9136.974989063188	6710.08094490621	11821.868321085374	4897.450251192825	2925.3395139932945	3603.3473225414486	6600.125981109969	12562.674156716628	5667.6397959822325	6532.9037956667935	9259.676451584304
PWY0-845	4405.490906400207	4015.371379931136	7396.027572916645	5015.203593860256	1309.8702803923925	1846.8540386293505	4680.918611565111	5427.618442589698	7799.577766619477	6028.358823355077	5591.102252379907	4806.195105929279	5963.546528528542	6935.376003640242	5831.931126520024	3703.2155614061753	3791.144799703777	5940.489266701292	2863.394605756449	2724.4310847716542	6019.192493708631	1800.3745971724136	1539.23691594734	1573.607298822045	4692.298872432295	8561.363776880162	3688.547853147235	3982.2471082433785	6671.142232765381
PWY0-862	9498.4749843286	7413.748218870432	11554.367344766555	11238.624636911887	3930.544687715402	3699.524524134156	6793.16299276855	8057.412414318333	10962.260177270804	9586.93439926892	8807.383831757106	7631.295623090884	8954.599615120209	10673.608663414394	14353.602414309737	11383.854163406744	10520.894500923034	17019.302766599165	9977.75432171165	9563.079515776875	10749.715980880334	5621.742224770674	3591.047785580053	4322.251401779714	6354.471517777688	11964.049016082628	5270.49236903382	6565.894285732356	9616.05833410111
PWY1G-0	59.595914930710336	165.007625569274	956.77255500579	114.5152302499666	57.0	85.3442634869856	151.17422904113974	15.953383880932323	371.6467812536768	222.32755934829305	112.52651189322756	59.85705003248864	290.49699667544456	269.91493090776646	49.47405898706636	38.44161958568738	12.272727272727272	0.0	27.80956848030019	15.287012069531649	21.90721649484536	9.495469133471778	31.76555555555556	15.879629629629632	124.7589907776457	329.698460960148	54.27540419700799	43.04085158015635	185.6420825101532
PWY490-3	80.93314328949079	37.47355997021795	271.0241436248102	19.496078898441148	53.210901547288366	74.03583228445562	404.9445034873233	128.5596976066346	1384.6722509744188	717.5194509940478	563.6942125393267	274.14245970464583	840.6159172014502	892.8268887894677	94.41668390319296	11.99908471776128	35.9879678239559	48.47465853082293	10.004155278006923	14.99798957581658	11.999073571007404	5.999641607676286	77.07342198825603	37.48323766435134	575.0255237089217	989.913079833915	292.9512455790242	278.4474154470937	649.151145501962
PWY4FS-7	26936.817642560745	7683.113194076375	18196.68363581829	25161.87716107589	23583.69737495839	5675.355344604734	14365.558770816153	12274.205282639829	17108.846496333892	14872.75768222778	11393.987931963013	10009.879781111124	11655.68778359241	16178.869695094416	27733.09841596416	51344.35437218444	33580.736723427835	34299.47418123845	39022.8025787905	36247.92775275192	55218.67512222494	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	14414.487150478686
PWY4FS-8	26936.817642560745	7683.113194076375	18196.68363581829	25161.87716107589	23583.69737495839	5675.355344604733	14365.558770816153	12274.205282639829	17108.846496333892	14872.75768222778	11393.987931963013	10009.879781111124	11655.687783592412	16178.869695094416	27733.09841596416	51344.35437218444	33580.736723427835	34299.47418123845	39022.8025787905	36247.92775275192	55218.67512222494	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	14414.487150478686
PWYG-321	10765.035888180795	8132.92327123137	12913.219129684858	12583.343123979312	4368.443166280565	4085.340459057182	7586.42076697534	8988.0788337632	12198.444485901937	10595.282132040726	9636.413978544851	8429.672080253526	9857.3430552609	11753.464441996071	15320.45556856474	12700.853989677698	11592.936452943724	18668.170130912145	11039.982398814887	7613.901476568677	12259.6447708427	6194.22980594828	3872.761255322073	4642.972771187401	7008.893538981652	13215.201488912113	5854.016509231864	7299.523804494648	10537.061158516985
PYRIDNUCSAL-PWY	3635.028236919885	3343.423314691425	7303.982227111404	4051.598769452648	973.8525937119844	1283.1639906191926	4842.69042431771	4410.5209434082335	10386.3613775163	6744.235139358546	6192.72738438666	3748.942488660726	7189.942160228649	8036.856883461377	4254.763665909012	2624.286648530765	2873.156885793376	3776.835305503042	2082.4624488865043	2208.504308828035	4770.626451649373	1174.0448119737405	1106.9332406964425	1054.07684315121	5062.77990350068	8723.852444436778	3400.0146225096364	3174.2565241773405	6625.194208786072
PYRIDNUCSYN-PWY	5947.479524429816	3713.042405244573	7042.216697930949	5009.747877675628	1028.2903484234992	1615.0157855803832	5558.506350256553	4686.13656043392	10620.393516895392	6822.564560565828	6381.6805534037485	4422.872673925243	7395.809697981793	8313.978974713813	4087.556931117856	2398.9964834591565	2776.6432948990164	3351.501295932253	1894.4326306613648	2290.172689121568	4602.589263495994	1113.2540123312956	1131.1169009389394	1027.285029101064	5065.826622018284	9104.166730237272	3443.2176246562085	3593.2968612124605	6935.693441834867
PYRIDOXSYN-PWY	2515.413297484416	2890.598685071271	5111.188548276212	2957.532666082698	705.795888110093	1153.1307773759002	3301.113859217028	3688.7479074664016	6398.17805739783	4543.246284636346	4610.6813755021285	3502.726874990185	5243.167393300051	5451.013408539233	3225.2880084280123	1894.591271704092	1960.7438895695143	3071.4485352883244	1416.7720923180843	1455.0023372213975	3448.208313526768	919.6094167826672	862.1529277064333	821.1543565381206	3496.173502316956	6085.346625341978	2429.565246807721	2442.074681893715	4748.975813717911
REDCITCYC	15897.021756926611	5706.331647526892	15536.141560796945	28744.05084736921	27853.14709926959	5674.588390742763	16796.155812120982	14327.974432856558	14888.483687951231	15882.095573897826	11022.425665116216	10224.541315517594	10443.243860545634	15760.744825859876	4725.768232386833	2721.2470827371635	2211.46091649461	5239.666529893458	2606.9311370310106	1874.2053294799207	2552.0282345775145	1371.280227255034	1220.2840561693752	1077.5172399818828	6432.425134454098	10936.232611364254	4278.836324490592	3797.1557761769145	8102.262591708124
RHAMCAT-PWY	4995.999151225352	519.270445220069	3831.032850710305	1948.8436558659807	137.2348316015266	446.1434396526919	1241.619730205035	3235.512521503384	2572.9987330069016	1584.6863444153505	1699.2062860158876	2356.1004596413145	2149.5272324316343	2363.137020180895	562.3638482656414	279.6400446911114	395.8891840004344	505.98306148767045	272.7408378214486	480.2817847977796	2643.2253651184296	133.99407608587575	261.4245414369863	174.31013700843317	1144.2595803521776	2595.392908412434	908.938499687655	970.5850577826742	1460.8190714024886
RIBOSYN2-PWY	14739.354721503623	5537.086189548423	14067.05888273392	21560.964573045752	20110.59005844225	4468.933159812695	12310.988079873336	10325.081822393631	14623.024642199032	12510.50840978472	9488.883390185583	7937.402126923702	9892.650982006637	13239.459493257911	7144.498496348657	5865.280269076962	6697.002076364052	10231.01818874754	6640.01167281816	3789.4376665414497	6595.168987001192	2998.424475012139	2435.719976905012	2331.1727849290337	6806.634752852842	12062.638762894036	5021.775129147934	5166.886027829955	9347.601219920984
RUMP-PWY	20530.414058576545	4409.124978296956	13211.081437349152	25298.272003507213	25665.29454394893	5126.199819932567	11680.533045298836	11028.727792775506	7025.4441840364125	9791.953837195086	5415.225662922626	6910.668853300958	4027.5737994672672	8620.772677245674	332.53336029265574	137.72275729568258	303.9280578754839	3135.14786258899	2039.097822253216	281.30583668603384	2319.9095474332826	35.9717454727008	0.0	0.0	915.3446704158104	1955.114949255719	536.6306573582644	403.8353093248359	1445.4680331058105
SALVADEHYPOX-PWY	11151.47461877447	6638.03303814103	15412.718186254437	12937.545943950146	3270.2217610053067	3443.130170813348	4452.984018453419	10882.12088893106	6342.400115451321	6388.760862198711	5308.034550979575	7695.151168843863	7210.840031556696	7003.714497486407	12641.849470599402	8781.42628415633	9169.328521966754	11040.946469637362	7134.668048838756	7360.256465237866	2702.066447574203	3450.9486430981947	2719.1331510324385	3183.5430709684624	4029.332911776896	9880.134922477102	3939.785287037505	5362.978357895081	6168.418011585002
SER-GLYSYN-PWY	15833.343195165056	6510.303933185189	14248.284638401672	22387.899111647213	19967.718825150736	4554.660323036597	12875.394632408772	10820.968766039736	15579.643101297515	13361.504286020709	10389.879991279044	8519.725784960727	10715.890037976596	14179.609584201682	13482.424242746123	8756.108922251979	8172.557029711219	12681.591183789662	7749.605749666181	8539.424845220705	19601.56260833476	4870.782239647279	2890.72023148741	3370.8268249882126	8466.812237442255	15676.379231447305	6901.538660529944	7295.531239737847	11767.403527560153
SO4ASSIM-PWY	13908.964242394424	6094.086534263405	14038.062076630096	24194.063056360104	22947.27144038419	4782.165895232779	11067.592326760396	11040.040626228389	7572.491392028869	9403.05782563193	6185.217272529202	7245.662783358284	5383.990805058313	8957.306204095557	4639.298617898909	2457.9879986212763	2523.766389505359	3981.304944961031	2027.686592458385	1989.6467603432627	4296.575574941762	1021.6530876553074	1019.2247321255516	939.1610519379738	2920.8906286077963	5631.578446487177	1921.987125910532	2263.2897505517126	4107.658386273543
SUCSYN-PWY	0.0	117.44383226590816	109.12781792318609	0.0	0.0	0.0	0.0	0.0	54.67428932436668	0.0	52.10477735017078	0.0	59.48594196372507	59.58249575317635	34.8992534389538	54.76956293468465	0.0	0.0	0.0	108.04995039813473	0.0	0.0	0.0	0.0	0.0	64.64314634698603	19.93274299329969	0.0	0.0
SULFATE-CYS-PWY	15028.278522610744	5877.065431285319	13877.059576295444	22769.476240569733	21212.461996019963	4525.527997457065	11529.627748352868	10929.350637713163	10655.356649933045	10756.630737400515	7937.72215060548	7628.60405368766	7508.653847201919	11102.486862110123	7102.841037364736	3945.554903851241	3878.6129781601167	6259.924557819124	3288.402847380985	3358.997174741685	6090.510721848099	1740.8103098731158	1560.4709756497923	1504.132170075516	4526.795043444907	8530.893066479206	3165.096973581842	3562.1760274105354	6272.43082612958
TCA	15850.100960012056	6317.282281541567	16796.442187179546	27979.90193697305	26527.057733763424	5479.995357239684	15867.24047234264	14743.38749397181	14553.11867345344	15039.651064250853	9972.800144158928	10161.025432215816	9895.978939531522	14726.7977270604	5377.674542764373	3770.63262654308	4077.507221243051	6883.868788970294	3914.003319418151	2845.577415807829	6493.779907309037	1733.9715016132204	1689.5986762520868	1360.0792181019578	6264.195580416656	11125.26348642444	4544.222762471364	4149.979322911167	8164.0095120801825
TCA-GLYOX-BYPASS	9054.218249460911	4459.880732839076	12042.644106375292	8926.518818543203	2380.106884379576	2516.3105513150176	5099.509776426859	10209.502554740082	6838.243259684221	5899.135927648314	5495.480618935393	6600.139532336363	5554.131909728046	7165.140409515616	4014.028943697524	2499.1412124983844	2603.422282627572	4105.122697095744	2193.673006262164	1964.8505226979776	4766.961080421422	1061.743178501182	1049.548786346972	903.5697928620292	3274.228774453904	6871.841930579405	2487.2322046593736	2628.4744137416665	4326.872403625785
TEICHOICACID-PWY	11651.831996931202	2062.4669484956567	7684.471829407696	17398.33776567181	19552.955261793835	3103.1283162133814	8016.677466745051	6464.607453756473	3622.570695275532	5884.686609587519	3095.6976160155286	3979.865935526559	2228.5684161528666	5218.225956834507	365.0851966667054	202.0276965931733	1940.981857215762	1279.070752393129	3829.499874843772	286.1241022658683	939.2432241551317	248.6961755454159	307.2703427219314	95.74579480435858	1687.7882114411364	3112.230747627686	1105.2541711459096	1126.824786656651	2438.2986176213035
THISYN-PWY	1272.720701047031	587.8668283785869	6985.953433252261	1594.4028439536844	627.498231338687	1278.6152468623925	5684.612339741205	5615.475739507868	10630.63095076184	7389.694208894338	6804.7466372755125	4921.430488568133	7598.403885082562	8778.358503443511	704.4426720455166	231.30381156318	1074.3752545286382	2543.5604080438543	792.6592783254666	745.3765869979682	3729.407979838217	708.393268882025	936.7648667215976	793.4760966693134	4951.358705506687	8694.478421410076	3298.364393930954	3126.030773156584	6635.646762675616
THREOCAT-PWY	217.71329332378892	0.0	331.80702387978795	0.0	27.26317434223269	184.84973082300948	313.6288399538227	443.9736741925153	655.5322076051141	459.911459407312	341.4983781670042	714.2195090672966	718.5764329277762	656.961501800574	0.0	0.0	53.87748406381707	444.90806030418855	0.0	48.13090482041824	3693.991068553528	18.85187602223285	42.655468658771845	61.68364871697462	432.8878848149282	1684.3978543387782	562.4182145404739	408.6596228702473	460.2849451761228
THRESYN-PWY	25564.47911065672	7051.421603329069	16558.607127120402	23919.757542515228	23396.557226910547	5595.358870620313	13498.372364202398	12144.407349129866	18035.124999195123	13861.90568269944	11443.147940267709	9533.17746380192	12425.742737290388	15274.027913695372	25433.71894042208	47102.09088072444	30222.62594390381	31933.05351033937	34977.11535310325	33064.035489555754	52215.06945693681	31354.66710816185	4874.40393342002	25945.768279034248	9502.149018792115	17317.19040776513	8153.165314294764	12002.267667877422	13253.02343804756
TRNA-CHARGING-PWY	16160.164743829448	5515.344442744894	14821.067126124472	16863.41653673773	6658.799976674443	3853.173409504269	12258.675598771872	10134.41744004932	16945.193064375508	13386.062338569169	10639.910616215957	8426.197046150546	11333.54091453864	14957.07597122212	17185.770240269885	22320.26174693496	20140.87996763716	23343.52890714635	20301.545084221216	15269.283512061646	23677.0457708452	10826.269558751976	4113.170188935635	8982.405312976274	9316.6410210686	17254.290457332292	7756.499229182867	10151.372031698222	13197.339874597312
TRPSYN-PWY	13724.768736665796	5258.518456820859	13879.41959350183	22938.85941447904	21681.12529685372	4630.691697040207	12810.670709581724	11021.95808265333	14825.94072369161	12785.384425976998	9229.731468077638	8046.512910511252	9768.624579236832	13088.23622848416	5504.397854988182	4522.855716724258	4876.232455081975	8565.37305447052	5035.319356795128	2802.525320701645	5592.936465222542	2340.202248454345	2168.64784251942	1668.4592924395731	6628.408032705473	11714.317835482943	4944.507093775882	4583.922748988402	8850.39889536488
TYRFUMCAT-PWY	2484.526214470397	3097.391214876884	2949.7074212855973	2861.9019442816902	734.81807040176	1019.1901199474936	1117.8697984625592	455.1679844771197	1655.1874391021313	1794.4716095588265	1942.9304759989272	1193.0684469808134	1821.7412510744327	1925.9992859141928	2993.826897196848	1627.3552640187863	1476.1022922466263	2189.648218852427	1087.0820377233274	1254.1814931170074	516.8729184066638	625.6343315152851	700.2862816218442	627.7116389931201	1103.1205838736562	1859.7520724449128	672.7234033581502	879.7363982053794	1891.429256535142
