function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
EC:5.2.1.8	63097.600000000006	28235.59	61066.5	61633.630000000005	47128.880000000005	16908.89	48467.52	47665.14	77797.27	57115.09	53010.67999999999	41032.87	57032.19	66622.83	72374.33	108184.21	75260.94	88972.92	84607.87	76463.33	126411.95	69913.86	15985.48	57426.23	41156.2	75834.90000000001	33080.14	40643.17	57822.17
EC:5.3.1.1	27333.800000000003	7027.66	18629.26	23481.480000000003	21343.94	4938.1900000000005	13675.9	11536.3	17209.35	14127.42	11163.25	9444.98	11684.57	16128.39	24517.57	46763.34	30920.77	30911.75	35680.3	33199.29	52882.670000000006	30979.160000000003	4724.61	25806.48	9534.46	17684.96	8120.400000000001	11780.93	13693.59
EC:5.3.1.12	2802.33	398.75	2784.91	816.8599999999999	688.3	286.73999999999995	2327.63	3945.48	5755.18	3467.66	3087.86	2537.6600000000003	3793.480000000001	3860.8	7592.59	10464.92	6818.93	8176.349999999999	7440.82	7954.2	11792.57	6720.56	1315.23	5107.88	2898.01	6175.28	3358.89	2714.0	3885.9
EC:5.3.1.13	3099.66	2883.35	7058.88	3240.4	660.41	1139.35	3695.43	6400.7300000000005	7647.93	5058.87	5085.110000000001	4691.33	5963.08	6136.780000000001	3502.59	3002.9700000000003	3411.74	5995.57	3169.9300000000003	1738.65	6132.259999999999	1366.96	1360.91	1023.93	3949.25	7611.76	3106.8	3128.08	5548.120000000001
EC:5.3.1.14	5473.0	1255.88	3977.58	1982.25	101.25	360.35	1010.2700000000002	3184.84	2076.01	1317.64	1397.74	2180.3900000000003	1747.73	2007.08	691.08	691.75	1073.5	745.1999999999999	556.92	708.5	2625.4	116.4	218.75	148.05	907.72	2203.8900000000003	762.5699999999999	852.5699999999999	1140.5
EC:5.3.1.16	10779.56	4229.57	10614.86	19817.81	18850.66	3568.2	11412.98	10033.26	13199.17	11479.65	8289.43	7158.7	8869.23	12053.910000000002	3634.57	3065.42	3396.6400000000003	6256.76	3507.6800000000003	2054.78	3967.02	1452.56	1454.03	1042.6799999999998	5798.780000000001	9841.990000000002	3954.4	3372.17	7304.04
EC:5.3.1.17	4580.0	1280.08	3976.58	1881.7	113.75	303.5	1598.2	3316.3	3858.58	2355.24	2302.32	2423.99	2839.12	2912.54	674.42	595.75	1076.5	580.15	539.25	666.5	127.25	83.0	256.5	176.55	1598.38	3523.05	1168.07	1109.72	1891.14
EC:5.3.1.22	3108.99	4014.27	7251.45	3769.16	958.75	1555.1	1319.23	5740.0	1882.69	2132.66	2215.17	3924.43	2745.44	2741.36	4009.83	2137.3	2014.57	3177.65	1498.43	1674.63	5514.169999999999	902.4	809.0	844.3	1423.28	3733.1	1311.37	1794.96	2250.87
EC:5.3.1.23	1078.5	1415.67	1379.66	1276.08	549.75	651.85	1461.05	448.5	3421.29	2086.71	2261.73	1131.8	2722.75	2759.44	1703.33	750.0	1238.27	1348.13	1698.42	542.4499999999999	2755.7699999999995	480.4	494.0	394.0	1725.5700000000002	2498.94	949.12	918.45	2367.46
EC:5.3.1.24	18898.23	5452.1	13197.03	21113.35	20760.16	4579.7	11849.98	10129.56	13718.67	11794.65	8708.46	7531.3	8918.23	12171.21	20932.57	38124.42	24320.64	26193.1	28433.68	27101.78	41841.94	25308.560000000005	3982.03	21022.68	7486.78	14348.990000000002	7051.15	11100.5	11026.88
EC:5.3.1.25	223.5	242.08	2836.75	1028.95	306.91	515.3499999999999	997.93	3269.3500000000004	2628.83	1515.12	1247.5	2015.01	1997.23	2026.1	1293.92	1648.42	1830.33	4060.690000000001	2237.59	622.8299999999999	3399.24	1020.16	861.6600000000001	571.58	1181.0	2935.39	1529.8200000000002	1452.4299999999998	1647.95
EC:5.3.1.26	18926.0	2474.93	3437.66	3290.6	3880.0	1872.0	740.34	1472.07	639.0	710.66	1233.26	1439.48	310.0	1424.74	34560.0	69951.0	41702.0	39966.66	49804.0	50450.0	75739.66	47767.0	5074.0	39848.0	3566.99	8852.67	6123.0	15075.34	6953.99
EC:5.3.1.27	14571.5	2143.0	10449.5	32323.0	36147.78	4978.78	13127.6	10951.4	3877.15	8749.0	3264.6	5695.0	1743.4	6706.6	85.0	46.0	75.0	756.0	484.12	86.34	532.0	12.0	0.0	0.0	258.17	556.45	146.9	106.2	410.9
EC:5.3.1.28	1265.83	1750.5	3471.16	1747.53	628.82	869.35	2239.55	4328.41	4540.31	3456.95	2759.87	3159.67	3422.45	3634.31	3883.42	3979.09	4013.43	9072.18	4755.02	1487.61	4316.03	2026.72	1753.8199999999997	1332.71	2472.18	4874.74	2663.17	2646.9	3669.4
EC:5.3.1.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	8.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
EC:5.3.1.30	2042.66	2522.83	2269.83	2533.92	599.91	677.85	613.8599999999999	829.1800000000001	1022.07	1199.27	776.75	986.51	1075.65	1080.1	3160.5	2790.67	3085.1000000000004	5538.29	3037.76	1465.95	3569.28	1213.56	1111.48	894.33	760.46	1255.17	997.25	1058.6799999999998	1269.38
EC:5.3.1.31	6.0	8.25	1986.75	11.45	5.25	88.5	58.75	2503.0	102.75	80.25	38.25	1064.75	164.87	104.75	5.75	12.75	12.5	12.15	10.25	12.5	5.25	13.0	3.5	3.25	30.5	832.0	221.5	309.75	27.75
EC:5.3.1.4	9833.0	1049.25	4182.58	616.45	1582.14	769.74	1137.87	2775.9	2610.05	1497.48	1643.94	1938.05	2053.04	1993.08	13499.75	34072.75	20696.1	19817.870000000003	24810.48	23006.37	39949.44	23168.4	2250.5	19573.05	2639.1600000000003	6306.37	3044.72	7742.4	4784.5
EC:5.3.1.5	2782.67	2603.92	5777.41	2681.36	534.39	915.24	1534.5500000000002	3093.51	3190.64	2113.22	2245.46	2476.01	2636.6800000000003	2713.36	2330.41	1305.75	1552.1	1859.11	988.73	1199.12	2857.48	507.4	564.25	512.25	1619.3000000000002	3183.59	1180.04	1327.77	2142.21
EC:5.3.1.6	31945.770000000004	8251.63	22404.06	39528.2	39558.08	7349.83	20125.56	16373.760000000002	19267.63	18357.42	12575.75	11811.19	12550.79	19045.18	24636.57	46844.34	31695.370000000003	31467.12	37132.11	33296.21	55680.82	31040.76	4794.61	25795.68	9631.94	17937.230000000003	8205.45	11805.6	13872.81
EC:5.3.1.8	31137.0	8060.780000000001	20886.07	38600.9	39769.3	7720.9	18332.42	15984.28	14469.04	16005.420000000002	9979.84	11177.02	9442.72	14986.989999999998	25680.72	46970.740000000005	30501.0	31640.18	35729.5	33030.21	50752.23	31258.36	4666.16	25915.88	7200.7	14338.7	7012.549999999999	11223.15	11574.82
EC:5.3.1.9	23492.6	5827.129999999999	15333.56	21774.75	21252.050000000003	4775.35	13216.0	10941.03	16558.690000000002	13712.31	10484.37	8734.439999999999	11091.66	15080.580000000002	24018.23	46219.34	30032.370000000003	30274.03	35132.74	32598.620000000003	50279.52	30937.36	4554.61	25621.68	9113.51	16914.0	7890.049999999999	11581.4	13297.19
EC:5.3.2.5	32.0	0.0	31.0	0.0	26.0	0.0	8.0	0.0	40.75	29.0	10.0	13.0	17.0	86.0	0.0	0.0	10.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	8.75	4.0	11.0	10.17
EC:5.3.2.6	23996.43	6582.959999999999	13919.56	21947.92	21553.300000000003	4965.04	8757.48	10036.57	4791.32	7741.320000000001	4747.34	6787.95	3841.93	7282.4	25194.32	46757.62	30189.0	31085.85	35338.99	32825.869999999995	50414.53	31143.86	4528.71	25679.58	4368.92	9482.44	5520.14	9763.58	7472.179999999999
EC:5.3.2.8	66.83	56.5	70.33	14.17	0.0	0.0	25.67	44.67	77.25	28.050000000000004	25.33	21.0	37.42	33.84	38.0	35.0	37.67	5.5	7.17	23.17	0.0	0.0	9.0	0.0	35.17	76.67	15.75	0.0	25.17
EC:5.3.3.1	4.0	0.0	0.0	0.0	3.5	20.0	75.0	20.0	144.0	111.0	100.0	31.0	158.0	119.0	17.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	112.0	91.0	67.0	37.0	91.0
EC:5.3.3.10	1897.83	2748.1	1514.63	2081.29	847.25	1197.2500000000002	1004.47	438.0	925.11	1467.3300000000002	1649.5	1254.92	1557.7799999999995	1654.59	3371.67	1508.8	1041.56	2385.87	880.0899999999999	1017.12	2932.4	811.4	637.75	662.8	977.36	1392.2	616.41	885.5	1699.87
EC:5.3.3.14	2405.06	2560.33	4651.98	2818.77	777.16	824.5500000000001	1402.13	3715.18	2417.32	2144.52	1902.25	2612.01	1856.64	2259.59	6769.99	3713.62	3277.6000000000004	5871.77	3061.68	3747.95	3974.53	1809.06	1349.21	1227.58	1642.04	3561.02	2387.4	2315.26	2191.45
EC:5.3.3.17	1102.0	1143.0	1590.0	1384.0	93.5	73.0	17.0	26.0	128.0	22.0	31.0	0.0	30.0	94.0	572.0	531.0	906.0	508.0	519.0	558.0	74.0	40.0	157.0	110.0	25.0	60.0	4.0	15.0	11.0
EC:5.3.3.18	1824.34	517.35	2957.05	1206.12	280.25	574.75	970.49	3047.33	1701.0	1058.52	1064.36	1466.67	1288.87	1519.6	453.08	250.55	312.1	371.87	246.25	252.03	2616.98	255.4	300.5	173.05	1074.2	2521.26	1555.17	1299.92	1010.37
EC:5.3.3.2	20981.94	2837.78	11778.18	18308.58	20554.64	3807.2	8410.11	8998.800000000001	4799.6	6447.08	3847.99	5525.56	3473.71	6409.59	20430.15	43229.87	26634.23	24577.2	31854.98	30803.67	49147.600000000006	29548.2	3084.88	24448.25	3643.15	8334.52	4293.9	8559.07	6102.06
EC:5.3.3.3	0.0	44.0	37.0	0.0	0.0	8.0	512.3299999999999	234.0	1476.66	752.6700000000001	855.6700000000001	234.0	933.5	1183.0	14.0	0.0	0.0	37.0	2.0	0.0	0.0	28.0	33.0	67.0	726.0	930.0	370.5	168.0	754.0
EC:5.3.3.4	1046.5	1344.1	719.13	1055.09	431.75	620.25	523.6	252.67	675.53	847.7299999999999	958.75	689.42	786.17	1032.35	1680.0	789.3	538.9599999999999	1288.47	419.42	492.42	2715.15	405.0	324.75	328.8	535.4100000000001	779.01	344.58	482.17	936.67
EC:5.3.3.8	934.83	1323.35	2780.21	1011.87	434.0	720.0	1040.47	2801.0	1481.61	1324.3300000000002	1557.75	2040.67	1526.89	1780.67	1658.67	753.55	522.8100000000001	1295.95	437.0100000000001	516.62	2722.69	448.4	319.25	344.05	1095.61	2110.2000000000003	772.41	976.75	1431.62
EC:5.3.4.1	1210.66	1605.13	3194.9	1465.04	519.66	795.8000000000001	1927.79	3643.93	3038.63	2634.55	2686.59	2735.6	2558.3900000000003	3224.3500000000004	2778.84	2409.82	2267.9300000000003	5182.4400000000005	2580.6800000000003	1045.9499999999998	3511.53	1261.56	1041.41	802.98	1976.52	3696.2	1828.31	1812.1	2656.2
EC:5.3.99.10	6742.5	1121.0	5320.5	16254.0	18172.0	2485.5	6632.0	5539.0	1964.5	4415.5	1677.0	2913.0	850.0	3388.5	75.0	62.0	48.0	388.0	257.0	54.0	266.0	24.0	11.0	9.0	146.0	300.5	77.5	59.5	232.67
EC:5.3.99.11	873.83	1291.0	631.33	978.42	424.25	605.35	303.87	162.0	231.33	577.2299999999999	580.58	587.5	657.11	565.09	1624.0	710.0	499.27	1244.47	419.42	476.12	2717.44	398.4	315.75	328.0	331.62	523.8399999999999	241.0	388.5	686.62
EC:5.3.99.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
EC:5.3.99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.1.3	0.0	27.0	0.0	0.0	0.0	20.0	14.0	0.0	50.0	27.0	6.0	0.0	20.0	50.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	34.0	7.25	0.0	0.0	40.0
EC:5.4.2.10	23409.6	5738.459999999999	15089.73	21380.17	21231.050000000003	4594.35	11478.4	10651.73	12362.84	11133.75	8026.34	7826.04	8168.099999999999	12100.07	23871.24	46182.34	29843.370000000003	30158.37	35093.740000000005	32522.620000000003	50252.19	30850.36	4476.61	25500.38	7390.38	14392.28	6936.23	10688.83	10861.81
EC:5.4.2.11	40416.94	6974.49	22365.84	37698.8	41659.3	7159.7	16788.15	15886.02	10056.47	13143.09	7767.73	9746.31	6051.35	12491.509999999998	48071.32	104388.54	65391.66	60904.95	76810.32	73299.87	112878.69	70392.36	7624.04	57981.08	7985.179999999999	16890.86	9071.52	16629.35	13452.76
EC:5.4.2.12	87927.95	14010.750000000002	31264.96	27796.29	33722.97	9608.73	21071.370000000003	16597.33	34184.0	23578.81	21481.840000000004	15749.91	23377.03	29896.58	133720.24	302021.81	186673.2	173304.65	221535.34	209755.36	334031.94999999995	204789.26	21409.28	170563.03000000003	28310.65	57940.73	28514.17	56985.98	46527.19
EC:5.4.2.2	24312.93	6818.299999999999	15592.14	22334.67	21585.64	5265.1	13377.760000000002	10547.1	16696.2	13833.48	11226.42	9030.43	11656.62	15394.27	24500.82	45366.67	28746.46	27485.960000000003	33368.81999999999	32590.71	49684.68000000001	30526.2	4200.2	25492.35	9212.09	17143.34	7532.24	11410.72	13328.31
EC:5.4.2.6	14317.2	1308.7800000000002	4893.78	1001.85	1978.14	812.99	973.76	3211.4700000000003	1484.38	1116.66	1437.18	2231.89	1437.2199999999998	2169.62	16453.75	42199.75	26288.9	23569.15	31441.81	28368.17	45886.25	28710.8	2700.75	24027.25	2699.2300000000005	6571.610000000001	3179.15	7529.4	4892.49
EC:5.4.2.7	22041.1	3796.53	12156.68	19643.25	20587.75	3795.15	8648.21	9269.4	6648.35	7248.779999999999	4556.99	5840.69	4214.28	7340.200000000001	20953.15	43694.7	26823.5	25066.2	31177.92	31433.2	49180.19	29487.7	3291.12	24650.25	4473.5	9708.58	4809.18	8777.78	6847.66
EC:5.4.2.8	2606.83	3263.12	6758.84	3441.78	709.1599999999999	1161.25	4360.85	4061.81	9098.56	5873.87	5722.42	3852.85	7067.63	7365.800000000001	3572.5	3076.02	3493.0	6027.98	3299.5199999999995	1764.58	6143.549999999999	1435.16	1382.91	1073.48	4422.5	7628.51	3138.63	3036.0	5963.97
EC:5.4.2.9	71.0	0.0	0.0	72.0	16.0	0.0	246.5	64.0	455.57	420.24	352.46000000000004	134.0	322.29	328.84	0.0	12.0	0.0	11.0	0.0	2.33	0.0	8.0	8.5	0.0	202.0	389.33	220.0	79.4	306.5
EC:5.4.3.2	70.0	13.0	167.0	24.0	52.5	37.0	818.0999999999999	192.83	1954.45	1114.79	1155.95	395.8	1285.66	1406.69	62.0	5.0	39.0	23.6	82.0	58.16	8.0	30.0	20.0	141.0	696.45	1354.58	465.12	391.27	1012.68
EC:5.4.3.3	0.0	12.0	50.0	24.0	0.0	0.0	342.66	136.0	560.3199999999999	313.34000000000003	247.34	124.0	336.0	520.0	28.0	0.0	0.0	27.2	0.0	58.66	16.0	48.0	0.0	88.0	310.0	358.0	170.0	158.0	222.0
EC:5.4.3.5	20.0	16.0	0.0	0.0	0.0	0.0	78.0	74.0	242.0	134.0	70.0	6.0	108.0	179.0	16.0	0.0	4.0	9.2	0.0	54.0	0.0	0.0	6.0	0.0	62.0	134.0	86.0	44.0	80.0
EC:5.4.3.8	18204.5	5487.77	16832.96	35861.86	37057.16	6026.0	16794.72	15159.76	12114.7	13885.84	8401.29	9341.73	7544.62	13188.67	3680.17	3136.72	3439.6400000000003	6657.860000000001	3776.68	1841.78	4154.44	1389.06	1396.73	1047.38	4354.52	7962.37	3325.58	2816.1800000000003	5694.460000000001
EC:5.4.4.2	11396.37	1561.81	13123.95	17034.5	18370.3	3208.44	9194.15	14478.75	7813.639999999999	7996.79	5124.13	8052.15	5342.530000000001	7696.18	1297.42	1790.22	1998.93	4809.03	2493.82	717.73	8617.04	902.26	836.9100000000001	610.1800000000001	3012.69	7409.23	2784.54	2715.5600000000004	3779.55
EC:5.4.99.1	29.34	16.5	4012.0	20.5	24.5	210.7	309.5	5049.5	840.0	437.0	343.5	2337.5	801.0	595.0	11.5	25.5	25.0	360.14	20.5	25.0	5022.299999999999	26.0	7.0	6.5	340.0	2098.0	547.0	810.5	486.5
EC:5.4.99.12	26259.6	5863.76	15864.89	22091.88	21252.050000000003	4861.35	14093.87	11663.9	18688.33	15019.22	11717.51	9765.18	12557.93	16810.94	23979.57	46234.34	29999.370000000003	30257.03	35171.74	32643.120000000003	50295.52	30941.36	4580.43	25621.68	10059.84	18730.44	8534.48	11983.23	14394.9
EC:5.4.99.15	946.33	1357.67	1220.66	1108.75	436.25	645.85	437.1	186.33	643.15	840.3299999999999	835.42	611.0	822.5	830.4200000000001	1677.0	778.5	506.67	1288.13	427.42	490.42	2720.73	405.0	315.75	342.0	524.89	826.0	334.25	467.5	892.92
EC:5.4.99.16	954.33	1388.5	1327.16	1229.42	460.75	646.85	645.02	237.67	954.25	1126.2900000000002	1055.03	684.0	984.67	1126.27	1695.0	775.5	528.67	1300.8	450.59	495.75	2719.15	418.5	326.75	342.0	725.1700000000001	1100.17	381.5	584.3	1158.42
EC:5.4.99.17	73.67	17.009999999999998	38.99	94.98	4.0	37.0	101.67	43.5	307.57	272.0	213.0	55.0	290.0	229.67	82.0	15.0	0.0	77.98	24.0	14.0	6.99	14.0	17.0	0.0	183.98	327.83	92.5	81.0	218.0
EC:5.4.99.18	23438.6	5745.129999999999	14885.06	21511.08	21193.050000000003	4738.35	12945.170000000002	10911.03	16189.36	13349.81	10441.45	8626.11	10851.17	14647.41	23930.57	46220.59	29300.370000000003	30233.03	33839.74	32596.620000000003	50245.850000000006	30887.36	4473.61	25594.68	8999.96	16854.84	7898.049999999999	11520.07	12949.02
EC:5.4.99.19	24732.63	4558.69	12094.76	20976.77	21392.16	4888.56	11478.46	11447.17	11670.63	11114.73	8125.56	8460.25	7399.82	12133.25	23476.31	45675.04	28948.97	29677.7	34648.68	32202.12	50290.02	31052.560000000005	4428.98	25521.38	7223.759999999999	14075.78	7626.51	11166.35	10252.54
EC:5.4.99.2	6481.01	3169.25	6195.08	4067.95	424.25	877.3499999999999	4520.45	3456.99	11040.6	5721.16	6135.41	3065.6	7971.619999999999	7526.02	1639.41	1316.75	2448.5	1617.2	1481.92	1599.49	2718.9	221.0	831.5	636.25	5020.62	8465.83	3155.0	2528.79	6260.84
EC:5.4.99.20	1182.66	1472.9299999999998	3049.71	1345.04	519.66	816.6	1490.3	3259.51	2390.94	2070.33	1998.5	2176.67	2021.94	2241.39	2725.84	2374.42	2264.6400000000003	5110.77	2554.35	1028.9499999999998	3511.53	1252.56	1040.41	819.5799999999999	1601.44	3105.52	1633.56	1689.76	2242.95
EC:5.4.99.21	1138.83	1674.25	3227.58	1524.54	467.0	764.85	1749.39	2999.0	3634.75	2814.19	2558.86	2483.25	3354.53	3002.3	1895.42	866.5	574.77	1414.62	595.3399999999999	672.12	2724.19	442.4	483.07	376.25	2093.87	3951.51	1373.68	1389.58	2687.17
EC:5.4.99.22	23506.6	5770.629999999999	15237.73	21640.08	21252.050000000003	4725.85	12890.5	10794.03	15313.77	12851.31	10153.37	8412.439999999999	10257.0	14220.240000000002	23960.57	46215.34	29999.370000000003	30235.7	35107.07	32600.620000000003	50279.52	30928.36	4548.36	25621.68	8644.509999999998	16345.19	7624.049999999999	11382.9	12645.490000000002
EC:5.4.99.23	65127.64	11330.7	35528.75	58972.81999999999	62594.83	12343.55	34415.66	25201.230000000003	38268.0	33288.26	24732.29	20129.16	24765.240000000005	35793.869999999995	64889.37	132683.33000000002	83464.83	79263.27	99072.86	94474.12	143652.33	90195.96	11028.69	74935.28	21447.47	40294.97	19360.76	30252.51	31325.56
EC:5.4.99.24	2293.66	2807.43	5049.88	2965.04	643.16	883.5	3476.71	4080.68	7906.42	5325.91	4608.25	3597.1800000000003	5393.4	5898.52	3392.84	2946.2200000000003	3229.6400000000003	5713.040000000001	3165.68	1673.45	3593.53	1315.56	1259.23	968.38	3931.75	6909.01	2985.66	2648.76	5063.92
EC:5.4.99.25	23492.6	5780.129999999999	15299.56	21675.08	21252.050000000003	4747.35	13204.5	10916.03	16400.690000000002	13521.31	10482.37	8680.439999999999	10983.67	14929.240000000002	23943.57	46215.34	29999.370000000003	30246.03	35142.74	32617.620000000003	50279.52	30925.36	4541.36	25621.68	9136.009999999998	17060.34	7913.049999999999	11582.4	13152.69
EC:5.4.99.26	107.83	201.33	2402.25	240.95	91.41	151.6	704.36	3437.8500000000004	1647.4	1318.1	947.92	1999.27	1116.6	1274.89	1099.84	1631.42	1707.6799999999998	4041.690000000001	2161.26	523.36	3310.53	805.5600000000001	711.6599999999999	472.58	854.54	2257.19	1294.07	1239.4299999999998	1235.4499999999998
EC:5.4.99.27	981.66	1464.0	2959.75	1173.03	515.66	709.6	1130.63	3435.01	1987.07	1849.35	1577.42	2339.51	1694.39	1864.09	2643.84	2325.42	2216.3500000000004	5139.1	2539.6800000000003	929.28	3513.86	1231.56	982.41	806.5799999999999	1240.38	2851.52	1534.4	1574.7600000000002	1923.45
EC:5.4.99.28	2180.99	3197.96	5634.31	2648.96	1133.57	1476.9	4177.52	4812.66	8036.9	5962.35	6023.620000000001	4599.18	6075.51	6968.849999999999	5499.6	4770.99	4515.07	10178.73	5107.280000000001	2017.9	7053.06	2430.62	2073.57	1608.11	4285.07	7568.98	3739.44	3686.93	6159.030000000001
EC:5.4.99.29	2180.99	3197.96	5634.31	2648.96	1133.57	1476.9	4177.52	4812.66	8036.9	5962.35	6023.620000000001	4599.18	6075.51	6968.849999999999	5499.6	4770.99	4515.07	10178.73	5107.280000000001	2017.9	7053.06	2430.62	2073.57	1608.11	4285.07	7568.98	3739.44	3686.93	6159.030000000001
EC:5.4.99.5	21975.800000000003	7135.93	21925.68	38134.95	37950.32	7254.309999999999	21467.0	19406.07	23808.870000000003	20948.83	14585.09	13517.28	15729.81	21488.82	6738.89	5648.01	5891.5	11886.97	6598.6900000000005	3367.09	7912.129999999999	2989.5200000000004	2847.3900000000003	2266.06	9920.25	17678.9	6931.57	6214.26	12877.67
EC:5.4.99.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.99.60	2191.5	2566.5	2437.33	2480.09	553.75	754.85	1811.27	685.1700000000001	5063.72	2807.19	2948.26	1355.55	3605.11	3519.86	2319.0	1333.0	1468.67	1852.07	979.42	1147.42	2797.15	461.0	611.3199999999999	508.0	2380.37	3799.74	1368.35	1126.25	3058.4700000000003
EC:5.4.99.61	2191.5	2566.5	2437.33	2480.09	553.75	754.85	1811.27	685.1700000000001	5063.72	2807.19	2948.26	1355.55	3605.11	3519.86	2319.0	1333.0	1468.67	1852.07	979.42	1147.42	2797.15	461.0	611.3199999999999	508.0	2380.37	3799.74	1368.35	1126.25	3058.4700000000003
EC:5.4.99.62	21449.36	3828.11	11463.94	18432.44	20739.050000000003	3931.84	8167.049999999999	9697.65	5152.42	6964.43	4171.24	6242.15	3328.66	6489.040000000001	22704.59	45374.42	28614.0	29283.1	34183.91	31330.619999999995	49958.53	30370.36	3822.66	25110.58	3721.27	8691.77	4464.049999999999	8795.24	6776.799999999999
EC:5.4.99.7	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.34	0.0	0.0	0.0	0.0
EC:5.4.99.9	10693.44	1407.4	3592.1	655.33	2049.39	770.85	1526.5700000000002	673.9	3895.92	2290.4700000000003	2318.6000000000004	1127.8	2465.85	3234.54	16471.4	42263.37	26324.73	23589.0	31406.06	28627.84	45961.62	28795.8	2782.38	24002.8	3763.21	7699.769999999999	4235.099999999999	8326.6	6151.27
EC:5.5.1.1	1037.83	1390.77	731.46	1067.42	435.25	600.25	523.6	252.67	689.03	847.7299999999999	963.25	686.42	789.17	1040.35	1693.0	798.8	528.9599999999999	1307.13	427.42	478.92	2717.48	405.0	324.75	334.8	541.08	781.01	348.58	482.17	936.67
EC:5.5.1.19	102.67	63.0	135.0	55.0	15.5	98.0	58.75	26.0	213.0	41.0	90.75	34.75	166.5	134.0	94.0	38.5	61.0	64.0	18.0	60.5	0.0	0.0	16.0	26.0	85.0	178.75	8.75	3.5	31.75
EC:5.5.1.2	2071.5	2513.1	2277.13	2532.09	521.75	702.25	378.6	189.00000000000003	396.5	726.5899999999999	744.7499999999999	628.42	730.12	785.93	2220.0	1299.3	1418.67	1772.47	941.42	1037.42	2789.15	441.0	475.0	444.8	463.12	777.43	308.58	446.17	882.1700000000001
EC:5.5.1.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.5.1.4	239.84	203.5	716.5	274.25	39.0	135.0	1018.1	174.8	2408.27	1230.39	1373.61	526.4	1692.6899999999998	1589.54	92.33	57.5	135.0	66.0	60.5	132.16	25.0	29.5	63.25	34.3	996.47	1547.23	513.5699999999999	531.0699999999999	1308.38
EC:5.5.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.99.1.2	60257.46	14647.62	29707.99	44557.15	44494.100000000006	10828.85	28486.0	23062.84	40189.05	31407.4	25648.3	20091.53	28302.77	35423.15	60665.16	127001.18	80639.37	81780.07	94368.65	86670.40999999999	137777.88	84883.72000000002	11480.24	71058.06	23092.9	42794.35	19373.86	31453.67	34167.55
EC:5.99.1.3	47156.54	11896.6	30794.78	43697.48	42555.880000000005	9616.48	28828.0	22570.06	39873.22	30430.620000000003	24135.74	18622.88	26420.68	34540.98	48002.8	92453.68	60002.740000000005	60552.38	70380.6	65294.24	100601.2	61880.72	9256.22	51293.36	21400.37	39256.48	17382.6	24267.8	29729.120000000003
EC:6.1.1.1	24068.6	5812.129999999999	15330.56	21666.08	21278.050000000003	4747.35	13388.5	10974.03	17076.940000000002	13928.81	10839.87	8822.939999999999	11364.42	15347.990000000002	23962.57	46223.34	29999.370000000003	30250.03	35145.41	32619.120000000003	50279.52	30925.36	4566.18	25621.68	9367.72	17562.84	8038.98	11698.48	13507.29
EC:6.1.1.10	23492.6	5834.129999999999	15326.56	21666.08	21252.050000000003	4747.35	13399.75	10983.03	17223.690000000002	13886.56	10845.65	8803.939999999999	11631.09	15430.740000000002	23977.57	46236.34	29999.370000000003	30246.03	35154.74	32664.620000000003	50279.52	30925.36	4559.43	25633.68	9499.509999999998	17800.01	8177.219999999999	11732.4	13503.19
