function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
K02508	869.0	1277.5	686.5	967.2	419.0	592.85	293.22	162.0	183.58	562.4399999999999	571.58	519.0	523.62	529.09	1614.0	699.0	490.6	1242.12	409.0	477.2	2720.4	398.4	313.0	328.0	346.37	460.84	225.75	375.0	729.87
K02509	2564.0	2489.5	3552.5	2351.2	513.0	657.85	543.39	187.33	489.75	814.27	832.58	600.67	783.62	928.18	2171.0	1225.0	1396.6	1744.12	931.0	1032.2	2821.23	448.4	472.25	450.0	512.2	772.09	417.75	517.6700000000001	913.2
K02510	3270.5	3933.34	4033.49	4089.36	603.0	743.85	1031.89	478.16	1431.25	1607.77	1499.08	803.6700000000001	1589.12	1911.93	2966.0	1879.0	2364.27	2433.94	1580.17	1696.37	2873.8899999999994	483.4	640.5	554.0	1024.87	1562.34	568.75	726.1700000000001	1546.95
K02511	0.0	17.0	60.5	1.2	0.0	16.85	16.62	9.0	41.58	28.44	38.58	21.0	40.620000000000005	66.09	0.0	0.0	2.6	164.12	0.0	13.2	2508.4	1.4	0.0	0.0	51.370000000000005	29.84	21.75	2.0	40.870000000000005
K02517	3545.66	4393.9	7020.1900000000005	4623.04	1140.41	1779.0500000000002	5177.49	4386.7300000000005	10148.740000000002	6783.84	7235.280000000001	4708.42	7906.87	8674.5	5239.42	3791.32	3904.64	7023.38	3662.61	2276.03	3839.86	1864.06	1759.16	1440.28	5405.030000000001	8793.46	3674.21	3715.5	7577.09
K02518	23631.6	5976.129999999999	15415.56	21851.75	21256.050000000003	4747.35	13376.5	10956.03	16618.690000000002	13765.31	10754.37	8771.439999999999	11245.67	15230.91	24059.57	46284.34	30043.370000000003	30320.03	35193.74	32674.620000000003	50279.52	30933.36	4554.61	25628.68	9282.009999999998	17284.34	7989.049999999999	11594.4	13267.69
K02519	23513.6	5780.129999999999	15299.56	21666.08	21252.050000000003	4747.35	13223.5	10947.03	16443.690000000002	13532.31	10497.37	8680.439999999999	11028.67	14972.240000000002	23943.57	46215.34	29999.370000000003	30246.03	35142.74	32614.620000000003	50280.27	30925.36	4545.61	25621.68	9161.68	17060.34	7936.049999999999	11574.4	13142.69
K02520	23492.6	5780.129999999999	15299.56	21666.08	21252.050000000003	4747.35	13207.0	10916.03	16400.690000000002	13521.31	10506.37	8680.439999999999	10991.17	14948.740000000002	23943.57	46215.34	29999.370000000003	30246.03	35142.74	32617.620000000003	50279.52	30925.36	4545.61	25621.68	9143.009999999998	17074.84	7906.049999999999	11574.4	13146.19
K02521	46.83	77.33	2220.25	82.95	91.41	131.35	680.53	3232.1800000000003	1508.3200000000002	1087.27	715.5	1728.26	1006.89	1064.34	1010.59	1580.42	1697.9299999999998	3967.690000000001	2110.26	455.03	3299.53	814.5600000000001	641.66	465.58	870.04	2161.52	1168.9	1170.76	1126.95
K02523	2448.66	2903.6	4967.63	3236.95	666.16	1034.0	3691.23	3937.56	7619.19	5251.13	5103.45	3673.33	5727.959999999999	5996.02	3479.84	2974.2200000000003	3421.6400000000003	5809.1	3161.6800000000003	1704.28	3615.86	1369.56	1348.41	1055.6799999999998	3816.88	6751.92	2896.3	2781.5	5370.08
K02525	1519.83	1355.5	2096.66	1055.09	430.14	603.74	421.72	242.0	561.83	750.4399999999998	904.33	600.5	861.98	901.51	1645.0	737.0	499.27	1265.47	439.98	477.79	2756.44	440.4	321.75	340.0	606.1200000000001	982.84	407.25	515.5	927.4500000000002
K02526	51.5	53.75	2416.75	466.45	214.25	115.85	176.17000000000002	2513.0	399.92	222.25	140.82999999999998	1176.42	352.62	325.67	3597.75	866.75	143.5	465.87	23.25	2049.0	2834.23	530.4	160.07	284.25	168.45	1015.25	258.93	407.42	232.01
K02527	2390.66	2815.6	5006.13	3209.95	651.16	1034.0	3500.06	3854.73	7298.85	4925.97	4947.78	3584.33	5564.459999999999	5834.52	3462.84	2958.2200000000003	3332.6400000000003	5798.1	3159.6800000000003	1674.95	3615.86	1369.56	1368.41	1020.68	3724.38	6645.92	2818.8	2755.83	5332.75
K02528	23492.6	5812.129999999999	15299.56	21666.08	21252.050000000003	4747.35	13204.5	10916.03	16438.690000000002	13519.31	10504.37	8680.439999999999	11035.17	14957.240000000002	23943.57	46223.34	29999.370000000003	30246.03	35144.74	32617.620000000003	50279.52	30925.36	4545.61	25621.68	9151.009999999998	17112.34	7933.049999999999	11574.4	13161.69
K02529	111707.81	24850.210000000003	64774.59	90712.41	84136.83	17775.73	43406.84	42614.05	46571.59	42482.97	30481.38	32083.85	30647.45	45527.1	99486.68	182895.69	118383.7	111230.92	136661.87000000002	134460.84999999998	214503.64	121505.06	16000.49	101389.23	26066.23	51868.89	24092.21	39529.49	38576.36
K02530	20194.67	2402.13	2415.33	2156.13	3870.0	1633.66	452.67	957.87	390.83	452.16	1024.13	1115.41	233.5	1043.37	33621.0	76954.67	46268.33	43443.33	54894.0	53436.67	83419.16	52379.5	5163.33	43753.0	3618.66	8897.67	5587.0	14403.67	7478.16
K02531	8036.0	1133.8	1116.0	1162.8	1863.0	895.0	234.0	415.2	188.5	234.0	470.8	360.4	35.0	458.2	13680.0	34086.0	20699.0	19671.0	24855.0	23185.0	37544.0	23363.5	2381.0	19634.0	1772.0	4352.0	3043.0	7529.0	3423.0
K02532	10269.0	1249.75	4465.5	389.7	1927.39	855.29	376.2	5064.279999999999	794.78	458.34	641.5	2467.65	858.67	630.6500000000001	16371.5	41993.5	25434.6	24112.78	30013.06	28251.87	55561.64	28491.8	2616.0	23847.5	2238.2000000000003	6403.82	3092.65	7606.4	4501.9
K02533	1263.0	1365.75	3888.75	1770.12	117.75	182.35	736.62	2684.83	1378.48	1111.27	858.5	1418.75	1015.12	1201.18	745.75	627.75	1003.1	800.8699999999999	580.25	681.7	2585.4	88.4	206.5	126.25	716.26	1796.84	592.75	547.25	1006.12
K02535	2265.66	2775.6	4887.8	2963.7	649.16	844.0	2049.96	3689.93	3749.0	2874.91	2699.25	2793.9300000000003	2960.8900000000003	3392.8500000000004	3394.84	2920.2200000000003	3176.6400000000003	5746.370000000001	3106.01	1592.95	3598.86	1277.56	1253.41	957.38	2258.92	4200.360000000001	1969.48	1949.26	3294.37
K02536	2401.66	2888.6	5081.63	3228.95	651.16	1072.0	3985.56	3982.23	8281.85	5485.97	5524.28	3821.33	6406.719999999999	6646.780000000001	3491.84	2961.2200000000003	3371.6400000000003	5846.700000000001	3171.6800000000003	1688.95	3623.86	1369.56	1388.41	1082.6799999999998	4225.38	7407.42	2998.3	3021.83	5951.25
K02538	6755.5	1103.0	5426.83	16526.0	18202.0	2485.5	6578.0	5527.0	1887.0	4346.0	1595.0	2890.0	783.0	3275.0	3620.0	884.0	179.0	664.0	270.0	2054.0	591.0	520.0	156.0	281.0	106.0	235.0	51.0	50.0	182.0
K02545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02548	30144.37	3923.23	12417.45	18140.13	22373.300000000003	4257.0	9954.15	9297.58	8840.68	8551.470000000001	6260.53	6526.06	5871.24	9098.1	37614.25	86766.59	54467.66	51771.02	65160.32000000001	59231.2	95398.57	58642.86000000001	6284.24	48801.88	7309.820000000001	15361.76	7651.039999999999	16123.98	12442.98
K02549	12218.37	1406.81	8860.11	16707.550000000003	18349.8	2831.34	7546.6	9236.45	4098.45	5841.18	2791.66	5123.0	2297.63	5054.59	1149.59	1702.92	1782.33	4369.35	2433.66	548.2	3584.49	830.8600000000001	792.1599999999999	574.5799999999999	1414.35	3226.41	1501.39	1269.16	1625.0500000000002
K02550	6.0	8.25	1973.25	11.45	5.25	88.5	49.75	2495.0	80.0	65.75	20.75	1062.0	146.5	77.0	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	25.5	810.0	211.75	304.25	22.5
K02551	11354.7	1487.81	9070.95	17008.800000000003	18355.8	2950.34	9081.53	9446.75	7481.629999999999	7662.240000000001	4834.41	5909.400000000001	4895.45	7366.34	1248.9199999999998	1746.92	1969.33	4434.6900000000005	2463.32	659.53	3605.49	864.8600000000001	822.9100000000001	646.88	2776.15	5454.39	2266.54	2047.23	3652.93
K02552	11259.2	1308.31	7837.95	16653.550000000003	18292.8	2770.34	7419.1	9196.45	3644.2	5630.68	2556.38	5093.0	1923.63	4818.84	1123.9199999999998	1667.42	1807.33	4364.6900000000005	2380.82	547.03	3563.24	825.3600000000001	718.9099999999999	548.58	1169.35	2727.24	1329.72	1183.16	1423.0500000000002
K02553	982.66	1448.9299999999998	3006.88	1096.04	519.66	791.0	1408.38	3458.6800000000003	2286.6000000000004	2047.66	1873.17	2448.6800000000003	2087.3	2306.42	2680.51	2341.7200000000003	2223.6400000000003	5066.4400000000005	2530.35	969.45	3511.53	1227.56	959.66	801.38	1468.03	3088.38	1556.06	1660.76	2071.95
K02554	1027.67	1335.25	2636.58	985.45	427.75	701.35	538.27	2807.67	872.5	973.59	1028.58	1640.5	1088.67	961.51	1653.75	754.75	538.5	1260.2	448.92	501.5	2715.15	410.0	325.5	338.25	747.6600000000001	1891.42	697.5	823.75	1092.67
K02556	5827.66	4107.67	5479.83	3839.82	1001.75	1369.0	3251.69	3663.08	7910.120000000001	5140.41	5306.19	3554.3	5322.57	5734.68	4119.09	2244.75	2062.44	2915.38	1481.76	1727.54	529.87	972.4	948.39	803.25	3696.27	6768.74	2562.11	2269.83	5045.27
K02557	6917.66	5348.25	9331.0	5560.08	1106.5	1679.5	4557.469999999999	6360.46	10731.88	6917.3	7151.18	5300.95	7751.23	7795.809999999999	4728.84	2811.5	3124.94	3505.4	2033.68	2407.03	629.79	1043.4	1150.89	942.3	5219.45	9876.3	3535.43	3233.0	7086.4800000000005
K02558	1149.66	1600.9299999999998	3142.38	1494.04	519.66	857.0	2082.96	3596.1800000000003	3768.93	3006.83	3024.34	2818.6800000000003	3177.5200000000004	3411.73	2811.84	2397.2200000000003	2284.6400000000003	5170.4400000000005	2619.6800000000003	1040.28	3511.53	1241.56	1087.41	827.38	2214.69	4193.1900000000005	1974.35	2036.05	3082.45
K02560	42.83	77.33	2142.25	82.95	86.91	123.35	548.53	3205.1800000000003	1259.32	947.27	560.75	1642.26	807.8900000000001	803.34	1010.59	1580.42	1697.9299999999998	3961.690000000001	2110.26	455.03	3299.53	793.5600000000001	641.66	465.58	730.04	2033.52	1105.9	1083.26	1027.45
K02562	42.83	33.58	2078.25	82.95	86.91	105.35	204.2	2890.51	539.99	485.94	80.83	1104.25	315.06	244.17	974.59	1567.42	1686.9299999999998	3948.690000000001	2110.26	438.03	3288.53	793.5600000000001	641.66	465.58	288.04	1353.25	878.73	907.09	506.45
K02563	23492.6	5810.459999999999	15298.23	21658.42	21252.050000000003	4738.35	13188.5	10916.03	16306.69	13438.31	10484.37	8670.439999999999	10944.67	14839.240000000002	23943.57	46223.34	29999.370000000003	30228.37	35136.740000000005	32617.620000000003	50277.19	30919.36	4513.61	25627.68	9076.34	16946.34	7908.049999999999	11544.4	13125.69
K02564	27892.6	3923.03	17472.67	35041.24	38777.3	6507.2	18750.52	15932.25	16612.449999999997	16413.42	10737.72	10618.37	10423.9	16368.59	21602.99	44873.54	28536.66	28865.94	34351.66	31525.37	50262.77	30457.36	3926.86	25119.18	8220.2	15522.14	7467.289999999999	11053.77	11460.44
K02565	6.0	26.17	2060.08	19.11	5.25	105.35	218.54	2539.0	448.33	330.94	297.83	1226.25	447.89	317.0	20.42	12.75	15.1	224.53	18.92	44.7	2521.0199999999995	14.4	3.5	21.25	328.04	1190.36	334.58	419.08	339.62
K02566	126.17	162.92000000000002	3036.33	109.11	38.25	159.35	351.12	2552.25	679.0799999999999	359.29	242.43	1172.5	599.98	685.26	53.75	64.25	92.1	229.13	27.75	34.2	2516.2699999999995	19.9	36.0	17.25	459.46	1266.09	382.5	436.65	436.04
K02567	67.83	81.08	2291.67	118.95	86.91	106.5	429.91	3182.76	952.32	822.3299999999999	457.42	1507.76	629.99	777.75	1006.59	1580.42	1695.33	3829.97	2110.26	433.83	794.0899999999999	802.1600000000001	641.66	478.58	474.92	1806.85	988.65	981.26	811.5799999999999
K02568	67.83	81.08	2291.67	118.95	86.91	106.5	393.91	3164.76	846.82	736.3299999999999	389.42	1483.76	588.99	713.75	1006.59	1580.42	1695.33	3829.97	2110.26	433.83	794.0899999999999	802.1600000000001	641.66	472.58	433.92	1733.35	986.65	981.26	714.5799999999999
K02569	63.83	50.08	2296.25	82.95	86.91	106.5	299.41	3112.51	706.8199999999999	601.0799999999999	319.42	1409.51	458.99	562.25	1006.59	1580.42	1686.33	3812.97	2110.26	433.83	794.0899999999999	792.1600000000001	641.66	472.58	345.92	1573.85	907.9	950.26	621.3299999999999
K02570	67.83	81.08	2291.67	118.95	86.91	106.5	405.91	3164.76	861.3199999999999	736.3299999999999	402.42	1483.76	588.99	733.75	1006.59	1580.42	1695.33	3829.97	2110.26	433.83	794.0899999999999	802.1600000000001	641.66	472.58	444.92	1758.35	986.65	981.26	739.5799999999999
K02571	21.0	0.0	111.0	0.0	0.0	0.0	56.92	31.0	83.25	97.5	147.5	39.5	170.41000000000005	153.16	14.67	0.0	0.0	14.0	0.67	0.0	0.0	0.0	0.0	6.0	79.08	220.75	7.83	15.0	75.5
K02572	67.83	81.08	2217.67	118.95	86.91	106.5	332.91	3143.4300000000003	734.49	655.3299999999999	261.17	1447.76	441.16	583.25	1006.59	1580.42	1695.33	3815.97	2110.26	433.83	794.0899999999999	802.1600000000001	641.66	465.58	373.92	1578.9499999999998	983.65	960.26	671.0799999999999
K02573	46.83	81.08	2180.67	118.95	86.91	106.5	370.99	3161.4300000000003	872.74	733.8299999999999	321.92	1463.26	467.08	655.0899999999999	991.92	1580.42	1695.33	3815.97	2110.26	433.83	794.0899999999999	802.1600000000001	641.66	477.58	419.17	1653.16	976.82	949.93	768.0799999999999
K02574	46.83	81.08	2180.67	118.95	86.91	106.5	358.99	3161.4300000000003	829.74	733.8299999999999	308.92	1463.26	467.08	635.0899999999999	991.92	1580.42	1695.33	3815.97	2110.26	433.83	794.0899999999999	802.1600000000001	641.66	471.58	408.17	1628.16	976.82	949.93	743.0799999999999
K02575	4508.99	4243.37	6525.25	3507.5	1400.25	2154.6	1911.52	5710.0	2586.0	3042.36	3158.0	4233.67	3024.58	3267.7700000000004	5117.67	2261.8	1683.78	3801.65	1347.93	1576.13	5676.129999999999	1304.9	1054.0	1049.3	2105.33	4409.1	1709.58	2217.17	3267.96
K02584	0.0	7.34	27.75	55.99	18.5	0.0	172.67000000000002	31.25	490.67	427.75	272.0	91.25	220.0	275.0	14.0	0.0	0.0	27.66	7.66	4.66	7.66	17.0	29.0	0.0	200.0	225.33	126.75	39.5	226.75
K02585	0.0	6.0	12.75	23.67	3.5	0.0	199.0	150.25	449.9	287.35	147.4	27.05	337.77	333.1	0.0	10.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	239.4	146.0	166.75	26.5	241.98
K02586	0.0	0.0	12.75	23.67	3.5	0.0	115.5	33.25	284.9	69.35	65.9	21.55	210.27	154.6	0.0	10.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	116.9	134.0	73.25	39.5	191.48
K02587	0.0	0.0	16.25	23.67	3.5	0.0	157.75	53.25	525.4	203.35	190.15	80.55	313.1	315.35	0.0	10.0	0.0	7.0	0.0	1.5	0.0	0.0	3.0	23.0	214.9	328.75	109.25	57.75	279.85
K02588	0.0	6.0	16.25	23.67	15.0	0.0	683.5	366.25	2071.9	1027.6	778.65	316.55	994.27	1079.35	0.0	18.0	0.0	36.6	0.0	1.5	0.0	0.0	11.0	12.0	731.9	1004.75	473.25	178.75	832.5800000000002
K02589	0.0	0.0	0.0	0.0	0.0	0.0	18.25	7.0	53.9	31.35	10.9	14.3	107.6	56.1	0.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	40.9	65.0	19.5	18.0	32.5
K02590	0.0	0.0	0.0	0.0	0.0	0.0	18.25	7.0	53.9	31.35	10.9	14.3	107.6	56.1	0.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	40.9	65.0	19.5	18.0	32.5
K02591	0.0	6.0	12.75	4.67	3.5	0.0	84.5	41.25	152.4	139.35	45.9	23.55	128.76999999999998	106.6	0.0	18.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	87.9	96.0	46.25	14.5	77.48
K02592	0.0	0.0	12.75	4.67	3.5	0.0	11.5	3.25	46.4	53.35	20.4	7.05	13.6	15.1	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	14.4	39.0	8.75	7.5	27.25
K02593	0.0	0.0	12.75	4.67	3.5	0.0	9.5	3.25	32.0	36.25	17.0	5.25	12.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	17.0	4.75	5.5	14.25
K02594	0.0	0.0	12.75	4.67	3.5	0.0	115.0	23.25	341.8	210.45	119.8	64.85	246.7	148.2	19.0	4.0	8.0	14.0	0.0	0.0	0.0	0.0	3.0	0.0	148.8	186.0	57.75	80.5	209.25
K02595	0.0	0.0	12.75	4.67	3.5	0.0	9.5	3.25	32.0	36.25	17.0	5.25	12.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	10.5	4.75	5.5	14.25
K02596	0.0	0.0	20.5	4.67	3.5	0.0	19.0	6.5	46.0	44.5	21.0	10.5	21.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	27.5	9.5	11.0	23.5
K02597	0.0	0.0	12.75	9.34	7.0	0.0	9.5	3.25	32.0	36.25	30.0	5.25	15.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	17.0	4.75	5.5	14.25
K02598	10839.0	1123.25	2566.75	379.45	1920.25	713.35	413.0	2600.33	1011.25	619.75	738.75	1409.0	853.34	803.25	16384.75	41980.75	25421.5	23623.870000000003	30018.25	28205.0	48054.4	28476.0	2643.07	23841.25	2286.0	5845.4	3007.1800000000003	7441.25	4622.3
K02600	23492.6	5812.129999999999	15299.56	21658.08	21252.050000000003	4738.35	13223.5	10947.03	16534.690000000002	13570.31	10545.37	8701.439999999999	11123.17	15052.240000000002	23943.57	46223.34	29999.370000000003	30246.03	35144.74	32617.620000000003	50279.52	30919.36	4545.61	25627.68	9193.009999999998	17106.34	7964.049999999999	11583.4	13179.69
K02601	23492.6	5812.129999999999	15299.56	21666.08	21267.050000000003	4747.35	13364.5	10951.03	16819.690000000002	13839.31	10694.87	8773.939999999999	11192.17	15121.240000000002	23943.57	46225.34	29999.370000000003	30246.03	35144.74	32620.620000000003	50279.52	30925.36	4545.61	25621.68	9254.509999999998	17249.84	8056.549999999999	11643.4	13377.96
K02609	129.67000000000002	109.35	2102.05	142.12	38.75	132.75	419.72	2645.33	709.8299999999999	673.02	554.75	1241.0	683.37	902.18	40.41	43.55	60.1	198.87	13.25	42.7	2503.15	31.4	25.75	25.05	447.87	1448.09	395.5	473.25	535.04
K02610	97.67	83.35	2102.05	101.12	38.75	145.75	413.72	2645.33	695.8299999999999	654.52	554.75	1241.0	677.37	882.1800000000001	29.75	43.55	50.1	190.87	13.25	35.7	2503.15	31.4	25.75	25.05	441.87	1443.09	395.5	473.25	527.54
K02611	97.67	109.35	2149.05	129.12	38.75	145.75	413.72	2645.33	699.8299999999999	654.52	554.75	1241.0	677.37	882.1800000000001	29.75	43.55	50.1	198.87	13.25	42.7	2503.15	31.4	25.75	25.05	441.87	1443.09	395.5	473.25	527.54
K02612	97.67	83.35	2102.05	101.12	38.75	145.75	413.72	2645.33	695.8299999999999	654.52	554.75	1241.0	677.37	882.1800000000001	29.75	43.55	50.1	190.87	13.25	35.7	2503.15	31.4	25.75	25.05	441.87	1443.09	395.5	473.25	527.54
K02613	114.67	107.35	2151.05	156.12	12.75	210.75	693.72	2681.0	1277.83	1077.69	952.83	1384.0	1138.75	1344.73	48.75	54.55	108.1	209.87	37.25	46.7	2503.15	31.4	59.75	51.05	771.37	1946.59	531.5	649.25	925.87
K02614	1466.4	1646.75	4110.98	2167.94	825.5	1107.95	1721.42	3366.33	3710.55	2552.8100000000004	2469.36	2350.55	2935.11	3373.78	5484.15	1742.5	799.77	1687.95	557.67	2888.62	3210.9	1209.9	816.55	763.05	2035.02	3939.92	2065.12	1918.77	2488.12
K02615	6.0	16.75	2098.25	11.45	34.75	105.35	141.42000000000002	2563.0	218.33	184.59000000000003	170.07999999999998	1083.0	225.37	302.34000000000003	5.75	12.75	12.5	175.87	10.25	12.5	2503.15	13.0	3.5	3.25	117.67	916.84	235.5	335.25	150.34
K02616	94.67	45.95	2056.85	39.45	38.75	120.15	328.82	2614.0	492.33	366.19000000000005	372.08	1230.0	433.37	719.09	28.75	20.35	25.1	183.87	10.25	42.7	2503.15	23.4	3.5	18.85	352.87	1128.34	329.0	403.75	366.04
K02617	10.0	61.35	2081.05	16.12	5.25	112.75	356.22	2617.0	584.3299999999999	485.19000000000005	457.08	1215.0	526.37	805.0900000000001	29.75	31.55	26.1	179.87	10.25	30.7	2503.15	23.4	23.5	11.05	367.87	1246.34	341.5	434.25	397.87
K02618	33.67	83.35	2071.05	16.12	8.75	125.75	245.72	2599.33	457.83	378.52	323.75	1131.0	417.37	514.84	29.75	31.55	50.1	179.87	13.25	33.03	2503.15	14.4	25.75	11.05	210.87	1193.09	288.5	383.25	299.87
K02619	8957.33	3803.68	10858.63	19088.370000000003	18840.66	3430.5	9814.81	9394.73	8980.7	8896.220000000001	6185.98	6361.33	5975.5	8989.550000000001	3420.84	2952.72	3295.6400000000003	6048.370000000001	3371.85	1661.95	3905.78	1341.06	1247.23	1021.18	3745.66	6710.84	2870.4	2770.5	4979.35
K02621	23322.76	5406.459999999999	13758.81	21303.09	21148.050000000003	4544.19	11330.5	10334.45	10995.62	10833.88	8089.72	7747.889999999999	7669.48	11323.47	23849.24	46169.17	29897.04	30046.77	35029.240000000005	32470.119999999995	50240.86	30827.86	4343.78	25555.68	6684.099999999999	13187.94	6644.299999999999	10715.82	10384.4
K02622	23301.76	5410.129999999999	13764.14	21334.75	21146.16	4541.3	11330.5	10334.45	11022.62	10833.88	8083.22	7750.889999999999	7677.48	11335.47	23856.24	46169.17	29897.04	30061.43	35041.68	32468.45	50243.19	30827.86	4343.78	25549.68	6689.77	13209.94	6648.049999999999	10707.82	10370.4
K02623	925.83	1282.5	726.33	1052.17	426.5	576.0	317.6	172.0	262.0	666.0	644.0	526.0	627.0	598.6700000000001	1614.0	730.0	493.67	1090.5	416.17	467.17	212.0	405.0	313.0	334.0	359.0	601.0	264.0	427.0	742.0
K02624	2241.17	2926.2	2427.93	2779.1	525.75	767.3499999999999	562.87	244.34	915.32	1147.27	1169.08	778.09	1120.84	1154.9499999999998	2427.0	1424.1	1477.67	2262.91	1040.42	1137.42	7795.45	453.0	472.75	453.6	747.2099999999999	1125.36	487.91	533.34	1084.01
K02625	889.0	1275.6	628.8	988.0	419.0	597.0	386.6	212.0	244.0	616.0	634.0	498.0	530.0	571.25	1617.0	699.0	492.0	1078.0	409.0	475.0	212.0	413.0	313.0	328.0	320.0	543.5	221.5	406.5	723.5
K02626	0.0	32.0	10.33	0.0	0.0	0.0	25.0	12.0	133.4	71.6	106.4	32.8	119.1	134.6	14.0	8.0	0.0	15.33	8.67	0.0	0.0	24.0	0.0	67.0	53.4	140.0	41.0	23.0	134.0
K02634	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02635	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02636	6.0	9.0	46.33	42.0	0.0	27.0	20.0	0.0	5.0	0.0	0.0	0.0	7.0	25.0	53.33	14.0	19.0	33.33	24.67	23.0	0.0	0.0	7.0	26.0	0.0	9.0	5.0	0.0	0.0
K02637	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02638	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02639	0.0	24.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	12.0	0.0	92.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02640	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02641	0.0	6.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02643	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02647	10741.16	2479.58	8124.58	17366.370000000003	18666.16	3212.3500000000004	8552.45	9214.85	7314.66	7902.110000000001	4313.61	5713.51	4794.21	7263.43	2665.59	2349.42	2220.6000000000004	5400.4400000000005	2820.6800000000003	1021.95	3764.24	1214.56	1069.23	824.5799999999999	2874.29	5581.81	2380.25	2161.93	3590.72
K02650	1805.83	1623.7	1361.9299999999998	1575.09	454.25	610.65	1619.85	551.0	3197.28	2249.14	2555.42	1224.42	2496.43	2687.0	1880.92	845.8	572.7099999999999	1236.75	532.0899999999999	640.74	212.0	430.0	463.89	354.8	1723.61	2726.11	1111.09	995.25	2249.93
K02651	4237.66	4975.84	4332.32	4853.16	1054.0	1282.0	948.79	471.5	1208.7299999999998	1602.61	1605.63	1297.0	1582.7900000000002	1660.34	4459.0	2579.5	2979.34	3219.82	1901.18	2127.17	579.66	858.0	984.5	914.0	876.6800000000001	1538.35	634.61	909.35	1860.75
