pathway	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
PWY-6519	607.5950071926453	218.38703632096028	8351.835427390857	11020.332425647384	11506.648683299663	6625.339813427466	7744.442703791321	6563.768993975288	8137.125399264157	8943.032049514317	3334.023550033071	5179.727037864605	5581.665597487289	424.7085900099536	586.9173969428875	1299.0882236233842	1968.725781857729	3016.1396102367407	4441.3176528584245	3575.207669397403	2487.472656943662	876.7549468316685	793.2556817574435	440.3603618143856	7829.659534997768	7331.841652959922	6941.121842085872	5268.963941671107
PWY-6545	0.0	16508.21856128625	5380.444165843152	991.0222878253032	0.0	5289.578816174361	2716.369589486156	5156.793982743862	543.4588120809705	2914.1240637275823	2940.966122436905	2859.0722799639684	4536.448861071123	7035.615685697624	4404.922975047237	130.12602387029793	98.76666144788712	76.34498873789565	321.7170344820901	210.473045020722	152.52517952071625	1205.965473366848	146.99033964286474	791.2124321091338	1127.810449646589	75.82435642010488	44.91394052235756	31.47226459039387
PWY-6562	6.37501106332579	37.182743392090295	4.374608764193505	373.3339651401016	25.020684575682207	496.07479775831337	139.126429857497	16.286505894392317	0.0	18.96527915359967	0.0	33.225167432972064	6.544500898595376	57.998878181517085	277.02261981417354	573.0619385665741	688.8890799655682	176.40191103058797	250.0050694782905	1575.0317604118914	361.1868854591653	181.3113602916364	30.27130273103871	7.657567983944367	103.87807637446522	104.45891291312952	0.0	207.55116252585563
PWY-6565	0.0	0.0	0.0	0.0	0.0	30.93564298008046	8.831836071059193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.501770122129722	0.0	0.0	0.0
PWY-6572	0.0	0.0	0.0	0.0	0.0	133.2783423753981	0.0	7.531423388817755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	536.7191407926884	0.0	0.0	0.0	393.1256408234088	0.0	0.0	0.0	34.285714285714285
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	125.00323162143609	263.6036594533349	11293.590320010317	11237.20454969838	9556.376939387805	13880.900110463868	11819.153265710343	16058.329642801673	7685.076438772408	8010.5246495479905	11447.704405437722	4870.662578012604	4065.921743179482	921.505629711718	656.7895991361107	547.9904804719345	550.8577982504908	1462.5458223910464	4084.19798329529	1414.2913558922517	1919.420644199587	925.875070931892	653.8812685178738	1402.4260088467577	6135.457365068738	5478.131008006789	4895.829814395988	2567.489933517172
PWY-6590	17.783351908813835	564.1152155232412	4460.76008230381	1720.5998245334763	145.5637457361169	12933.273921105449	2674.972346486717	12956.86385493962	2853.002995546947	3679.260802866361	5487.116418018301	2985.720790668667	3556.32637068741	393.78574870187	432.54166766708346	373.5875380061956	194.9145709386415	101.02276027571816	1047.5976890638126	1672.029185226813	201.951728992497	412.3816245711992	138.3582872979286	477.02063826348336	693.0304190117336	492.478497685471	5.956092497963678	51.97129800763769
PWY-6608	1074.440689307955	556.7615972043241	16190.790471916536	19267.57004116534	19980.386793535727	11524.719958671303	13579.777932064086	12821.623958383012	18040.97385116889	23129.710082839523	9334.429782915056	7886.802315893517	22000.980100695542	5210.238332182089	1192.0961646990286	880.8516919784701	1260.2478046457477	1289.8983889042345	8383.686796448888	2233.4815493410547	3534.1098063398463	590.1024495491457	375.2165840679882	1992.1020199772456	14343.687138617426	13565.800007629026	12387.325273579409	8459.487608650712
PWY-6609	43846.21201116999	36824.21546218927	23277.920923730195	23301.94681438597	22701.70629503139	28234.09835065268	11210.27109164917	29141.95775952432	22476.16835390053	28089.08682093264	18954.05863489077	14836.197741653968	28245.32302148424	46972.545394569446	42739.30480406992	32514.231849741394	30030.30381020489	26225.573578615786	35073.31267547347	32028.081173657585	35343.94924361325	34959.09651289885	40750.36406305932	22545.80251172753	24006.25408729037	17636.645106955508	15469.405826842903	24483.10619916368
PWY-6612	9563.30016164339	1805.04616027899	14963.456115940671	21419.57192744111	18689.700078634465	17627.564150233335	9029.144566190573	18130.0076877938	21497.851386799983	27025.384394503	7920.664868715521	10446.680618804769	27445.80504473764	4970.5200932927255	1955.2402643722075	3577.6121299918896	4162.931138028592	4665.152016847083	8807.531667632069	5989.899379227598	4723.961716887114	2669.9399391876964	2647.5548329820563	14799.4320368535	10410.274697143785	9351.462464668188	7910.552221477274	7502.264805929004
PWY-6628	2900.212789237265	1000.512893308872	12529.820197612631	15958.922430114566	12864.756934099963	15322.833256509311	10219.961104783948	13364.451178801964	10557.061612942272	11666.524420476262	5946.301020437107	7150.05958819801	8255.422839581848	5884.768941080955	578.26643999223	1680.5517702180923	2610.691719140027	2635.264988252361	4456.029071158784	3910.526767548669	1977.6168436682472	1901.6762571499023	587.6876332329015	8760.25743789103	6514.52235507694	6170.287337277683	4744.503868144131	4137.699192085297
PWY-6629	232.1497329058972	97.46656657171827	11774.136248481816	16040.61446118238	13034.30858736159	11972.529590125803	9160.899616601717	14269.023592476397	11398.481087091475	12845.161905749264	6275.650509596901	7419.41917909198	9294.472816358862	231.91003491074983	219.51558146445228	0.0	0.0	56.092743542265374	4637.0876240388925	65.26960342453712	1946.985446280877	205.71244000089263	132.1978510493708	32.93837261318496	6360.077422775837	6065.2851663893125	4837.637354122713	3952.253422445168
PWY-6630	2898.631007954361	1000.4300124518236	12613.57036778663	15938.186591895315	12839.50141423858	15276.854798641518	10185.500694564986	13308.403856523695	9790.298759854351	10680.385337617015	5908.849283925208	6917.935739093352	7800.061113604351	5810.172361829073	577.9212019573948	1639.022658724352	2521.0206920057344	2573.537818724812	4386.515774434066	3800.677638234314	1933.364829099403	1886.193659239172	586.6256566059124	8673.402140303793	6483.826558689552	6157.913332149185	4743.388397517442	4133.118096645064
PWY-6641	0.0	0.0	0.0	0.0	0.0	21.753933189997884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6654	0.0	0.0	0.0	0.0	0.0	8.995412262314494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6690	28.833530605343256	11.920745272525028	4166.233131091315	5848.745365981801	6199.577182914061	1610.179926911526	4352.796249473335	2116.516740130969	2071.4652475334906	2104.5967857979526	885.6661876299063	1509.681495778046	1182.4191883682652	24.169580419580416	25.061320754716977	423.2006220839814	669.0	613.3676981234531	1485.2315029476056	1080.5194371456887	587.2394078114347	25.85853658536585	16.83	3.0000000000000004	3391.910073794405	3515.4397811154786	3638.912218519446	1737.2857062330013
PWY-6700	20212.42734065556	6099.017955051465	12081.32072337171	18722.14727772041	15890.576246018923	8249.051941757874	8442.20068626117	11266.23565226723	21116.81998599531	26968.5410294686	7983.951933907239	10345.98602869126	25250.366769309418	11587.33651695415	5987.654295410426	4161.145412863685	4719.527244172305	3701.820928863671	9576.268861676332	5562.486400647487	5330.831758544682	4676.607728085058	6010.119619642915	12744.948236489116	8584.995014597363	7773.609979005814	6341.37816382744	6246.222758582947
PWY-6703	5689.322635955978	833.5710035537494	7286.705911259382	16438.09864525997	12818.384228302935	6126.882039593364	5136.774300374439	8638.450724780672	15799.654841142265	21392.29474153485	5187.781254929907	7585.142483701981	20982.415091338145	2956.389071986485	458.7084251728639	1174.398629722332	1693.055792685078	2265.1153576490688	3150.1056514823977	2522.038206717813	1426.176405485349	571.5834542821221	457.9233023019977	9367.296079886208	4264.822204183637	3992.3522527503847	3579.877537734078	2760.071723654716
PWY-6708	291.0301251433034	122.23714132436272	5140.537680248299	7466.626672947549	7655.563081873264	3280.557645603056	5080.256566922609	2963.106375116163	3559.105373287702	3455.3288151255874	1305.187609200719	2090.6930355167847	1853.428266707202	89.78298717012281	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	2012.2251259732536	1551.2418169188877	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	2015.6639972563144
PWY-6713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46970251765933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6728	0.0	0.0	0.0	0.0	0.0	762.5847882097926	208.0392310484691	165.1674471541552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.893862566475544	0.0	0.0	0.0	0.0	147.17767934219165	0.0	11.163129199498592	30.84932343655876
PWY-6731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737	2957.103730403018	15793.154474897594	16090.606501288285	12922.389559842077	11856.589694276425	32386.866827028905	10480.909557347884	32909.067883925374	25561.54708455536	33276.835304878114	18891.093591341563	13660.962264490336	32928.656065111216	27398.33031297921	15288.763288978096	6797.961187629938	7338.425742557421	6019.614999321102	16181.737170417204	11369.342508050337	9138.29021985374	9817.149252063517	8577.146489424658	22421.51875618597	13852.005555709236	11976.127998119198	8359.5893591393	12336.31437277234
PWY-6749	0.0	0.0	0.0	0.0	0.0	183.54080325635152	45.89485280751328	47.95705885031892	0.0	86.95802154419738	159.86900085875743	138.52760606770985	98.21129553557329	0.0	0.0	0.0	0.0	0.0	0.0	479.2076701865416	0.0	0.0	0.0	567.0004100016953	59.92221051089104	0.0	15.991616723651012	39.96611734724494
PWY-6876	0.0	0.0	490.9834199643076	0.0	0.0	63.94802291471988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.87439253538584	47.75215383092471	0.0	0.0	19.883702563821288	49.75696985600278	11.983816445658787	0.0	59.33535496720041	70.3266255976875	0.0	29.930602059625105	0.0	0.0	0.0
PWY-6891	1083.0193631217471	613.7374213686729	5856.881422906304	10810.132580221614	7888.080632793842	3309.849685569665	5350.352832818079	3973.943856708662	3117.55564687598	3518.2599209926984	2240.3219205882174	2807.673793164572	2418.2193837280674	121.3273722116288	142.37423105184428	669.1363976708158	1015.7913243167926	953.3884205076276	2094.8588753665745	1754.188074143333	811.9633199198621	157.54385399019478	67.97286295428684	238.8251060557422	3869.133317208896	3835.1932236358543	3767.6462884767375	1925.7225176253403
PWY-6892	108.77519824999284	1185.2603045000476	8577.755783600693	10139.650408726422	8801.1246855538	7105.167752982226	6740.170656037428	10477.613080383991	5306.661370082923	6290.373759882905	6574.787289252683	8504.628573695	4962.895815959894	2771.908074942645	416.2898454051287	1066.2627969616535	1579.0586622534784	1217.3242819642703	3343.628232903648	3238.758769223469	1077.5530695961947	360.38265852502576	105.80018466481984	11064.804912015728	4495.678590041783	4327.00582518111	4132.811626860121	2167.745403301657
PWY-6895	464.5224173926688	193.99645580103743	6247.622735835179	8702.987582700094	7934.406724040411	5280.184470862671	6039.841977806699	6396.541123913236	9923.841209441947	11669.153889239897	4328.52480337096	5755.876258258892	8787.327982685505	539.2599185392729	345.8746722747559	790.6043492880856	1269.0947009883384	1414.9052231485052	2771.030928624698	2471.9122733533018	1184.779630143369	374.788448279856	183.8707761490238	1100.65902001057	4160.275034280374	3879.27763479853	3645.7560945235577	2273.397757824636
PWY-6897	13086.46797824079	10867.024225746392	13758.79655832896	17014.866036167834	12368.413222405765	11968.138796079127	9588.956085398022	14787.261302232022	21140.47222858028	26876.70760487644	10895.740103449352	8087.097450113039	25264.44895323043	7553.811173184433	2259.7072358373493	1478.1249269543066	1980.036235897878	2299.113369789017	3492.1178213370968	2780.5521233347986	1431.638294671932	1058.985545628078	803.3747655856866	10912.25878251684	4428.606119282935	4085.5247608939726	3729.347240718204	2487.544648634361
PWY-6901	1434.9537840827168	563.0617391222199	16069.19307312726	17107.810795409	16717.87328985052	9687.641223060094	9445.837917687832	9852.932564515777	20927.102571874595	26595.03697478337	6773.121662190532	8357.57992253462	29880.58873071833	4603.231248786407	378.66176034161793	2721.2048353865407	4046.906989321141	3609.415101292982	7948.795823827162	8650.486433400869	3342.291572009772	566.4281134500771	382.7721537830176	12128.332292609644	11048.640521407317	9836.662449859485	8887.488483448118	7207.352089854125
PWY-6906	9.180364365206216	37.05126589466731	0.0	0.0	0.0	372.5180860835183	14.813991937469314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.504665124111298	0.0	0.0	0.0
PWY-6944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	5885.451230934941	1370.833972518275	10706.96683864741	20521.75230925282	15770.992805147398	11655.38889674062	8453.815704421942	16243.760601830276	20902.03862743127	27659.60759430577	9097.70831513036	10533.753750463207	26048.27949190544	5543.574912318489	1099.6965504935365	1901.669018341468	2654.0021362579014	2678.8214147071017	5037.973230164778	4679.54684183661	2057.7659753115777	921.2254031175154	240.427413994275	7168.169281166382	6136.855722707749	5865.534783226483	5123.014795685238	3636.267007551761
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7003	349.49233074034703	775.4647450560271	12962.29704654195	12518.545471138264	13272.702514711596	3558.503605083824	825.8694124361988	778.9569016898037	7011.96464593221	7030.081422265336	8693.773322619645	6855.879088104617	4273.191296549445	2612.204600089403	1858.225559221608	1528.0592201009674	1542.444903443954	3471.3499641659423	8924.138034433601	3668.123497585522	4549.732728412624	2492.124480435208	1820.2661494057988	3399.470093932887	10796.740311997948	9293.817908475135	8107.87733665887	5704.794712929981
PWY-7007	0.0	0.0	0.0	0.0	0.0	8.995770645462398	17.986144267145296	7.996878401879322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.991287630537425	0.0	0.0	0.0
PWY-7013	29.99595329563603	0.0	370.7480367960511	1306.6522721286326	1236.4171528549896	2874.7639575667067	1658.679448347892	548.3306128850202	666.4653255164812	709.1756662123684	1281.6204893763856	550.4398748525814	293.9572091152419	0.0	11.99938544403717	2498.1250069747034	3923.037452718343	3441.757820035466	47.98807690273537	6268.021961375831	0.0	56.38376663507049	0.0	191.3273167009176	36.79009846841532	0.0	11.998508452413729	0.0
PWY-7031	0.0	0.0	0.0	0.0	0.0	16.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.272727272727273	0.0	0.0
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	0.0	0.0	0.0	0.0	0.0	135.51972469055883	47.6249426868409	17.00818760571634	0.0	119.80182067300063	0.0	0.0	491.97602681198777	61.91831245133432	0.0	0.0	0.0	0.0	13.42838196286472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7094	969.3527094609274	348.66779159768413	496.6439561807424	77.77817885131897	101.56203654377576	2493.686573831356	875.188871334113	427.6213804441476	0.0	112.84399206549593	29.860532405662195	125.0707710664477	17.956832806508277	59.46195727909827	93.35406911547656	69.5217150686677	0.0	197.0373146853824	231.068190313786	88.32950960468233	103.14257314590354	137.91470641150306	61.11699451691147	0.0	730.8014866863955	92.11903868715385	0.0	88.52971618818556
PWY-7097	0.0	0.0	2.5945693664433707	0.0	0.0	26.82082726580304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7098	0.0	0.0	2.9141412021403976	0.0	0.0	29.930458790566348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	17723.62205656174	16224.457097726385	23335.07894842976	37804.71119910084	28409.31697235205	37595.37691038352	14499.737525870489	39358.937391756255	26182.472926436472	33557.90484171277	20661.98175315604	19479.60208084788	33581.95499607924	15524.93309174852	6479.31039750663	3498.23669156032	4375.7009703318645	5243.012502241259	8554.920710779486	8089.834043996124	3418.1058269133723	2719.522078396521	1074.007475642727	22495.803180450668	10954.00006262936	9867.567323611678	7080.448756525921	8021.51941451951
PWY-7159	0.0	0.0	5.969040857400704	0.0	0.0	0.0	0.0	0.0	0.0	9.202663810607596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7184	44965.711329835605	34077.825072757114	19923.72689949625	24880.45168029645	25623.62404071939	8403.508444209812	9144.775280245462	8246.779467869143	14542.671202821944	16945.49422784652	9008.183968850806	9784.70418453872	15320.519023463385	42298.680019904445	42234.34966477311	34027.0281187441	31405.515454415712	28238.662837694457	34291.639856408816	32558.42361661484	36888.243686718175	35516.97241871159	42273.41099536517	13298.141111545548	26015.70628187888	19025.290026764204	17471.96710479142	26729.611301430035
PWY-7185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187	38886.03712802589	32012.469915051013	20271.2004978761	22131.21590869028	21975.6698804575	12312.790704721609	9122.015463483282	11988.321444324334	14940.512142537304	17494.44819921739	11533.01328977499	10475.719606825747	16303.853552009545	40594.76106507029	38445.02215189856	29927.12140896821	27558.970894395323	24571.90270497638	31166.593286289703	28952.9745486752	32411.4494182067	31699.84069007653	37048.9438663129	14724.495092808487	22304.13056400741	16398.308888530144	15219.162452171107	22784.406738957547
PWY-7196	39492.76845199538	33024.59913671245	21183.3361960256	23999.074186894624	23300.30698480004	12618.88366592555	9964.588997666082	12309.517986498691	23446.1407396511	30592.33164192839	12241.501691155909	12591.797724961536	31118.067059151886	40482.52820563652	34938.510969569135	22528.697162517503	22471.53951398939	19645.5991718942	29679.489327217827	26433.088027202968	25870.135950042142	25966.847883755723	28045.80254567696	19408.370941676807	21988.4482006762	16675.300845007023	14498.070768259457	20884.572269506985
PWY-7197	39966.284772262414	32227.39687695771	17912.4509449163	21836.93161926312	22179.202954281285	7654.000582001085	8132.973998146589	7346.466625942026	18023.059563408067	23949.907728855327	8307.279582668323	8629.601657763342	24187.943737142898	38266.37256925157	38039.77406391147	30364.684631914235	27972.196568599706	25056.16447785944	30528.401869797683	29113.37871735596	32802.919602680486	31748.99295169345	37545.09580993267	13388.971771720951	22906.78586022864	16725.605037393023	15204.536345719016	23592.88542991765
PWY-7198	0.0	0.0	0.0	0.0	0.0	23.856458396916253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199	20039.29025182743	15611.11886502995	16368.05611706789	19288.77744673441	16003.969453527676	14188.145095188196	9066.602329295243	17622.752256108077	19740.98317678994	25312.38990916103	14052.155670385786	12123.594399414107	25708.14471185339	19377.198230844635	12191.477734890244	5360.981980731388	6086.796392411556	5189.188390223312	11869.219429616203	8737.335282295178	6759.097166104922	7221.9096161047055	6778.026156286609	18829.87276332369	9499.6577662383	8304.209350801992	6343.068843269083	7287.040153170141
PWY-7200	31111.25064487669	24402.373997879626	17497.638205933672	20995.709270974472	19978.722175587784	8781.597610802035	8328.92205404899	9240.614320226005	15208.717840868228	18524.082870258648	9828.754924826828	9690.057599428714	17471.25452323616	30038.457080915603	23722.43265198668	13035.192604751215	13820.159877416025	11980.684271930448	21169.992744001465	17491.12683815606	15649.860401649772	16156.650208232846	16387.42455394891	13895.245967999024	16301.729016746369	12942.128982784296	10864.794927766628	14387.218086254106
PWY-7208	53298.51472593087	47095.44751998633	28865.0160559286	29415.34110501148	29018.448368855086	33167.24558092251	12548.64471266785	33766.883070141346	25240.02679283711	31112.282852649663	21953.33118009932	17963.852893421405	32737.61583582141	59450.28285303085	54861.095789905696	42054.73552470404	38684.885337146974	34118.80473169147	44437.320365301806	40989.49988623932	45588.35664198956	44771.86035917095	52137.78197454968	26684.498943323684	30535.552532363366	22261.52727620021	19934.90747008248	31288.31222227692
PWY-7210	0.0	0.0	0.0	0.0	0.0	34.02210382620131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7211	1785.3617001073249	755.0704874798988	14897.087333240892	18316.96962378887	18764.51096221809	9460.194678797634	9103.26167639176	8300.254585602046	13193.765620142583	13875.842442494695	5223.627564544586	6825.17934815876	8012.362358632879	5842.9295694719885	1685.5764716237477	4626.569617489628	6269.699348013169	9122.841383773302	10443.26136448124	8049.59577106763	6901.181693409415	2696.79132340166	2889.809159478289	629.7874604507489	15897.073224606247	13113.324124455694	12181.627846714426	12613.056430776967
PWY-7219	46339.638370877175	41365.99482782632	26205.52913230274	26766.034024658537	26319.10829008136	33690.66017985865	12393.860055084717	33668.80214526316	28431.88193712044	36306.93569194224	20814.11782891149	17211.497996454702	37495.98552313182	51831.19038913361	47418.90667803869	36167.38286573853	33346.14114753163	29329.091817624045	38725.22419496476	35675.21850422145	39369.83579821701	38597.101832926746	44759.80588825084	25104.22064349828	27140.60608029048	19994.63712778373	17943.64151238157	27244.349132679126
PWY-722	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220	47964.87712230251	38448.33067314231	30532.024019846725	28279.45287723593	27614.48980432331	22115.27361500541	14671.881959134254	25237.83115648875	26280.560541573723	32003.51168620324	20166.96411649645	17484.978804744514	31960.052836477047	51623.65592912926	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	36669.5717148022	34057.11654070999	38489.98383436808	36683.38385604875	43990.962206936834	25963.60103767403	27892.98005597792	20465.36481703549	19077.16814227632	28658.24995265156
PWY-7221	45236.64822541479	39813.26335861898	24111.156171299044	24066.93406421428	24359.27912819894	28199.386562293388	10618.835536754188	28468.6107422856	28829.110324082547	36280.67572357994	18802.311813382647	16024.368214343072	37811.72012997887	51140.45860877204	46789.83960656007	36107.479316290446	33446.94578842632	29489.58994815544	37967.98607013264	35731.33491807297	38964.476009818885	38253.9161547469	44446.06972818561	23379.98983788693	26040.714861227018	18944.78719455442	17095.274712233237	26613.82788805137
PWY-7222	47964.87712230251	38448.33067314231	30532.024019846725	28279.45287723593	27614.48980432331	22115.27361500541	14671.881959134254	25237.83115648875	26280.560541573723	32003.51168620324	20166.96411649645	17484.978804744514	31960.052836477047	51623.65592912926	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	36669.5717148022	34057.11654070999	38489.98383436808	36683.38385604875	43990.962206936834	25963.60103767403	27892.98005597792	20465.36481703549	19077.16814227632	28658.24995265156
PWY-7228	47635.73579283251	37611.32478433674	21853.10249540969	25486.943578563336	26311.450734435974	11006.392788031106	9861.62670943326	10847.721474798154	23988.448953603573	30903.08919042869	11006.748379354667	11975.268331392768	30774.16835335764	47194.412047735816	45958.64839545712	36731.67293617251	34015.33098861847	30398.042594479684	37279.26283365987	35764.4339436272	39604.39905510635	38310.59695318147	45236.78904037217	17930.73318276378	27498.619723592947	20065.68217798234	18327.36105292753	28218.387098076124
PWY-7229	48448.75283493439	41746.24661006542	28140.41193068224	28325.29947851778	27873.248860708303	30341.87156129527	13438.794563900725	31681.127044741144	28124.37407263957	35183.91747527664	20785.018803659	17532.46424184136	35500.722201608085	53492.41747736144	48253.55282777353	37344.70424805088	34464.12574134221	30560.39324035292	39575.62297702468	36471.05189723081	40578.68227999387	39448.82879851157	46206.55742514785	25493.944825001632	28464.3408884058	20983.05329277376	19047.74676445213	28696.315710254967
PWY-7234	42818.05900333783	37521.33298205554	20698.25063427013	23169.04782944635	23492.005003446804	10193.269245850424	8740.64638902666	10713.625878218303	13538.917906994237	14956.645374735452	13521.43652422286	12505.37859031301	14275.061383800004	47647.261851698895	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	36036.72139142097	33424.01152723112	37168.84701890098	36398.52645840466	42485.37619898708	16932.286855114322	24981.199758694715	18215.455081069784	16400.559645678575	25521.5791499132
PWY-7237	371.87	119.17	165.6480907092825	686.72	664.5799999999999	643.07	308.58	141.07999999999998	8216.17	12167.0	148.17000000000002	718.9518356716254	12833.17	267.84000000000003	315.5	1426.83	2147.5	2613.3	206.34	3517.2499999999995	419.33	324.34000000000003	344.66	245.50000000000009	282.66	174.5	50.83	745.67
PWY-7242	14571.846188361042	11876.511710305787	15090.665360017352	16719.609170938224	13689.974105328658	13224.787466627064	12426.42316041701	14400.435605435392	18863.049204052066	24731.93692048694	10627.993182242104	9917.657395335267	23066.88300466527	18028.782241300585	10740.81856678261	7040.13539769844	7009.528782470433	5312.131464453569	12736.815178692168	9273.165110192109	7781.626302953906	7978.272583036311	8390.085235806862	7670.191863297349	7822.249046720117	7213.983854980309	4599.279161771306	5757.142217576985
PWY-7254	6406.72079403068	1705.2350754220893	12085.362813115606	21793.797722146417	16409.079899690747	9239.550975098698	7850.471945648775	14423.0206261883	6038.446021916579	9367.682471431996	5809.591236283198	7684.37017834439	8072.916102165209	560.357994652797	349.1511103918375	1763.4437814848277	2345.4307867692573	2670.5986293751384	3407.3220432569537	3567.1064430390184	1058.80500260447	297.0019873110037	96.24488285074813	595.1537615646668	5274.943625529704	5179.149526307433	4582.294677302748	2915.0109899670088
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.985715961391607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.986074993214476	0.0	0.0	0.0
