function	050A	051A	052A	058A	059A	060A	064A	065A	066A	067A	073A	074A	075A	080A	081A	082A	083A	084A	085A	086A	087A	088A	095A	096A	097A	102A	103A	104A	105A	106A	107A	214A	215A	216A	226A	227A	228A	229A	230A	231A	232A	233A	234A	235A	236A	237A	238A	239A	240A	139A	140A	141A	142A	143A	144A	145A	146A	147A	148A	149A	150A	151A	152A	153A	154A	155A	156A	157A	158A	159A	160A	161A	162A	163A	164A	165A	166A	167A	168A	169A	249A	250A	251A	252A	253A	254A	255A	256A	257A	258A	259A	260A	261A	262A	263A	108A	109A	110A	111A	112A	113A	114A	115A	116A	117A	118A	119A	120A	121A	122A	123A	124A	125A	126A	127A	128A	129A	130A	131A	132A	133A	134A	135A	136A	137A	138A	1	2	3	7	8	11	13	14	15	22	23	24	25	30	40	41	42	43	46	47	48	49
EC:3.6.3.24	3621.0	6639.5	4092.66	8488.16	8445.34	8045.34	1726.86	4109.2	1029.08	409.42	39.5	0.0	148.5	1173.9999999999998	852.0	533.14	1338.0	1744.5600000000002	1183.48	6800.66	1831.0	2790.0	6890.24	3150.7000000000003	2204.7200000000003	566.0	84.0	201.5	1086.34	58.0	25.5	16.0	133.5	6126.18	6431.5	6738.16	6869.34	6336.5	3795.5	2813.5	3487.84	1285.16	3449.66	3249.5	17.5	986.5	765.5	576.66	314.0	3474.66	5195.0	5628.5	6703.84	4941.84	4601.66	5587.84	5351.5	2580.0	5500.5	2568.16	1289.16	6584.34	2696.0	5027.0	7721.7	8047.48	6378.5	3944.84	4659.66	6363.08	3902.8	3605.62	3368.52	5580.719999999999	626.22	989.5	374.0	434.5	293.0	127.5	982.0	326.5	240.0	215.5	44.0	2696.0	252.5	4252.5	136.0	27.0	2106.0	1803.0	960.0	960.0	1675.5	51.5	319.5	159.5	221.0	108.0	162.5	249.08	248.0	1548.92	949.28	232.5	193.5	136.0	195.5	207.0	154.5	134.5	223.0	84.0	3241.5	2149.0	1214.0	1297.5	184.5	524.0	1063.5	453.5	84.0	41.0	1085.0	183.0	56.5	86.36	113.35	643.08	44.64	13485.86	19356.0	16134.5	16020.92	15066.51	15256.27	14648.49	13485.0	6953.0	17054.78	8190.27	12637.0	18040.84	15154.58	17118.22	3105.14	7088.86
EC:3.6.3.25	1810.5	3343.25	1996.33	4280.58	4217.92	4041.67	894.4300000000001	2096.6	536.54	235.71	718.75	178.0	41.25	427.0	429.0	302.57	700.0	890.2800000000001	629.74	3421.83	971.75	1434.75	3455.87	1612.35	1087.03	320.0	120.0	1576.75	561.17	56.0	29.75	15.5	2.75	4456.14	3332.75	3421.08	3442.67	3191.25	1936.92	1088.25	1693.92	645.58	1726.83	1659.75	10.75	423.25	399.75	180.33	160.0	917.66	2316.33	2547.33	3325.42	2053.42	1991.75	2562.92	2474.92	857.25	2616.5	1251.75	686.08	2382.17	814.5	1822.5	3394.02	3899.24	2881.25	1901.5	2060.5	2787.79	2275.9	1627.56	1467.51	2734.11	1226.78	50.42	128.32999999999998	41.25	39.5	55.42	694.0	470.25	120.0	103.75	97.0	720.0	117.75	2100.25	12.0	0.0	288.0	86.0	230.0	7.0	111.75	576.75	591.4200000000001	682.08	316.33	254.0	150.92000000000002	281.87	183.67	1058.79	667.8100000000001	129.25	176.42000000000002	201.0	222.42	293.83	248.25	658.92	235.5	241.67	674.5799999999999	484.17	645.6700000000001	510.08	333.25	596.5	449.75	422.25	431.0	220.5	369.5	727.5	602.9200000000001	494.25000000000006	491.34	705.21	335.82	7037.77	9812.67	8318.08	8151.46	7729.59	7784.8	7609.08	6874.0	3505.5	8642.72	5236.21	6489.67	9167.42	7749.29	8668.61	1841.07	3799.26
EC:3.6.3.27	24966.370000000003	50958.69	58344.5	53528.21	55490.25	40487.27	65869.94	68086.93	56278.87	65776.94	80140.59	74530.54	79066.51	54145.08	61626.93	66788.48	55924.0	46275.11	48877.310000000005	39736.350000000006	69189.43	62212.19	52774.17	53490.380000000005	57224.44	71444.03	71683.97	15170.83	66645.14	65396.04	77762.9	34539.33	19352.13	13307.12	41759.89	29779.680000000004	26931.5	27541.55	40570.740000000005	35428.29	35263.11	25787.12	25959.31	44723.42	38921.94	17848.27	41966.11	38862.82	38796.19	45753.78	44547.35	51501.98	52608.26	36485.880000000005	35316.8	43891.37	38154.29	51768.48	65858.54	63920.76	58073.37999999999	52753.27	47401.36	57384.90000000001	26814.59	43037.51	42803.05	34257.009999999995	33677.45	37472.3	39344.32	47543.64000000001	42192.2	44280.920000000006	47891.22	36343.73	51996.83	50507.61	52225.84	54401.310000000005	30400.15	22772.38	25178.82	29483.43	26272.94	24842.35	25311.28	31030.24	43192.5	31304.0	34278.21	41395.35	24107.49	27358.370000000003	30256.76	43783.42	39977.92	42718.06	46596.1	34171.55	52747.1	45900.17	59442.44	38402.67	48953.59	40936.88	44609.72	31495.870000000003	50924.91	49463.15000000001	51228.76	46168.09	39739.1	59120.84	42276.48	36900.2	40034.69	36207.07	35637.770000000004	49658.95	36849.08	44683.43	38487.41	28133.77	49900.5	44619.75	164795.28	145430.88	158156.33000000002	157255.03999999998	143591.32	106183.1	104334.18	91076.08	101200.64	90431.76	141286.13999999998	144473.42	133698.49999999997	70085.83	96106.38	129460.87	123441.62	100794.52999999998	89898.62	95787.6	143548.38	128011.85
EC:3.6.3.28	1810.5	3348.25	1996.33	4280.58	4217.92	4059.67	894.4300000000001	2116.6	536.54	235.71	31.75	29.0	96.25	1895.0	708.0	896.57	669.0	1072.2800000000002	828.74	5781.83	971.75	1428.75	3455.87	1612.35	1086.36	314.0	116.0	1299.46	561.17	56.0	29.75	426.0	2.75	4041.88	3261.75	3398.88	3465.67	3180.65	2824.92	1100.1	1690.92	820.5799999999999	1891.83	1624.75	256.3	708.63	387.75	177.53	466.0	1069.66	3118.33	5713.33	3320.42	2709.42	3242.75	2562.92	2981.92	847.25	2946.5	1177.75	670.08	3675.17	814.5	2255.5	3458.02	5284.240000000001	3107.25	1926.5	4708.5	2828.79	1881.9	1777.56	1463.51	3296.11	249.78	250.42	165.32999999999998	130.25	135.5	113.42	452.0	165.65	1535.0	170.75	22.0	1541.0	329.75	4976.25	1079.0	75.0	1140.0	164.0	513.0	1559.0	311.75	3694.75	2504.42	6800.08	1319.33	1952.0	1198.92	2957.87	3458.67	753.79	2691.8100000000004	4297.25	2664.42	3166.0	2881.42	3582.83	10831.25	3430.92	5199.5	7200.67	282.58	216.17	1679.67	96.08	1962.75	7808.5	544.4200000000001	1413.42	7224.0	6037.5	2792.3	9951.5	305.42	383.05	385.51	652.53	278.65	6968.1	9873.17	8319.08	8155.96	7685.92	7750.63	7527.92	6839.67	3516.5	8641.0	5003.9800000000005	6460.34	9128.92	7741.12	8670.11	1788.9	3749.93
EC:3.6.3.29	1819.33	3395.25	2063.5	4503.91	4556.75	4857.67	1671.2600000000002	2352.93	868.87	587.54	4728.59	1492.33	944.75	1666.84	1355.83	1299.74	1661.5	1476.4500000000005	2085.07	3572.33	1229.09	2971.09	4897.87	3528.18	2011.03	659.83	598.83	1828.75	954.5	559.94	409.41	1235.33	1249.75	6480.650000000001	3875.86	3914.98	3583.5	3353.75	2886.58	1915.79	2910.05	1332.24	2258.49	2418.42	3467.24	2614.45	4340.58	1752.4899999999998	2911.34	4564.26	4750.7300000000005	6041.9	5425.26	4299.82	4958.08	5172.92	5869.89	3979.15	3039.34	2305.08	1311.74	3061.67	1155.66	2685.34	5352.09	5942.01	4889.05	4554.67	3399.6	4790.46	6200.73	5149.73	4564.009999999999	6483.11	6105.64	5948.12	5483.16	3223.59	4716.26	5645.08	1735.33	1258.25	924.0	857.25	1287.1	1795.84	805.9200000000001	5895.24	2413.17	2950.0	2507.87	1241.0	1208.83	840.2	1614.92	3739.95	5448.42	2320.38	2682.63	2091.6	2317.92	5345.97	4841.27	15455.99	10932.71	4286.25	4180.82	3429.6000000000004	4169.82	3816.23	3553.85	4346.42	3445.8	3614.27	16216.18	15365.27	11709.27	9734.98	5313.25	4629.0	7388.92	8397.42	5897.9	3333.1	6725.7	6447.4	2502.58	4170.219999999999	3974.99	1010.87	745.65	7243.6	10453.0	8509.08	8327.3	7937.75	7908.13	7703.08	6975.0	3570.33	8838.72	5583.05	6620.18	9275.09	7893.79	8812.44	2307.39	4068.76
EC:3.6.3.3	15514.04	31854.19	35618.66	33642.71000000001	35009.59	26267.94	39889.11	41359.27	33686.54	39253.11	50034.25	44427.21	47654.51	32384.49	36704.85	39974.81	33758.5	27581.94	28977.98	24534.68	41089.59	37914.1	33460.49999999999	33254.55	35209.44	42287.2	41779.14	8825.32	39628.98	39149.65	45845.49	30655.5	19209.13	11786.34	26190.130000000005	19040.61	15495.34	17577.65	24403.15	21386.8	22171.05	19520.29	19013.98	26404.75	28051.04	16068.93	24769.28	21129.79	26201.85	32787.21000000001	31225.75	33631.71	34132.09	25490.65	23885.300000000003	28877.04	27292.92	32625.88	40672.7	40961.26	34914.3	34304.19	31980.53	37085.81	19862.99	28951.61	29087.35	23427.34	22120.88	25166.96	26231.99	32312.640000000003	27469.2	29474.0	31601.76	25041.93	36140.0	33286.27	34449.630000000005	34683.32	22474.66	20357.48	21891.56	24853.59	16269.97	19060.51	20233.43	20612.25	32184.08	25273.9	26567.52	27136.84	20500.83	26270.77	23072.92	32225.02	30842.72	28859.96	32580.0	27442.85	37328.7	32432.43	40125.37	36021.87	38274.32	26607.38	30041.37	24344.97	34594.14	33881.55	35117.53	31214.84	27969.57	39374.77	38128.91	34997.97	32605.96	29754.22	27724.85	32496.2	30473.08	32505.01	26801.89	19475.95	38154.7	31370.730000000003	96824.12	86787.04999999999	93717.34	91911.71	83540.32	65626.44	65721.18	57506.41	62971.8	56470.6	85651.81	87751.75	81263.67	42565.0	59814.05	78204.63	75156.95000000001	62813.03	55999.87	59611.44	83694.73000000001	76329.68000000001
EC:3.6.3.30	17.66	95.5	148.34	388.16	448.91	875.0	3471.95	567.9499999999999	2227.53	1219.79	4579.68	1531.66	1004.0	3557.68	2412.66	1724.05	3529.0	3201.18	3978.63	156.5	320.93	1435.4299999999998	2252.62	5365.21	4325.58	817.6600000000001	1012.66	3810.4	955.66	1718.28	764.07	1272.66	4539.0	4479.62	1060.1	1091.5	287.66	350.0	1878.49	1512.5299999999995	1838.46	1096.32	1556.32	1539.34	4207.82	2219.2	4731.66	2946.32	3817.68	3251.0	1952.5	4093.09	2131.18	1937.7	2776.91	2461.0	3740.84	3063.25	589.9300000000001	551.66	1196.82	97.0	359.49	1908.68	3077.13	3263.55	2228.0	2406.09	1053.5	1744.4599999999998	6757.61	7047.51	6052.54	6070.59	4403.9	5685.0	4950.66	2900.6800000000003	4793.92	5442.32	499.66	557.0	531.0	496.0	1024.6	794.51	742.34	1755.98	2110.34	2630.0	1352.54	634.0	522.66	371.2	904.34	2563.4	3829.8	1172.6	1971.6	1511.2	2072.6	4666.87	4013.0	13219.13	8843.42	3892.0	3610.0	4711.0	5139.0	3899.0	3126.0	3213.0	3059.0	3489.0	15637.0	14097.0	10296.0	8780.0	10130.5	3794.0	6869.01	7074.51	4091.0	2110.0	6482.0	4344.0	1551.16	1473.17	1555.5500000000002	1332.94	1424.23	857.26	821.5	740.33	529.64	839.3399999999999	622.55	785.49	447.17	230.66	620.54	3019.98	608.86	533.34	726.37	622.5699999999999	2867.87	1249.29
EC:3.6.3.31	13500.1	27407.22	30478.5	29123.81	30085.25	22717.47	33792.6	35221.93	28565.87	33428.74	43568.09	39015.67	41954.380000000005	28120.71	31511.63	34430.10999999999	28672.5	23862.78	25356.94	21723.090000000004	35366.259999999995	32706.39	29057.77	28770.28	30128.9	36243.43	36093.9	7294.46	33980.07	33149.74	39067.28	19646.33	12010.69	9005.58	22979.96	16878.18	15242.5	15436.15	21682.91	18991.29	19591.58	14216.18	14740.65	23545.42	25864.28	15222.17	23245.18	21535.82	24081.140000000003	29239.18	27954.95	29874.33	29721.76	22790.68	21348.3	25231.12	24116.49	27852.58	34791.44	35069.71	29639.81	29580.17000000001	28100.76	32014.270000000004	17291.19	25209.41	25112.25	20366.17	19799.85	21702.46	22367.25	28666.01	23966.44	25611.35	25932.02	21338.1	31237.83	28387.06	29719.39	29644.950000000004	17195.83	13210.98	13121.0	15410.25	15180.6	14333.51	13434.42	18935.24	29318.0	23155.0	20764.37	22409.33	13698.33	15690.87	17585.92	25030.2	23906.72	23350.36	25060.4	19920.15	28536.2	25867.89	31668.5	30996.47	32660.35	20070.88	23979.82	19900.77	29335.17	28393.25	28366.0	25634.090000000004	23506.64	34716.4	33151.54	31593.44	29173.93	25869.67	24524.43	28977.7	26285.75	28530.26	22884.67	17227.33	32521.5	27744.01	83409.01000000001	74533.01999999999	80821.49	78854.37000000001	71901.15000000001	56547.43	57230.0	49606.08	54642.8	49028.42	74496.3	75916.91	70243.17	36818.83	52305.22	66948.06	64910.11	54992.06	48747.29	52213.44	72790.89	65902.43000000001
EC:3.6.3.32	13263.77	26819.72	29769.33	28589.98	29540.92	21725.47	32819.770000000004	34760.6	28124.54	32445.91	36614.75	35951.67	37928.38	24651.870000000003	30095.8	31968.44	27558.0	23032.61	23601.61	19032.090000000004	34667.42	30743.55	26964.77	26220.45	28279.73	35373.6	35529.07	8319.18	33099.24	31849.800000000003	38534.62	13311.5	5677.1900000000005	5333.91	20488.85	14888.68	14793.67	14258.65	18460.08	16088.75	16015.45	10982.02	11472.99	20898.75	18709.86	6859.47	16266.68	16084.33	17349.8	19662.68	22529.620000000003	19954.0	26061.42	17652.149999999998	14781.13	21053.12	18816.65	22131.25	33213.1	28515.88	28836.15	23555.17	20488.6	26235.43	11988.35	19660.24	19686.25	14778.17	12378.18	16809.79	17997.920000000002	23815.340000000004	18920.11	19357.18	20114.36	13828.93	21945.0	21496.05	22092.3	23466.95	14279.0	11165.15	9180.5	11983.25	9871.0	10461.5	10064.25	10402.25	20106.83	19265.0	12799.5	16060.5	9168.0	10704.0	11675.25	12331.97	10814.25	10223.6	18364.800000000003	11046.45	20949.6	14760.89	23006.5	2508.31	10466.84	10503.55	14773.15	6202.599999999999	15619.5	15238.75	8596.0	14351.75	8367.800000000001	14069.4	4865.05	2272.1	6258.6	7503.0	7472.6	10810.7	8491.25	13497.25	6206.5	3907.0	11071.5	4025.5	81350.18000000001	70561.68	77147.01	78417.04	71269.82	56159.93	56398.0	49231.25	54280.46	48580.92	74134.3	75586.58	69901.5	36661.0	52050.39	66298.29000000001	64545.43	54618.89	48470.79	51950.11	72079.07	65367.43
EC:3.6.3.33	1810.5	3343.25	1996.33	4280.58	4217.92	4041.67	863.4300000000001	2070.6	514.54	204.71	19.75	0.0	19.25	411.0	418.0	266.57	669.0	872.2800000000001	591.74	3421.83	922.75	1388.75	3453.87	1583.35	1074.36	283.0	42.0	92.75	543.17	19.0	12.75	6.5	2.75	3005.6400000000003	3219.0	3374.08	3434.67	3168.25	1897.75	1080.75	1685.92	642.58	1724.83	1624.75	8.75	423.25	382.75	176.33	157.0	877.33	2296.0	2518.0	3267.42	2039.42	1986.08	2555.92	2454.25	834.25	2592.5	1147.08	650.08	2357.17	794.5	1625.5	3383.35	3890.24	2873.25	1856.17	2051.83	2755.79	1802.9	1614.56	1443.51	2374.11	158.11	3.75	0.0	5.25	6.5	5.75	419.0	132.25	94.0	49.75	10.0	677.0	117.75	2100.25	0.0	0.0	0.0	0.0	0.0	0.0	3.75	11.75	17.75	7.75	0.0	0.0	7.25	18.54	41.0	10.46	2.14	9.25	15.75	0.0	13.75	17.5	14.25	15.25	5.5	10.0	14.25	11.5	5.0	24.75	3.25	28.5	4.75	4.25	0.0	2.5	4.5	8.5	384.25	216.18	178.18	475.54	155.32	6805.93	9708.0	8152.25	8062.46	7564.25	7661.63	7414.75	6776.5	3484.5	8570.17	4459.64	6379.5	9068.42	7630.29	8606.11	1688.57	3624.93
EC:3.6.3.34	18934.13	36574.490000000005	33972.840000000004	41849.27	42247.66	36288.07	32954.75	37454.740000000005	26342.98	29730.35	45969.77	35099.7	37018.81	28933.71	29898.140000000003	31792.37	29505.0	25450.85	27584.62	32788.95	35213.86	36832.170000000006	42105.27	34630.39	33416.44	32597.29	31623.03	12054.18	32310.2	30368.07	33793.92	32834.490000000005	26975.730000000003	34877.4	35973.91	30124.580000000005	29095.160000000003	27364.15	29352.15	24694.22	29586.87	22980.54	27584.63	29848.76	37226.66	30714.11	37796.37	28816.24	33008.17	46240.05	46898.69	45047.79	41829.44	43232.91	35397.94	40397.57	40922.51	42848.130000000005	41849.07	40417.9	29062.35	40323.52	33379.95	41732.43	40279.66	44456.8	41356.850000000006	38893.59	35523.58	41881.01	36436.58	47515.380000000005	38132.53	43474.72	37564.22	39780.71	42003.81	37138.09	34363.01	40688.34	33247.47	28032.98	28704.88	34594.270000000004	27849.910000000003	31252.03	27531.800000000003	34469.72	47091.92	43979.9	37112.57	40334.86	29698.480000000003	35847.47	36862.27	49493.47	56037.2	33215.23	39305.22	35463.0	43208.83	43889.23	51251.39	70032.59	62803.24	50485.18	43603.45	38674.56999999999	49223.91	45801.12	57149.94	41909.02	40806.03	47427.69	70140.37	65479.91	54097.4	49780.79	58681.03999999999	44105.9	51639.75	58341.52	49387.23	32609.79	63209.100000000006	63351.06999999999	75803.39000000001	71816.90000000001	77035.72	69478.06000000001	62609.19	76706.24	90363.7	75992.89	79593.69	73046.64	94981.47	94947.72	87179.69	45220.990000000005	80500.35	78539.36	81154.26	84379.67	73260.65000000001	80061.06000000001	70861.73	71545.67
EC:3.6.3.36	1810.5	3343.25	1996.33	4280.58	4217.92	4041.67	894.4300000000001	2096.6	536.54	235.71	31.75	29.0	41.25	420.0	425.0	286.57	669.0	890.2800000000001	626.74	3421.83	971.75	1428.75	3455.87	1612.35	1083.36	314.0	116.0	1079.75	561.17	56.0	29.75	6.5	2.75	3053.6400000000003	3235.75	3391.08	3434.67	3168.25	1905.75	1073.75	1685.92	642.58	1724.83	1624.75	8.75	423.25	382.75	176.33	157.0	880.33	2303.0	2540.0	3320.42	2043.42	1986.08	2562.92	2463.25	834.25	2616.5	1168.08	670.08	2357.17	814.5	1657.5	3389.35	3899.24	2881.25	1886.17	2054.83	2759.79	1812.9	1614.56	1443.51	2378.11	173.11	23.75	33.0	25.25	36.5	48.75	419.0	132.25	97.0	49.75	10.0	677.0	117.75	2100.25	0.0	0.0	0.0	0.0	0.0	0.0	3.75	14.75	24.75	7.75	0.0	4.0	7.25	27.54	47.0	19.46	6.140000000000001	9.25	15.75	0.0	22.75	31.5	24.25	22.25	12.5	16.0	36.25	19.5	16.0	30.75	6.25	39.5	15.75	23.25	0.0	2.5	7.5	20.5	115.25	144.38	149.18	427.54	88.32	6842.93	9714.0	8140.25	8043.46	7581.25	7697.63	7399.75	6786.5	3497.5	8544.39	4359.21	6362.5	9066.42	7642.29	8600.11	1650.57	3621.93
EC:3.6.3.4	9256.77	19250.97	22264.5	19008.9	20478.5	15126.8	26499.34	26732.0	22195.0	27072.2	32923.5	27488.34	29390.13	20346.37	24433.8	25829.62	22625.5	18687.33	20185.12	12223.76	25342.42	23921.3	21150.9	21269.35	23307.209999999995	27327.1	26578.07	6395.25	25394.82	24604.4	28930.12	24068.75	14378.94	7041.06	16253.55	11409.1	11742.0	10157.4	15289.23	14248.8	15033.58	14906.94	13383.41	17751.0	20859.22	10966.92	23922.35	19466.83	19289.3	22978.02	22808.04	20372.08	20534.25	19501.84	16095.72	20101.2	18199.65	26016.83	24702.35	25265.88	22403.82	19158.25	17551.1	22514.43	14448.0	16394.25	18405.0	17782.42	14079.6	18157.42	21128.52	27447.03	21830.51	21366.74	26410.83	23683.43	26429.17	26884.22	23914.480000000003	30039.950000000004	21186.41	19993.73	20532.56	24049.84	17309.02	16787.34	18776.93	16699.75	28283.91	24182.4	23509.120000000003	26186.34	19874.83	24636.62	22029.17	19449.45	20759.55	16518.78	24565.57	20447.15	27576.28	23205.61	27545.25	29375.93	28037.71	23443.13	24567.9	16206.02	25453.67	24225.67	18919.58	23192.67	19349.22	22626.15	30471.88	27102.1	23870.840000000004	24589.84	13996.35	17458.2	23771.91	20968.09	14050.59	7952.75	27923.75	15349.68	68070.93000000001	64924.7	70255.0	60993.42	54323.75	40864.67	39756.42	34163.75	38127.25	33579.25	54228.42	54749.92	51633.33	26772.5	35132.47	51509.0	47172.01	36598.22	32599.83	34513.5	52706.25	48580.75
EC:3.6.3.40	15125.77	32321.97	37465.0	32327.9	34852.5	24423.8	44875.34	45336.0	38566.0	44806.2	44850.5	44732.21	49389.630000000005	32268.87	40043.8	42295.87	36647.5	30292.33	31920.37	20358.76	41596.17	37378.8	31683.4	32745.6	37234.21	45900.6	44551.07	7344.43	42548.57	41445.8	49187.87	21703.5	13333.94	3187.01	23494.6	15966.1	11433.0	14983.4	22901.5	21094.0	20304.53	15172.94	15057.66	26366.0	17885.4	6273.34	17383.27	18687.66	20060.05	25802.67	21896.33	25987.24	32310.5	16958.16	18652.51	26106.25	19034.17	31619.16	40322.6	41796.380000000005	37949.07	30313.1	31369.6	37038.130000000005	14913.67	23719.5	26327.0	19232.83	16457.67	21010.0	22408.07	25653.63	24742.76	23867.91	28181.83	17480.100000000002	30139.67	33050.39	32947.61000000001	31582.710000000003	15215.5	10668.06	11826.5	14783.0	10658.0	10830.34	14544.0	16669.0	17894.0	11997.0	15154.5	22611.66	12142.0	12103.34	13980.0	18064.58	16904.17	14718.49	27927.17	16748.0	30969.33	23536.17	34389.83	18779.49	24837.35	15925.66	22773.67	10370.34	23458.17	21775.67	13526.5	20554.01	12782.68	20461.33	21456.65	19859.01	20019.99	21627.01	11632.16	17238.75	20396.33	23757.35	10094.34	7048.66	25876.5	7606.52	105378.1	96159.17	103847.33	98357.33	88029.33	65953.67	63291.17	55780.83	62019.0	54879.67	86533.5	88602.17	83715.67	43975.0	56012.33	78920.84	76796.02	59043.47	52878.83	55905.0	84753.33	78809.75
EC:3.6.3.41	1819.33	3360.25	2015.5	4298.91	4228.75	4044.67	179.82999999999998	2177.5	362.58	198.83	759.0899999999999	390.83	215.75	154.34	165.82999999999998	235.67	171.5	287.17	822.0799999999999	3445.33	1051.09	1626.59	3222.58	458.33	49.5	582.83	527.83	1624.25	913.5	304.34000000000003	340.41	134.32999999999998	67.75	4398.070000000001	3561.16	3547.58	3487.5	3345.75	2607.41	1683.74	2242.25	1031.74	1838.49	2358.42	849.0699999999999	435.75	1094.08	967.99	777.84	951.33	2351.0	2599.67	3426.76	2086.92	2045.91	2609.92	2505.92	992.75	2772.84	1280.91	1232.74	2418.17	888.1600000000001	1741.84	3384.59	3948.34	2896.75	1937.34	2092.83	2789.67	1399.58	645.59	523.08	1899.33	1465.91	79.75	120.83	173.59	176.66	241.41	827.83	518.75	214.5	193.25	114.5	749.8399999999999	154.92000000000002	2640.24	104.17	1295.0	217.17	39.5	174.32999999999998	39.0	77.42	488.75	550.75	753.25	278.0	204.0	141.25	271.25	350.5	1032.25	915.5	111.25	181.25	243.5	357.75	409.5	362.75	901.25	245.5	283.5	628.25	762.0	356.0	462.75	340.25	513.5	488.75	503.25	396.0	225.5	458.5	490.5	571.41	659.85	665.3299999999999	890.54	691.8199999999999	7058.26	10088.83	8390.25	8248.8	7884.08	7864.63	7611.91	6931.0	3583.33	8759.39	5223.71	6547.34	9219.09	7861.67	8787.08	1798.06	3905.0
EC:3.6.3.44	0.0	16.0	0.0	37.0	25.0	36.0	0.0	20.0	0.0	16.0	52.0	38.0	29.0	1729.0	597.0	909.0	398.0	499.0	686.0	2389.0	76.0	237.0	31.0	39.0	50.0	12.0	6.0	393.42	0.0	13.0	0.0	146.0	67.0	1124.11	85.0	45.0	0.0	0.0	931.17	0.0	19.0	53.0	188.0	23.0	14.38	127.38	0.0	108.0	117.0	33.0	752.0	3296.0	74.0	636.0	1222.0	51.0	504.0	78.0	362.0	47.0	51.0	1350.0	45.0	633.0	362.0	1675.0	462.0	59.0	2656.0	145.0	69.0	116.0	50.0	982.0	26.0	34.0	35.0	0.0	0.0	0.0	35.0	24.0	1447.0	94.0	19.0	869.0	94.0	3763.0	1116.0	1703.0	330.0	564.0	712.0	1539.0	574.0	0.0	0.0	3.0	0.0	2.0	0.0	1685.0	199.0	16.0	1298.0	1240.0	1525.0	3041.0	2727.0	3263.0	7647.0	2766.0	4171.0	4032.0	154.0	100.0	1508.0	29.0	1793.0	7601.0	122.0	1148.0	6425.0	5497.0	1713.0	8831.0	1639.17	3467.17	3232.83	62.0	62.0	163.67000000000002	498.67	141.82999999999998	101.0	49.34	42.67	73.33	53.67	72.0	25.83	70.0	60.17	54.5	0.0	0.0	29.0	23.0
EC:3.6.3.5	15514.04	31854.19	35618.66	33642.71000000001	35009.59	26267.94	39889.11	41359.27	33686.54	39253.11	50034.25	44427.21	47654.51	32384.49	36704.85	39974.81	33758.5	27581.94	28977.98	24534.68	41089.59	37914.1	33460.49999999999	33254.55	35209.44	42287.2	41779.14	8825.32	39628.98	39149.65	45845.49	30655.5	19209.13	11786.34	26190.130000000005	19040.61	15495.34	17577.65	24403.15	21386.8	22171.05	19520.29	19013.98	26404.75	28051.04	16068.93	24769.28	21129.79	26201.85	32787.21000000001	31225.75	33631.71	34132.09	25490.65	23885.300000000003	28877.04	27292.92	32625.88	40672.7	40961.26	34914.3	34304.19	31980.53	37085.81	19862.99	28951.61	29087.35	23427.34	22120.88	25166.96	26231.99	32312.640000000003	27469.2	29474.0	31601.76	25041.93	36140.0	33286.27	34449.630000000005	34683.32	22474.66	20357.48	21891.56	24853.59	16269.97	19060.51	20233.43	20612.25	32184.08	25273.9	26567.52	27136.84	20500.83	26270.77	23072.92	32225.02	30842.72	28859.96	32580.0	27442.85	37328.7	32432.43	40125.37	36021.87	38274.32	26607.38	30041.37	24344.97	34594.14	33881.55	35117.53	31214.84	27969.57	39374.77	38128.91	34997.97	32605.96	29754.22	27724.85	32496.2	30473.08	32505.01	26801.89	19475.95	38154.7	31370.730000000003	96824.12	86787.04999999999	93717.34	91911.71	83540.32	65626.44	65721.18	57506.41	62971.8	56470.6	85651.81	87751.75	81263.67	42565.0	59814.05	78204.63	75156.95000000001	62813.03	55999.87	59611.44	83694.73000000001	76329.68000000001
EC:3.6.3.54	24482.1	50514.22	57245.5	52137.81	54993.25	40057.47	65757.6	68031.93	56241.87	65714.73999999999	74918.09	70432.7	76135.38	51010.96	59821.880000000005	64263.10999999999	54588.0	45598.78	48105.44	36405.09	65430.76	59206.64	51669.27	52193.28	56368.4	69332.43	68703.90000000001	15019.46	64510.07	62973.39	74486.03	32143.33	19304.69	12272.69	40172.76	28366.28	26494.5	26280.75	38264.91	33901.14	33529.780000000006	24171.68	24882.15	42830.42	29438.230000000003	12704.85	37821.01	37140.79	32173.89	41029.26	37094.73	47314.15	51838.26	29586.62	32882.58	42939.17	33276.39	49382.15	63078.44	60654.130000000005	56511.56	47320.52	45410.26	55185.22	30134.59	41576.51	43279.55	34639.67	31701.6	37232.96	42264.3	48169.86	44098.11	45028.93	45594.64	30514.05	47707.16	53534.64	51271.86	55735.780000000006	26072.33	17927.75	20842.0	25694.25	23115.0	20599.84	23872.42	25874.24	33218.92	15769.5	27951.42	37207.5	20060.83	22544.5	24253.92	39417.47	36104.82	35219.38	44304.43	31060.2	50778.82	40585.77	57116.67	33138.689999999995	44076.71	32488.75	38909.57	25372.0	44183.92	42298.83	39204.55	39497.57	30885.0	48274.27	36718.18	32523.27	34596.270000000004	32343.73	33051.0	40580.5	34400.42	41718.67	30174.15	21876.35	44363.5	32994.65	159437.68000000002	140578.75	153668.49	152206.87	137409.82	105271.1	103664.67	90657.58	100478.97	89550.09	139355.8	141719.41	132502.49999999997	69261.33	94308.27	127334.88	121854.36	98882.06	87922.71	93701.27	135973.72	124385.01
