pathway	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY-7210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.8192508871242	300.23698070549466	147.71790614632238	148.53373548612413	322.86285737460366
PWY-7211	5842.9295694719885	1685.5764716237477	4626.569617489628	6269.699348013169	9122.841383773302	10443.26136448124	8049.59577106763	6901.181693409415	2696.79132340166	2889.809159478289	629.7874604507489	15897.073224606247	13113.324124455694	12181.627846714426	12613.056430776967	15126.58918411412	18449.868113268767	16654.511887288307	21972.454209647163	17273.57550555792	10931.679657973928	21686.17029848071	9054.734793622389	3784.063011070057	6741.305467007471	7335.808173733048	14037.84641978345	6508.454038997373	8505.599984270646	10774.665798494883
PWY-7219	51831.19038913361	47418.90667803869	36167.38286573853	33346.14114753163	29329.091817624045	38725.22419496476	35675.21850422145	39369.83579821701	38597.101832926746	44759.80588825084	25104.22064349828	27140.60608029048	19994.63712778373	17943.64151238157	27244.349132679126	27686.38383983621	53008.81622795171	34453.8014700314	34813.00695468183	40287.52962882982	37420.38642320539	57509.85446891363	35420.65564917702	5263.328297496248	29355.00900334244	10958.100297335772	20401.00063929744	9394.98813656792	13518.609451686683	15675.55071287106
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.76227233581066	61.41763468379907	24.71909328683522	0.0	29.88210296546132
PWY-7220	51623.65592912926	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	36669.5717148022	34057.11654070999	38489.98383436808	36683.38385604875	43990.962206936834	25963.60103767403	27892.98005597792	20465.36481703549	19077.16814227632	28658.24995265156	25312.86825033733	54693.03088833476	35259.322370013644	36038.71695004924	40851.50030704565	37086.79151853025	60517.84596570071	36513.11716652527	5163.251578092746	30270.17127659872	9785.72156427525	18730.97447169243	8951.643020639676	13603.844138595146	14212.964991645556
PWY-7221	51140.45860877204	46789.83960656007	36107.479316290446	33446.94578842632	29489.58994815544	37967.98607013264	35731.33491807297	38964.476009818885	38253.9161547469	44446.06972818561	23379.98983788693	26040.714861227018	18944.78719455442	17095.274712233237	26613.82788805137	26890.52398031398	52728.36073796668	34285.143695744264	34228.67108619612	40030.49405229863	37114.22398563839	58632.47663273104	35185.87068962364	5097.768686248875	29209.92178426944	9960.089120368257	18712.910659569257	8619.552095436278	12935.377609046527	14438.40517778504
PWY-7222	51623.65592912926	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	36669.5717148022	34057.11654070999	38489.98383436808	36683.38385604875	43990.962206936834	25963.60103767403	27892.98005597792	20465.36481703549	19077.16814227632	28658.24995265156	25312.86825033733	54693.03088833476	35259.322370013644	36038.71695004924	40851.50030704565	37086.79151853025	60517.84596570071	36513.11716652527	5163.251578092746	30270.17127659872	9785.72156427525	18730.97447169243	8951.643020639676	13603.844138595146	14212.964991645556
PWY-7228	47194.412047735816	45958.64839545712	36731.67293617251	34015.33098861847	30398.042594479684	37279.26283365987	35764.4339436272	39604.39905510635	38310.59695318147	45236.78904037217	17930.73318276378	27498.619723592947	20065.68217798234	18327.36105292753	28218.387098076124	26519.59701058419	54991.660492189614	35619.9135663735	35918.95701617732	41403.040046196205	37965.6587867711	61277.70108435449	36692.68109620202	5231.83466197653	30447.51810718679	9040.026294231706	17356.41129626706	8473.637535317566	13105.952616321914	13536.096106621006
PWY-7229	53492.41747736144	48253.55282777353	37344.70424805088	34464.12574134221	30560.39324035292	39575.62297702468	36471.05189723081	40578.68227999387	39448.82879851157	46206.55742514785	25493.944825001632	28464.3408884058	20983.05329277376	19047.74676445213	28696.315710254967	28030.20174988488	55422.88601399405	35961.163758386625	36434.36787433725	41936.87780084679	38724.174468279925	60561.27091355287	37014.48761771826	5431.008413184108	30680.791775374608	10888.150520158551	20536.386122675103	9570.120068039596	14015.650954741755	15648.682429572158
PWY-7234	47647.261851698895	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	36036.72139142097	33424.01152723112	37168.84701890098	36398.52645840466	42485.37619898708	16932.286855114322	24981.199758694715	18215.455081069784	16400.559645678575	25521.5791499132	25666.25768239733	50216.9011676842	31895.719919398263	32610.117567734404	36968.75141587187	35340.819277715695	54592.28844967852	33581.778387323735	4769.103346603742	27839.7224056332	8429.784670477036	16666.808549469275	8084.996828807753	12277.248092807262	12971.591123855944
PWY-7237	267.84000000000003	315.5	1426.83	2147.5	2613.3	206.34	3517.2499999999995	419.33	324.34000000000003	344.66	245.50000000000009	282.66	174.5	50.83	745.67	4791.5	3509.67	3610.77	6970.56	3460.6	1947.1200000000003	8787.58	1618.56	1433.48	1236.33	1345.13	2148.84	1394.5	1554.6799999999998	2193.4700000000003
PWY-7242	18028.782241300585	10740.81856678261	7040.13539769844	7009.528782470433	5312.131464453569	12736.815178692168	9273.165110192109	7781.626302953906	7978.272583036311	8390.085235806862	7670.191863297349	7822.249046720117	7213.983854980309	4599.279161771306	5757.142217576985	9819.390690667306	6872.705591286738	5832.694932942648	8150.235010464024	6337.966548659756	7435.395494946979	9956.58165537542	3838.135699299449	1720.432620409959	2738.647318291929	4049.059411676494	8069.951753573834	4098.9438074890295	3454.443192585587	4959.449853340201
PWY-7254	560.357994652797	349.1511103918375	1763.4437814848277	2345.4307867692573	2670.5986293751384	3407.3220432569537	3567.1064430390184	1058.80500260447	297.0019873110037	96.24488285074813	595.1537615646668	5274.943625529704	5179.149526307433	4582.294677302748	2915.0109899670088	4393.751757379871	2572.4892624363856	2212.5457650964145	5239.88604236615	2597.463193559878	1835.5114311912528	5790.972194922245	1270.3752762755337	1189.473691169657	1015.6229115882744	3822.138580381673	7373.158159545442	2710.841816648357	2954.0058339648967	5395.804228332002
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.986074993214476	0.0	0.0	0.0	0.0	0.0	65.34121333946885	25.95475938755071	0.0	23.818576307131742	0.0	0.0	0.0	27.686046383121752	88.10309879997534	11.982817264544767	0.0	0.0	47.60304528653462
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.998905725517661	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.666051332431772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.989060289836683	29.320735814810234	26.644264433163983	0.0	39.96961569167219
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.14258863029662	52.33695240283063	0.0	29.48008190534772	0.0	27.53142873634525	0.0	14.56345957011259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	730.6804511742356	2267.9804420399755	1149.8248990804182	1494.1444875666116	2081.417087429361	3246.816432489158	2715.500747574898	2159.70298159104	1213.6285292639272	646.1991218784318	6982.295031439156	4901.106648545979	4955.236061942903	4459.030136296804	2676.493642443786	1818.291500680569	2371.6841137641045	2325.494467529157	5068.773071906955	2761.9401699556124	901.2716421604124	5027.110902087097	1231.818972133275	923.1715761847224	757.2928379580164	1315.7258223008066	3276.6181986358984	1784.6921279247836	1802.1036005114508	1807.7870490245712
PWY-7323	3696.7656799410447	2093.16462586968	953.8156310794368	1205.7561121385154	195.12632860472496	3814.579668101954	3774.340172822942	1986.9855888007933	924.9691872004609	121.92846948886827	13015.68289851332	5807.198454473937	5725.743111933399	5313.488816278745	3057.032508507996	4218.913971954238	2598.790442976274	2912.788785006675	3636.9762086475625	2035.276761137981	2089.2440848533	890.2837936760715	1110.8756724550342	1082.1551533072916	1062.024984322369	3605.40648523026	6927.173797420629	2549.403524582637	2894.894625431699	5290.817775295311
PWY-7328	755.0224343553657	2475.508496761189	1415.0475113348532	1951.1186745267607	3279.908204227143	3646.23099794912	3983.587104970076	2204.8839998635453	751.6178554636844	841.2124237712126	7264.048334994339	7350.852275433299	6975.341707650435	6836.372052537686	5196.398506671388	5855.548951894256	5480.8707833112285	5015.642189200361	10289.827417913448	5765.932904263091	2905.45507743054	8045.790136364983	2858.307647042096	1875.8330375302032	1935.869065017332	2791.753310260823	4740.588404936824	2611.7871204285507	3089.266603417381	4078.6184082116833
PWY-7332	268.03896497855027	69.89677783245148	0.0	0.0	0.0	517.8866254977042	445.7555488280168	0.0	0.0	0.0	0.0	132.3347699263341	0.0	13.98893318520861	13.992774698611868	0.0	0.0	229.4845125493192	90.76686385761604	13.995222397120196	48.936885666240165	0.0	41.95111857053691	0.0	0.0	795.1158289963305	962.4079766382472	478.2364757218225	382.9100649665622	671.8393745497892
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.495463537574151	16.488833971656934	0.0	0.0	0.0	32.89727277039801	0.0	0.0	0.0	0.0	0.0	19.48036548235979	5.996528491858435	0.0	0.0
PWY-7371	0.0	0.0	0.0	0.0	0.0	0.0	12.67	0.0	13.0	0.0	0.0	38.0	11.4	9.999999999999998	4.999999999999999	7.0	0.0	30.0	72.66	14.26829268292683	4.0	6.33	27.0	46.0	0.0	292.04242045023614	542.2541197732129	162.45220048899756	120.43469387755104	416.0344694447174
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.02040816326529	6.705882352941176	9.411764705882351	5.0	0.0	0.0	18.94736842105264	54.387540746106495	0.0	0.0	0.0	18.94736842105263	0.0	0.0	208.32192237573972	399.7308070723405	131.54749261543154	73.04533614143989	280.8827425000054
PWY-7374	0.0	0.0	0.0	0.0	0.0	0.0	12.393218128464298	0.0	13.0	0.0	0.0	19.174311926605508	9.743589743589745	3.846153846153846	0.0	0.0	0.0	25.60975609756098	28.633354350567465	0.0	4.166666666666667	5.133819951338199	0.0	0.0	0.0	221.80405835126143	373.3848976673238	80.71646334216986	95.58945308339548	291.77487875353046
PWY-7376	67.6092115773084	86.80980173286673	32.448154565683495	0.0	122.04957952845524	165.71068618899747	46.57560268757684	58.17908700217805	133.3933996080035	44.87985489865378	0.0	44.935945900807845	0.0	0.0	0.0	2273.848760311092	1258.9039673214677	1324.0831375111993	1755.3896086557502	900.0427782084589	1069.4020368127842	870.9956890314004	490.47813871670047	571.4565999633838	525.8396556240205	1360.3514347451176	2174.249206126859	825.3506429754015	982.7984379671112	2174.415783194082
PWY-7377	162.09001620327714	161.21126573093264	831.7498847590437	1055.697890708789	746.5632606414495	170.2976073286862	2044.1282894825515	128.6420490893151	354.1037066241599	94.59078222532962	0.0	302.1112763287577	2.657522967151388	12.298413346939537	0.0	274.8461170724803	134.01816996536408	180.5396942407909	794.7486594480566	13.677332215121654	56.148571748493104	2854.7675933660344	26.13431787476488	250.61824470623105	165.5404586131423	1528.7708865912082	2385.2396597732527	945.454337165969	762.4473487899164	1973.7366070652567
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9923094507313	0.0	0.0	0.0	67.82010550277069	31.970873283518948	0.0	0.0	2.679762241564441	0.0	0.0	0.0	8.981137354464758	47.85443284219983	146.24499693917986	461.9651513036826	109.16154207430688	31.90365380228969	261.13597602287257
PWY-7392	13168.061559180844	5947.127371959843	2260.597948000097	3094.2528141771527	3165.147542542678	6750.667714907872	6593.096566151805	3244.701822956096	3249.3353328391854	1000.3385042613584	13671.02028945728	6873.220308743002	6160.665231673136	5252.523545793702	3932.75290570057	5647.500928396908	4910.877346535361	5115.664602332367	8704.551176694456	5346.83996104232	2968.17657370424	6083.630261894022	2492.086691086073	1999.3240792987528	2033.3568460275424	6153.059484651674	11574.07710299556	4976.933387154977	5129.983332053316	8749.041751139182
PWY-7400	18220.235824089985	9540.598332783387	4310.342629095632	5110.048472182189	5194.794225400541	10540.41507427722	8031.864016437587	4991.752035639142	4288.482393737952	2042.0717367590955	13545.87544077174	8642.315450636464	7757.724025008006	6365.5508583996025	5074.466042241593	11949.189221269637	8920.989248696756	7644.652872387665	12996.152853766953	7788.214454885546	6911.167648461775	9302.267244552406	4631.876648195387	2804.017673184512	3432.533962367053	7040.369318828475	12808.59114524283	5706.18954428734	5965.691135149358	9564.605478855476
PWY-7431	15.986848864687143	29.22334895611419	13.897516700064992	0.0	68.4395109008297	53.07110810644705	41.47022037737496	23.811579980372915	52.7605648928744	22.02175732217573	0.0	38.87154036463599	7.869051037863834	0.0	0.0	2803.6773867916286	1578.4715006006322	1902.3777501210463	2013.4874538888007	1195.255283916468	1372.3068039289467	519.2245407513676	528.1579788935082	594.9425881906427	574.3458753415986	528.9568707669375	733.226174739625	337.68155724120913	531.4071312831745	991.1636195425262
PWY-7446	19.75	19.25	0.0	0.0	6.206932773109244	1364.75	7.239443177056659	536.5	19.0	12.75	2.75	3066.75	3170.75	3300.0	1580.75	5.75	12.75	12.5	14.729912614833072	10.25	12.5	6.965672812867791	13.0	4.504950495049505	3.25	45.5	832.0	221.50000000000003	309.75	59.75000000000001
PWY-7456	143.9208542032739	111.75534768085566	0.0	0.0	32.839893953558246	139.638689947698	899.3006976643163	319.4536826156793	127.88493698077627	105.2973366311256	1513.1149814687235	256.49620360082264	116.93056847765476	0.0	59.46738645133255	81.50110395477236	61.03030248983256	181.45701872355187	21.4433702967523	0.0	0.0	42.76443326801528	0.0	0.0	38.33543691327807	1309.8019636897393	2622.846496692658	1042.784993529273	976.59006951525	2165.658369157982
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.973193649585053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.102615681573702	32.90621819046537	18.1324836659738	0.0	32.850961217830644
PWY-7539	7063.524991680959	1875.6595081878727	1781.44788371745	2146.685246963785	2373.6284297213483	4789.458432046078	3563.5352590052503	1882.671121055097	1048.0076461732615	821.426843413454	12004.296163615674	4965.254297090432	4626.206425843317	3703.961361910297	3194.4140358643403	7705.150997952272	4346.622996419355	4084.52114036786	7341.798427301694	3906.4328932648855	3609.601775758895	4493.656692754279	2420.108420210893	2009.796064695748	1691.3973995445572	6116.385575181262	10796.907092681511	4746.255511188896	4403.1735671322285	8059.615104603862
PWY-7560	10785.749122140636	4641.7754189513935	1767.3978578230167	2417.431452759379	2483.6104701551994	5380.425015342227	5225.029761544061	2519.57332675943	2527.813978886468	794.0325336946516	17440.224122225613	5552.624413597614	5087.332851731513	4326.322567945651	3057.971957303805	4820.946845449831	4024.025854136939	4443.606340488984	7240.975768960373	4434.225420917148	2614.638703705816	4734.702278632338	1934.345319821835	1772.084502020037	1611.2298772148088	6674.505034588517	11568.632608472348	4599.591745070423	4383.943075386748	8742.532013478773
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.154916256561741	0.0	0.0	0.0	0.0	0.0	114.20311171846718	101.6056693268321	29.41104820515446	0.0	19.20608693299176	30.825264282133475	57.93485357564303	16.284232995489972	77.66266847780393	40.27353773775027	225.4669690477521	520.7731576867335	107.51566513383123	96.5415408592612	353.6149280992877
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.829268292682927	0.0	0.0	0.0
PWY-7663	54719.346251357136	49967.08563662499	38652.80790095311	35862.83973162745	31508.06853252091	41048.83284179344	39407.04623976371	41609.152026540585	40250.28066045716	47420.34173632576	25589.405250185544	28907.780264069635	21247.55145755004	18495.45317633717	28912.34025610966	30752.91601729704	57471.32046933093	37963.307370691015	38623.14477341819	43182.60513907977	40593.25521910587	64315.90131071352	37949.1136209554	6034.871537819413	31504.60133023828	12483.198195721146	23193.056682057875	10589.293293028908	14590.60837766591	17999.4854934088
PWY-7664	381.2509847221432	1066.2566377351638	2418.779524193635	3142.889121302447	4929.949731753236	6143.2897905801	4185.987692663529	3755.3289811693785	1635.9047387534615	1643.6301615823186	355.15611621424017	10633.129208569468	9641.023905475036	8688.854337703728	7823.014238692058	15376.55913120317	12904.765701014348	11794.004474867324	18636.08737263048	11258.130783179851	8259.69863859529	12242.833551040056	6418.502685803672	3853.9665761114215	4943.031316372435	6918.493414598467	13002.932294745216	5735.40096172991	7194.52111060183	10432.104983240835
PWY-841	47832.1165280764	45290.5409726535	35266.992956645845	32682.931114375904	28922.05846992836	36906.87994658947	34730.038977361146	38381.36565190439	37296.96235172884	43696.90543401155	20713.161922181367	26587.233221586484	19512.35809007979	17641.29758393814	26997.6281708134	26282.22147620316	52504.88573312112	33769.83174175314	34500.322699481185	39193.4140171308	36585.85062911656	57599.73736369822	35052.97413104796	5086.162050970177	29054.06634466513	9565.027110632744	18148.6600333162	8679.202387040326	12964.806967327817	14060.763998135068
PWY-922	16510.768490408787	9214.431641083847	7449.737496290199	8956.41916482604	10173.8342787764	12930.736057702466	10820.795827403672	6681.408369986175	7186.60349336764	3069.7502531862424	6222.544485601593	14919.54895986278	11725.567302255293	10349.236483096884	12376.817044329164	18305.259624599268	20579.170413581425	17946.415003517184	20363.247325822034	18767.17949557038	14750.32624966328	19680.5974860845	9825.545939129	3189.1631882699726	8643.668169166043	3346.8836038528816	7323.835700620947	4127.621945856688	7843.955861760771	5768.021983326997
PWY0-1061	13253.770341004953	8698.457060693574	6710.467302093793	7489.456918556421	6816.655927979608	14763.728429377348	8538.874318452357	9294.91804144306	7508.190535697881	9579.29849396943	1406.73914172244	17027.479264764283	15112.676769238413	13489.22964603831	13240.628870450617	14557.0251534051	9257.44499792581	6794.265269765359	13729.458113739176	7437.199668001677	9151.00418279366	16784.189333323404	5627.730660271151	3009.376693113052	3439.3403645160715	5717.822341253844	11743.159017556944	5891.817584673568	6616.410685087103	7267.382218348231
PWY0-1241	134.01606433662826	371.8942235818492	648.4634970706187	899.500029142127	1519.881374730388	1653.1381210297138	1280.0567938433635	1004.74768365756	353.6529763038419	377.4329730241081	114.108767566367	3764.257741686617	3681.2181074148953	3522.4100174824744	2484.969590804403	2912.117810406147	2551.6843142688813	2477.5555774562977	5646.086329322371	2832.797184092345	1049.4918887934791	3651.8859446930105	1334.0425057757243	1163.2233409209596	914.2632234692924	1838.500465423857	3757.119601067367	1873.4393281506937	1917.4435245807456	2800.8844408446234
PWY0-1261	8168.555273237181	2502.6590960786425	6164.670349643109	8032.334834677546	10431.604013568	12734.06197249622	10338.987266222231	8773.932297630676	3717.050689670079	4110.396316744537	969.3233589911212	16802.248419716783	14143.83877835374	10947.622183808273	13488.702798820465	14158.70341656184	19396.633015111616	16268.386122908798	20308.21881080577	17384.47022145824	12131.789899634185	23221.098214327874	10142.748624971377	3493.5138623978683	7866.464005757313	7909.61109478355	15162.423859985898	6786.968995398321	7362.632965099731	11161.202486872106
PWY0-1277	52.93604516430528	45.24272035132438	573.2819640318451	887.5867276461444	807.4553308017714	1864.9319910642496	1439.0572677278308	740.8136650111413	41.33847155545522	23.325240860426984	10.628089800976277	4146.248199936755	4154.199957622995	4284.078706009826	2134.643095732746	30.99427591019932	58.32353100670826	55.37121217674328	448.79129124529584	47.098068407608274	60.95870078089352	3435.3069559048804	58.61024042489052	16.45917304006801	7.747331491180204	490.116689553511	2047.7177488260625	680.4589362395176	798.3078043400694	615.1071409351525
PWY0-1296	46576.18733007801	42799.91324057459	32246.07037188184	30028.62551546577	25714.86840256545	34741.015222537775	31438.210291891093	35179.11593099414	34861.209329336634	40779.47820705333	17418.863356633985	23676.3793940542	17565.05567920985	15435.52825443075	24231.56994003675	23797.08614842891	45238.86186644559	28131.958167150337	27630.07161158688	32697.23956550884	33121.23731686001	51321.85474755171	30459.17672816853	3869.55553464048	25282.2201772772	6233.33694998343	12802.085542568137	6415.569919965623	10290.81002983957	9084.35939579157
PWY0-1297	44732.012753760966	41679.45510474381	32056.684546118904	29838.658397786243	25785.45874235149	34073.893983919574	31343.054160104657	34716.193601794344	34209.04693793648	40029.42619685819	13691.791243773472	23782.856293307697	17733.097221360742	15824.816812980747	24139.08679413787	23051.011851302654	45198.79500030169	28489.037858053875	28042.32923512376	33428.257283616505	32523.757788526884	51968.18381412608	30372.048301936804	3859.550843683004	25181.823987340453	5973.269736595744	12479.222103602342	6265.889667452162	10168.76660347953	8747.387946098113
PWY0-1298	43348.55686488316	40711.95774755729	31448.399850109778	29262.25686130233	25504.94532105545	33020.312730868754	30566.53295611383	33905.642924953114	33256.20435448927	38953.557703340826	13804.11258845854	23220.180996306422	17242.658457386297	15753.095212118971	23541.74967501024	21368.997383295395	44455.44124106402	27754.40046162139	27132.1358187537	32654.876271972586	31510.288047796632	51561.30367930462	30011.60817624437	3661.405067697128	24939.051854077377	5569.230441459089	11594.928427625113	5695.492930859835	9635.307338962037	8132.163082980699
PWY0-1319	52570.75425662836	47803.71689749866	36294.46011433466	33348.41584522438	29410.496355332554	38847.86351457123	35905.845970731694	39361.52369152692	38548.5587403287	44897.64708902967	23168.817443309	26988.481290841348	19898.492399242023	17734.053715813352	27208.246992136235	30360.55053449297	54557.99438949832	36058.11326986627	36974.135351839424	41486.32821863845	38633.88756669818	58102.329700989765	35988.06193635661	5924.277447563202	29898.896958959333	11249.574180765218	20885.88120976176	9658.471767855808	14007.648423411178	16372.594174477365
PWY0-1338	45.22547483769139	46.83808002187241	430.3459915611815	675.7187948350072	592.3375763288113	1462.5385491717611	1205.9098721397893	594.1017567334353	23.48251333728512	14.395161290322582	6.868295457903603	3239.278226712397	3415.0414364671205	3434.67	1624.75	19.49150360453141	23.733544136547632	18.62975609756098	193.19802217270868	15.831701673193306	41.95239908527437	2510.69	16.493023255813956	7.946518668012111	3.25	347.49643085313454	1120.995057461061	334.05274517029005	394.4121571626289	305.9624443936654
PWY0-1415	244.4686385013744	113.57957001644851	810.3871517527353	1194.7196014104677	1293.934697634102	2514.55046085273	1958.79740325436	1009.7107526560084	149.13856894352136	81.89247038079388	356.8298862311996	4796.893060239704	4751.705770212928	4590.740896304398	2733.4698675612185	2123.3733324422824	2352.937393869002	2576.479868785104	3838.562213612096	2090.972504804421	1016.1613685147612	4242.443581033542	948.3061802706412	949.3590888407252	783.8492498193631	1868.8182702986744	3510.074393650415	1710.5777566140396	1759.2484753949632	2326.224763847378
PWY0-1479	1550.8445515850774	418.811244756004	1144.8723595717092	1644.9131334596475	2666.4853153007152	3083.610281186533	2342.2231491945267	1778.175338551327	655.8778864354837	692.5330213465427	183.21328792556443	6331.534473485145	5934.371020502824	5679.969091289311	4331.895082086926	4801.156355253268	5172.612690665956	5471.385618500121	9247.509215493952	5608.141882565968	2495.667358447453	6680.129702235892	2283.316875878611	1784.816311055809	1605.7522923342658	3339.2656868786253	6519.79982871389	3027.538806312538	3145.313393142737	4650.426374939633
PWY0-1533	34.91399435038286	116.5941644562334	612.598319327731	991.9776764952096	861.4372451326851	1907.921221355312	1664.9691379447756	751.5403851232619	32.23966446974236	20.28438948995364	4.888169403202231	4104.2569836391685	4193.878796439449	4234.829708081804	2015.683338176324	753.6309477265701	693.7143027175782	1204.7553052126432	937.7510926756048	666.6222088088621	746.9876113113235	3749.295791253679	69.28582995951417	230.174203681	158.4370395735594	402.3980513775553	1826.499833241284	561.5747214589005	656.5777155918449	603.1441678585552
PWY0-1586	52725.87089424383	47315.96019623492	34158.00936571254	31594.144973240844	27477.264491114503	39489.23083858687	34569.2953574979	37595.073867591454	36859.63852535968	42235.89589527455	18033.66365889012	28011.13708459852	21599.34366015888	19325.57707061688	26867.09124990885	28158.693176725003	48706.844182991474	31800.639260907887	33118.43238951934	36939.62237057254	35625.77680740244	54583.46221768256	32173.74519208967	5191.301414871354	26571.312026846936	8457.381154445166	17158.906449601098	8592.379508036896	12730.631428366749	12555.067125029314
PWY0-162	47447.66505061268	45056.97671455189	35020.18909927612	32268.02169854732	28427.233756536385	36334.93471485756	34383.29610298632	37775.21105649306	36814.02421229091	43071.82532655254	20827.90042135492	25997.32195034374	19071.28202233499	17165.16859954084	26208.36181392962	25878.78707450494	51469.074272474776	33494.04697574506	32611.274459734945	39021.33451744251	36149.23399008344	56576.57583549085	34455.96252549364	4846.730355166522	28651.063255398527	9539.374064501277	17868.15606811624	8494.31844092892	12688.603393640828	13948.53503253734
PWY0-166	42537.46474808318	40723.67114699063	32212.65854079236	29704.039984809795	26598.56245580301	33092.54526451419	30836.94893104277	34987.62156999662	33923.93591285922	40173.20983647231	14658.663195333002	24190.25930359752	17648.57495671656	16161.31173490472	24897.727384271933	23820.3105051186	48345.88840321719	31243.70646147641	31658.03039718525	36481.91608016273	33543.292830767736	52914.5042521221	32307.46364815742	4627.457087510756	26765.932085217424	7996.596923154686	15403.607615719411	7498.940407228966	11544.27203435462	11905.926806251047
PWY0-321	33.52623033374534	33.613685122200415	542.6617863819698	857.9963539647997	766.175811599414	1839.2983892530056	1453.6427726779636	715.8594718318565	34.91586784445751	20.48887858114067	5.456549264338135	4338.402579016022	4426.182261392012	4325.311785366817	2186.64448807098	75.79458968159949	79.25556968359423	118.17867562202493	379.49746807053	32.96155454740091	81.26305031493088	3221.7846147375603	38.44648187886988	61.65497802406047	29.563830765250547	459.9075560788399	2058.717873907707	572.7209640530472	741.8473528684916	655.7527201317071
PWY0-41	38.06012580852042	30.25778375251061	615.6813976233583	989.7948672834722	870.7707082191469	1668.9166357881447	1551.3045172590355	662.3237920410734	28.881336765495465	17.98698516103603	168.9930596643293	3725.011611099871	3911.225119506909	3932.4212104533326	1887.498764105822	20.89360018506315	33.81601628230104	28.34533419787073	331.9102942255812	15.288266706372768	58.22915269583525	3509.482000574957	24.602418437148845	7.550016150989818	8.416305483392636	259.928266803265	1340.9961663237498	394.4652535092221	440.0033257978721	289.4287225981225
PWY0-42	34.952322347901244	48.95673813169985	9.247567769770992	0.0	49.441353366591926	1431.8516303798	18.50289247963076	601.8008197695142	66.92153043915312	36.39237561000151	4.022283447607424	3242.8329342700754	3278.095048877692	3342.784773304428	1712.1372753200667	1825.613483745873	912.6909483286074	724.8110598923276	1398.7895738918492	581.0998417838707	639.5132900676438	270.8016789707604	526.6943807244666	402.0303624633954	386.1680627314106	1004.0442062203072	2483.379356285876	837.3406445721355	1091.238066681989	1599.641856729616
PWY0-781	15121.167309652534	6896.571196915954	4599.202195347752	5506.428994670697	5734.068914088272	10452.061592753897	8042.080917866613	5539.042531325872	4023.51810880788	2362.6622389757545	3910.0366969361735	10980.34577394294	9506.002154934702	8091.214656548652	7529.10944941326	9856.933648034752	9520.55324903684	8897.760568389225	13984.659833061894	9136.974989063188	6710.08094490621	11821.868321085374	4897.450251192825	2925.3395139932945	3603.3473225414486	6600.125981109969	12562.674156716628	5667.6397959822325	6532.9037956667935	9259.676451584304
PWY0-845	1713.4567967036385	333.6773418740892	1041.6491337861355	1622.3988601276749	1837.533413464186	3669.037769777015	3827.409246608416	1793.4288161316972	455.7845783841111	151.23809826525823	9728.66937898369	6520.246495773348	6106.990402507471	5819.378873623638	3725.576492219094	5831.931126520024	3703.2155614061753	3791.144799703777	5940.489266701292	2863.394605756449	2724.4310847716542	6019.192493708631	1800.3745971724136	1539.23691594734	1573.607298822045	4692.298872432295	8561.363776880162	3688.547853147235	3982.2471082433785	6671.142232765381
