pathway	111A	115A	119A	120A	124A	129A	134A	135A	137A	111B	115B	119B	120B	124B	129B	134B	135B	137B
PWY-7098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	20698.01831125383	20302.012062034828	23671.684865169307	20658.51272541086	20947.709503458493	37385.10318813308	25903.84972265225	21111.60296677964	40607.54157224724	3434.7342857691688	16734.231652867184	3184.576756613034	11862.018579717282	6619.443333031478	24527.884185519622	9973.09437987195	21758.5644033291	9129.3194000439
PWY-7159	0.0	0.0	0.0	0.0	0.0	0.0	59.69566757570044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.77821868262568	17.951088489261704	0.0
PWY-7184	28297.32835224957	31202.621057990968	22846.57082217862	16051.820884801951	25567.424497163105	13085.454204711628	21357.37717655965	16856.33293537812	23390.99166385652	58662.03909596075	81285.67249046815	68862.43293209806	60675.14592474559	29798.924916201984	50637.53399516115	102583.41133109631	47674.61520502911	68723.28575704225
PWY-7185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187	28030.39470890986	31979.617196598905	25423.518123706835	19624.1939962124	27630.810253211923	18331.39623199496	24913.65776957641	21406.59855618976	28815.78394472568	54305.64712805683	76879.90261374759	68986.49083416312	68478.49298495754	35311.79037968563	59717.04786883885	93059.1965632076	59331.53939402202	69294.28197983897
PWY-7196	30356.88418742759	33154.05332707808	27127.67769883774	20036.80122895322	28548.59629678088	18375.156559068524	26105.3640182778	20573.643093238534	30627.3777088907	50329.17103164992	72292.94396555588	54122.912584170685	56023.25740122139	29844.349742850503	49731.18068086264	57227.354494520005	49364.49287884191	60217.2232244109
PWY-7197	25410.088356885863	28267.70105675853	20582.36338161632	14294.30497273591	22848.827441947167	12033.138696429707	19683.352408728424	15169.061985392214	21789.34772122262	49491.09824850196	70990.90827568767	60036.466780290575	53967.62452615576	25935.627177270497	45697.71081789942	91262.71805407509	42479.89502556839	59670.44105868805
PWY-7198	0.0	0.0	0.0	0.0	0.0	0.0	7.593066030532569	0.0	0.0	0.0	0.0	0.0	0.0	48.94409489178671	66.43864070111225	0.0	264.9731731892096	0.0
PWY-7199	17144.47385550649	20164.425797424406	19943.21758133907	18720.465811796505	17593.84540787727	20855.751058916136	22046.748999519365	19604.77117498615	27101.39729502221	29244.94267319383	33821.194526304265	17782.52688295849	21907.46684692962	18151.09286233036	20096.00655083389	10934.370117905715	24870.0676144649	27270.015498288056
PWY-7200	22627.947647359728	25777.893494777643	21022.232494138498	16283.275283690142	21667.440536526887	14212.882042558223	20882.905235542054	17255.93706787869	23641.71484344121	42541.320476258734	55061.83885312698	36404.27986485745	39277.74886610699	24360.048700903408	34579.40896767721	29518.61818567284	37091.30242792168	45651.228725741166
PWY-7208	43203.48912960632	50380.64379756377	42829.73340213953	36470.70539105296	44349.27522641235	43622.685199292064	41796.08074328495	39452.125853497215	53687.873018398604	85579.53561000942	116532.21627274663	101705.33206014973	106093.49006996553	59214.74064797526	98482.04622718308	129488.3250492182	101847.81171477716	103661.8125795157
PWY-7210	0.0	0.0	0.0	0.0	0.0	0.0	10.845321008179214	0.0	0.0	0.0	0.0	0.0	0.0	69.86275633961976	94.85059655442495	0.0	377.46472325272174	0.0
PWY-7211	6179.131856443793	7324.626569326131	12879.949244970994	8510.0095846817	10939.270364010436	10110.929027490329	7150.962935629804	9440.713317160222	12935.820582156766	887.3688253684486	1787.2560084490974	689.2218572746657	832.3539543505076	1420.109020243943	3164.623227124044	2315.356649295445	5597.480065077335	1420.099240542495
PWY-7219	38599.86892271968	44686.072557196	38407.50736326224	32696.20980674945	39284.64455928431	40896.33217884714	38140.21665202999	34764.35838285632	49340.60670273048	75183.52275136492	101635.54830111132	86945.15274920057	90578.39638869467	50837.651048582775	83287.82545136867	112007.63830033528	86119.49434753369	89479.82761829099
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220	36950.07182578695	42422.82295662765	39350.24709340208	36299.05501873145	42256.90188901389	38011.54280033104	44373.09013164843	43099.76032697953	48232.62067434474	55811.2798826401	84883.01314754033	87795.1854938328	113487.72376515769	55393.66777803141	108607.28627827788	109909.34453453924	115111.1554168088	86629.56690076813
PWY-7221	37548.86319136454	43051.77286324324	36858.82398118298	31128.831557340225	38265.20467012464	37186.501726663046	35967.05739857201	33390.69489287291	45124.89881911901	73517.39479145901	100182.04083344636	86111.66580137383	89418.63535727358	49848.22509639216	82830.08260343129	111551.15508041027	85455.51168151597	88022.34075220206
PWY-7222	36950.07182578695	42422.82295662765	39350.24709340208	36299.05501873145	42256.90188901389	38011.54280033104	44373.09013164843	43099.76032697953	48232.62067434474	55811.2798826401	84883.01314754033	87795.1854938328	113487.72376515769	55393.66777803141	108607.28627827788	109909.34453453924	115111.1554168088	86629.56690076813
PWY-7228	32532.052604398574	35817.79179471778	27074.809396488472	19432.647926553705	29889.532129108626	16742.112266117918	25401.252910889874	20284.81167571769	28454.39118275413	64522.79457834748	90111.41116381496	76134.60476720733	69130.21841621402	34462.57500979411	59298.52224849685	111108.54276847267	56073.04500178944	76296.99678281684
PWY-7229	38982.951311536446	45067.57343946098	39337.05833742715	34178.251278225915	40957.22989694632	40783.02564667846	40232.08949542524	37405.44823768589	49339.928490956016	70918.57527408192	99532.07719712626	90070.84556724351	98979.56673703768	53455.66554370315	91274.41708759224	115544.8303582922	95034.16317530331	91488.41479659016
PWY-7234	33912.46844686865	37339.75088801952	31308.49514473051	24505.940768077828	32101.547861718183	23526.88986744796	30893.219442350743	22190.25126856197	35084.31577662708	52981.24036647526	79872.20949741983	61424.33088328908	61306.6482942448	27067.01713353996	51290.298546810736	100588.37014316386	46845.28783967842	63368.444847613566
PWY-7237	173.26509612780936	234.5	283.9	306.1	495.5	914.5	351.17	273.0	721.0	155.34	211.9694059345178	136.13	110.73589164785554	136.0	378.25623441396505	113.37	556.7103296703297	89.67032967032966
PWY-7242	11329.976462748757	12608.466631702477	14036.93549817862	13425.767114551232	13243.103907860808	21803.722919731143	14475.688917981812	11027.253637652882	22038.775573469004	2466.0879679082195	13946.687278224346	12318.68882057732	14962.274831864166	7051.320763328482	18867.895406366028	14214.881813559618	14983.667571635327	12394.15783276731
PWY-7254	417.9928474590364	276.1257908559274	207.24731598316663	200.7772990082088	151.05458775004973	1732.5985680301944	740.6221158307743	437.0668220209721	1527.1096345477652	369.4352090691372	232.8229681079652	231.92400278905671	227.30396794820803	229.91197341787213	404.0143315368024	333.9681965623819	372.8518171744293	157.07586792430786
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.295733217508237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9060764465931408	0.0	3.7761291471303937	0.0	0.0	0.0	0.0
PWY-7315	2288.603525405124	3582.00804185428	3039.229494038379	2417.333153488501	1880.726999148823	10138.751833747054	4941.91322737751	1672.4737489566778	10404.680230325668	213.24728487294868	1491.751845354638	175.27927800679825	258.3153741869112	253.6829581749024	3429.336452259791	163.68882483176435	1844.4845440364604	500.70421250687167
PWY-7323	10392.75282776843	8016.174267925454	11552.909290044348	11716.843338828232	11147.528965919704	9864.168077275952	7739.751837993077	9717.201965844151	14809.502810214217	1724.7279851545525	9619.693798474826	2409.6652951278484	5553.732162030186	4533.082967419719	7710.186883350126	3318.057978934673	9333.458840651218	4904.522757365373
PWY-7328	972.0422840398722	1490.890596305952	1833.263989297873	2037.0126856504417	1528.6767351659007	4601.472692526941	1765.8082759369267	1879.193027137625	3905.355935096624	231.9926271992072	208.641209588968	144.12519587757347	104.92452388489748	191.52570931735488	1027.8073296313923	1629.5399454797073	279.4455202365293	72.46036595784594
PWY-7332	1261.80897250805	694.7906143811554	887.0398761778073	614.9219043299687	915.6853587034788	2080.6519039933937	1254.1113550976058	519.5393944081196	2107.888622135133	493.77529899443215	3217.2668142044768	226.9131061879003	348.64832296760704	323.406899474754	4912.74208532457	268.8641816490849	4577.216634979697	528.8712816161238
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	781.2	1175.1	2321.4	1362.6	1109.0	2247.6	1075.5	1439.4000000000003	2567.7	0.0	71.0	9.999999999999998	9.999999999999998	0.0	176.0	626.0	105.0	9.999999999999998
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7374	757.2686375321338	1165.1348311701745	2316.424052274024	1322.6795072170632	1079.4654913728432	2243.750133818649	1075.5000000000002	1422.9631985075894	2559.985388352932	0.0	71.0	10.0	10.0	0.0	175.99999999999997	626.0	105.0	10.0
PWY-7376	0.0	33.69513861652292	0.0	0.0	39.70661050817969	52.90850427063686	163.9694281781128	0.0	17.148829086628957	206.0101188199641	112.43571059429128	77.10037683052056	176.0972189039018	192.4710250461192	172.00724389066474	276.53375064324183	403.6023177611343	135.6800112771596
PWY-7377	350.2858789276566	160.55337601361867	81.64325454874708	1608.1925365438692	1533.5895389895882	344.30210882734417	8179.180195228893	5299.247949837479	1726.2870651568269	72.66024759350964	17.7426724078243	107.62826052852095	1643.872766631595	497.07260104079097	616.0571460782519	2644.237967075533	3996.4793096593503	1306.978384668441
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	17473.420902151527	19088.584992056083	20101.64158922528	18590.52949206313	18560.86282576408	21883.443411532822	22414.57777855201	19052.14250575017	28350.82598513139	7178.83520148491	23308.37934274031	6696.145696232236	21953.96118447689	12436.937125072924	21936.6245482358	11761.05335562122	23430.86461150456	15239.570431543674
PWY-7400	14274.342824164503	15337.332161750848	15705.717400046848	14179.745757350516	15536.085058249722	28487.30328225343	20316.91470149632	15513.471081847892	29320.928501978604	4796.068666634804	12882.882026807083	5352.031060828391	14478.655659865708	8526.46167707839	24073.148241152307	9755.157907409955	21857.856086453903	11647.894069380734
PWY-7431	0.0	7.998510739892344	0.0	0.0	9.330997164057369	14.663253053473476	28.209464757820857	0.0	3.999728400175182	101.19823177413949	42.64462089316061	47.51621851712342	54.60803415404899	81.19175893162881	49.270201911028266	74.40143357807767	95.81944281180206	38.642688056385374
PWY-7446	0.0	41.0	15.75	0.0	15.25	6.412213740458015	5.396067415730337	0.0	5.678571428571429	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	3.152173913043478
PWY-7456	903.0204745766334	398.274275342447	1508.288679404109	1448.5397546500944	2232.4468229730387	646.0536908529505	5093.490663297663	5667.951469991669	2568.8341899309894	56.05025735752846	171.00954223403306	0.0	517.8271914825991	17.930382740212526	319.6929178036342	2040.7497372885784	5266.399847524434	2411.43295496401
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	11986.776039883334	9961.615046468436	14440.643501135886	16244.151611432137	15058.896561568814	17957.997269868465	12505.588629913742	15703.512066200574	20226.791651923675	9531.792910893491	10266.507579230112	10010.830079527368	27268.54508908224	13172.812451307089	24781.001375826665	6485.01339180822	26324.544707828827	19287.148835359723
PWY-7560	15486.822755717532	17501.358808939567	18609.874555396244	18076.05149630856	16538.41858307119	28840.45807400834	21208.44837332316	17666.413996831223	30754.37763696753	23648.02446888741	26962.49768656595	14064.577683474286	18126.243077663563	15446.027258672571	18252.09721745549	9261.183358524991	20928.79280461106	22063.056707713426
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.904497746230455	0.0	0.0	0.0	13.36892763433699	0.0	0.0	0.0	0.0
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	40272.068698479925	46277.11751618781	40087.56469781169	33537.571164419205	40115.42124727887	41025.16794846388	38705.047414553446	32674.81939900403	50751.60953947383	76783.30917805928	103456.14631434732	86221.50787770958	84927.81248244605	46629.918829580296	73433.33545380076	115464.84459313146	72307.74446627665	90541.6566968102
PWY-7664	385.2573334078677	296.8957653135413	1318.6312286325194	1045.7009441240762	1147.2926337642552	296.71417933773046	227.4494102391418	689.8435538294506	924.4370198304972	831.3176059934169	489.5453365520999	377.5866030962656	448.2173513882627	724.7675150451969	619.3643259510582	559.9353415374396	2240.1449727276868	291.60811592728794
PWY-841	34225.98356301952	37486.21708217732	30167.94819795513	22929.88781525828	32051.64686213252	22291.291988119174	29003.31394152589	22794.926594074183	34131.0331420218	58873.15733730479	85987.91622777708	68742.06536952082	66134.09172571286	31299.678834692226	56898.36628572563	105721.58759289196	52997.93156994288	70295.2830310337
PWY-922	13039.467728150816	16243.28087266304	13796.726953268264	13064.077077177426	16545.396424333914	9808.913516693145	15319.86221313415	15918.622771647444	16224.2310699324	24258.90818962113	21915.53127685945	42770.82981079567	62426.43117883242	30030.8948442322	55489.45247472524	31829.576779987383	57830.80162245957	45515.62814491256
PWY0-1061	2419.87740561132	361.98577830374575	246.35147917482152	217.98742271608265	680.7172482187711	288.7750481743391	445.38725568434734	252.9781682164989	508.3995463814375	1074.5118845590623	1284.3616389685517	552.6780540934521	1051.9742778610714	1030.181988599758	2115.367321963088	1863.3084536689769	2122.512327284801	665.2999814093633
PWY0-1241	116.99469133450852	678.3713489000565	411.6457032747457	314.693036270668	477.5120199976609	886.2377154458209	701.3552863035164	546.5204649564181	1715.5975985429804	103.00976698913972	102.66412529614811	70.70462011185192	57.48320807392424	85.39748298065996	181.2959345256488	175.10086882995333	497.9549305175745	123.24843488467606
PWY0-1261	2321.900626543222	1094.7437365091043	1189.9030849488656	2483.6562811364697	7486.313808674391	1588.585107638855	3562.315654091788	5040.11074379232	3010.9586774931886	1438.1230187540211	2553.250171070016	925.1922302559268	1147.9996344262538	2423.90351724657	4409.113798554799	3084.0058150153723	10004.440031519054	2191.022568708049
PWY0-1277	0.0	111.29865790566824	49.63840813999781	0.0	50.09188333380227	26.10483676494816	21.8232154070015	0.0	19.62545105666429	11.872637633262672	38.771712109483616	59.83981259997592	5.4778021439923	4.090399282667658	0.0	34.69135327991107	0.0	12.85938696033624
PWY0-1296	28615.52411039563	35432.17035043986	27082.300636145	21243.17962806889	26426.259908550783	29305.3906110481	31943.07111410921	20978.29942031036	35116.24440269508	63070.871167197314	82068.37687434973	61446.97481414134	57985.18716308807	30179.41656574068	44312.94769227164	93909.04929153	43747.98084307733	66495.48337343191
PWY0-1297	28060.67927884879	34568.96937315033	26559.763584958324	20889.974638006533	26417.799912900013	25730.10330642871	29342.506457299	21734.384566597582	31187.38642826178	63679.73161074047	82847.29935555121	65399.65499374474	62228.63337125064	33203.513683487945	51892.8448850321	94718.49084863425	52829.70783979127	69273.4165794474
PWY0-1298	26766.17438257048	33895.50233668861	25060.627683393723	19489.94900252428	25122.484398668093	25760.060457021336	26447.65220007808	20488.655367944382	30122.59970640983	63639.14842943227	82192.73498211768	66053.33771066478	59022.59001956828	32962.94631965382	48098.458138261405	91798.01293737131	47013.53378541668	69151.8510737942
PWY0-1319	37974.11806517057	45278.36053873597	38112.44519848756	31831.484786828903	38829.57245352943	42493.53898364457	40055.18754777917	35730.13972842807	50193.160133065256	78078.23487994615	103661.60451272893	88589.4593480875	90536.8292409018	52019.61433250151	83773.39838488468	112685.92660544207	87658.11073095289	91911.60029598507
PWY0-1338	2.491960352296328	437.46044703348525	60.73244540049351	0.0	35.35992536449073	482.6471933050252	185.53373319237687	72.73568123250853	623.0256004868371	4.962132734185967	25.186890617963744	36.97973800784711	1.2476007677543186	1.7848862405200434	0.0	13.555417429483924	0.0	3.117448042532624
PWY0-1415	56.05406466096297	458.6359016356377	188.94479963035224	394.7887146474802	1433.9774702001432	828.3832259787355	589.4787753643265	1043.7164830690797	1182.3540737560245	55.19135032916927	115.83784276158336	82.05829887015119	88.13278116669329	140.35543887125417	101.82053275184602	164.95645550206953	199.3558843125224	81.71204679964133
PWY0-1479	534.56946766297	210.6417024905257	162.56792438790205	368.3323938011098	1528.7162191213592	199.20482480381284	1098.9162285766563	888.9882775981649	179.23684577534976	206.0243058756645	332.90546381229166	141.74428584339287	206.76737751033835	365.5274959828596	494.45995179403553	2224.006922855628	1682.6925785084825	417.9107914621565
PWY0-1533	43.67715811766587	72.56447477262908	42.167017507158455	0.0	27.08706132138923	91.99969283519592	161.47747911087458	0.0	87.7362307980517	3.994726433750824	50.22360028172515	78.91593813464398	1.7776269941517393	43.80943006201398	172.5462159302182	42.94708761145818	174.4517257130817	35.632538846248124
PWY0-1586	33125.2105427902	42005.97949431957	31808.161493981068	25043.370172675623	33028.5452058007	39932.52204930461	32112.31910812577	28401.67441637994	43038.7555798965	69052.5399822562	93559.97402403867	82956.1220948149	87644.76310283488	47327.38407480279	83933.56859039115	101094.15758053432	83383.0012694784	85560.80777130152
PWY0-162	34022.965461469954	37026.80263817556	30067.8952363616	22967.29154660364	32614.55132151493	22118.66877654552	29046.89966201044	23836.08572618277	34723.25884098402	56264.92075170159	84393.68538714558	74508.36784180746	75691.62012932687	36322.305361440776	67040.20802400843	107612.68069620912	63788.29018633737	73760.3063066146
PWY0-166	28969.8275973939	33098.76509691742	25910.29560772872	19847.809818491165	28260.16172743928	18003.69171700324	25068.50078647744	21553.30469977018	28583.26939725576	59546.38261319357	81856.65317776614	72233.6237240753	70157.76805861136	36289.99858826018	60481.329629188775	98506.46819564748	60065.40353073419	72627.22293804452
PWY0-321	0.0	64.75025291490999	25.55954048135141	0.0	25.43635288150597	9.181687737652696	7.856740191439773	0.0	7.773980025736663	9.553344245229344	21.89399296679765	57.23365948917712	2.5094837434462978	4.042059995141339	0.0	21.99607107505668	0.0	5.976378082680361
PWY0-41	35.86698287049876	94.20433534931914	42.47514616753183	48.26284726033262	154.2254140783879	193.8242324686032	37.70088283516135	38.47615299953173	95.38346877971937	39.186481787816405	724.7695113043907	72.78837318297879	1.977049649328652	22.75022423132503	732.1804472510715	20.276447313397814	554.875586543801	94.13061453572335
PWY0-42	43.0	56.63409961685824	18.62659399424105	0.0	22.25	16.02162162162162	69.74563150141088	96.0	7.075926551543	79.23504484776528	26.636444310494948	27.926899381297048	42.25694773783554	41.93843736515469	28.000000000000004	58.73418892551974	75.83296592555268	28.5
PWY0-781	6913.239875287818	2260.891859394299	3099.008069870318	3191.28664851796	4819.435625374548	5058.247722346983	4382.64644675893	2779.045264850451	8599.689137599411	2490.506723293565	2874.31242247136	1516.06280700911	1750.7743484212176	1056.7296808902634	2716.436192452745	6644.437115363911	4718.259715209281	1364.7327063938694
PWY0-845	5915.81109631938	334.6857811332472	517.1173526989423	569.0479972550273	960.8120657144012	98.33183379392456	1438.9376883060727	2883.157536389377	3049.9511497675085	487.9114503967957	202.94648568988544	280.01257698203136	265.6938658925153	349.1603674110569	223.7464216186296	372.3927427745224	551.0858965127258	183.19495070992875
PWY0-862	330.618320284786	254.68319169874584	1134.8455980104718	899.8122502796533	986.9550106348076	254.5437790919337	195.0957605010128	592.7437245505495	794.1291223086204	713.5566584357647	419.8599450661029	323.82440160786587	421.60100240828046	622.4607916121297	531.4236927486761	480.2366277802476	1927.1393052042608	250.0547397770252
PWY1G-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0865401717496823	0.0	0.0	0.0	6.24655381561535	0.0	0.0	0.0	0.0
PWY490-3	638.7630045892704	362.6550210653325	315.0859470850774	644.2908139061134	695.8774878391235	1067.3449546325207	5488.322673333747	3521.6786130474347	2932.539451372628	152.8847423578851	1039.0746384699155	79.72770783504247	2606.064972584859	456.7968553429742	1516.8713472644506	3280.1021963742564	4446.649285883789	1751.1976738113826
PWY4FS-7	33631.02580907005	41040.48074871038	32463.940590321134	26741.7714792303	33231.12327196776	37205.8604161293	35907.29591508436	30725.28379193705	43658.86502733783	73202.97134819665	95741.0551125908	83459.36005116077	85409.75142698662	48130.39037579406	77260.2400957648	107194.37243576886	80419.76612924595	85647.96517379292
PWY4FS-8	33631.02580907005	41040.48074871038	32463.940590321134	26741.7714792303	33231.12327196776	37205.8604161293	35907.29591508435	30725.28379193705	43658.86502733783	73202.97134819665	95741.0551125908	83459.36005116075	85409.75142698662	48130.39037579406	77260.2400957648	107194.37243576886	80419.76612924595	85647.96517379292
PWYG-321	399.6982309806005	306.36372914220163	1339.0099225098566	1068.0131792142836	1175.7464869243902	306.1727050726032	235.50748606958155	713.0574376430224	954.7397866401328	822.8107905206402	487.3552437916536	377.200778913092	436.0039555697845	714.2906013481311	608.5222699859755	571.6725642855548	2182.42482879142	289.10247150333817
PYRIDNUCSAL-PWY	12756.602246629744	12949.52164374906	14088.988973141226	12959.965934573453	10977.155687823106	24224.87485747016	16519.403921743844	13287.008752050937	24959.40301798682	1809.1679740443624	7338.13591890005	677.404774635861	1811.146722094104	1651.966905004605	13537.424612273937	3681.582121572432	11972.282606576144	5236.598089593723
PYRIDNUCSYN-PWY	11607.502148290696	11752.398042837836	14543.873207725535	13124.275574784362	13393.069393320498	17217.649683298117	12380.798079566606	13558.835640331894	18429.527952434422	1804.2559122500647	11529.871627438728	2310.823040817571	6494.038379035925	4172.13158973668	13704.518940730875	4529.712676267286	14238.2840672333	6029.196718668789
PYRIDOXSYN-PWY	4277.9437702300165	263.57211564910466	409.2771606844921	452.0192973874864	755.8591331424628	78.08444995886549	1086.4599498271268	2231.4975525579266	2337.3093262566404	359.03388483164514	160.63693451906434	216.10341288862963	209.591425520197	273.150347312698	176.996756636068	284.8153027659164	433.1783928298961	144.33038730960814
REDCITCYC	367.6530197105191	343.30254608103894	282.78225641728363	234.32646792080808	254.45134586015908	2068.5063526671483	815.7608077491548	187.13768770336893	1802.7227556837224	482.4126878576292	272.35248634811785	274.2137512946062	266.10895601798813	269.88248281080973	580.3051158537063	394.6793506573772	436.38935889162974	195.4248182040691
RHAMCAT-PWY	702.9695184532683	1526.3728663365457	2732.11605687382	3447.453214475735	2586.758776191952	1096.5034453233277	3807.2564887961503	3977.331242215213	2806.780097127085	125.31091144036846	455.0655340974631	165.22416734570402	329.9743497564833	241.25162266992209	1057.6062177313336	1071.974053940586	2628.033112704523	1279.9981238186858
RIBOSYN2-PWY	13098.141093376713	12724.096022246536	16528.741999621678	15800.525785426504	15887.503043039447	20631.03839084615	16204.578941214826	16884.44728852668	21623.36258042218	2252.3443412111783	11504.118742914774	3250.705931261394	12181.305044052871	6312.342019520913	16868.654822319975	8267.018241494	18483.71022507332	8336.315722896441
RUMP-PWY	569.9387143274366	235.8228010706788	313.9149318086043	208.5635543658136	367.3098984261457	1332.1833208606097	682.8622869560514	196.8336110826259	626.0619655531033	260.24458333115155	2448.3505697647315	97.41386855612522	169.2343617328741	180.964207085224	4354.490223748928	173.0386480699877	4076.584635824044	382.6709634386021
SALVADEHYPOX-PWY	1614.878488421293	2150.8571515399053	1625.7400742911643	1444.2066126499665	1907.636356040964	7026.024852690004	9872.317506474805	7940.126199404767	7083.789595742254	972.3254428365764	1812.2070693837416	332.90749227922703	936.639451852864	791.2804934777395	3461.5797120082125	3823.0562726541953	10263.023533305166	3846.7247541212496
SER-GLYSYN-PWY	21778.47755155124	22153.419438036726	24176.745493714527	22171.26280355212	23678.215312466724	34069.41027994306	24959.455056454684	21864.15660236372	38377.87522431812	17074.453606913245	26228.11779959847	17864.423115912115	35958.95177743078	18817.455445995383	43764.13684381439	11704.867521661596	40202.00643322028	30474.87280691352
SO4ASSIM-PWY	90.60029975122836	298.5974353819868	405.49911166197177	362.4949552243351	492.5157179010183	610.2174751824974	629.9303454821079	497.8884653033751	618.4685195604661	195.7533068997968	161.19619841797368	102.4644480632012	105.90693283057728	155.4892654218107	197.44618139571537	704.4986388843641	510.5810892318471	75.58571456036667
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	202.39820767562017	655.9365401749595	887.0694885794901	794.15933195292	1070.3952626741614	1332.4151551775244	1354.8291764914582	1078.0511207602046	1351.7102504660354	409.5479430534487	357.62377429515413	222.3908601506512	235.9237660339638	340.492164213385	438.5028750528289	1416.6200737740066	1108.7435487722146	168.21599956035584
TCA	5827.929364776649	3440.6362186784186	2371.288383046478	3502.2280791509725	5601.025389367875	4010.0304571590914	4557.468184524992	5351.992645335263	9225.022604553547	1020.5437075284724	1594.8932941011233	482.9462294695656	831.7577547883367	1076.1553529266964	2528.4851470919903	2123.0294368030936	5383.768505951029	1476.3310825840915
TCA-GLYOX-BYPASS	0.0	177.0143034819997	65.13128398376763	0.0	93.63883561662465	62.34699404953261	72.75569173207974	0.0	31.84653738158369	247.18936358947144	168.9559999743298	170.23363714429144	137.79809723490817	199.7104571061676	121.15638235960397	240.29470905452428	249.0463920420369	110.78793547096733
TEICHOICACID-PWY	1876.747275151445	2105.236858420387	4310.358110838208	6772.377051782624	7871.072443875895	3904.0774393365255	5726.977061362982	10438.840460185842	4752.554270844169	5500.620977320995	11014.64295842191	27379.46358712864	39802.55637472523	21623.375150475924	38952.66160711831	14848.781629988847	42439.05203958689	22825.97149109361
THISYN-PWY	10301.864689713377	7422.872989315671	11871.707379026306	11470.645246320571	11665.68878639102	10595.911965927622	7476.915511491457	10537.507959072458	13624.94860267003	1693.8531063940911	8576.16374131501	2361.054445841763	7156.89538517222	4433.729226112747	9071.54149555482	4334.9855207542405	10289.194439677258	4826.317064693369
THREOCAT-PWY	0.0	0.0	0.0	0.0	61.77154769669261	19.745513554683104	18.23593723995497	0.0	16.891214875704822	14.96793087868834	13.783765102416767	82.0725584094996	4.760642339403749	3.899557803824704	0.0	39.164629195940286	0.0	10.428831372713155
THRESYN-PWY	29373.237520050312	32893.687799235944	28256.23184517909	25166.935326743773	27327.634915389644	34020.1556557878	31087.956852564406	25144.360621336808	38951.50685431856	51952.72855916291	75099.31861985502	59622.132673680615	57612.68514574656	26383.18636237056	47133.23973297217	92505.01717400174	45264.21383785321	61725.83060352822
TRNA-CHARGING-PWY	30960.761180247577	35141.302376010615	31636.551052431176	27113.53643266247	30918.325393918225	35437.147820344544	31933.06207708718	28937.795709441645	42203.09684362088	56534.29180598958	72534.26934532441	48812.74967109011	54534.84937616329	36679.43078101347	53629.77381952507	39831.10751728538	56628.9608775945	60277.141327769175
TRPSYN-PWY	12524.232041946136	10363.341469913225	12382.26109828796	10619.979178755551	11386.800169252158	21980.31489018724	15418.558849557245	11389.387983481238	22167.251292187204	1641.1466595978782	9028.784371222198	1928.7917511309504	5566.014410460123	3537.140185520035	12416.239738093074	4081.60289580525	11053.943785549494	5281.155881224803
TYRFUMCAT-PWY	0.0	9.714285714285714	5.200393410376199	0.0	11.631247967038924	16.662870159453302	29.756929169601943	0.0	5.167167543200601	114.05011715225922	45.55377899625367	43.776376413613605	67.79695364415913	93.91734930765048	59.41492065672872	91.19303631809598	114.62964537800832	45.43088587820185
